Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-03-19,2670333,IJ-137,SA05003,16.0,0.0,0,4,PC,S315/1,0.339
2023-03-19,2670333,IJ-137,SA05003,8.0,0.0,0,4,PC,S315/1,0.339
2023-03-20,2670333,IJ-137,SA05003,1288.0,0.0,0,4,PC,S315/1,0.339
2023-03-20,2670333,IJ-137,SA05003,188.0,0.0,0,4,PC,S315/1,0.339
2023-03-21,2670333,IJ-137,SA05003,416.0,0.0,0,4,PC,S315/1,0.339
2023-03-21,2670333,IJ-137,SA05003,740.0,0.0,0,4,PC,S315/1,0.339
2023-03-21,2670333,IJ-137,SA05003,2055.0,61.0,0,4,PC,S315/1,0.339
2023-03-22,2670333,IJ-137,SA05003,1268.0,0.0,0,4,PC,S315/1,0.339
2023-03-22,2670333,IJ-137,SA05003,1713.0,167.0,0,4,PC,S315/1,0.339
2023-03-22,2670333,IJ-137,SA05003,1383.0,101.0,0,4,PC,S315/1,0.339
2023-03-22,2670333,IJ-137,SA05003,792.0,0.0,0,4,PC,S315/1,0.339
2023-03-23,2670333,IJ-137,SA05003,1150.0,58.0,0,4,PC,S315/1,0.339
2023-03-23,2670333,IJ-137,SA05003,1368.0,0.0,0,4,PC,S315/1,0.339
2023-03-23,2670333,IJ-137,SA05003,2221.0,107.0,0,4,PC,S315/1,0.339
2023-03-24,2670333,IJ-137,SA05003,20.0,0.0,0,4,PC,S315/1,0.339
2023-03-24,2670333,IJ-137,SA05003,48.0,0.0,0,4,PC,S315/1,0.339
2023-03-24,2670333,IJ-137,SA05003,207.0,73.0,0,4,PC,S315/1,0.339
2023-03-24,2670333,IJ-137,SA05003,2315.0,149.0,0,4,PC,S315/1,0.339
2023-03-25,2670333,IJ-137,SA05003,32.0,0.0,0,4,PC,S315/1,0.339
2023-03-25,2670333,IJ-137,SA05003,1668.0,104.0,0,4,PC,S315/1,0.339
2023-03-27,2670333,IJ-137,SA05003,8.0,0.0,0,4,PC,S315/1,0.339
2023-03-27,2670333,IJ-137,SA05003,60.0,0.0,0,4,PC,S315/1,0.339
2023-03-28,2670333,IJ-137,SA05003,732.0,0.0,0,4,PC,S315/1,0.339
2023-03-28,2670333,IJ-137,SA05003,20.0,0.0,0,4,PC,S315/1,0.339
2023-03-29,2670333,IJ-137,SA05003,755.0,77.0,0,4,PC,S315/1,0.339
2023-03-29,2670333,IJ-137,SA05003,2038.0,142.0,0,4,PC,S315/1,0.339
2023-03-30,2670333,IJ-137,SA05003,1829.0,139.0,0,4,PC,S315/1,0.339
2023-03-31,2670333,IJ-137,SA05003,52.0,0.0,0,4,PC,S315/1,0.339
2023-03-31,2670333,IJ-137,SA05003,920.0,0.0,0,4,PC,S315/1,0.339
2023-03-31,2670333,IJ-137,SA05003,601.0,7.0,0,4,PC,S315/1,0.339
2023-04-01,2670333,IJ-137,SA05003,196.0,0.0,0,4,PC,S315/1,0.339
2023-04-01,2670333,IJ-137,SA05003,128.0,0.0,0,4,PC,S315/1,0.339
2023-04-02,2670333,IJ-137,SA05003,732.0,0.0,0,4,PC,S315/1,0.339
2023-04-02,2670333,IJ-137,SA05003,88.0,0.0,0,4,PC,S315/1,0.339
2023-04-02,2670333,IJ-137,SA05003,24.0,0.0,0,4,PC,S315/1,0.339
2023-04-03,2670333,IJ-137,SA05003,709.0,115.0,0,4,PC,S315/1,0.339
2023-04-03,2670333,IJ-137,SA05003,2329.0,111.0,0,4,PC,S315/1,0.339
2023-04-04,2670333,IJ-137,SA05003,1221.0,79.0,0,4,PC,S315/1,0.339
2023-04-04,2670333,IJ-137,SA05003,1690.0,162.0,0,4,PC,S315/1,0.339
2023-04-04,2670333,IJ-137,SA05003,1109.0,115.0,0,4,PC,S315/1,0.339
2023-04-05,2670333,IJ-137,SA05003,48.0,0.0,0,4,PC,S315/1,0.339
2023-04-05,2672510,IJ-137,SA05003,1008.0,0.0,0,4,PC,S315/1,0.339
2023-04-06,2672510,IJ-137,SA05003,1695.0,89.0,0,4,PC,S315/1,0.339
2023-04-06,2672510,IJ-137,SA05003,997.0,43.0,0,4,PC,S315/1,0.339
2023-04-07,2672510,IJ-137,SA05003,228.0,0.0,0,4,PC,S315/1,0.339
2023-04-10,2672510,IJ-137,SA05003,1748.0,176.0,0,4,PC,S315/1,0.339
2023-04-10,2672510,IJ-137,SA05003,886.0,34.0,0,4,PC,S315/1,0.339
2023-04-11,2672510,IJ-137,SA05003,0.0,16.0,0,4,PC,S315/1,0.339
