Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-03-12,2667923,IJ-139,SA05266,398,10,0,4,PC,F424/50,0.342
2023-03-12,2667923,IJ-139,SA05266,32,0,0,4,PC,F424/50,0.342
2023-03-13,2667923,IJ-139,SA05266,560,0,0,4,PC,F424/50,0.342
2023-03-13,2667923,IJ-139,SA05266,548,0,0,4,PC,F424/50,0.342
2023-03-13,2667923,IJ-139,SA05266,136,0,0,4,PC,F424/50,0.342
2023-03-13,2667923,IJ-139,SA05266,728,35,0,4,PC,F424/50,0.342
2023-03-13,2671232,IJ-139,12689,31,0,0,1,PC,N144/83,0.071
2023-03-14,2667923,IJ-139,SA05266,580,0,0,4,PC,F424/50,0.342
2023-03-14,2667923,IJ-139,SA05266,973,35,0,4,PC,F424/50,0.342
2023-03-14,2667923,IJ-139,SA05266,826,47,0,4,PC,F424/50,0.342
2023-03-15,2667923,IJ-139,SA05266,744,0,0,4,PC,F424/50,0.342
2023-03-15,2667923,IJ-139,SA05266,875,14,0,4,PC,F424/50,0.342
2023-03-15,2671536,IJ-139,SA02058,558,0,0,4,PC,F420/191,0.65
2023-03-15,2671536,IJ-139,SA02058,4,0,0,4,PC,F420/191,0.65
2023-03-16,2671536,IJ-139,SA02058,244,0,0,4,PC,F420/191,0.65
2023-03-16,2671536,IJ-139,SA02058,811,5,0,4,PC,F420/191,0.65
2023-03-16,2671577,IJ-139,12522,548,0,0,4,PC,N-142/44,0.075
2023-03-16,2671577,IJ-139,12522,600,0,0,4,PC,N-142/44,0.075
2023-03-17,2671577,IJ-139,12522,8,0,0,4,PC,N-142/44,0.075
2023-03-17,2671577,IJ-139,12522,558,10,0,4,PC,N-142/44,0.075
2023-03-17,2671577,IJ-139,12522,760,16,0,4,PC,N-142/44,0.075
2023-03-17,2671577,IJ-139,12522,1024,16,0,4,PC,N-142/44,0.075
2023-03-18,2671577,IJ-139,12522,8,0,0,4,PC,N-142/44,0.075
2023-03-18,2671577,IJ-139,12522,356,0,0,4,PC,N-142/44,0.075
2023-03-18,2671577,IJ-139,12522,468,12,0,4,PC,N-142/44,0.075
2023-03-19,2671577,IJ-139,12522,312,0,0,4,PC,N-142/44,0.075
2023-03-19,2671577,IJ-139,12522,44,0,0,4,PC,N-142/44,0.075
2023-03-19,2671577,IJ-139,12522,52,0,0,4,PC,N-142/44,0.075
2023-03-20,2671577,IJ-139,12522,183,0,0,3,PC,N-142/44,0.075
2023-03-20,2671577,IJ-139,12522,304,0,0,4,PC,N-142/44,0.075
2023-03-20,2671577,IJ-139,12522,88,0,0,4,PC,N-142/44,0.075
2023-03-20,2671577,IJ-139,12522,422,22,0,4,PC,N-142/44,0.075
2023-03-21,2671577,IJ-139,12522,635,5,0,4,PC,N-142/44,0.075
2023-03-21,2671577,IJ-139,12522,189,0,0,3,PC,N-142/44,0.075
2023-03-21,2671577,IJ-139,12522,650,16,0,3,PC,N-142/44,0.075
2023-03-22,2670032,IJ-139,SA05266,1103,9,0,4,PC,F424/50,0.342
2023-03-22,2670032,IJ-139,SA05266,554,0,0,4,PC,F424/50,0.342
2023-03-22,2670032,IJ-139,SA05266,1040,0,0,4,PC,F424/50,0.342
2023-03-23,2670032,IJ-139,SA05266,636,0,0,4,PC,F424/50,0.342
2023-03-23,2670032,IJ-139,SA05266,1051,5,0,4,PC,F424/50,0.342
2023-03-23,2670032,IJ-139,SA05266,1233,7,0,4,PC,F424/50,0.342
2023-03-24,2669713,IJ-139,SA05880,36,0,0,4,PC,F420/95,0.52
2023-03-24,2669713,IJ-139,SA05880,556,0,0,4,PC,F420/95,0.52
2023-03-24,2669713,IJ-139,SA05880,416,0,0,4,PC,F420/95,0.52
2023-03-24,2670032,IJ-139,SA05266,1251,1,0,4,PC,F424/50,0.342
2023-03-24,2670032,IJ-139,SA05266,416,0,0,4,PC,F424/50,0.342
2023-03-25,2669713,IJ-139,SA05880,274,46,0,4,PC,F420/95,0.52
2023-03-25,2669713,IJ-139,SA05880,44,0,0,4,PC,F420/95,0.52
2023-03-25,2669713,IJ-139,SA05880,795,28,0,4,PC,F420/95,0.52
2023-03-26,2669713,IJ-139,SA05880,524,0,0,4,PC,F420/95,0.52
2023-03-26,2669713,IJ-139,SA05880,12,0,0,4,PC,F420/95,0.52
2023-03-27,2669713,IJ-139,SA05880,532,0,0,4,PC,F420/95,0.52
2023-03-27,2669713,IJ-139,SA05880,990,6,0,4,PC,F420/95,0.52
2023-03-27,2669713,IJ-139,SA05880,326,38,0,4,PC,F420/95,0.52
2023-03-28,2669713,IJ-139,SA05880,524,16,0,4,PC,F420/95,0.52
2023-03-28,2670032,IJ-139,SA05266,456,0,0,4,PC,F424/50,0.342
2023-03-28,2672049,IJ-139,SA05880,468,0,0,4,PC,F420/95,0.52
2023-03-29,2672049,IJ-139,SA05880,523,1,0,4,PC,F420/95,0.52
2023-03-29,2672049,IJ-139,SA05880,924,20,0,4,PC,F420/95,0.52
2023-03-29,2672049,IJ-139,SA05880,520,8,0,4,PC,F420/95,0.52
2023-03-30,2667923,IJ-139,SA05266,562,0,0,4,PC,F424/50,0.342
2023-03-30,2667923,IJ-139,SA05266,496,4,0,4,PC,F424/50,0.342
2023-03-30,2672049,IJ-139,SA05880,1274,10,0,4,PC,F420/95,0.52
2023-03-30,2672049,IJ-139,SA05880,283,5,0,4,PC,F420/95,0.52
2023-03-31,2667923,IJ-139,SA05266,16,0,0,4,PC,F424/50,0.342
2023-03-31,2667923,IJ-139,SA05266,1028,0,0,4,PC,F424/50,0.342
2023-03-31,2667923,IJ-139,SA05266,1093,3,0,4,PC,F424/50,0.342
2023-04-01,2667923,IJ-139,SA05266,910,2,0,4,PC,F424/50,0.342
2023-04-02,2667923,IJ-139,SA05266,52,0,0,4,PC,F424/50,0.342
2023-04-02,2667923,IJ-139,SA05266,128,0,0,4,PC,F424/50,0.342
2023-04-03,2667923,IJ-139,SA05266,232,0,0,4,PC,F424/50,0.342
2023-04-03,2672545,IJ-139,SA05266,640,0,0,4,PC,F424/50,0.342
2023-04-03,2672545,IJ-139,SA05266,1232,0,0,4,PC,F424/50,0.342
2023-04-03,2672545,IJ-139,SA05266,869,11,0,4,PC,F424/50,0.342
2023-04-04,2672545,IJ-139,SA05266,943,1,0,4,PC,F424/50,0.342
2023-04-04,2672545,IJ-139,SA05266,1042,6,0,4,PC,F424/50,0.342
2023-04-05,2672545,IJ-139,SA05266,674,0,0,4,PC,F424/50,0.342
2023-04-05,2672545,IJ-139,SA05266,1008,0,0,4,PC,F424/50,0.342
2023-04-05,2672545,IJ-139,SA05266,1020,4,0,4,PC,F424/50,0.342
2023-04-06,2672545,IJ-139,SA05266,1184,0,0,4,PC,F424/50,0.342
2023-04-06,2672545,IJ-139,SA05266,400,0,0,4,PC,F424/50,0.342
2023-04-07,2672545,IJ-139,SA05266,688,0,0,4,PC,F424/50,0.342
2023-04-07,2672545,IJ-139,SA05266,932,4,0,4,PC,F424/50,0.342
2023-04-08,2672545,IJ-139,SA05266,320,0,0,4,PC,F424/50,0.342
2023-04-10,2672545,IJ-139,SA05266,796,0,0,4,PC,F424/50,0.342
2023-04-10,2672545,IJ-139,SA05266,868,8,0,4,PC,F424/50,0.342
2023-04-11,2672545,IJ-139,SA05266,613,3,0,4,PC,F424/50,0.342
2023-04-11,2673560,IJ-139,SA12058,55,0,0,1,PC,F420/191,0.622
2023-04-11,2673560,IJ-139,SA12058,27,0,0,1,PC,F420/191,0.622
2023-04-12,2673560,IJ-139,SA12058,854,22,0,4,PC,F420/191,0.622
2023-04-12,2673560,IJ-139,SA12058,1,0,0,1,PC,F420/191,0.622
2023-04-13,2673560,IJ-139,SA12058,812,0,0,4,PC,F420/191,0.622
2023-04-14,2673560,IJ-139,SA12058,28,0,0,4,PC,F420/191,0.622
2023-04-14,2673560,IJ-139,SA12058,444,0,0,4,PC,F420/191,0.622
2023-04-14,2673560,IJ-139,SA12058,605,7,0,4,PC,F420/191,0.622
2023-04-15,2673560,IJ-139,SA12058,580,0,0,4,PC,F420/191,0.622
2023-04-15,2673560,IJ-139,SA12058,738,14,0,4,PC,F420/191,0.622
2023-04-16,2673560,IJ-139,SA12058,44,0,0,4,PC,F420/191,0.622
2023-04-16,2673560,IJ-139,SA12058,84,0,0,4,PC,F420/191,0.622
2023-04-17,2673560,IJ-139,SA12058,8,0,0,4,PC,F420/191,0.622
2023-04-17,2673560,IJ-139,SA12058,164,0,0,4,PC,F420/191,0.622
2023-04-18,2673560,IJ-139,SA12058,1000,12,0,4,PC,F420/191,0.622
2023-04-18,2673560,IJ-139,SA12058,900,0,0,4,PC,F420/191,0.622
2023-04-19,2673560,IJ-139,SA12058,444,0,0,4,PC,F420/191,0.622
2023-04-19,2673560,IJ-139,SA12058,1031,21,0,4,PC,F420/191,0.622
2023-04-20,2673560,IJ-139,SA12058,420,0,0,4,PC,F420/191,0.622
2023-04-20,2673560,IJ-139,SA12058,856,4,0,4,PC,F420/191,0.622
2023-04-21,2673560,IJ-139,SA12058,716,0,0,4,PC,F420/191,0.622
2023-04-22,2673560,IJ-139,SA12058,12,0,0,4,PC,F420/191,0.622
2023-04-23,2673560,IJ-139,SA12058,4,40,0,4,PC,F420/191,0.622
2023-04-23,2673560,IJ-139,SA12058,4,0,0,4,PC,F420/191,0.622
2023-04-24,2673560,IJ-139,SA12058,4,0,0,4,PC,F420/191,0.622
2023-04-24,2673560,IJ-139,SA12058,866,14,0,4,PC,F420/191,0.622
2023-04-26,2673560,IJ-139,SA12058,176,0,0,4,PC,F420/191,0.622
2023-04-27,2673560,IJ-139,SA12058,4,0,0,4,PC,F420/191,0.622
2023-04-27,2673560,IJ-139,SA12058,32,0,0,4,PC,F420/191,0.622
2023-04-28,2674255,IJ-139,SA05880,1211,0,0,4,PC,F420/95,0.52
2023-04-28,2674255,IJ-139,SA05880,1485,23,0,4,PC,F420/95,0.52
2023-04-28,2674255,IJ-139,SA05880,420,0,0,4,PC,F420/95,0.52
2023-05-01,2674255,IJ-139,SA05880,976,0,0,4,PC,F420/95,0.52
2023-05-02,2672545,IJ-139,SA05266,377,3,0,4,PC,F424/50,0.342
2023-05-02,2674255,IJ-139,SA05880,8,0,0,4,PC,F420/95,0.52
2023-05-02,2674664,IJ-139,SA05266,992,0,0,4,PC,F424/50,0.342
2023-05-02,2674664,IJ-139,SA05266,616,0,0,4,PC,F424/50,0.342
2023-05-03,2674664,IJ-139,SA05266,869,0,0,4,PC,F424/50,0.342
2023-05-03,2674664,IJ-139,SA05266,1128,0,0,4,PC,F424/50,0.342
2023-05-04,2674664,IJ-139,SA05266,756,0,0,4,PC,F424/50,0.342
2023-05-04,2674664,IJ-139,SA05266,1016,8,0,4,PC,F424/50,0.342
2023-05-05,2674664,IJ-139,SA05266,508,0,0,4,PC,F424/50,0.342
2023-05-05,2674664,IJ-139,SA05266,24,0,0,4,PC,F424/50,0.342
