Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-03-13,2670405,IJ-133,15179,6,0,0,6,PC,N144/83,0.07
2023-03-13,2671232,IJ-133,12689,14,0,0,1,PC,N144/83,0.071
2023-03-14,2671232,IJ-133,12689,17,0,0,1,PC,N144/83,0.071
2023-03-14,2671232,IJ-133,12689,234,0,0,1,PC,N144/83,0.071
2023-03-14,2671232,IJ-133,12689,241,0,0,1,PC,N144/83,0.071
2023-03-19,2671232,IJ-133,12689,12,0,0,1,PC,N144/83,0.071
2023-03-19,2671232,IJ-133,12689,13,0,0,1,PC,N144/83,0.071
2023-03-21,2671232,IJ-133,12689,702,0,0,6,PC,N144/83,0.071
2023-03-22,2671232,IJ-133,12689,659,13,0,6,PC,N144/83,0.071
2023-03-28,2671232,IJ-133,12689,366,36,0,6,PC,N144/83,0.071
2023-03-28,2671232,IJ-133,12689,62,94,0,6,PC,N144/83,0.071
2023-03-29,2671232,IJ-133,12689,12,0,0,6,PC,N144/83,0.071
2023-03-29,2671232,IJ-133,12689,171,168,0,6,PC,N144/83,0.071
2023-03-30,2670405,IJ-133,15179,514,0,0,144,PC,N144/83,0.07
2023-03-30,2671232,IJ-133,12689,528,0,0,6,PC,N144/83,0.071
2023-03-30,2671232,IJ-133,12689,384,0,0,6,PC,N144/83,0.071
2023-03-31,2670405,IJ-133,15179,90,0,0,6,PC,N144/83,0.07
2023-03-31,2670405,IJ-133,15179,990,0,0,6,PC,N144/83,0.07
2023-03-31,2670405,IJ-133,15179,249,3,0,144,PC,N144/83,0.07
2023-03-31,2671232,IJ-133,12689,702,0,0,6,PC,N144/83,0.071
2023-03-31,2671232,IJ-133,12689,30,0,0,6,PC,N144/83,0.071
2023-03-31,2671232,IJ-133,12689,660,0,0,6,PC,N144/83,0.071
2023-03-31,2671232,IJ-133,12689,113,23,0,4,PC,N144/83,0.071
2023-04-01,2671232,IJ-133,12689,1335,3,0,6,PC,N144/83,0.071
2023-04-02,2671232,IJ-133,12689,662,10,0,6,PC,N144/83,0.071
2023-04-02,2671232,IJ-133,12689,168,0,0,6,PC,N144/83,0.071
2023-04-02,2671232,IJ-133,12689,234,0,0,6,PC,N144/83,0.071
2023-04-03,2671232,IJ-133,12689,498,0,0,6,PC,N144/83,0.071
2023-04-03,2672546,IJ-133,12689,606,0,0,6,PC,N144/83,0.071
2023-04-03,2672546,IJ-133,12689,1314,12,0,6,PC,N144/83,0.071
2023-04-04,2672546,IJ-133,12689,36,0,0,6,PC,N144/83,0.071
2023-04-04,2672578,IJ-133,SA03485,852,0,0,6,PC,N148/18,0.485
2023-04-04,2672578,IJ-133,SA03485,1247,7,0,6,PC,N148/18,0.485
2023-04-04,2672578,IJ-133,SA03485,997,11,0,6,PC,N148/18,0.485
2023-04-04,2672578,IJ-133,SA03485,6,0,0,6,PC,N148/18,0.485
2023-04-05,2672578,IJ-133,SA03485,912,0,0,6,PC,N148/18,0.485
2023-04-05,2672578,IJ-133,SA03485,1404,0,0,6,PC,N148/18,0.485
2023-04-05,2672578,IJ-133,SA03485,1506,0,0,6,PC,N148/18,0.485
2023-04-06,2667920,IJ-133,15179,664,2,0,6,PC,N144/83,0.07
2023-04-06,2667920,IJ-133,15179,1397,7,0,6,PC,N144/83,0.07
2023-04-06,2672578,IJ-133,SA03485,90,0,0,6,PC,N148/18,0.485
2023-04-10,2667920,IJ-133,15179,132,0,0,6,PC,N144/83,0.07
2023-04-10,2667920,IJ-133,15179,318,0,0,6,PC,N144/83,0.07
2023-04-11,2667920,IJ-133,15179,42,0,0,6,PC,N144/83,0.07
2023-04-12,2667920,IJ-133,15179,6,0,0,6,PC,N144/83,0.07
2023-04-12,2672546,IJ-133,12689,90,0,0,6,PC,N144/83,0.071
2023-04-12,2672546,IJ-133,12689,1278,0,0,6,PC,N144/83,0.071
2023-04-12,2672546,IJ-133,12689,1168,8,0,6,PC,N144/83,0.071
