Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-02-27,2669449,IJ-119,SA05547,521,1,0,1,PC,F403/32,0.517
2023-02-28,2668360,IJ-119,SA05253,365,4,0,1,PC, F420/191,0.805
2023-02-28,2669750,IJ-119,SA05939,114,0,0,1,PC,F403/32,1.895
2023-02-28,2669750,IJ-119,SA05939,376,35,0,1,PC,F403/32,1.895
2023-02-28,2669750,IJ-119,SA05939,87,10,0,1,PC,F403/32,1.895
2023-02-28,2669824,IJ-119,SA02558,70,4,0,1,PC,F420/191,0.356
2023-03-01,2669824,IJ-119,SA02558,3,0,0,1,PC,F420/191,0.356
2023-03-01,2669824,IJ-119,SA02558,273,18,0,1,PC,F420/191,0.356
2023-03-01,2669824,IJ-119,SA02558,307,6,0,1,PC,F420/191,0.356
2023-03-01,2669824,IJ-119,SA02558,307,8,0,1,PC,F420/191,0.356
2023-03-02,2669824,IJ-119,SA02558,91,0,0,1,PC,F420/191,0.356
2023-03-02,2670024,IJ-119,SA05953,236,0,0,1,PC,F424/40,2.177
2023-03-02,2670024,IJ-119,SA05953,346,3,0,1,PC,F424/40,2.177
2023-03-02,2670024,IJ-119,SA05953,25,0,0,1,PC,F424/40,2.177
2023-03-02,2670135,IJ-119,SA07373,294,5,0,1,PC,F424/40,2.33
2023-03-02,2670135,IJ-119,SA07373,114,9,0,1,PC,F424/40,2.33
2023-03-03,2670135,IJ-119,SA07373,115,20,0,1,PC,F424/40,2.33
2023-03-03,2670135,IJ-119,SA07373,1,0,0,1,PC,F424/40,2.33
2023-03-03,2670135,IJ-119,SA07373,275,2,0,1,PC,F424/40,2.33
2023-03-03,2670135,IJ-119,SA07373,160,24,0,1,PC,F424/40,2.33
2023-03-03,2670135,IJ-119,SA07373,427,18,0,1,PC,F424/40,2.33
2023-03-05,2670135,IJ-119,SA07373,345,18,0,1,PC,F424/40,2.33
2023-03-06,2670135,IJ-119,SA07373,303,6,0,1,PC,F424/40,2.33
2023-03-06,2670135,IJ-119,SA07373,363,12,0,1,PC,F424/40,2.33
2023-03-06,2670135,IJ-119,SA07373,389,32,0,1,PC,F424/40,2.33
2023-03-07,2670135,IJ-119,SA07373,312,8,0,1,PC,F424/40,2.33
2023-03-07,2670135,IJ-119,SA07373,168,13,0,1,PC,F424/40,2.33
2023-03-07,2670135,IJ-119,SA07373,81,13,0,1,PC,F424/40,2.33
2023-03-08,2670135,IJ-119,SA07373,80,0,0,1,PC,F424/40,2.33
2023-03-08,2670135,IJ-119,SA07373,399,17,0,1,PC,F424/40,2.33
2023-03-08,2670135,IJ-119,SA07373,484,5,0,1,PC,F424/40,2.33
2023-03-08,2670927,IJ-119,SA18473,94,7,0,1,PC,F424/40,3.108
2023-03-09,2670572,IJ-119,SA02941,227,0,0,1,PC,N148/18,3.38
2023-03-09,2670927,IJ-119,SA18473,11,0,0,1,PC,F424/40,3.108
2023-03-09,2670927,IJ-119,SA18473,433,9,0,1,PC,F424/40,3.108
2023-03-09,2671014,IJ-119,SA22836,24,0,0,1,PC,F424/50,0.721
2023-03-09,2671014,IJ-119,SA22836,382,17,0,1,PC,F424/50,0.721
2023-03-10,2670572,IJ-119,SA02941,163,0,0,1,PC,N148/18,3.38
2023-03-10,2670572,IJ-119,SA02941,459,29,0,1,PC,N148/18,3.38
2023-03-10,2671196,IJ-119,SA02938,1,0,0,1,PC,N-142/67,2.55
2023-03-10,2671196,IJ-119,SA02938,156,6,0,1,PC,N-142/67,2.55
2023-03-10,2671196,IJ-119,SA02938,289,5,0,1,PC,N-142/67,2.55
2023-03-12,2671196,IJ-119,SA02938,297,0,0,1,PC,N-142/67,2.55
2023-03-12,2671196,IJ-119,SA02938,14,0,0,1,PC,N-142/67,2.55
2023-03-13,2671196,IJ-119,SA02938,77,0,0,1,PC,N-142/67,2.55
2023-03-13,2671282,IJ-119,SA05875,306,9,0,1,PC,F420/95,0.42
2023-03-13,2671282,IJ-119,SA05875,442,21,0,1,PC,F420/95,0.42
2023-03-13,2671282,IJ-119,SA05875,360,31,0,1,PC,F420/95,0.42
2023-03-14,2671282,IJ-119,SA05875,264,3,0,1,PC,F420/95,0.42
2023-03-14,2671282,IJ-119,SA05875,480,19,0,1,PC,F420/95,0.42
2023-03-14,2671282,IJ-119,SA05875,526,0,0,1,PC,F420/95,0.42
2023-03-15,2671282,IJ-119,SA05875,64,1,0,1,PC,F420/95,0.42
2023-03-15,2671282,IJ-119,SA05875,452,8,0,1,PC,F420/95,0.42
2023-03-15,2671281,IJ-119,SA05580,357,1,0,1,PC,F424/40,0.745
2023-03-15,2671281,IJ-119,SA05580,350,11,0,1,PC,F424/40,0.745
2023-03-16,2671281,IJ-119,SA05580,365,2,0,1,PC,F424/40,0.745
2023-03-16,2671281,IJ-119,SA05580,453,16,0,1,PC,F424/40,0.745
2023-03-16,2671281,IJ-119,SA05580,535,3,0,1,PC,F424/40,0.745
2023-03-17,2671281,IJ-119,SA05580,13,0,0,1,PC,F424/40,0.745
2023-03-17,2671281,IJ-119,SA05580,372,2,0,1,PC,F424/40,0.745
2023-03-17,2671281,IJ-119,SA05580,570,1,0,1,PC,F424/40,0.745
2023-03-17,2671281,IJ-119,SA05580,582,2,0,1,PC,F424/40,0.745
2023-03-19,2671281,IJ-119,SA05580,344,2,0,1,PC,F424/40,0.745
2023-03-19,2671281,IJ-119,SA05580,20,0,0,1,PC,F424/40,0.745
2023-03-20,2671281,IJ-119,SA05580,237,9,0,1,PC,F424/40,0.745
2023-03-20,2671664,IJ-119,SA18475,183,4,0,1,PC,F424/40,1.004
2023-03-20,2671664,IJ-119,SA18475,505,5,0,1,PC,F424/40,1.004
2023-03-20,2671664,IJ-119,SA18475,171,9,0,1,PC,F424/40,1.004
2023-03-21,2671664,IJ-119,SA18475,148,53,0,1,PC,F424/40,1.004
2023-03-21,2671664,IJ-119,SA18475,438,11,0,1,PC,F424/40,1.004
2023-03-21,2671664,IJ-119,SA18475,550,20,0,1,PC,F424/40,1.004
2023-03-22,2671664,IJ-119,SA18475,247,32,0,1,PC,F424/40,1.004
2023-03-22,2671664,IJ-119,SA18475,262,29,0,1,PC,F424/40,1.004
2023-03-22,2671664,IJ-119,SA18475,492,41,0,1,PC,F424/40,1.004
2023-03-23,2671664,IJ-119,SA18475,275,4,0,1,PC,F424/40,1.004
2023-03-23,2671664,IJ-119,SA18475,502,3,0,1,PC,F424/40,1.004
2023-03-23,2671664,IJ-119,SA18475,542,5,0,1,PC,F424/40,1.004
2023-03-24,2671664,IJ-119,SA18475,306,2,0,1,PC,F424/40,1.004
2023-03-24,2671664,IJ-119,SA18475,443,15,0,1,PC,F424/40,1.004
2023-03-24,2671664,IJ-119,SA18475,536,20,0,1,PC,F424/40,1.004
2023-03-26,2671664,IJ-119,SA18475,163,18,0,1,PC,F424/40,1.004
2023-03-27,2670559,IJ-119,SA12797,344,2,0,1,PC,F424/40,0.875
2023-03-27,2670559,IJ-119,SA12797,508,2,0,1,PC,F424/40,0.875
2023-03-27,2670559,IJ-119,SA12797,6,5,0,1,PC,F424/40,0.875
2023-03-27,2671664,IJ-119,SA18475,460,2,0,1,PC,F424/40,1.004
2023-03-28,2670559,IJ-119,SA12797,506,0,0,1,PC,F424/40,0.875
2023-03-28,2670559,IJ-119,SA12797,582,0,0,1,PC,F424/40,0.875
2023-03-28,2671929,IJ-119,SA05965,313,13,0,1,PC,F424/40,0.869
2023-03-29,2670024,IJ-119,SA05953,283,7,0,1,PC,F424/40,2.177
2023-03-29,2670024,IJ-119,SA05953,250,8,0,1,PC,F424/40,2.177
2023-03-29,2671929,IJ-119,SA05965,119,0,0,1,PC,F424/40,0.869
2023-03-29,2671929,IJ-119,SA05965,595,0,0,1,PC,F424/40,0.869
2023-03-30,2670024,IJ-119,SA05953,16,0,0,1,PC,F424/40,2.177
2023-03-30,2670024,IJ-119,SA05953,562,8,0,1,PC,F424/40,2.177
2023-03-30,2670135,IJ-119,SA07373,302,4,0,1,PC,F424/40,2.33
2023-03-30,2670135,IJ-119,SA07373,340,8,0,1,PC,F424/40,2.33
2023-03-31,2670135,IJ-119,SA07373,4,0,0,1,PC,F424/40,2.33
2023-03-31,2670135,IJ-119,SA07373,294,14,0,1,PC,F424/40,2.33
2023-03-31,2670135,IJ-119,SA07373,477,6,0,1,PC,F424/40,2.33
2023-03-31,2670135,IJ-119,SA07373,372,24,0,1,PC,F424/40,2.33
2023-04-02,2670135,IJ-119,SA07373,190,2,0,1,PC,F424/40,2.33
2023-04-02,2670135,IJ-119,SA07373,35,0,0,1,PC,F424/40,2.33
2023-04-02,2670135,IJ-119,SA07373,51,0,0,1,PC,F424/40,2.33
2023-04-03,2670135,IJ-119,SA07373,126,3,0,1,PC,F424/40,2.33
2023-04-03,2672434,IJ-119,SA07373,323,2,0,1,PC,F424/40,2.33
2023-04-03,2672434,IJ-119,SA07373,477,16,0,1,PC,F424/40,2.33
2023-04-03,2672434,IJ-119,SA07373,1,0,0,1,PC,F424/40,2.33
2023-04-03,2672434,IJ-119,SA07373,325,10,0,1,PC,F424/40,2.33
2023-04-04,2672434,IJ-119,SA07373,334,1,0,1,PC,F424/40,2.33
2023-04-04,2672434,IJ-119,SA07373,522,1,0,1,PC,F424/40,2.33
2023-04-04,2672434,IJ-119,SA07373,544,0,0,1,PC,F424/40,2.33
2023-04-05,2672434,IJ-119,SA07373,294,11,0,1,PC,F424/40,2.33
2023-04-05,2672434,IJ-119,SA07373,449,17,0,1,PC,F424/40,2.33
2023-04-05,2672434,IJ-119,SA07373,563,1,0,1,PC,F424/40,2.33
2023-04-06,2672434,IJ-119,SA07373,314,5,0,1,PC,F424/40,2.33
2023-04-06,2672434,IJ-119,SA07373,389,14,0,1,PC,F424/40,2.33
2023-04-06,2672434,IJ-119,SA07373,556,2,0,1,PC,F424/40,2.33
2023-04-07,2672434,IJ-119,SA07373,4,0,0,1,PC,F424/40,2.33
2023-04-09,2672434,IJ-119,SA07373,243,5,0,1,PC,F424/40,2.33
2023-04-09,2672434,IJ-119,SA07373,23,0,0,1,PC,F424/40,2.33
2023-04-10,2672434,IJ-119,SA07373,118,4,0,1,PC,F424/40,2.33
2023-04-10,2673184,IJ-119,SA05976,186,18,0,1,PC,F424/40,2.347
2023-04-10,2673191,IJ-119,SA05876,308,0,0,1,PC,F424/40,0.51
2023-04-10,2673191,IJ-119,SA05876,440,22,0,1,PC,F424/40,0.51
2023-04-10,2673191,IJ-119,SA05876,17,0,0,1,PC,F424/40,0.51
2023-04-11,2672704,IJ-119,SA05032,330,0,0,1,PC,N148/18,0.792
2023-04-11,2672704,IJ-119,SA05032,19,0,0,1,PC,N148/18,0.792
2023-04-11,2672704,IJ-119,SA05032,407,46,0,1,PC,N148/18,0.792
2023-04-11,2672704,IJ-119,SA05032,518,22,0,1,PC,N148/18,0.792
2023-04-12,2672704,IJ-119,SA05032,125,0,0,1,PC,N148/18,0.792
2023-04-12,2672704,IJ-119,SA05032,591,0,0,1,PC,N148/18,0.792
2023-04-12,2673316,IJ-119,SA02938,110,0,0,1,PC,N-142/67,2.55
2023-04-12,2673561,IJ-119,SA11684,133,0,0,1,PC,N148/18,1.25
2023-04-12,2673561,IJ-119,SA11684,17,0,0,1,PC,N148/18,1.25
2023-04-12,2673561,IJ-119,SA11684,360,6,0,1,PC,N148/18,1.25
2023-04-13,2673316,IJ-119,SA02938,241,13,0,1,PC,N-142/67,2.55
2023-04-13,2673316,IJ-119,SA02938,8,0,0,1,PC,N-142/67,2.55
2023-04-13,2673316,IJ-119,SA02938,303,2,0,1,PC,N-142/67,2.55
2023-04-13,2673316,IJ-119,SA02938,560,0,0,1,PC,N-142/67,2.55
2023-04-14,2673316,IJ-119,SA02938,4,0,0,1,PC,N-142/67,2.55
2023-04-14,2673316,IJ-119,SA02938,145,0,0,1,PC,N-142/67,2.55
2023-04-14,2673316,IJ-119,SA02938,14,0,0,1,PC,N-142/67,2.55
2023-04-14,2673316,IJ-119,SA02938,315,42,0,1,PC,N-142/67,2.55
2023-04-14,2673316,IJ-119,SA02938,542,1,0,1,PC,F420/191,2.275
2023-04-15,2671644,IJ-119,SA15829,266,17,0,1,PC,F420/191,2.275
2023-04-15,2671644,IJ-119,SA15829,298,25,0,1,PC,F420/191,2.275
2023-04-16,2671644,IJ-119,SA15829,287,3,0,1,PC,F420/191,2.275
2023-04-16,2671644,IJ-119,SA15829,36,0,0,1,PC,F420/191,2.275
2023-04-16,2671644,IJ-119,SA15829,29,0,0,1,PC,F420/191,2.275
2023-04-17,2671644,IJ-119,SA15829,333,3,0,1,PC,F420/191,2.275
2023-04-17,2671644,IJ-119,SA15829,314,8,0,1,PC,F420/191,2.275
2023-04-17,2671644,IJ-119,SA15829,29,0,0,1,PC,F420/191,2.275
2023-04-17,2671644,IJ-119,SA15829,470,89,0,1,PC,F420/191,2.275
2023-04-18,2671644,IJ-119,SA15829,292,0,0,1,PC,F420/191,2.275
2023-04-18,2671644,IJ-119,SA15829,3,0,0,1,PC,F420/191,2.275
2023-04-18,2671644,IJ-119,SA15829,340,4,0,1,PC,F420/191,2.275
2023-04-18,2671644,IJ-119,SA15829,485,62,0,1,PC,F420/191,2.275
2023-04-19,2671644,IJ-119,SA15829,510,2,0,1,PC,F420/191,2.275
2023-04-19,2674016,IJ-119,SA05032,355,4,0,1,PC,N148/18,0.792
2023-04-19,2674016,IJ-119,SA05032,8,0,0,1,PC,N148/18,0.792
2023-04-19,2674016,IJ-119,SA05032,449,14,0,1,PC,N148/18,0.792
2023-04-20,2673980,IJ-119,SA02580,314,11,0,1,PC,N-142/67,0.4
2023-04-20,2673980,IJ-119,SA02580,10,0,0,1,PC,N-142/67,0.4
2023-04-20,2673980,IJ-119,SA02580,416,24,0,1,PC,N-142/67,0.4
2023-04-20,2673980,IJ-119,SA02580,40,0,0,1,PC,N-142/67,0.4
2023-04-20,2673980,IJ-119,SA02580,358,0,0,1,PC,N-142/67,0.4
2023-04-20,2674016,IJ-119,SA05032,188,0,0,1,PC,N148/18,0.792
2023-04-21,2673980,IJ-119,SA02580,23,0,0,1,PC,N-142/67,0.4
2023-04-21,2673980,IJ-119,SA02580,319,13,0,1,PC,N-142/67,0.4
2023-04-21,2673980,IJ-119,SA02580,491,4,0,1,PC,N-142/67,0.4
2023-04-21,2673980,IJ-119,SA02580,562,7,0,1,PC,N-142/67,0.4
2023-04-22,2673980,IJ-119,SA02580,462,0,0,1,PC,N-142/67,0.4
2023-04-22,2673980,IJ-119,SA02580,503,1,0,1,PC,N-142/67,0.4
2023-04-23,2673980,IJ-119,SA02580,270,10,0,1,PC,N-142/67,0.4
2023-04-23,2673980,IJ-119,SA02580,33,0,0,1,PC,N-142/67,0.4
2023-04-23,2673980,IJ-119,SA02580,1,0,0,1,PC,N-142/67,0.4
2023-04-24,2673980,IJ-119,SA02580,286,10,0,1,PC,N-142/67,0.4
2023-04-24,2674154,IJ-119,SA05949,393,23,0,1,PC,F403/32,0.532
2023-04-24,2674154,IJ-119,SA05949,196,15,0,1,PC,F403/32,0.532
2023-04-24,2674154,IJ-119,SA05949,297,8,0,1,PC,F403/32,0.532
2023-04-24,2674154,IJ-119,SA05949,7,5,0,1,PC,F403/32,0.532
2023-04-24,2674154,IJ-119,SA05949,40,0,0,1,PC,F403/32,0.532
2023-04-25,2673650,IJ-119,SA01974,332,2,0,1,PC,N148/18,2.82
2023-04-25,2673650,IJ-119,SA01974,12,3,0,1,PC,N148/18,2.82
2023-04-25,2673650,IJ-119,SA01974,42,0,0,1,PC,N148/18,2.82
2023-04-25,2674154,IJ-119,SA05949,290,25,0,1,PC,F403/32,0.532
2023-04-25,2674156,IJ-119,SA05874,86,18,0,1,PC,F420/134,1.987
2023-04-25,2674156,IJ-119,SA05874,78,5,0,1,PC,F420/134,1.987
2023-04-25,2674156,IJ-119,SA05874,72,0,0,1,PC,F420/134,1.987
2023-04-26,2673636,IJ-119,SA02941,276,29,0,1,PC,N148/18,3.38
2023-04-26,2673636,IJ-119,SA02941,105,2,0,1,PC,N148/18,3.38
2023-04-26,2673636,IJ-119,SA02941,68,0,0,1,PC,N148/18,3.38
2023-04-26,2673650,IJ-119,SA01974,417,0,0,1,PC,N148/18,2.82
2023-04-26,2674299,IJ-119,SA05250,224,41,0,1,PC,F403/32,0.87
2023-04-26,2674299,IJ-119,SA05250,21,5,0,1,PC,F403/32,0.87
2023-04-26,2674299,IJ-119,SA05250,80,4,0,1,PC,F403/32,0.87
2023-04-27,2674299,IJ-119,SA05250,257,1,0,1,PC,F403/32,0.87
2023-04-27,2674299,IJ-119,SA05250,502,2,0,1,PC,F403/32,0.87
2023-04-27,2674354,IJ-119,SA05590,200,14,0,1,PC,F403/32,2.506
2023-04-27,2674354,IJ-119,SA05590,46,6,0,1,PC,F403/32,2.506
2023-04-28,2674354,IJ-119,SA05590,24,0,0,1,PC,F403/32,2.506
2023-04-28,2674354,IJ-119,SA05590,310,11,0,1,PC,F403/32,2.506
2023-04-28,2674354,IJ-119,SA05590,375,13,0,1,PC,F403/32,2.506
2023-04-28,2674354,IJ-119,SA05590,507,23,0,1,PC,F403/32,2.506
2023-04-29,2674354,IJ-119,SA05590,2,0,0,1,PC,F403/32,2.506
2023-04-29,2674354,IJ-119,SA05590,308,4,0,1,PC,F403/32,2.506
2023-05-02,2674354,IJ-119,SA05590,314,17,0,1,PC,F403/32,2.506
2023-05-02,2674354,IJ-119,SA05590,351,31,0,1,PC,F403/32,2.506
2023-05-02,2674354,IJ-119,SA05590,439,41,0,1,PC,F403/32,2.506
2023-05-03,2674354,IJ-119,SA05590,315,0,0,1,PC,F403/32,2.506
2023-05-03,2674354,IJ-119,SA05590,449,13,0,1,PC,F403/32,2.506
2023-05-03,2674354,IJ-119,SA05590,534,19,0,1,PC,F403/32,2.506
2023-05-04,2674354,IJ-119,SA05590,227,0,0,1,PC,F403/32,2.506
2023-05-04,2675016,IJ-119,SA01898,282,14,0,1,PC,P212/1,1.92
2023-05-04,2675016,IJ-119,SA01898,398,19,0,1,PC,P212/1,1.92
2023-05-04,2675016,IJ-119,SA01898,29,0,0,1,PC,P212/1,1.92
2023-05-04,2675016,IJ-119,SA01898,255,0,0,1,PC,P212/1,1.92
2023-05-05,2674972,IJ-119,SA07373,5,0,0,1,PC,F424/40,2.33
2023-05-05,2674972,IJ-119,SA07373,343,2,0,1,PC,F424/40,2.33
2023-05-05,2674972,IJ-119,SA07373,374,26,0,1,PC,F424/40,2.33
2023-05-05,2674972,IJ-119,SA07373,168,15,0,1,PC,F424/40,2.33
2023-05-05,2675016,IJ-119,SA01898,70,0,0,1,PC,P212/1,1.92
2023-05-05,2675052,IJ-119,SA07199,26,0,0,1,PC,P212/1,0.534
2023-05-07,2674972,IJ-119,SA07373,289,0,0,1,PC,F424/40,2.33
2023-05-07,2674972,IJ-119,SA07373,35,0,0,1,PC,F424/40,2.33
2023-05-07,2674972,IJ-119,SA07373,3,0,0,1,PC,F424/40,2.33
2023-05-08,2674972,IJ-119,SA07373,313,3,0,1,PC,F424/40,2.33
2023-05-08,2674972,IJ-119,SA07373,412,1,0,1,PC,F424/40,2.33
2023-05-08,2674972,IJ-119,SA07373,66,0,0,1,PC,F424/40,2.33
2023-05-08,2674972,IJ-119,SA07373,505,0,0,1,PC,F424/40,2.33
2023-05-09,2674972,IJ-119,SA07373,237,5,0,1,PC,F424/40,2.33
2023-05-09,2674972,IJ-119,SA07373,511,0,0,1,PC,F424/40,2.33
2023-05-09,2675028,IJ-119,SA00224,27,0,0,1,PC,P212/1,0.955
2023-05-09,2675028,IJ-119,SA00224,53,0,0,1,PC,P212/1,0.955
2023-05-09,2675364,IJ-119,SA05202,80,0,0,1,PC,P212/1,0.395
2023-05-10,2675364,IJ-119,SA05202,127,0,0,1,PC,P212/1,0.395
2023-05-10,2675364,IJ-119,SA05202,508,1,0,1,PC,P212/1,0.395
2023-05-10,2675509,IJ-119,SA02990,326,9,0,1,PC,P212/1,0.48
2023-05-10,2675509,IJ-119,SA02990,252,6,0,1,PC,P212/1,0.48
2023-05-11,2674556,IJ-119,SA08470,211,9,0,1,PC, F420/191,7.647
2023-05-11,2674556,IJ-119,SA08470,118,41,0,1,PC, F420/191,7.647
2023-05-11,2675509,IJ-119,SA02990,514,9,0,1,PC,P212/1,0.48
2023-05-12,2674556,IJ-119,SA08470,93,16,0,1,PC, F420/191,7.647
2023-05-12,2675184,IJ-119,SA04247,6,0,0,1,PC,F403/32,0.975
2023-05-12,2675184,IJ-119,SA04247,372,7,0,1,PC,F403/32,0.975
2023-05-12,2675184,IJ-119,SA04247,534,1,0,1,PC,F403/32,0.975
2023-05-12,2675184,IJ-119,SA04247,85,53,0,1,PC,F403/32,0.975
2023-05-13,2675184,IJ-119,SA04247,197,9,0,1,PC,F403/32,0.975
2023-05-14,2675184,IJ-119,SA04247,330,13,0,1,PC,F403/32,0.975
2023-05-15,2675184,IJ-119,SA04247,590,10,0,1,PC,F403/32,0.975
2023-05-15,2675184,IJ-119,SA04247,360,6,0,1,PC,F403/32,0.975
2023-05-15,2675184,IJ-119,SA04247,467,5,0,1,PC,F403/32,0.975
2023-05-16,2675184,IJ-119,SA04247,423,15,0,1,PC,F403/32,0.975
2023-05-16,2675546,IJ-119,SA05874,102,0,0,1,PC,F420/134,1.987
2023-05-16,2675546,IJ-119,SA05874,171,4,0,1,PC,F420/134,1.987
2023-05-16,2675546,IJ-119,SA05874,19,1,0,1,PC,F420/134,1.987
2023-05-16,2675546,IJ-119,SA05874,442,7,0,1,PC,F420/134,1.987
2023-05-17,2675546,IJ-119,SA05874,403,2,0,1,PC,F420/134,1.987
2023-05-17,2675846,IJ-119,SA08322,30,11,0,1,PC,F403/32,3.698
2023-05-17,2675846,IJ-119,SA08322,135,7,0,1,PC,F403/32,3.698
2023-05-17,2675846,IJ-119,SA08322,276,9,0,1,PC,F403/32,3.698
2023-05-17,2675846,IJ-119,SA08322,22,0,0,1,PC,F403/32,3.698
2023-05-18,2675846,IJ-119,SA08322,281,4,0,1,PC,F403/32,3.698
2023-05-18,2675846,IJ-119,SA08322,432,1,0,1,PC,F403/32,3.698
2023-05-18,2675846,IJ-119,SA08322,382,6,0,1,PC,F403/32,3.698
2023-05-19,2675184,IJ-119,SA04247,327,3,0,1,PC,F403/32,0.975
2023-05-19,2675184,IJ-119,SA04247,229,6,0,1,PC,F403/32,0.975
2023-05-19,2675846,IJ-119,SA08322,214,1,0,1,PC,F403/32,3.698
2023-05-19,2675846,IJ-119,SA08322,545,0,0,1,PC,F403/32,3.698
2023-05-21,2675184,IJ-119,SA04247,306,7,0,1,PC,F403/32,0.975
2023-05-21,2675184,IJ-119,SA04247,22,0,0,1,PC,F403/32,0.975
2023-05-21,2675184,IJ-119,SA04247,7,0,0,1,PC,F403/32,0.975
2023-05-22,2675184,IJ-119,SA04247,477,0,0,1,PC,F403/32,0.975
2023-05-22,2675184,IJ-119,SA04247,589,2,0,1,PC,F403/32,0.975
2023-05-22,2675845,IJ-119,SA05776,253,19,0,1,PC,F403/32,2.25
2023-05-22,2675845,IJ-119,SA05776,8,0,0,1,PC,F403/32,2.25
2023-05-23,2675845,IJ-119,SA05776,49,5,0,1,PC,F403/32,2.25
2023-05-23,2675977,IJ-119,SA02558,161,4,0,1,PC,F420/191,0.356
2023-05-23,2675977,IJ-119,SA02558,496,3,0,1,PC,F420/191,0.356
2023-05-23,2675977,IJ-119,SA02558,304,15,0,1,PC,F420/191,0.356
2023-05-24,2675546,IJ-119,SA05874,171,0,0,1,PC,F420/134,1.987
2023-05-24,2675977,IJ-119,SA02558,49,0,0,1,PC,F420/191,0.356
2023-05-24,2675977,IJ-119,SA02558,507,2,0,1,PC,F420/191,0.356
2023-05-24,2675977,IJ-119,SA02558,466,3,0,1,PC,F420/191,0.356
2023-05-25,2675546,IJ-119,SA05874,142,0,0,1,PC,F420/134,1.987
2023-05-25,2675730,IJ-119,SA05547,143,0,0,1,PC,F403/32,0.517
2023-05-25,2675824,IJ-119,SA02961,49,0,0,1,PC,P212/1,1.36
2023-05-25,2675824,IJ-119,SA02961,393,24,0,1,PC,P212/1,1.36
2023-05-25,2675824,IJ-119,SA02961,44,0,0,1,PC,P212/1,1.36
2023-05-25,2675824,IJ-119,SA02961,22,0,0,1,PC,P212/1,1.36
2023-05-25,2675933,IJ-119,SA02530,189,9,0,1,PC,N148/18,1.59
2023-05-26,2675933,IJ-119,SA02530,17,0,0,1,PC,N148/18,1.59
2023-05-26,2675933,IJ-119,SA02530,384,0,0,1,PC,N148/18,1.59
2023-05-26,2675933,IJ-119,SA02530,512,0,0,1,PC,N148/18,1.59
2023-05-26,2675933,IJ-119,SA02530,112,9,0,1,PC,N148/18,1.59
2023-05-26,2675933,IJ-119,SA02530,314,5,0,1,PC,N148/18,1.59
2023-05-27,2675933,IJ-119,SA02530,210,0,0,1,PC,N148/18,1.59
2023-05-27,2675933,IJ-119,SA02530,483,2,0,1,PC,N148/18,1.59
2023-05-27,2676339,IJ-119,SA05881,225,9,0,1,PC,S315/10,1.6
2023-05-28,2676339,IJ-119,SA05881,-25,25,0,1,PC,S315/10,1.6
2023-05-28,2676339,IJ-119,SA05881,37,0,0,1,PC,S315/10,1.6
2023-05-29,2676339,IJ-119,SA05881,556,12,0,1,PC,S315/10,1.6
2023-05-29,2676339,IJ-119,SA05881,846,15,0,1,PC,S315/10,1.6
