Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-04-04,2672501,IJ-118,SA07320,28,0,0,1,PC,P212/1,2.7
2023-04-13,2673335,IJ-118,SA05881,297,2,0,1,PC,S315/10,1.6
2023-04-13,2673335,IJ-118,SA05881,172,0,0,1,PC,S315/10,1.6
2023-04-14,2673335,IJ-118,SA05881,78,16,0,1,PC,S315/10,1.6
2023-04-14,2673335,IJ-118,SA05881,28,0,0,1,PC,S315/10,1.6
2023-04-14,2673335,IJ-118,SA05881,241,30,0,1,PC,S315/10,1.6
2023-04-16,2673335,IJ-118,SA05881,240,23,0,1,PC,S315/10,1.6
2023-04-16,2673335,IJ-118,SA05881,35,0,0,1,PC,S315/10,1.6
2023-04-16,2673335,IJ-118,SA05881,47,0,0,1,PC,S315/10,1.6
2023-04-17,2673335,IJ-118,SA05881,91,7,0,1,PC,S315/10,1.6
2023-04-17,2673335,IJ-118,SA05881,450,14,0,1,PC,S315/10,1.6
2023-04-17,2673335,IJ-118,SA05881,522,16,0,1,PC,S315/10,1.6
2023-04-18,2673335,IJ-118,SA05881,191,4,0,1,PC,S315/10,1.6
2023-04-18,2673849,IJ-118,SA00803,5,0,0,1,PC,S315/10,3.98
2023-04-18,2673849,IJ-118,SA00803,555,0,0,1,PC,S315/10,3.98
2023-04-18,2673849,IJ-118,SA00803,141,13,0,1,PC,S315/10,3.98
2023-04-19,2673934,IJ-118,SA03041,137,8,0,1,PC,S315/10,0.15
2023-04-19,2673986,IJ-118,SA01917,328,1,0,1,PC,S315/10,2.35
2023-04-19,2673986,IJ-118,SA01917,540,6,0,1,PC,S315/10,2.35
2023-04-19,2673986,IJ-118,SA01917,294,6,0,1,PC,S315/10,2.35
2023-04-20,2673986,IJ-118,SA01917,316,3,0,1,PC,S315/10,2.35
2023-04-20,2673986,IJ-118,SA01917,23,0,0,1,PC,S315/10,2.35
2023-04-20,2673986,IJ-118,SA01917,569,0,0,1,PC,S315/10,2.35
2023-04-20,2673986,IJ-118,SA01917,544,2,0,1,PC,S315/10,2.35
2023-04-20,2674068,IJ-118,SA02990,3,0,0,1,PC,P212/1,0.48
2023-04-21,2673986,IJ-118,SA01917,74,0,0,1,PC,S315/10,2.35
2023-04-21,2673986,IJ-118,SA01917,562,0,0,1,PC,S315/10,2.35
2023-04-21,2674094,IJ-118,SA62777,10,0,0,1,PC,S315/10,0.466
2023-04-21,2674094,IJ-118,SA62777,13,0,0,1,PC,S315/10,0.466
2023-04-21,2674094,IJ-118,SA62777,187,0,0,1,PC,S315/10,0.466
2023-04-22,2674094,IJ-118,SA62777,361,4,0,1,PC,S315/10,0.466
2023-04-22,2674094,IJ-118,SA62777,490,0,0,1,PC,S315/10,0.466
2023-04-22,2674111,IJ-118,SA05025,60,2,0,1,PC,S315/10,1.54
2023-04-23,2674111,IJ-118,SA05025,258,15,0,1,PC,S315/10,1.54
2023-04-23,2674111,IJ-118,SA05025,29,0,0,1,PC,S315/10,1.54
2023-04-23,2674111,IJ-118,SA05025,7,0,0,1,PC,S315/10,1.54
2023-04-24,2674111,IJ-118,SA05025,301,0,0,1,PC,S315/10,1.54
2023-04-24,2674111,IJ-118,SA05025,555,3,0,1,PC,S315/10,1.54
2023-04-24,2674111,IJ-118,SA05025,477,9,0,1,PC,S315/10,1.54
2023-04-25,2674072,IJ-118,SA01969,302,12,0,1,PC,S315/10,1.1
2023-04-25,2674072,IJ-118,SA01969,19,21,0,1,PC,S315/10,1.1
2023-04-25,2674193,IJ-118,SA05933,114,15,0,1,PC,S315/10,0.56
2023-04-26,2674193,IJ-118,SA05933,335,21,0,1,PC,S315/10,0.56
2023-04-26,2674193,IJ-118,SA05933,555,15,0,1,PC,S315/10,0.56
2023-04-26,2674193,IJ-118,SA05933,503,9,0,1,PC,S315/10,0.56
2023-04-27,2674193,IJ-118,SA05933,287,9,0,1,PC,S315/10,0.56
2023-04-27,2674193,IJ-118,SA05933,10,0,0,1,PC,S315/10,0.56
2023-04-27,2674193,IJ-118,SA05933,315,17,0,1,PC,S315/10,0.56
2023-04-28,2674193,IJ-118,SA05933,147,1,0,1,PC,S315/10,0.56
2023-04-28,2674276,IJ-118,SA05881,18,0,0,1,PC,S315/10,1.6
2023-04-28,2674276,IJ-118,SA05881,261,5,0,1,PC,S315/10,1.6
2023-04-28,2674380,IJ-118,SA02201,247,7,0,1,PC,P212/1,1.53
2023-04-28,2674380,IJ-118,SA02201,292,47,0,1,PC,P212/1,1.53
2023-05-01,2674380,IJ-118,SA02201,2,0,0,1,PC,P212/1,1.53
2023-05-02,2674380,IJ-118,SA02201,320,64,0,1,PC,P212/1,1.53
2023-05-02,2674380,IJ-118,SA02201,452,65,0,1,PC,P212/1,1.53
2023-05-02,2674819,IJ-118,SA05780,216,9,0,1,PC,P212/1,0.48
2023-05-03,2674819,IJ-118,SA05780,298,1,0,1,PC,P212/1,0.48
2023-05-03,2674819,IJ-118,SA05780,288,70,0,1,PC,P212/1,0.48
2023-05-03,2674819,IJ-118,SA05780,435,21,0,1,PC,P212/1,0.48
2023-05-04,2674819,IJ-118,SA05780,319,6,0,1,PC,P212/1,0.48
2023-05-04,2674819,IJ-118,SA05780,408,16,0,1,PC,P212/1,0.48
2023-05-04,2674819,IJ-118,SA05780,411,36,0,1,PC,P212/1,0.48
2023-05-05,2674819,IJ-118,SA05780,42,0,0,1,PC,P212/1,0.48
2023-05-05,2674819,IJ-118,SA05780,376,18,0,1,PC,P212/1,0.48
2023-05-05,2674819,IJ-118,SA05780,451,16,0,1,PC,P212/1,0.48
2023-05-05,2675052,IJ-118,SA07199,61,0,0,1,PC,P212/1,0.534
2023-05-07,2675052,IJ-118,SA07199,182,12,0,1,PC,P212/1,0.534
2023-05-07,2675052,IJ-118,SA07199,36,0,0,1,PC,P212/1,0.534
2023-05-07,2675052,IJ-118,SA07199,5,0,0,1,PC,P212/1,0.534
2023-05-08,2675052,IJ-118,SA07199,287,8,0,1,PC,P212/1,0.534
2023-05-08,2675138,IJ-118,SA07320,163,13,0,1,PC,P212/1,2.7
2023-05-08,2675138,IJ-118,SA07320,208,27,0,1,PC,P212/1,2.7
2023-05-08,2675138,IJ-118,SA07320,45,25,0,1,PC,P212/1,2.7
2023-05-09,2675138,IJ-118,SA07320,198,12,0,1,PC,P212/1,2.7
2023-05-09,2675138,IJ-118,SA07320,276,22,0,1,PC,P212/1,2.7
2023-05-09,2675138,IJ-118,SA07320,355,5,0,1,PC,P212/1,2.7
2023-05-10,2674587,IJ-118,SA02201,1,0,0,1,PC,P212/1,1.53
2023-05-10,2675138,IJ-118,SA07320,126,19,0,1,PC,P212/1,2.7
2023-05-10,2675138,IJ-118,SA07320,26,0,0,1,PC,P212/1,2.7
2023-05-10,2675138,IJ-118,SA07320,320,17,0,1,PC,P212/1,2.7
2023-05-10,2675138,IJ-118,SA07320,379,2,0,1,PC,P212/1,2.7
2023-05-11,2675138,IJ-118,SA07320,106,16,0,1,PC,P212/1,2.7
2023-05-11,2675138,IJ-118,SA07320,82,0,0,1,PC,P212/1,2.7
2023-05-11,2675138,IJ-118,SA07320,298,10,0,1,PC,P212/1,2.7
2023-05-12,2675138,IJ-118,SA07320,279,6,0,1,PC,P212/1,2.7
2023-05-12,2675442,IJ-118,SA07021,282,9,0,1,PC,P212/1,0.67
2023-05-12,2675442,IJ-118,SA07021,269,51,0,1,PC,P212/1,0.67
2023-05-12,2675442,IJ-118,SA07021,26,15,0,1,PC,P212/1,0.67
2023-05-13,2675442,IJ-118,SA07021,97,9,0,1,PC,P212/1,0.67
2023-05-13,2675442,IJ-118,SA07021,137,0,0,1,PC,P212/1,0.67
2023-05-14,2675442,IJ-118,SA07021,97,27,0,1,PC,P212/1,0.67
2023-05-15,2675442,IJ-118,SA07021,359,13,0,1,PC,P212/1,0.67
2023-05-15,2675554,IJ-118,SA01917,349,1,0,1,PC,S315/10,2.35
2023-05-15,2675554,IJ-118,SA01917,487,0,0,1,PC,S315/10,2.35
2023-05-15,2675554,IJ-118,SA01917,88,0,0,1,PC,S315/10,2.35
2023-05-16,2675554,IJ-118,SA01917,229,5,0,1,PC,S315/10,2.35
2023-05-16,2675554,IJ-118,SA01917,548,15,0,1,PC,S315/10,2.35
2023-05-16,2675554,IJ-118,SA01917,560,2,0,1,PC,S315/10,2.35
2023-05-16,2675824,IJ-118,SA02961,4,0,0,1,PC,P212/1,1.36
2023-05-17,2675824,IJ-118,SA02961,257,15,0,1,PC,P212/1,1.36
2023-05-17,2675865,IJ-118,SA07199,235,15,0,1,PC,P212/1,0.534
2023-05-17,2675865,IJ-118,SA07199,341,34,0,1,PC,P212/1,0.534
2023-05-17,2675865,IJ-118,SA07199,134,0,0,1,PC,P212/1,0.534
2023-05-18,2675864,IJ-118,SA05253,334,1,0,1,PC,F420/191,0.805
2023-05-18,2675864,IJ-118,SA05253,514,5,0,1,PC,F420/191,0.805
2023-05-18,2675864,IJ-118,SA05253,161,0,0,1,PC,F420/191,0.805
2023-05-18,2675865,IJ-118,SA07199,289,0,0,1,PC,P212/1,0.534
2023-05-19,2675864,IJ-118,SA05253,341,0,0,1,PC,F420/191,0.805
2023-05-19,2675864,IJ-118,SA05253,540,6,0,1,PC,F420/191,0.805
2023-05-19,2675864,IJ-118,SA05253,540,0,0,1,PC,F420/191,0.805
2023-05-22,2676035,IJ-118,SA02930,242,19,0,1,PC,P212/1,0.4
2023-05-22,2676035,IJ-118,SA02930,471,28,0,1,PC,P212/1,0.4
2023-05-22,2676035,IJ-118,SA02930,284,3,0,1,PC,P212/1,0.4
2023-05-23,2676035,IJ-118,SA02930,344,8,0,1,PC,P212/1,0.4
2023-05-23,2676035,IJ-118,SA02930,392,0,0,1,PC,P212/1,0.4
2023-05-23,2676035,IJ-118,SA02930,252,12,0,1,PC,P212/1,0.4
2023-05-24,2676034,IJ-118,SA05918,67,7,0,1,PC,P212/1,0.418
2023-05-24,2676034,IJ-118,SA05918,53,0,0,1,PC,P212/1,0.418
2023-05-24,2676034,IJ-118,SA05918,175,32,0,1,PC,P212/1,0.418
2023-05-24,2676035,IJ-118,SA02930,81,0,0,1,PC,P212/1,0.4
2023-05-25,2675699,IJ-118,SA01898,210,9,0,1,PC,P212/1,1.92
2023-05-25,2675699,IJ-118,SA01898,251,3,0,1,PC,P212/1,1.92
2023-05-25,2676034,IJ-118,SA05918,210,0,0,1,PC,P212/1,0.418
2023-05-25,2676034,IJ-118,SA05918,453,12,0,1,PC,P212/1,0.418
2023-05-25,2676034,IJ-118,SA05918,19,0,0,1,PC,P212/1,0.418
2023-05-26,2675699,IJ-118,SA01898,2,0,0,1,PC,P212/1,1.92
2023-05-26,2675699,IJ-118,SA01898,42,5,0,1,PC,P212/1,1.92
2023-05-26,2675699,IJ-118,SA01898,162,0,0,1,PC,P212/1,1.92
2023-05-26,2675699,IJ-118,SA01898,488,0,0,1,PC,P212/1,1.92
2023-05-26,2676362,IJ-118,SA02990,301,11,0,1,PC,P212/1,0.48
2023-05-26,2676362,IJ-118,SA02990,337,12,0,1,PC,P212/1,0.48
2023-05-27,2676362,IJ-118,SA02990,14,0,0,1,PC,P212/1,0.48
2023-05-28,2676362,IJ-118,SA02990,-8,8,0,1,PC,P212/1,0.48
2023-05-28,2676362,IJ-118,SA02990,3,0,0,1,PC,P212/1,0.48
2023-05-29,2676362,IJ-118,SA02990,175,2,0,1,PC,P212/1,0.48
2023-05-29,2676362,IJ-118,SA02990,486,0,0,1,PC,P212/1,0.48
2023-05-29,2676465,IJ-118,SA02740,474,0,0,1,PC,P250/14,0.365
2023-05-29,2676465,IJ-118,SA02740,583,0,0,1,PC,P250/14,0.365
2023-05-29,2676465,IJ-118,SA02740,68,0,0,1,PC,P250/14,0.365
2023-05-30,2676465,IJ-118,SA02740,85,0,0,1,PC,P250/14,0.365
2023-05-30,2676499,IJ-118,SA02961,310,10,0,1,PC,P212/1,1.36
2023-05-30,2676499,IJ-118,SA02961,194,12,0,1,PC,P212/1,1.36
2023-05-30,2676499,IJ-118,SA02961,565,0,0,1,PC,P212/1,1.36
2023-05-31,2676499,IJ-118,SA02961,162,42,0,1,PC,P212/1,1.36
2023-05-31,2676499,IJ-118,SA02961,418,4,0,1,PC,P212/1,1.36
2023-05-31,2676499,IJ-118,SA02961,514,16,0,1,PC,P212/1,1.36
2023-06-01,2676499,IJ-118,SA02961,207,8,0,1,PC,P212/1,1.36
2023-06-01,2676499,IJ-118,SA02961,352,8,0,1,PC,P212/1,1.36
2023-06-02,2676499,IJ-118,SA02961,274,8,0,1,PC,P212/1,1.36
2023-06-02,2676698,IJ-118,SA05202,295,0,0,1,PC,P212/1,0.395
2023-06-02,2676698,IJ-118,SA05202,486,14,0,1,PC,P212/1,0.395
2023-06-02,2676698,IJ-118,SA05202,121,10,0,1,PC,P212/1,0.395
2023-06-04,2676698,IJ-118,SA05202,133,11,0,1,PC,P212/1,0.395
2023-06-04,2676698,IJ-118,SA05202,22,0,0,1,PC,P212/1,0.395
2023-06-05,2676698,IJ-118,SA05202,253,2,0,1,PC,P212/1,0.395
2023-06-05,2676907,IJ-118,SA07021,289,30,0,1,PC,P212/1,0.67
2023-06-05,2676907,IJ-118,SA07021,495,12,0,1,PC,P212/1,0.67
2023-06-05,2676907,IJ-118,SA07021,210,13,0,1,PC,P212/1,0.67
2023-06-06,2676907,IJ-118,SA07021,79,1,0,1,PC,P212/1,0.67
2023-06-06,2677244,IJ-118,SA02960,256,5,0,1,PC,P212/1,0.585
2023-06-06,2677244,IJ-118,SA02960,315,35,0,1,PC,P212/1,0.585
2023-06-06,2677305,IJ-118,SA07320,134,31,0,1,PC,P212/1,2.7
2023-06-06,2677305,IJ-118,SA07320,14,1,0,1,PC,P212/1,2.7
2023-06-06,2677305,IJ-118,SA07320,57,25,0,1,PC,P212/1,2.7
2023-06-07,2677305,IJ-118,SA07320,224,16,0,1,PC,P212/1,2.7
2023-06-07,2677305,IJ-118,SA07320,303,20,0,1,PC,P212/1,2.7
2023-06-07,2677305,IJ-118,SA07320,396,16,0,1,PC,P212/1,2.7
2023-06-08,2677305,IJ-118,SA07320,173,7,0,1,PC,P212/1,2.7
2023-06-08,2677305,IJ-118,SA07320,178,14,0,1,PC,P212/1,2.7
2023-06-08,2677305,IJ-118,SA07320,295,49,0,1,PC,P212/1,2.7
2023-06-10,2677305,IJ-118,SA07320,54,0,0,1,PC,P212/1,2.7
2023-06-11,2677305,IJ-118,SA07320,131,40,0,1,PC,P212/1,2.7
2023-06-11,2677305,IJ-118,SA07320,36,0,0,1,PC,P212/1,2.7
2023-06-11,2677305,IJ-118,SA07320,50,0,0,1,PC,P212/1,2.7
2023-06-11,2677305,IJ-118,SA07320,29,0,0,1,PC,P212/1,2.7
2023-06-12,2676897,IJ-118,SA02325,5,0,0,1,PC,P250/14,2.43
2023-06-12,2676897,IJ-118,SA02325,75,5,0,1,PC,P250/14,2.43
2023-06-12,2676897,IJ-118,SA02325,200,33,0,1,PC,P250/14,2.43
2023-06-12,2677305,IJ-118,SA07320,188,26,0,1,PC,P212/1,2.7
2023-06-12,2677305,IJ-118,SA07320,289,40,0,1,PC,P212/1,2.7
2023-06-13,2676897,IJ-118,SA02325,3,0,0,1,PC,P250/14,2.43
2023-06-13,2676897,IJ-118,SA02325,70,0,0,1,PC,P250/14,2.43
2023-06-14,2676897,IJ-118,SA02325,242,2,0,1,PC,P250/14,2.43
2023-06-14,2676897,IJ-118,SA02325,33,0,0,1,PC,P250/14,2.43
2023-06-15,2677419,IJ-118,SA02930,478,15,0,1,PC,P212/1,0.4
2023-06-15,2677419,IJ-118,SA02930,476,29,0,1,PC,P212/1,0.4
2023-06-15,2677419,IJ-118,SA02930,300,18,0,1,PC,P212/1,0.4
2023-06-16,2677419,IJ-118,SA02930,216,10,0,1,PC,P212/1,0.4
2023-06-16,2677419,IJ-118,SA02930,42,0,0,1,PC,P212/1,0.4
2023-06-16,2677419,IJ-118,SA02930,457,17,0,1,PC,P212/1,0.4
2023-06-16,2677742,IJ-118,SA07021,307,3,0,1,PC,P212/1,0.67
2023-06-16,2677742,IJ-118,SA07021,240,9,0,1,PC,P212/1,0.67
2023-06-18,2677742,IJ-118,SA07021,139,5,0,1,PC,P212/1,0.67
2023-06-18,2677742,IJ-118,SA07021,36,0,0,1,PC,P212/1,0.67
2023-06-18,2677742,IJ-118,SA07021,31,0,0,1,PC,P212/1,0.67
2023-06-19,2677742,IJ-118,SA07021,163,16,0,1,PC,P212/1,0.67
2023-06-19,2677742,IJ-118,SA07021,337,52,0,1,PC,P212/1,0.67
2023-06-19,2677742,IJ-118,SA07021,482,17,0,1,PC,P212/1,0.67
2023-06-20,2677742,IJ-118,SA07021,25,0,0,1,PC,P212/1,0.67
2023-06-20,2677742,IJ-118,SA07021,410,4,0,1,PC,P212/1,0.67
2023-06-20,2677914,IJ-118,SA07116,6,0,0,1,PC,P212/1,0.67
2023-06-20,2677914,IJ-118,SA07116,7,7,0,1,PC,P212/1,0.67
2023-06-21,2677914,IJ-118,SA07116,22,0,0,1,PC,P212/1,0.67
2023-06-21,2677914,IJ-118,SA07116,24,14,0,1,PC,P212/1,0.67
2023-06-22,2677914,IJ-118,SA07116,177,13,0,1,PC,P212/1,0.67
2023-06-22,2677914,IJ-118,SA07116,8,0,0,1,PC,P212/1,0.67
2023-06-22,2678018,IJ-118,SA07351,9,0,0,1,PC,P212/1,0.486
2023-06-23,2678018,IJ-118,SA07351,318,8,0,1,PC,P212/1,0.486
2023-06-23,2678018,IJ-118,SA07351,79,0,0,1,PC,P212/1,0.486
2023-06-24,2678093,IJ-118,SA07284,201,46,0,1,PC,P212/1,0.571
2023-06-24,2678093,IJ-118,SA07284,245,18,0,1,PC,P212/1,0.571
2023-06-25,2678093,IJ-118,SA07284,112,12,0,1,PC,P212/1,0.571
2023-06-26,2677603,IJ-118,SA00803,334,0,0,1,PC,S315/10,3.98
2023-06-26,2677603,IJ-118,SA00803,540,0,0,1,PC,S315/10,3.98
2023-06-26,2677603,IJ-118,SA00803,213,0,0,1,PC,S315/10,3.98
2023-06-26,2678093,IJ-118,SA07284,233,39,0,1,PC,P212/1,0.571
