Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-02-19,2667866,IJ-121,SA00834,398,0,0,1,PC,N146/9,1.022
2023-02-19,2667866,IJ-121,SA00834,18,0,0,1,PC,N146/9,1.022
2023-02-20,2667866,IJ-121,SA00834,126,0,0,1,PC,N146/9,1.022
2023-02-20,2667875,IJ-121,SA01923,464,1,0,1,PC,N148/18,1.54
2023-02-20,2669420,IJ-121,SA00734,115,0,0,1,PC,N148/18,0.805
2023-02-20,2669420,IJ-121,SA00734,641,2,0,1,PC,N148/18,0.805
2023-02-20,2669423,IJ-121,SA01834,206,3,0,1,PC,N148/18,0.6
2023-02-21,2669423,IJ-121,SA01834,395,6,0,1,PC,N148/18,0.6
2023-02-21,2669423,IJ-121,SA01834,101,3,0,1,PC,N148/18,0.6
2023-02-21,2669423,IJ-121,SA01834,591,7,0,1,PC,N148/18,0.6
2023-02-22,2669423,IJ-121,SA01834,2,0,0,1,PC,N148/18,0.6
2023-02-22,2669423,IJ-121,SA01834,693,8,0,1,PC,N148/18,0.6
2023-02-22,2669423,IJ-121,SA01834,666,0,0,1,PC,N148/18,0.6
2023-02-22,2669561,IJ-121,SA00013,79,19,0,1,PC,N-142/67,1.45
2023-02-23,2669561,IJ-121,SA00013,68,61,0,1,PC,N-142/67,1.45
2023-02-23,2669561,IJ-121,SA00013,31,10,0,1,PC,N-142/67,1.45
2023-02-23,2669563,IJ-121,SA02376,147,7,0,1,PC,N148/18,0.538
2023-02-23,2669701,IJ-121,SA01805,385,2,0,1,PC,N148/18,1.353
2023-02-24,2669563,IJ-121,SA02376,92,0,0,1,PC,N148/18,0.538
2023-02-24,2669563,IJ-121,SA02376,543,13,0,1,PC,N148/18,0.538
2023-02-24,2669735,IJ-121,SA00946,432,0,0,1,PC,N148/18,0.975
2023-02-24,2669735,IJ-121,SA00946,545,6,0,1,PC,N148/18,0.975
2023-02-26,2669735,IJ-121,SA00946,418,2,0,1,PC,N148/18,0.975
2023-02-26,2669735,IJ-121,SA00946,5,0,0,1,PC,N148/18,0.975
2023-02-27,2669735,IJ-121,SA00946,523,10,0,1,PC,N148/18,0.975
2023-02-27,2669735,IJ-121,SA00946,650,4,0,1,PC,N148/18,0.975
2023-02-28,2669561,IJ-121,SA00013,33,0,0,1,PC,N-142/67,1.45
2023-02-28,2669561,IJ-121,SA00013,23,0,0,1,PC,N-142/67,1.45
2023-02-28,2669735,IJ-121,SA00946,21,0,0,1,PC,N148/18,0.975
2023-03-01,2669561,IJ-121,SA00013,7,0,0,1,PC,N-142/67,1.45
2023-03-01,2669561,IJ-121,SA00013,298,54,0,1,PC,N-142/67,1.45
2023-03-01,2670128,IJ-121,SA01923,391,2,0,1,PC,N148/18,1.54
2023-03-01,2670128,IJ-121,SA01923,507,1,0,1,PC,N148/18,1.54
2023-03-02,2670128,IJ-121,SA01923,13,0,0,1,PC,N148/18,1.54
2023-03-02,2670146,IJ-121,SA01764,549,6,0,1,PC,N148/18,0.53
2023-03-02,2670146,IJ-121,SA01764,427,0,0,1,PC,N148/18,0.53
2023-03-02,2670146,IJ-121,SA01764,521,6,0,1,PC,N148/18,0.53
2023-03-02,2670146,IJ-121,SA01764,128,0,0,1,PC,N148/18,0.53
2023-03-03,2670146,IJ-121,SA01764,96,0,0,1,PC,N148/18,0.53
2023-03-03,2670173,IJ-121,SA05058,361,5,0,1,PC,N148/18,0.34
2023-03-03,2670173,IJ-121,SA05058,634,4,0,1,PC,N148/18,0.34
2023-03-03,2670173,IJ-121,SA05058,234,1,0,1,PC,N148/18,0.34
2023-03-03,2670173,IJ-121,SA05058,128,0,0,1,PC,N148/18,0.34
2023-03-05,2670173,IJ-121,SA05058,460,0,0,1,PC,N148/18,0.34
2023-03-06,2670173,IJ-121,SA05058,366,6,0,1,PC,N148/18,0.34
2023-03-06,2670173,IJ-121,SA05058,614,8,0,1,PC,N148/18,0.34
2023-03-06,2670173,IJ-121,SA05058,645,0,0,1,PC,N148/18,0.34
2023-03-07,2670173,IJ-121,SA05058,298,4,0,1,PC,N148/18,0.34
2023-03-07,2670794,IJ-121,SA13399,220,1,0,1,PC,N148/18,0.46
2023-03-07,2670794,IJ-121,SA13399,388,9,0,1,PC,N148/18,0.46
2023-03-07,2670794,IJ-121,SA13399,563,14,0,1,PC,N148/18,0.46
2023-03-07,2670794,IJ-121,SA13399,25,0,0,1,PC,N148/18,0.46
2023-03-08,2670794,IJ-121,SA13399,399,7,0,1,PC,N148/18,0.46
2023-03-08,2670794,IJ-121,SA13399,648,0,0,1,PC,N148/18,0.46
2023-03-08,2670794,IJ-121,SA13399,615,3,0,1,PC,N148/18,0.46
2023-03-09,2670794,IJ-121,SA13399,350,0,0,1,PC,N148/18,0.46
2023-03-09,2670794,IJ-121,SA13399,637,2,0,1,PC,N148/18,0.46
2023-03-09,2670794,IJ-121,SA13399,583,0,0,1,PC,N148/18,0.46
2023-03-10,2670657,IJ-121,SA07686,18,0,0,1,PC,N-142/67,1.42
2023-03-10,2670657,IJ-121,SA07686,1,0,0,1,PC,N-142/67,1.42
2023-03-10,2670794,IJ-121,SA13399,54,0,0,1,PC,N148/18,0.46
2023-03-10,2670794,IJ-121,SA13399,252,0,0,1,PC,N148/18,0.46
2023-03-10,2670794,IJ-121,SA13399,26,1,0,1,PC,N148/18,0.46
2023-03-10,2670794,IJ-121,SA13399,586,7,0,1,PC,N148/18,0.46
