Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-03-19,2671237,IJ-138,SA25695,110,25,0,1,PC,P250/14,2.857
2023-03-19,2671237,IJ-138,SA25695,11,0,0,1,PC,P250/14,2.857
2023-03-19,2671237,IJ-138,SA25695,13,0,0,1,PC,P250/14,2.857
2023-03-20,2670348,IJ-138,SA25673,229,4,0,1,PC,P250/14,4.4
2023-03-20,2670348,IJ-138,SA25673,276,69,0,1,PC,P250/14,4.4
2023-03-20,2670348,IJ-138,SA25673,-3,17,0,1,PC,P250/14,4.4
2023-03-20,2671237,IJ-138,SA25695,150,0,0,1,PC,P250/14,2.857
2023-03-21,2670348,IJ-138,SA25673,141,20,0,1,PC,P250/14,4.4
2023-03-21,2671344,IJ-138,SA15239,-1,1,0,1,PC,P250/14,0.486
2023-03-21,2671344,IJ-138,SA15239,12,0,0,1,PC,P250/14,0.486
2023-03-22,2671344,IJ-138,SA15239,38,18,0,1,PC,P250/14,0.486
2023-03-23,2671344,IJ-138,SA15239,178,3,0,1,PC,P250/14,0.486
2023-03-23,2671344,IJ-138,SA15239,237,4,0,1,PC,P250/14,0.486
2023-03-23,2671344,IJ-138,SA15239,224,17,0,1,PC,P250/14,0.486
2023-03-24,2671344,IJ-138,SA15239,243,10,0,1,PC,P250/14,0.486
2023-03-24,2671864,IJ-138,SA05740,187,3,0,1,PC,AC- 70810,1.95
2023-03-24,2671864,IJ-138,SA05740,3,0,0,1,PC,AC- 70810,1.95
2023-03-24,2671864,IJ-138,SA05740,395,8,0,1,PC,AC- 70810,1.95
2023-03-24,2671864,IJ-138,SA05740,1,0,0,1,PC,AC- 70810,1.95
2023-03-25,2671864,IJ-138,SA05740,189,4,0,1,PC,AC- 70810,1.95
2023-03-25,2671865,IJ-138,SA05741,223,10,0,1,PC,AC- 70810,1.633
2023-03-25,2671865,IJ-138,SA05741,93,0,0,1,PC,AC- 70810,1.633
2023-03-25,2671865,IJ-138,SA05741,65,6,0,1,PC,AC- 70810,1.633
2023-03-26,2671865,IJ-138,SA05741,195,11,0,1,PC,AC- 70810,1.633
2023-03-26,2671865,IJ-138,SA05741,2,0,0,1,PC,AC- 70810,1.633
2023-03-27,2671865,IJ-138,SA05741,231,6,0,1,PC,AC- 70810,1.633
2023-03-27,2671865,IJ-138,SA05741,358,14,0,1,PC,AC- 70810,1.633
2023-03-27,2671877,IJ-138,SA05738,225,4,0,1,PC,AC- 70810,1.5
2023-03-28,2671877,IJ-138,SA05738,384,6,0,1,PC,AC- 70810,1.5
2023-03-28,2671878,IJ-138,SA05739,204,22,0,1,PC,AC- 70810,1.925
2023-03-28,2671878,IJ-138,SA05739,284,26,0,1,PC,AC- 70810,1.925
2023-03-29,2670880,IJ-138,SA25231,321,15,0,1,PC,P250/14,1.212
2023-03-29,2670880,IJ-138,SA25231,252,23,0,1,PC,P250/14,1.212
2023-03-29,2670880,IJ-138,SA25231,30,0,0,1,PC,P250/14,1.212
2023-03-29,2671878,IJ-138,SA05739,288,20,0,1,PC,AC- 70810,1.925
2023-03-30,2670880,IJ-138,SA25231,183,0,0,1,PC,P250/14,1.212
2023-03-30,2670953,IJ-138,SA25368,326,0,0,1,PC,P250/14,4.3
2023-03-30,2670953,IJ-138,SA25368,284,24,0,1,PC,P250/14,4.3
2023-03-30,2670953,IJ-138,SA25368,142,2,0,1,PC,P250/14,4.3
2023-03-31,2666953,IJ-138,SA25229,264,13,0,1,PC,P250/14,0.777
2023-03-31,2666953,IJ-138,SA25229,208,0,0,1,PC,P250/14,0.777
2023-03-31,2670953,IJ-138,SA25368,17,0,0,1,PC,P250/14,4.3
2023-04-02,2666953,IJ-138,SA25229,125,15,0,1,PC,P250/14,0.777
2023-04-03,2666953,IJ-138,SA25229,202,28,0,1,PC,P250/14,0.777
2023-04-03,2666953,IJ-138,SA25229,233,29,0,1,PC,P250/14,0.777
