Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-02-26,2667698,IJ-124,SA07557,98,30,0,1,PC,F424/40,3.067
2023-02-26,2667698,IJ-124,SA07557,45,0,0,1,PC,F424/40,3.067
2023-02-27,2667698,IJ-124,SA07557,159,7,0,1,PC,F424/40,3.067
2023-02-27,2669066,IJ-124,SA05590,144,10,0,1,PC,F403/32,2.506
2023-02-27,2669066,IJ-124,SA05590,8,0,0,1,PC,F403/32,2.506
2023-02-27,2669066,IJ-124,SA05590,179,12,0,1,PC,F403/32,2.506
2023-02-27,2669066,IJ-124,SA05590,323,48,0,1,PC,F403/32,2.506
2023-02-28,2669066,IJ-124,SA05590,6,42,0,1,PC,F403/32,2.506
2023-03-03,2670670,IJ-124,SA00049,241,7,0,1,PC,N-142/67,0.46
2023-03-05,2670670,IJ-124,SA00049,114,38,0,1,PC,N-142/67,0.46
2023-03-06,2669927,IJ-124,SA05776,15,0,0,1,PC, F403/32,2.25
2023-03-06,2670670,IJ-124,SA00049,257,15,0,1,PC,N-142/67,0.46
2023-03-06,2670670,IJ-124,SA00049,409,0,0,1,PC,N-142/67,0.46
2023-03-06,2670670,IJ-124,SA00049,345,32,0,1,PC,N-142/67,0.46
2023-03-07,2669927,IJ-124,SA05776,154,6,0,1,PC, F403/32,2.25
2023-03-07,2669927,IJ-124,SA05776,512,9,0,1,PC, F403/32,2.25
2023-03-07,2669927,IJ-124,SA05776,335,33,0,1,PC, F403/32,2.25
2023-03-08,2669927,IJ-124,SA05776,145,0,0,1,PC, F403/32,2.25
2023-03-08,2669927,IJ-124,SA05776,150,0,0,1,PC, F403/32,2.25
2023-03-08,2669927,IJ-124,SA05776,423,6,0,1,PC, F403/32,2.25
2023-03-08,2669927,IJ-124,SA05776,513,57,0,1,PC, F403/32,2.25
2023-03-09,2669927,IJ-124,SA05776,52,0,0,1,PC, F403/32,2.25
