Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-02-20,2669220,IJ-117,SA02530,236,11,0,1,PC,N148/18,1.59
2023-02-20,2669220,IJ-117,SA02530,371,10,0,1,PC,N148/18,1.59
2023-02-20,2669220,IJ-117,SA02530,285,3,0,1,PC,N148/18,1.59
2023-02-21,2667838,IJ-117,SA01974,329,0,0,1,PC,N148/18,2.82
2023-02-21,2667838,IJ-117,SA01974,95,0,0,1,PC,N148/18,2.82
2023-02-21,2667838,IJ-117,SA01974,285,0,0,1,PC,N148/18,2.82
2023-02-21,2669220,IJ-117,SA02530,153,6,0,1,PC,N148/18,1.59
2023-02-22,2667838,IJ-117,SA01974,300,22,0,1,PC,N148/18,2.82
2023-02-22,2667838,IJ-117,SA01974,447,15,0,1,PC,N148/18,2.82
2023-02-22,2667838,IJ-117,SA01974,564,1,0,1,PC,N148/18,2.82
2023-02-23,2667838,IJ-117,SA01974,376,9,0,1,PC,N148/18,2.82
2023-02-23,2669184,IJ-117,SA05353,334,3,0,1,PC,F403/32,1.225
2023-02-23,2669184,IJ-117,SA05353,289,6,0,1,PC,F403/32,1.225
2023-02-23,2669585,IJ-117,SA02941,161,1,0,1,PC,N148/18,3.38
2023-02-23,2669585,IJ-117,SA02941,73,0,0,1,PC,N148/18,3.38
2023-02-24,2669184,IJ-117,SA05353,223,4,0,1,PC,F403/32,1.225
2023-02-24,2669624,IJ-117,SA05949,13,0,0,1,PC,F403/32,0.532
2023-02-24,2669624,IJ-117,SA05949,256,9,0,1,PC,F403/32,0.532
2023-02-24,2669624,IJ-117,SA05949,3,0,0,1,PC,F403/32,0.532
2023-02-24,2669624,IJ-117,SA05949,261,42,0,1,PC,F403/32,0.532
2023-02-24,2669624,IJ-117,SA05949,132,22,0,1,PC,F403/32,0.532
2023-02-25,2669183,IJ-117,SA02871,154,43,0,1,PC,F403/32,1.813
2023-02-25,2669183,IJ-117,SA02871,369,0,0,1,PC,F403/32,1.813
2023-02-25,2669624,IJ-117,SA05949,50,4,0,1,PC,F403/32,0.532
2023-02-26,2669183,IJ-117,SA02871,119,28,0,1,PC,F403/32,1.813
2023-02-26,2669183,IJ-117,SA02871,5,0,0,1,PC,F403/32,1.813
2023-02-27,2669183,IJ-117,SA02871,196,9,0,1,PC,F403/32,1.813
2023-02-27,2669183,IJ-117,SA02871,263,20,0,1,PC,F403/32,1.813
2023-02-27,2669183,IJ-117,SA02871,24,0,0,1,PC,F403/32,1.813
2023-02-27,2669183,IJ-117,SA02871,503,17,0,1,PC,F403/32,1.813
2023-02-28,2669183,IJ-117,SA02871,313,12,0,1,PC,F403/32,1.813
2023-02-28,2669183,IJ-117,SA02871,143,20,0,1,PC,F403/32,1.813
2023-02-28,2669183,IJ-117,SA02871,1,0,0,1,PC,F403/32,1.813
2023-02-28,2669183,IJ-117,SA02871,104,40,0,1,PC,F403/32,1.813
2023-03-01,2669183,IJ-117,SA02871,55,18,0,1,PC,F403/32,1.813
2023-03-01,2669183,IJ-117,SA02871,53,0,0,1,PC,F403/32,1.813
2023-03-01,2670140,IJ-117,SA05954,339,0,0,1,PC,F424/40,0.604
2023-03-01,2670140,IJ-117,SA05954,417,10,0,1,PC,F424/40,0.604
2023-03-02,2670140,IJ-117,SA05954,313,21,0,1,PC,F424/40,0.604
2023-03-02,2670145,IJ-117,SA05970,142,9,0,1,PC,F424/40,0.707
2023-03-02,2670145,IJ-117,SA05970,68,29,0,1,PC,F424/40,0.707
2023-03-02,2670145,IJ-117,SA05970,58,3,0,1,PC,F424/40,0.707
2023-03-02,2670145,IJ-117,SA05970,427,30,0,1,PC,F424/40,0.707
2023-03-03,2670145,IJ-117,SA05970,72,0,0,1,PC,F424/40,0.707
2023-03-03,2670145,IJ-117,SA05970,72,0,0,1,PC,F424/40,0.707
2023-03-03,2670155,IJ-117,SA05883,336,0,0,1,PC,F424/40,0.84
2023-03-03,2670155,IJ-117,SA05883,344,3,0,1,PC,F424/40,0.84
2023-03-03,2670371,IJ-117,SA02578,14,3,0,1,PC,F420/191,1.585
2023-03-05,2670155,IJ-117,SA05883,129,0,0,1,PC,F424/40,0.84
2023-03-06,2670155,IJ-117,SA05883,332,2,0,1,PC,F424/40,0.84
2023-03-06,2670155,IJ-117,SA05883,266,0,0,1,PC,F424/40,0.84
2023-03-07,2670155,IJ-117,SA05883,137,8,0,1,PC,F424/40,0.84
2023-03-07,2670155,IJ-117,SA05883,539,7,0,1,PC,F424/40,0.84
2023-03-07,2670155,IJ-117,SA05883,475,6,0,1,PC,F424/40,0.84
2023-03-08,2670155,IJ-117,SA05883,177,0,0,1,PC,F424/40,0.84
2023-03-08,2670155,IJ-117,SA05883,403,4,0,1,PC,F424/40,0.84
2023-03-08,2670155,IJ-117,SA05883,536,0,0,1,PC,F424/40,0.84
2023-03-09,2670155,IJ-117,SA05883,342,0,0,1,PC,F424/40,0.84
2023-03-09,2670155,IJ-117,SA05883,564,6,0,1,PC,F424/40,0.84
2023-03-09,2670155,IJ-117,SA05883,575,1,0,1,PC,F424/40,0.84
2023-03-10,2670155,IJ-117,SA05883,530,4,0,1,PC,F424/40,0.84
2023-03-10,2671068,IJ-117,SA05941,137,0,0,1,PC,F420/191,0.395
2023-03-10,2671068,IJ-117,SA05941,23,0,0,1,PC,F420/191,0.395
2023-03-10,2671222,IJ-117,SA13635,100,0,0,1,PC,F403/32,0.725
2023-03-10,2671222,IJ-117,SA13635,549,5,0,1,PC,F403/32,0.725
2023-03-12,2671068,IJ-117,SA05941,133,52,0,1,PC,F420/191,0.395
2023-03-12,2671068,IJ-117,SA05941,33,0,0,1,PC,F420/191,0.395
2023-03-13,2671068,IJ-117,SA05941,323,0,0,1,PC,F420/191,0.395
2023-03-13,2671068,IJ-117,SA05941,476,7,0,1,PC,F420/191,0.395
2023-03-13,2671068,IJ-117,SA05941,531,15,0,1,PC,F420/191,0.395
2023-03-14,2670369,IJ-117,SA07736,8,20,0,1,PC,F403/32,0.9
2023-03-14,2671068,IJ-117,SA05941,223,0,0,1,PC,F420/191,0.395
2023-03-14,2671068,IJ-117,SA05941,546,23,0,1,PC,F420/191,0.395
2023-03-14,2671068,IJ-117,SA05941,512,12,0,1,PC,F420/191,0.395
2023-03-15,2670369,IJ-117,SA07736,13,0,0,1,PC,F403/32,0.9
2023-03-15,2670369,IJ-117,SA07736,116,15,0,1,PC,F403/32,0.9
2023-03-15,2670369,IJ-117,SA07736,212,41,0,1,PC,F403/32,0.9
2023-03-16,2671167,IJ-117,SA05968,107,5,0,1,PC,F424/40,2.697
2023-03-16,2671167,IJ-117,SA05968,149,29,0,1,PC,F424/40,2.697
2023-03-16,2671573,IJ-117,SA05061,323,7,0,1,PC,S315/10,1.05
2023-03-16,2671573,IJ-117,SA05061,247,6,0,1,PC,S315/10,1.05
