Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-04-19,2673841,IJ-135,SA25367,205,0,0,1,PC,P250/14,2.45
2023-04-19,2673841,IJ-135,SA25367,360,0,0,1,PC,P250/14,2.45
2023-04-19,2673841,IJ-135,SA25367,207,6,0,1,PC,P250/14,2.45
2023-04-20,2673137,IJ-135,SA25674,123,0,0,1,PC,P250/14,6.09
2023-04-20,2673137,IJ-135,SA25674,14,0,0,1,PC,P250/14,6.09
2023-04-20,2673306,IJ-135,SA25673,160,0,0,1,PC,P250/14,4.4
2023-04-20,2673306,IJ-135,SA25673,316,7,0,1,PC,P250/14,4.4
2023-04-21,2672778,IJ-135,SA25368,160,15,0,1,PC,P250/14,4.3
2023-04-21,2673137,IJ-135,SA25674,41,2,0,1,PC,P250/14,6.09
2023-04-21,2673137,IJ-135,SA25674,180,1,0,1,PC,P250/14,6.09
2023-04-22,2672778,IJ-135,SA25368,199,13,0,1,PC,P250/14,4.3
2023-04-22,2672778,IJ-135,SA25368,168,0,0,1,PC,P250/14,4.3
2023-04-23,2672778,IJ-135,SA25368,138,8,0,1,PC,P250/14,4.3
2023-04-23,2672778,IJ-135,SA25368,49,0,0,1,PC,P250/14,4.3
2023-04-23,2672778,IJ-135,SA25368,75,0,0,1,PC,P250/14,4.3
2023-04-24,2672778,IJ-135,SA25368,83,3,0,1,PC,P250/14,4.3
2023-04-24,2672778,IJ-135,SA25368,248,17,0,1,PC,P250/14,4.3
2023-04-24,2672778,IJ-135,SA25368,202,32,0,1,PC,P250/14,4.3
2023-04-24,2673137,IJ-135,SA25674,20,0,0,1,PC,P250/14,6.09
2023-04-25,2673137,IJ-135,SA25674,124,11,0,1,PC,P250/14,6.09
2023-04-25,2673137,IJ-135,SA25674,152,26,0,1,PC,P250/14,6.09
2023-04-25,2673137,IJ-135,SA25674,192,41,0,1,PC,P250/14,6.09
2023-04-26,2673137,IJ-135,SA25674,6,0,0,1,PC,P250/14,6.09
2023-04-26,2673137,IJ-135,SA25674,136,25,0,1,PC,P250/14,6.09
2023-04-26,2673137,IJ-135,SA25674,128,38,0,1,PC,P250/14,6.09
2023-04-27,2674198,IJ-135,SA05184,270,17,0,1,PC,P250/14,1.601
2023-04-27,2674198,IJ-135,SA05184,277,7,0,1,PC,P250/14,1.601
2023-04-28,2672778,IJ-135,SA25368,2,0,0,1,PC,P250/14,4.3
2023-04-28,2672778,IJ-135,SA25368,154,7,0,1,PC,P250/14,4.3
2023-04-28,2672778,IJ-135,SA25368,154,11,0,1,PC,P250/14,4.3
2023-04-29,2672778,IJ-135,SA25368,118,43,0,1,PC,P250/14,4.3
2023-04-29,2672778,IJ-135,SA25368,224,22,0,1,PC,P250/14,4.3
2023-05-01,2672778,IJ-135,SA25368,167,0,0,1,PC,P250/14,4.3
2023-05-01,2672778,IJ-135,SA25368,201,16,0,1,PC,P250/14,4.3
2023-05-01,2672778,IJ-135,SA25368,170,28,0,1,PC,P250/14,4.3
2023-05-02,2672778,IJ-135,SA25368,74,8,0,1,PC,P250/14,4.3
2023-05-03,2674961,IJ-135,SA05740,215,0,0,1,PC,AC- 70810,1.95
2023-05-03,2674961,IJ-135,SA05740,142,25,0,1,PC,AC- 70810,1.95
2023-05-03,2674961,IJ-135,SA05740,128,12,0,1,PC,AC- 70810,1.95
2023-05-04,2674961,IJ-135,SA05740,214,27,0,1,PC,AC- 70810,1.95
2023-05-04,2675135,IJ-135,SA15239,169,0,0,1,PC,P250/14,0.486
2023-05-04,2675135,IJ-135,SA15239,251,4,0,1,PC,P250/14,0.486
2023-05-05,2675124,IJ-135,SA25674,246,2,0,1,PC,P250/14,6.09
2023-05-05,2675135,IJ-135,SA15239,2,0,0,1,PC,P250/14,0.486
2023-05-05,2675135,IJ-135,SA15239,199,39,0,1,PC,P250/14,0.486
2023-05-05,2675135,IJ-135,SA15239,181,0,0,1,PC,P250/14,0.486
2023-05-08,2674631,IJ-135,SA25695,118,2,0,1,PC,P250/14,2.857
2023-05-08,2675123,IJ-135,SA05214,179,7,0,1,PC,P250/14,1.618
2023-05-08,2675123,IJ-135,SA05214,99,8,0,1,PC,P250/14,1.618
2023-05-09,2675123,IJ-135,SA05214,176,15,0,1,PC,P250/14,1.618
2023-05-09,2675123,IJ-135,SA05214,238,42,0,1,PC,P250/14,1.618
2023-05-09,2675123,IJ-135,SA05214,336,10,0,1,PC,P250/14,1.618
2023-05-10,2674634,IJ-135,SA25368,139,23,0,1,PC,P250/14,4.3
2023-05-10,2674634,IJ-135,SA25368,241,25,0,1,PC,P250/14,4.3
2023-05-10,2674634,IJ-135,SA25368,79,19,0,1,PC,P250/14,4.3
2023-05-10,2675123,IJ-135,SA05214,165,0,0,1,PC,P250/14,1.618
2023-05-11,2674634,IJ-135,SA25368,96,9,0,1,PC,P250/14,4.3
2023-05-11,2674634,IJ-135,SA25368,212,20,0,1,PC,P250/14,4.3
2023-05-11,2674637,IJ-135,13661,234,4,0,1,PC,N-142/44,0.38
2023-05-11,2674637,IJ-135,13661,173,4,0,1,PC,N-142/44,0.38
2023-05-12,2674637,IJ-135,13661,228,0,0,1,PC,N-142/44,0.38
2023-05-12,2674637,IJ-135,13661,480,1,0,1,PC,N-142/44,0.38
2023-05-12,2674637,IJ-135,13661,443,40,0,1,PC,N-142/44,0.38
2023-05-13,2674637,IJ-135,13661,214,8,0,1,PC,N-142/44,0.38
2023-05-13,2675641,IJ-135,SA25236,0,33,0,1,PC,P250/14,0.483
2023-05-15,2675639,IJ-135,SA05739,1,0,0,1,PC,AC- 70810,1.925
2023-05-15,2675640,IJ-135,SA05738,180,1,0,1,PC,AC- 70810,1.5
2023-05-15,2675640,IJ-135,SA05738,277,5,0,1,PC,AC- 70810,1.5
2023-05-15,2675640,IJ-135,SA05738,136,10,0,1,PC,AC- 70810,1.5
2023-05-15,2675641,IJ-135,SA25236,299,0,0,1,PC,P250/14,0.483
2023-05-16,2675640,IJ-135,SA05738,151,6,0,1,PC,AC- 70810,1.5
2023-05-16,2675801,IJ-135,SA05213,216,2,0,1,PC,P250/14,0.617
2023-05-16,2675801,IJ-135,SA05213,138,6,0,1,PC,P250/14,0.617
2023-05-16,2675801,IJ-135,SA05213,55,23,0,1,PC,P250/14,0.617
2023-05-17,2675801,IJ-135,SA05213,216,1,0,1,PC,P250/14,0.617
2023-05-17,2675801,IJ-135,SA05213,400,5,0,1,PC,P250/14,0.617
2023-05-17,2675801,IJ-135,SA05213,455,3,0,1,PC,P250/14,0.617
2023-05-18,2675641,IJ-135,SA25236,227,5,0,1,PC,P250/14,0.483
2023-05-18,2675641,IJ-135,SA25236,275,46,0,1,PC,P250/14,0.483
2023-05-18,2675641,IJ-135,SA25236,215,15,0,1,PC,P250/14,0.483
2023-05-18,2675801,IJ-135,SA05213,90,0,0,1,PC,P250/14,0.617
2023-05-19,2675641,IJ-135,SA25236,25,0,0,1,PC,P250/14,0.483
2023-05-19,2675914,IJ-135,SA05679,102,34,0,1,PC,AC- 70810,1.554
2023-05-19,2675914,IJ-135,SA05679,153,31,0,1,PC,AC- 70810,1.554
2023-05-22,2674643,IJ-135,SA05155,116,1,0,1,PC,P250/14,1.968
2023-05-22,2675914,IJ-135,SA05679,6,0,0,1,PC,AC- 70810,1.554
2023-05-23,2674643,IJ-135,SA05155,154,0,0,1,PC,P250/14,1.968
2023-05-23,2674643,IJ-135,SA05155,291,7,0,1,PC,P250/14,1.968
2023-05-23,2674643,IJ-135,SA05155,216,48,0,1,PC,P250/14,1.968
2023-05-24,2674634,IJ-135,SA25368,119,10,0,1,PC,P250/14,4.3
2023-05-24,2674634,IJ-135,SA25368,224,20,0,1,PC,P250/14,4.3
2023-05-24,2674643,IJ-135,SA05155,256,17,0,1,PC,P250/14,1.968
2023-05-25,2674634,IJ-135,SA25368,122,9,0,1,PC,P250/14,4.3
2023-05-25,2674634,IJ-135,SA25368,230,11,0,1,PC,P250/14,4.3
2023-05-25,2674634,IJ-135,SA25368,278,0,0,1,PC,P250/14,4.3
2023-05-26,2674634,IJ-135,SA25368,130,5,0,1,PC,P250/14,4.3
2023-05-26,2674634,IJ-135,SA25368,256,21,0,1,PC,P250/14,4.3
2023-05-26,2674634,IJ-135,SA25368,264,4,0,1,PC,P250/14,4.3
2023-05-26,2674961,IJ-135,SA05740,7,0,0,1,PC,AC- 70810,1.95
2023-05-26,2674961,IJ-135,SA05740,2,0,0,1,PC,AC- 70810,1.95
2023-05-27,2674961,IJ-135,SA05740,255,33,0,1,PC,AC- 70810,1.95
2023-05-27,2674961,IJ-135,SA05740,279,15,0,1,PC,AC- 70810,1.95
2023-05-28,2674961,IJ-135,SA05740,10,0,0,1,PC,AC- 70810,1.95
2023-05-29,2674650,IJ-135,SA05184,238,0,0,1,PC,P250/14,1.601
2023-05-29,2674650,IJ-135,SA05184,23,0,0,1,PC,P250/14,1.601
2023-05-29,2674650,IJ-135,SA05184,2,0,0,1,PC,P250/14,1.601
2023-05-29,2674961,IJ-135,SA05740,68,0,0,1,PC,AC- 70810,1.95
2023-05-30,2674636,IJ-135,SA25367,279,7,0,1,PC,P250/14,2.45
2023-05-30,2674650,IJ-135,SA05184,99,0,0,1,PC,P250/14,1.601
2023-05-31,2674636,IJ-135,SA25367,65,0,0,1,PC,P250/14,2.45
2023-05-31,2674636,IJ-135,SA25367,93,0,0,1,PC,P250/14,2.45
2023-05-31,2674636,IJ-135,SA25367,354,5,0,1,PC,P250/14,2.45
2023-05-31,2674636,IJ-135,SA25367,522,4,0,1,PC,P250/14,2.45
2023-06-01,2674636,IJ-135,SA25367,6,0,0,1,PC,P250/14,2.45
2023-06-01,2674636,IJ-135,SA25367,413,5,0,1,PC,P250/14,2.45
2023-06-01,2676844,IJ-135,SA05155,235,0,0,1,PC,P250/14,1.968
2023-06-01,2676844,IJ-135,SA05155,330,9,0,1,PC,P250/14,1.968
2023-06-02,2676844,IJ-135,SA05155,2,0,0,1,PC,P250/14,1.968
2023-06-02,2676844,IJ-135,SA05155,194,0,0,1,PC,P250/14,1.968
2023-06-02,2676844,IJ-135,SA05155,287,0,0,1,PC,P250/14,1.968
2023-06-02,2676844,IJ-135,SA05155,244,7,0,1,PC,P250/14,1.968
2023-06-03,2676844,IJ-135,SA05155,122,0,0,1,PC,P250/14,1.968
2023-06-03,2677003,IJ-135,SA05213,333,7,0,1,PC,P250/14,0.617
2023-06-03,2677003,IJ-135,SA05213,135,8,0,1,PC,P250/14,0.617
2023-06-04,2677003,IJ-135,SA05213,260,4,0,1,PC,P250/14,0.617
2023-06-04,2677003,IJ-135,SA05213,11,0,0,1,PC,P250/14,0.617
2023-06-04,2677003,IJ-135,SA05213,15,0,0,1,PC,P250/14,0.617
2023-06-05,2677003,IJ-135,SA05213,58,6,0,1,PC,P250/14,0.617
2023-06-05,2677003,IJ-135,SA05213,394,4,0,1,PC,P250/14,0.617
2023-06-05,2677127,IJ-135,SA25229,246,5,0,1,PC,P250/14,0.777
2023-06-05,2677127,IJ-135,SA25229,158,36,0,1,PC,P250/14,0.777
2023-06-06,2677127,IJ-135,SA25229,326,13,0,1,PC,P250/14,0.777
2023-06-06,2677127,IJ-135,SA25229,383,35,0,1,PC,P250/14,0.777
2023-06-07,2677251,IJ-135,SA05679,52,0,0,1,PC,AC- 70810,1.554
2023-06-07,2677309,IJ-135,SA08042,379,13,0,1,PC,P250/14,0.755
2023-06-07,2677309,IJ-135,SA08042,11,0,0,1,PC,P250/14,0.755
2023-06-07,2677309,IJ-135,SA08042,2,0,0,1,PC,P250/14,0.755
2023-06-08,2677309,IJ-135,SA08042,14,0,0,1,PC,P250/14,0.755
2023-06-08,2677309,IJ-135,SA08042,362,9,0,1,PC,P250/14,0.755
2023-06-08,2677309,IJ-135,SA08042,417,8,0,1,PC,P250/14,0.755
2023-06-09,2677309,IJ-135,SA08042,0,1,0,1,PC,P250/14,0.755
2023-06-09,2677309,IJ-135,SA08042,329,3,0,1,PC,P250/14,0.755
2023-06-09,2677309,IJ-135,SA08042,416,19,0,1,PC,P250/14,0.755
2023-06-10,2677143,IJ-135,SA05214,65,8,0,1,PC,P250/14,1.618
2023-06-10,2677309,IJ-135,SA08042,1,0,0,1,PC,P250/14,0.755
2023-06-10,2677309,IJ-135,SA08042,31,0,0,1,PC,P250/14,0.755
2023-06-10,2677309,IJ-135,SA08042,185,0,0,1,PC,P250/14,0.755
2023-06-11,2677143,IJ-135,SA05214,7,0,0,1,PC,P250/14,1.618
2023-06-11,2677143,IJ-135,SA05214,12,0,0,1,PC,P250/14,1.618
2023-06-11,2677143,IJ-135,SA05214,11,0,0,1,PC,P250/14,1.618
2023-06-12,2677143,IJ-135,SA05214,426,4,0,1,PC,P250/14,1.618
2023-06-12,2677143,IJ-135,SA05214,366,13,0,1,PC,P250/14,1.618
2023-06-13,2677143,IJ-135,SA05214,428,4,0,1,PC,P250/14,1.618
2023-06-13,2677143,IJ-135,SA05214,404,9,0,1,PC,P250/14,1.618
2023-06-14,2677143,IJ-135,SA05214,91,0,0,1,PC,P250/14,1.618
2023-06-14,2677315,IJ-135,SA25695,135,3,0,1,PC,P250/14,2.857
2023-06-14,2677315,IJ-135,SA25695,326,10,0,1,PC,P250/14,2.857
2023-06-14,2677315,IJ-135,SA25695,133,1,0,1,PC,P250/14,2.857
2023-06-15,2677315,IJ-135,SA25695,335,7,0,1,PC,P250/14,2.857
2023-06-15,2677315,IJ-135,SA25695,245,27,0,1,PC,P250/14,2.857
2023-06-16,2677218,IJ-135,SA25367,136,8,0,1,PC,P250/14,2.45
2023-06-16,2677218,IJ-135,SA25367,75,11,0,1,PC,P250/14,2.45
2023-06-16,2677313,IJ-135,SA25694,7,0,0,1,PC,P250/14,3.47
2023-06-16,2677313,IJ-135,SA25694,136,10,0,1,PC,P250/14,3.47
2023-06-16,2677313,IJ-135,SA25694,5,0,0,1,PC,P250/14,3.47
2023-06-17,2677313,IJ-135,SA25694,246,9,0,1,PC,P250/14,3.47
2023-06-17,2677313,IJ-135,SA25694,112,31,0,1,PC,P250/14,3.47
2023-06-18,2677313,IJ-135,SA25694,11,0,0,1,PC,P250/14,3.47
2023-06-18,2677313,IJ-135,SA25694,11,0,0,1,PC,P250/14,3.47
2023-06-19,2677313,IJ-135,SA25694,233,16,0,1,PC,P250/14,3.47
2023-06-19,2677313,IJ-135,SA25694,209,19,0,1,PC,P250/14,3.47
2023-06-20,2677313,IJ-135,SA25694,9,0,0,1,PC,P250/14,3.47
2023-06-20,2677313,IJ-135,SA25694,243,23,0,1,PC,P250/14,3.47
2023-06-20,2677313,IJ-135,SA25694,225,10,0,1,PC,P250/14,3.47
2023-06-21,2677313,IJ-135,SA25694,121,11,0,1,PC,P250/14,3.47
2023-06-21,2677313,IJ-135,SA25694,145,14,0,1,PC,P250/14,3.47
2023-06-21,2677313,IJ-135,SA25694,165,28,0,1,PC,P250/14,3.47
2023-06-22,2676841,IJ-135,SA25368,111,3,0,1,PC,P250/14,4.3
2023-06-22,2676841,IJ-135,SA25368,38,0,0,1,PC,P250/14,4.3
2023-06-22,2676841,IJ-135,SA25368,225,24,0,1,PC,P250/14,4.3
2023-06-22,2677313,IJ-135,SA25694,160,0,0,1,PC,P250/14,3.47
2023-06-23,2676841,IJ-135,SA25368,119,8,0,1,PC,P250/14,4.3
2023-06-23,2676841,IJ-135,SA25368,240,27,0,1,PC,P250/14,4.3
2023-06-23,2676841,IJ-135,SA25368,249,14,0,1,PC,P250/14,4.3
2023-06-24,2676841,IJ-135,SA25368,124,12,0,1,PC,P250/14,4.3
2023-06-25,2676841,IJ-135,SA25368,5,0,0,1,PC,P250/14,4.3
2023-06-26,2676841,IJ-135,SA25368,116,0,0,1,PC,P250/14,4.3
2023-06-26,2676841,IJ-135,SA25368,243,7,0,1,PC,P250/14,4.3
2023-06-26,2676841,IJ-135,SA25368,252,19,0,1,PC,P250/14,4.3
2023-06-27,2676841,IJ-135,SA25368,81,0,0,1,PC,P250/14,4.3
2023-06-27,2677218,IJ-135,SA25367,137,9,0,1,PC,P250/14,2.45
2023-06-27,2677218,IJ-135,SA25367,182,22,0,1,PC,P250/14,2.45
2023-06-27,2677218,IJ-135,SA25367,143,0,0,1,PC,P250/14,2.45
2023-06-28,2677218,IJ-135,SA25367,245,23,0,1,PC,P250/14,2.45
2023-06-28,2677218,IJ-135,SA25367,224,41,0,1,PC,P250/14,2.45
2023-06-29,2677143,IJ-135,SA05214,138,2,0,1,PC,P250/14,1.618
2023-06-29,2678265,IJ-135,SA05739,102,0,0,1,PC,AC- 70810,1.925
2023-06-29,2678265,IJ-135,SA05739,0,17,0,1,PC,AC- 70810,1.925
2023-06-29,2678265,IJ-135,SA05739,7,32,0,1,PC,AC- 70810,1.925
2023-06-30,2678265,IJ-135,SA05739,46,3,0,1,PC,AC- 70810,1.925
2023-06-30,2678265,IJ-135,SA05739,347,12,0,1,PC,AC- 70810,1.925
2023-06-30,2678313,IJ-135,SA05741,3,0,0,1,PC,AC- 70810,1.633
2023-06-30,2678313,IJ-135,SA05741,12,0,0,1,PC,AC- 70810,1.633
2023-07-01,2676844,IJ-135,SA05155,285,5,0,1,PC,P250/14,1.968
2023-07-01,2678313,IJ-135,SA05741,30,0,0,1,PC,AC- 70810,1.633
2023-07-01,2678313,IJ-135,SA05741,318,9,0,1,PC,AC- 70810,1.633
2023-07-02,2676844,IJ-135,SA05155,220,4,0,1,PC,P250/14,1.968
2023-07-02,2676844,IJ-135,SA05155,1,0,0,1,PC,P250/14,1.968
2023-07-03,2676844,IJ-135,SA05155,221,2,0,1,PC,P250/14,1.968
2023-07-03,2676844,IJ-135,SA05155,431,3,0,1,PC,P250/14,1.968
2023-07-03,2678802,IJ-135,SA07050,230,10,0,1,PC,N148/18,0.95
2023-07-03,2678802,IJ-135,SA07050,1,0,0,1,PC,N148/18,0.95
2023-07-04,2678802,IJ-135,SA07050,234,7,0,1,PC,N148/18,0.95
2023-07-04,2678802,IJ-135,SA07050,371,9,0,1,PC,N148/18,0.95
2023-07-04,2678802,IJ-135,SA07050,449,0,0,1,PC,N148/18,0.95
2023-07-05,2678802,IJ-135,SA07050,249,0,0,1,PC,N148/18,0.95
2023-07-05,2678802,IJ-135,SA07050,401,4,0,1,PC,N148/18,0.95
2023-07-05,2678802,IJ-135,SA07050,457,1,0,1,PC,N148/18,0.95
2023-07-06,2678802,IJ-135,SA07050,210,10,0,1,PC,N148/18,0.95
2023-07-06,2678802,IJ-135,SA07050,346,0,0,1,PC,N148/18,0.95
2023-07-06,2678802,IJ-135,SA07050,407,0,0,1,PC,N148/18,0.95
2023-07-07,2678640,IJ-135,SA25368,59,1,0,1,PC,P250/14,4.3
2023-07-07,2678640,IJ-135,SA25368,256,21,0,1,PC,P250/14,4.3
2023-07-07,2678640,IJ-135,SA25368,13,28,0,1,PC,P250/14,4.3
2023-07-07,2678802,IJ-135,SA07050,227,0,0,1,PC,N148/18,0.95
2023-07-08,2678640,IJ-135,SA25368,11,0,0,1,PC,P250/14,4.3
2023-07-08,2679150,IJ-135,SA05213,283,21,0,1,PC,P250/14,0.617
2023-07-09,2679150,IJ-135,SA05213,204,4,0,1,PC,P250/14,0.617
2023-07-09,2679150,IJ-135,SA05213,12,0,0,1,PC,P250/14,0.617
2023-07-09,2679150,IJ-135,SA05213,11,0,0,1,PC,P250/14,0.617
2023-07-10,2679150,IJ-135,SA05213,421,6,0,1,PC,P250/14,0.617
2023-07-10,2679150,IJ-135,SA05213,58,5,0,1,PC,P250/14,0.617
2023-07-10,2679150,IJ-135,SA05213,470,4,0,1,PC,P250/14,0.617
2023-07-11,2679150,IJ-135,SA05213,431,7,0,1,PC,P250/14,0.617
2023-07-11,2679362,IJ-135,SA25694,155,19,0,1,PC,P250/14,3.47
2023-07-12,2679362,IJ-135,SA25694,337,14,0,1,PC,P250/14,3.47
2023-07-12,2679362,IJ-135,SA25694,259,13,0,1,PC,P250/14,3.47
2023-07-13,2679349,IJ-135,13661,242,5,0,1,PC,N-142/44,0.38
2023-07-13,2679349,IJ-135,13661,429,3,0,1,PC,N-142/44,0.38
2023-07-13,2679349,IJ-135,13661,54,24,0,1,PC,N-142/44,0.38
2023-07-13,2679362,IJ-135,SA25694,191,10,0,1,PC,P250/14,3.47
2023-07-14,2679349,IJ-135,13661,447,0,0,1,PC,N-142/44,0.38
2023-07-14,2679349,IJ-135,13661,484,1,0,1,PC,N-142/44,0.38
2023-07-16,2679349,IJ-135,13661,11,0,0,1,PC,N-142/44,0.38
2023-07-16,2679349,IJ-135,13661,10,0,0,1,PC,N-142/44,0.38
2023-07-16,2679349,IJ-135,13661,809,0,0,1,PC,N-142/44,0.38
2023-07-17,2678802,IJ-135,SA07050,15,0,0,1,PC,N148/18,0.95
2023-07-17,2678802,IJ-135,SA07050,200,8,0,1,PC,N148/18,0.95
2023-07-18,2678802,IJ-135,SA07050,1,0,0,1,PC,N148/18,0.95
2023-07-18,2679362,IJ-135,SA25694,135,10,0,1,PC,P250/14,3.47
2023-07-18,2679362,IJ-135,SA25694,341,10,0,1,PC,P250/14,3.47
2023-07-18,2679362,IJ-135,SA25694,118,0,0,1,PC,P250/14,3.47
2023-07-19,2679362,IJ-135,SA25694,152,5,0,1,PC,P250/14,3.47
2023-07-19,2679362,IJ-135,SA25694,333,5,0,1,PC,P250/14,3.47
