Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-04-26,2672506,IJ-156,15910,301,0,0,1,PC,FP75614/49,0.48
2023-04-27,2672507,IJ-156,15909,157,0,0,1,PC,FP75614/49,0.55
2023-04-27,2672507,IJ-156,15909,319,3,0,1,PC,FP75614/49,0.55
2023-04-27,2672507,IJ-156,15909,297,27,0,1,PC,FP75614/49,0.55
2023-04-28,2672507,IJ-156,15909,181,0,0,1,PC,FP75614/49,0.55
2023-04-28,2672507,IJ-156,15909,237,6,0,1,PC,FP75614/49,0.55
2023-04-28,2672507,IJ-156,15909,238,5,0,1,PC,FP75614/49,0.55
2023-04-29,2672507,IJ-156,15909,282,9,0,1,PC,FP75614/49,0.55
2023-05-01,2672507,IJ-156,15909,253,0,0,1,PC,FP75614/49,0.55
2023-05-01,2672507,IJ-156,15909,60,0,0,1,PC,FP75614/49,0.55
2023-05-01,2672507,IJ-156,15909,200,11,0,1,PC,FP75614/49,0.55
2023-05-02,2672507,IJ-156,15909,15,0,0,1,PC,FP75614/49,0.55
2023-05-02,2672507,IJ-156,15909,378,9,0,1,PC,FP75614/49,0.55
2023-05-02,2674527,IJ-156,15909,211,0,0,1,PC,FP75614/49,0.55
2023-05-02,2674527,IJ-156,15909,62,0,0,1,PC,FP75614/49,0.55
2023-05-02,2674934,IJ-156,15910,6,0,0,1,PC,FP75614/49,0.48
2023-05-03,2674527,IJ-156,15909,201,0,0,1,PC,FP75614/49,0.55
2023-05-03,2674527,IJ-156,15909,148,0,0,1,PC,FP75614/49,0.55
2023-05-03,2674527,IJ-156,15909,298,19,0,1,PC,FP75614/49,0.55
2023-05-04,2674527,IJ-156,15909,289,10,0,1,PC,FP75614/49,0.55
2023-05-04,2674526,IJ-156,15911,76,0,0,1,PC,FP75614/56,1.895
2023-05-04,2674526,IJ-156,15911,22,0,0,1,PC,FP75614/56,1.895
2023-05-05,2674527,IJ-156,15909,49,13,0,1,PC,FP75614/49,0.55
2023-05-05,2674527,IJ-156,15909,64,6,0,1,PC,FP75614/49,0.55
2023-05-05,2674526,IJ-156,15911,3,0,0,1,PC,FP75614/56,1.895
2023-05-05,2674526,IJ-156,15911,112,25,0,1,PC,FP75614/56,1.895
2023-05-06,2674527,IJ-156,15909,180,15,0,1,PC,FP75614/49,0.55
2023-05-07,2674527,IJ-156,15909,154,0,0,1,PC,FP75614/49,0.55
2023-05-08,2674527,IJ-156,15909,181,0,0,1,PC,FP75614/49,0.55
2023-05-08,2674527,IJ-156,15909,277,16,0,1,PC,FP75614/49,0.55
2023-05-08,2674527,IJ-156,15909,351,11,0,1,PC,FP75614/49,0.55
2023-05-09,2674527,IJ-156,15909,251,14,0,1,PC,FP75614/49,0.55
2023-05-09,2674527,IJ-156,15909,304,1,0,1,PC,FP75614/49,0.55
2023-05-09,2674527,IJ-156,15909,327,16,0,1,PC,FP75614/49,0.55
2023-05-10,2674527,IJ-156,15909,217,0,0,1,PC,FP75614/49,0.55
2023-05-10,2674527,IJ-156,15909,353,2,0,1,PC,FP75614/49,0.55
2023-05-10,2674527,IJ-156,15909,326,8,0,1,PC,FP75614/49,0.55
2023-05-11,2674527,IJ-156,15909,37,0,0,1,PC,FP75614/49,0.55
2023-05-11,2674527,IJ-156,15909,287,7,0,1,PC,FP75614/49,0.55
2023-05-11,2674527,IJ-156,15909,237,23,0,1,PC,FP75614/49,0.55
2023-05-12,2674527,IJ-156,15909,6,0,0,1,PC,FP75614/49,0.55
2023-05-12,2674527,IJ-156,15909,401,5,0,1,PC,FP75614/49,0.55
2023-05-12,2674934,IJ-156,15910,74,0,0,1,PC,FP75614/49,0.48
2023-05-12,2674934,IJ-156,15910,63,0,0,1,PC,FP75614/49,0.48
2023-05-12,2674934,IJ-156,15910,20,0,0,1,PC,FP75614/49,0.48
2023-05-13,2674934,IJ-156,15910,194,0,0,1,PC,FP75614/49,0.48
2023-05-13,2674934,IJ-156,15910,20,3,0,1,PC,FP75614/49,0.48
2023-05-15,2674934,IJ-156,15910,4,0,0,1,PC,FP75614/49,0.48
2023-05-15,2674934,IJ-156,15910,10,0,0,1,PC,FP75614/49,0.48
2023-05-15,2674934,IJ-156,15910,340,20,0,1,PC,FP75614/49,0.48
2023-05-16,2674934,IJ-156,15910,103,0,0,1,PC,FP75614/49,0.48
2023-05-16,2674934,IJ-156,15910,230,4,0,1,PC,FP75614/49,0.48
2023-05-16,2674934,IJ-156,15910,68,6,0,1,PC,FP75614/49,0.48
2023-05-17,2674934,IJ-156,15910,227,0,0,1,PC,FP75614/49,0.48
2023-05-17,2674934,IJ-156,15910,90,1,0,1,PC,FP75614/49,0.48
2023-05-18,2674934,IJ-156,15910,208,0,0,1,PC,FP75614/49,0.48
2023-05-18,2674934,IJ-156,15910,318,0,0,1,PC,FP75614/49,0.48
2023-05-18,2674934,IJ-156,15910,330,5,0,1,PC,FP75614/49,0.48
2023-05-19,2674934,IJ-156,15910,260,0,0,1,PC,FP75614/49,0.48
2023-05-19,2674934,IJ-156,15910,305,9,0,1,PC,FP75614/49,0.48
2023-05-19,2674934,IJ-156,15910,354,7,0,1,PC,FP75614/49,0.48
2023-05-20,2674527,IJ-156,15909,212,3,0,1,PC,FP75614/49,0.55
2023-05-20,2674527,IJ-156,15909,24,0,0,1,PC,FP75614/49,0.55
2023-05-20,2674934,IJ-156,15910,22,0,0,1,PC,FP75614/49,0.48
2023-05-21,2674527,IJ-156,15909,162,0,0,1,PC,FP75614/49,0.55
2023-05-22,2674527,IJ-156,15909,5,0,0,1,PC,FP75614/49,0.55
2023-05-22,2674527,IJ-156,15909,360,3,0,1,PC,FP75614/49,0.55
2023-05-22,2674934,IJ-156,15910,139,0,0,1,PC,FP75614/49,0.48
2023-05-22,2674934,IJ-156,15910,203,5,0,1,PC,FP75614/49,0.48
2023-05-23,2674934,IJ-156,15910,224,9,0,1,PC,FP75614/49,0.48
2023-05-23,2674934,IJ-156,15910,33,19,0,1,PC,FP75614/49,0.48
2023-05-24,2674527,IJ-156,15909,210,0,0,1,PC,FP75614/49,0.55
2023-05-24,2674527,IJ-156,15909,73,0,0,1,PC,FP75614/49,0.55
2023-05-24,2674527,IJ-156,15909,2,0,0,1,PC,FP75614/49,0.55
2023-05-24,2674934,IJ-156,15910,41,0,0,1,PC,FP75614/49,0.48
2023-05-24,2674934,IJ-156,15910,424,15,0,1,PC,FP75614/49,0.48
2023-05-25,2674527,IJ-156,15909,170,0,0,1,PC,FP75614/49,0.55
2023-05-25,2674527,IJ-156,15909,286,23,0,1,PC,FP75614/49,0.55
2023-05-25,2674527,IJ-156,15909,266,11,0,1,PC,FP75614/49,0.55
2023-05-26,2674527,IJ-156,15909,182,0,0,1,PC,FP75614/49,0.55
2023-05-26,2674527,IJ-156,15909,346,5,0,1,PC,FP75614/49,0.55
2023-05-26,2674527,IJ-156,15909,377,0,0,1,PC,FP75614/49,0.55
2023-05-27,2674527,IJ-156,15909,261,3,0,1,PC,FP75614/49,0.55
2023-05-29,2674527,IJ-156,15909,200,8,0,1,PC,FP75614/49,0.55
2023-05-29,2674527,IJ-156,15909,495,0,0,1,PC,FP75614/49,0.55
2023-05-30,2674527,IJ-156,15909,1,0,0,1,PC,FP75614/49,0.55
2023-05-30,2674527,IJ-156,15909,321,2,0,1,PC,FP75614/49,0.55
2023-05-30,2674527,IJ-156,15909,319,0,0,1,PC,FP75614/49,0.55
2023-05-31,2674527,IJ-156,15909,65,0,0,1,PC,FP75614/49,0.55
2023-05-31,2674527,IJ-156,15909,124,1,0,1,PC,FP75614/49,0.55
2023-05-31,2674527,IJ-156,15909,570,0,0,1,PC,FP75614/49,0.55
2023-06-01,2674527,IJ-156,15909,1,0,0,1,PC,FP75614/49,0.55
2023-06-01,2674527,IJ-156,15909,81,8,0,1,PC,FP75614/49,0.55
2023-06-02,2674527,IJ-156,15909,5,0,0,1,PC,FP75614/49,0.55
2023-06-02,2674527,IJ-156,15909,14,0,0,1,PC,FP75614/49,0.55
2023-06-02,2674527,IJ-156,15909,13,68,0,1,PC,FP75614/49,0.55
2023-06-03,2674527,IJ-156,15909,4,0,0,1,PC,FP75614/49,0.55
2023-06-05,2674934,IJ-156,15910,199,0,0,1,PC,FP75614/49,0.48
2023-06-05,2674934,IJ-156,15910,25,0,0,1,PC,FP75614/49,0.48
2023-06-06,2674934,IJ-156,15910,8,0,0,1,PC,FP75614/49,0.48
2023-06-06,2677271,IJ-156,15910,332,6,0,1,PC,FP75614/49,0.48
2023-06-06,2677271,IJ-156,15910,254,5,0,1,PC,FP75614/49,0.48
2023-06-07,2677271,IJ-156,15910,256,42,0,1,PC,FP75614/49,0.48
2023-06-07,2677271,IJ-156,15910,236,1,0,1,PC,FP75614/49,0.48
2023-06-07,2677271,IJ-156,15910,72,1,0,1,PC,FP75614/49,0.48
2023-06-08,2676773,IJ-156,15909,1,0,0,1,PC,FP75614/49,0.55
2023-06-08,2676773,IJ-156,15909,311,1,0,1,PC,FP75614/49,0.55
2023-06-08,2676773,IJ-156,15909,79,0,0,1,PC,FP75614/49,0.55
2023-06-08,2677271,IJ-156,15910,179,9,0,1,PC,FP75614/49,0.48
2023-06-09,2676773,IJ-156,15909,195,0,0,1,PC,FP75614/49,0.55
2023-06-09,2676773,IJ-156,15909,250,15,0,1,PC,FP75614/49,0.55
2023-06-10,2676773,IJ-156,15909,271,10,0,1,PC,FP75614/49,0.55
2023-06-12,2676773,IJ-156,15909,232,0,0,1,PC,FP75614/49,0.55
2023-06-12,2676773,IJ-156,15909,316,11,0,1,PC,FP75614/49,0.55
2023-06-12,2676773,IJ-156,15909,242,28,0,1,PC,FP75614/49,0.55
2023-06-13,2676773,IJ-156,15909,297,0,0,1,PC,FP75614/49,0.55
2023-06-13,2676773,IJ-156,15909,350,4,0,1,PC,FP75614/49,0.55
2023-06-14,2676773,IJ-156,15909,25,0,0,1,PC,FP75614/49,0.55
2023-06-14,2676773,IJ-156,15909,306,5,0,1,PC,FP75614/49,0.55
2023-06-14,2676773,IJ-156,15909,189,14,0,1,PC,FP75614/49,0.55
2023-06-15,2677271,IJ-156,15910,197,0,0,1,PC,FP75614/49,0.48
2023-06-15,2677271,IJ-156,15910,213,5,0,1,PC,FP75614/49,0.48
2023-06-15,2677271,IJ-156,15910,15,0,0,1,PC,FP75614/49,0.48
2023-06-15,2677271,IJ-156,15910,204,22,0,1,PC,FP75614/49,0.48
2023-06-16,2676773,IJ-156,15909,315,2,0,1,PC,FP75614/49,0.55
2023-06-16,2676773,IJ-156,15909,223,0,0,1,PC,FP75614/49,0.55
2023-06-19,2676773,IJ-156,15909,338,0,0,1,PC,FP75614/49,0.55
2023-06-19,2676773,IJ-156,15909,212,0,0,1,PC,FP75614/49,0.55
2023-06-20,2676773,IJ-156,15909,300,7,0,1,PC,FP75614/49,0.55
2023-06-20,2676773,IJ-156,15909,342,1,0,1,PC,FP75614/49,0.55
2023-06-21,2676773,IJ-156,15909,169,0,0,1,PC,FP75614/49,0.55
2023-06-21,2676773,IJ-156,15909,110,1,0,1,PC,FP75614/49,0.55
2023-06-21,2676773,IJ-156,15909,157,2,0,1,PC,FP75614/49,0.55
2023-06-22,2676773,IJ-156,15909,277,7,0,1,PC,FP75614/49,0.55
2023-06-22,2676773,IJ-156,15909,197,2,0,1,PC,FP75614/49,0.55
2023-06-23,2676773,IJ-156,15909,213,0,0,1,PC,FP75614/49,0.55
2023-06-23,2676773,IJ-156,15909,296,2,0,1,PC,FP75614/49,0.55
2023-06-23,2676773,IJ-156,15909,232,5,0,1,PC,FP75614/49,0.55
2023-06-24,2676773,IJ-156,15909,92,0,0,1,PC,FP75614/49,0.55
2023-06-26,2676773,IJ-156,15909,123,0,0,1,PC,FP75614/49,0.55
2023-06-26,2677271,IJ-156,15910,214,0,0,1,PC,FP75614/49,0.48
2023-06-26,2677271,IJ-156,15910,100,14,0,1,PC,FP75614/49,0.48
2023-06-27,2677271,IJ-156,15910,237,0,0,1,PC,FP75614/49,0.48
2023-06-27,2677271,IJ-156,15910,161,0,0,1,PC,FP75614/49,0.48
2023-06-27,2677271,IJ-156,15910,368,10,0,1,PC,FP75614/49,0.48
2023-06-28,2677271,IJ-156,15910,185,0,0,1,PC,FP75614/49,0.48
2023-06-28,2677271,IJ-156,15910,379,4,0,1,PC,FP75614/49,0.48
2023-06-28,2677271,IJ-156,15910,214,1,0,1,PC,FP75614/49,0.48
2023-06-29,2677271,IJ-156,15910,176,5,0,1,PC,FP75614/49,0.48
2023-06-29,2677271,IJ-156,15910,436,19,0,1,PC,FP75614/49,0.48
2023-07-03,2676773,IJ-156,15909,199,0,0,1,PC,FP75614/49,0.55
2023-07-03,2676773,IJ-156,15909,22,0,0,1,PC,FP75614/49,0.55
2023-07-04,2676773,IJ-156,15909,137,0,0,1,PC,FP75614/49,0.55
2023-07-04,2676773,IJ-156,15909,232,23,0,1,PC,FP75614/49,0.55
2023-07-04,2676773,IJ-156,15909,344,0,0,1,PC,FP75614/49,0.55
2023-07-05,2676773,IJ-156,15909,140,5,0,1,PC,FP75614/49,0.55
2023-07-05,2678562,IJ-156,15909,123,0,0,1,PC,FP75614/49,0.55
2023-07-05,2678562,IJ-156,15909,293,2,0,1,PC,FP75614/49,0.55
2023-07-05,2678562,IJ-156,15909,168,9,0,1,PC,FP75614/49,0.55
2023-07-06,2678562,IJ-156,15909,224,0,0,1,PC,FP75614/49,0.55
2023-07-06,2678562,IJ-156,15909,165,0,0,1,PC,FP75614/49,0.55
2023-07-06,2678562,IJ-156,15909,262,2,0,1,PC,FP75614/49,0.55
2023-07-07,2678562,IJ-156,15909,215,0,0,1,PC,FP75614/49,0.55
2023-07-07,2678562,IJ-156,15909,194,4,0,1,PC,FP75614/49,0.55
2023-07-07,2678562,IJ-156,15909,502,2,0,1,PC,FP75614/49,0.55
2023-07-09,2678562,IJ-156,15909,186,0,0,1,PC,FP75614/49,0.55
2023-07-10,2678562,IJ-156,15909,122,0,0,1,PC,FP75614/49,0.55
2023-07-10,2678562,IJ-156,15909,331,4,0,1,PC,FP75614/49,0.55
2023-07-10,2678562,IJ-156,15909,334,3,0,1,PC,FP75614/49,0.55
2023-07-11,2678562,IJ-156,15909,63,2,0,1,PC,FP75614/49,0.55
2023-07-11,2678564,IJ-156,15910,216,0,0,1,PC,FP75614/49,0.48
2023-07-11,2678564,IJ-156,15910,291,4,0,1,PC,FP75614/49,0.48
2023-07-11,2678564,IJ-156,15910,99,11,0,1,PC,FP75614/49,0.48
2023-07-12,2678564,IJ-156,15910,121,5,0,1,PC,FP75614/49,0.48
2023-07-12,2678564,IJ-156,15910,309,7,0,1,PC,FP75614/49,0.48
2023-07-13,2678564,IJ-156,15910,230,4,0,1,PC,FP75614/49,0.48
2023-07-17,2678564,IJ-156,15910,193,2,0,1,PC,FP75614/49,0.48
2023-07-17,2678564,IJ-156,15910,1,0,0,1,PC,FP75614/49,0.48
2023-07-18,2678564,IJ-156,15910,291,0,0,1,PC,FP75614/49,0.48
2023-07-18,2678564,IJ-156,15910,268,0,0,1,PC,FP75614/49,0.48
2023-07-19,2678564,IJ-156,15910,228,0,0,1,PC,FP75614/49,0.48
2023-07-19,2678564,IJ-156,15910,320,7,0,1,PC,FP75614/49,0.48
2023-07-19,2678564,IJ-156,15910,314,0,0,1,PC,FP75614/49,0.48
2023-07-20,2678564,IJ-156,15910,379,4,0,1,PC,FP75614/49,0.48
2023-07-21,2678564,IJ-156,15910,214,0,0,1,PC,FP75614/49,0.48
2023-07-21,2678564,IJ-156,15910,258,15,0,1,PC,FP75614/49,0.48
2023-07-21,2678564,IJ-156,15910,98,3,0,1,PC,FP75614/49,0.48
2023-07-22,2678564,IJ-156,15910,189,1,0,1,PC,FP75614/49,0.48
2023-07-24,2678562,IJ-156,15909,181,8,0,1,PC,FP75614/49,0.55
2023-07-24,2678562,IJ-156,15909,291,19,0,1,PC,FP75614/49,0.55
2023-07-24,2678564,IJ-156,15910,4,0,0,1,PC,FP75614/49,0.48
2023-07-25,2678562,IJ-156,15909,38,0,0,1,PC,FP75614/49,0.55
2023-07-25,2678562,IJ-156,15909,190,18,0,1,PC,FP75614/49,0.55
2023-07-26,2678562,IJ-156,15909,129,4,0,1,PC,FP75614/49,0.55
2023-07-26,2678562,IJ-156,15909,184,37,0,1,PC,FP75614/49,0.55
2023-07-28,2678562,IJ-156,15909,38,31,0,1,PC,FP75614/49,0.55
2023-07-31,2678562,IJ-156,15909,3,0,0,1,PC,FP75614/49,0.55
2023-08-02,2678562,IJ-156,15909,80,10,0,1,PC,FP75614/49,0.55
2023-08-03,2678562,IJ-156,15909,3,0,0,1,PC,FP75614/49,0.55
2023-08-03,2680857,IJ-156,15909,188,0,0,1,PC,FP75614/49,0.55
2023-08-03,2680857,IJ-156,15909,181,14,0,1,PC,FP75614/49,0.55
2023-08-03,2680857,IJ-156,15909,56,14,0,1,PC,FP75614/49,0.55
2023-08-04,2680857,IJ-156,15909,186,0,0,1,PC,FP75614/49,0.55
2023-08-04,2680857,IJ-156,15909,233,0,0,1,PC,FP75614/49,0.55
2023-08-04,2680857,IJ-156,15909,211,21,0,1,PC,FP75614/49,0.55
2023-08-06,2680857,IJ-156,15909,109,0,0,1,PC,FP75614/49,0.55
2023-08-07,2680857,IJ-156,15909,125,0,0,1,PC,FP75614/49,0.55
2023-08-07,2680857,IJ-156,15909,232,2,0,1,PC,FP75614/49,0.55
2023-08-07,2680857,IJ-156,15909,284,8,0,1,PC,FP75614/49,0.55
2023-08-08,2680857,IJ-156,15909,105,0,0,1,PC,FP75614/49,0.55
2023-08-08,2680857,IJ-156,15909,230,7,0,1,PC,FP75614/49,0.55
2023-08-08,2680857,IJ-156,15909,201,23,0,1,PC,FP75614/49,0.55
2023-08-09,2680857,IJ-156,15909,112,0,0,1,PC,FP75614/49,0.55
2023-08-09,2680857,IJ-156,15909,132,13,0,1,PC,FP75614/49,0.55
2023-08-09,2680857,IJ-156,15909,198,23,0,1,PC,FP75614/49,0.55
2023-08-10,2680857,IJ-156,15909,189,0,0,1,PC,FP75614/49,0.55
2023-08-10,2680857,IJ-156,15909,262,6,0,1,PC,FP75614/49,0.55
2023-08-10,2680857,IJ-156,15909,271,12,0,1,PC,FP75614/49,0.55
2023-08-11,2680857,IJ-156,15909,223,0,0,1,PC,FP75614/49,0.55
2023-08-11,2680857,IJ-156,15909,263,13,0,1,PC,FP75614/49,0.55
2023-08-14,2680857,IJ-156,15909,242,11,0,1,PC,FP75614/49,0.55
2023-08-14,2680857,IJ-156,15909,290,6,0,1,PC,FP75614/49,0.55
2023-08-15,2680384,IJ-156,15910,260,4,0,2,PC,FP75614/49,0.48
2023-08-15,2680857,IJ-156,15909,121,13,0,1,PC,FP75614/49,0.55
2023-08-15,2680857,IJ-156,15909,234,14,0,1,PC,FP75614/49,0.55
2023-08-16,2680384,IJ-156,15910,258,0,0,1,PC,FP75614/49,0.48
2023-08-16,2680384,IJ-156,15910,72,2,0,2,PC,FP75614/49,0.48
2023-08-16,2680384,IJ-156,15910,78,0,0,2,PC,FP75614/49,0.48
2023-08-16,2680384,IJ-156,15910,427,25,0,2,PC,FP75614/49,0.48
2023-08-17,2680384,IJ-156,15910,263,0,0,1,PC,FP75614/49,0.48
2023-08-17,2680384,IJ-156,15910,243,8,0,1,PC,FP75614/49,0.48
2023-08-18,2680384,IJ-156,15910,232,1,0,1,PC,FP75614/49,0.48
2023-08-18,2680384,IJ-156,15910,307,9,0,1,PC,FP75614/49,0.48
