Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2023-04-02,2671761,IJ-151,SA00436,129,6,0,1,PC,N-142/67,1.006
2023-04-02,2671761,IJ-151,SA00436,49,0,0,1,PC,N-142/67,1.006
2023-04-02,2671761,IJ-151,SA00436,75,0,0,1,PC,N-142/67,1.006
2023-04-03,2671655,IJ-151,SA05027,493,0,0,1,PC,N146/9,1.5
2023-04-03,2671655,IJ-151,SA05027,384,0,0,1,PC,N146/9,1.5
2023-04-03,2671761,IJ-151,SA00436,82,0,0,1,PC,N-142/67,1.006
2023-04-03,2672497,IJ-151,SA05954,300,0,0,1,PC,F424/40,0.604
2023-04-03,2672497,IJ-151,SA05954,1,0,0,1,PC,F424/40,0.604
2023-04-04,2672497,IJ-151,SA05954,453,0,0,1,PC,F424/40,0.604
2023-04-04,2672497,IJ-151,SA05954,552,0,0,1,PC,F424/40,0.604
2023-04-04,2672698,IJ-151,SA05952,317,0,0,1,PC,F424/40 ,0.784
2023-04-04,2672698,IJ-151,SA05952,50,0,0,1,PC,F424/40 ,0.784
2023-04-05,2672698,IJ-151,SA05952,331,0,0,1,PC,F424/40 ,0.784
2023-04-05,2672698,IJ-151,SA05952,560,0,0,1,PC,F424/40 ,0.784
2023-04-05,2672698,IJ-151,SA05952,548,2,0,1,PC,F424/40 ,0.784
2023-04-06,2672698,IJ-151,SA05952,124,0,0,1,PC,F424/40 ,0.784
2023-04-06,2673168,IJ-151,SA05883,311,4,0,1,PC,F424/40 ,0.84
2023-04-06,2673168,IJ-151,SA05883,516,0,0,1,PC,F424/40 ,0.84
2023-04-06,2673168,IJ-151,SA05883,369,4,0,1,PC,F424/40 ,0.84
2023-04-07,2673168,IJ-151,SA05883,3,0,0,1,PC,F424/40 ,0.84
2023-04-07,2673168,IJ-151,SA05883,340,9,0,1,PC,F424/40 ,0.84
2023-04-08,2673168,IJ-151,SA05883,334,0,0,1,PC,F424/40 ,0.84
2023-04-08,2673168,IJ-151,SA05883,311,3,0,1,PC,F424/40 ,0.84
2023-04-09,2673168,IJ-151,SA05883,283,9,0,1,PC,F424/40 ,0.84
2023-04-09,2673168,IJ-151,SA05883,36,0,0,1,PC,F424/40 ,0.84
2023-04-09,2673168,IJ-151,SA05883,28,0,0,1,PC,F424/40 ,0.84
2023-04-10,2673168,IJ-151,SA05883,371,0,0,1,PC,F424/40 ,0.84
2023-04-10,2673168,IJ-151,SA05883,537,8,0,1,PC,F424/40 ,0.84
2023-04-10,2673363,IJ-151,12558,190,5,0,1,PC,F420/134,0.356
2023-04-11,2673168,IJ-151,SA05883,58,0,0,1,PC,F424/40 ,0.84
2023-04-11,2673177,IJ-151,SA02558,192,0,0,1,PC,F420/191,0.356
2023-04-11,2673177,IJ-151,SA02558,481,2,0,1,PC,F420/191,0.356
2023-04-11,2673177,IJ-151,SA02558,485,3,0,1,PC,F420/191,0.356
2023-04-11,2673177,IJ-151,SA02558,4,0,0,1,PC,F420/191,0.356
2023-04-11,2673177,IJ-151,SA02558,41,0,0,1,PC,F420/191,0.356
2023-04-11,2673363,IJ-151,12558,51,0,0,1,PC,F420/134,0.356
2023-04-12,2673168,IJ-151,SA05883,302,5,0,1,PC,F424/40 ,0.84
2023-04-12,2673168,IJ-151,SA05883,448,8,0,1,PC,F424/40 ,0.84
2023-04-12,2673168,IJ-151,SA05883,466,6,0,1,PC,F424/40 ,0.84
2023-04-13,2673168,IJ-151,SA05883,181,10,0,1,PC,F424/40 ,0.84
2023-04-13,2673168,IJ-151,SA05883,402,9,0,1,PC,F424/40 ,0.84
2023-04-13,2673168,IJ-151,SA05883,449,8,0,1,PC,F424/40 ,0.84
2023-04-14,2673168,IJ-151,SA05883,7,0,0,1,PC,F424/40 ,0.84
2023-04-14,2673659,IJ-151,SA12797,170,0,0,1,PC,F424/40 ,0.875
2023-04-14,2673659,IJ-151,SA12797,28,0,0,1,PC,F424/40 ,0.875
2023-04-14,2673537,IJ-151,SA05955,43,0,0,1,PC,F424/40,2.54
2023-04-14,2673537,IJ-151,SA05955,450,0,0,1,PC,F424/40,2.54
2023-04-16,2673659,IJ-151,SA12797,8,0,0,1,PC,F424/40 ,0.875
2023-04-17,2673659,IJ-151,SA12797,344,0,0,1,PC,F424/40 ,0.875
2023-04-17,2673659,IJ-151,SA12797,541,3,0,1,PC,F424/40 ,0.875
2023-04-17,2673659,IJ-151,SA12797,522,7,0,1,PC,F424/40 ,0.875
2023-04-18,2673659,IJ-151,SA12797,315,0,0,1,PC,F424/40 ,0.875
2023-04-18,2673659,IJ-151,SA12797,512,0,0,1,PC,F424/40 ,0.875
2023-04-18,2673659,IJ-151,SA12797,594,3,0,1,PC,F424/40 ,0.875
2023-04-19,2673659,IJ-151,SA12797,358,0,0,1,PC,F424/40 ,0.875
2023-04-19,2673659,IJ-151,SA12797,487,0,0,1,PC,F424/40 ,0.875
2023-04-19,2673659,IJ-151,SA12797,567,0,0,1,PC,F424/40 ,0.875
2023-04-20,2673659,IJ-151,SA12797,445,0,0,1,PC,F424/40 ,0.875
2023-04-20,2674011,IJ-151,SA05970,224,4,0,1,PC,F424/40,0.707
2023-04-20,2674011,IJ-151,SA05970,523,0,0,1,PC,F424/40,0.707
2023-04-20,2674011,IJ-151,SA05970,34,1,0,1,PC,F424/40,0.707
2023-04-21,2674011,IJ-151,SA05970,6,10,0,1,PC,F424/40,0.707
2023-04-21,2674011,IJ-151,SA05970,274,0,0,1,PC,F424/40,0.707
2023-04-21,2674011,IJ-151,SA05970,571,0,0,1,PC,F424/40,0.707
2023-04-21,2674011,IJ-151,SA05970,541,17,0,1,PC,F424/40,0.707
2023-04-22,2674011,IJ-151,SA05970,105,0,0,1,PC,F424/40,0.707
2023-04-22,2674064,IJ-151,SA05580,240,0,0,1,PC,F424/40,0.745
2023-04-22,2674064,IJ-151,SA05580,312,11,0,1,PC,F424/40,0.745
2023-04-23,2674064,IJ-151,SA05580,123,12,0,1,PC,F424/40,0.745
2023-04-23,2674064,IJ-151,SA05580,3,0,0,1,PC,F424/40,0.745
2023-04-23,2674064,IJ-151,SA05580,1,0,0,1,PC,F424/40,0.745
2023-04-24,2672529,IJ-151,SA05953,266,6,0,1,PC,F424/40,2.177
2023-04-24,2672529,IJ-151,SA05953,451,0,0,1,PC,F424/40,2.177
2023-04-24,2672529,IJ-151,SA05953,246,13,0,1,PC,F424/40,2.177
2023-04-24,2674064,IJ-151,SA05580,193,0,0,1,PC,F424/40,0.745
2023-04-25,2672529,IJ-151,SA05953,299,0,0,1,PC,F424/40,2.177
2023-04-25,2672529,IJ-151,SA05953,523,0,0,1,PC,F424/40,2.177
2023-04-25,2674023,IJ-151,SA13819,52,0,0,1,PC,F424/40 ,3.802
2023-04-25,2674023,IJ-151,SA13819,197,3,0,1,PC,F424/40 ,3.802
2023-04-25,2674023,IJ-151,SA13819,65,0,0,1,PC,F424/40 ,3.802
2023-04-26,2674023,IJ-151,SA13819,24,0,0,1,PC,F424/40 ,3.802
2023-04-26,2674269,IJ-151,SA02556,344,0,0,1,PC,F403/32,1.32
2023-04-26,2674269,IJ-151,SA02556,518,0,0,1,PC,F403/32,1.32
2023-04-26,2674269,IJ-151,SA02556,411,4,0,1,PC,F403/32,1.32
2023-04-27,2674269,IJ-151,SA02556,334,4,0,1,PC,F403/32,1.32
2023-04-27,2674269,IJ-151,SA02556,622,0,0,1,PC,F403/32,1.32
2023-04-27,2674269,IJ-151,SA02556,590,0,0,1,PC,F403/32,1.32
2023-04-28,2674269,IJ-151,SA02556,331,0,0,1,PC,F403/32,1.32
2023-04-28,2674269,IJ-151,SA02556,565,0,0,1,PC,F403/32,1.32
2023-04-28,2674269,IJ-151,SA02556,494,0,0,1,PC,F403/32,1.32
2023-04-29,2674269,IJ-151,SA02556,81,0,0,1,PC,F403/32,1.32
2023-04-29,2674269,IJ-151,SA02556,63,0,0,1,PC,F403/32,1.32
2023-05-02,2674269,IJ-151,SA02556,332,3,0,1,PC,F403/32,1.32
2023-05-02,2674269,IJ-151,SA02556,495,0,0,1,PC,F403/32,1.32
2023-05-02,2674269,IJ-151,SA02556,546,3,0,1,PC,F403/32,1.32
2023-05-03,2674269,IJ-151,SA02556,61,0,0,1,PC,F403/32,1.32
2023-05-03,2674269,IJ-151,SA02556,570,0,0,1,PC,F403/32,1.32
2023-05-03,2674969,IJ-151,SA05995,295,0,0,1,PC,F420/191,0.889
2023-05-03,2674969,IJ-151,SA05995,236,0,0,1,PC,F420/191,0.889
2023-05-04,2674562,IJ-151,SA05954,302,9,0,1,PC,F424/40,0.604
2023-05-04,2674562,IJ-151,SA05954,64,4,0,1,PC,F424/40,0.604
2023-05-04,2674969,IJ-151,SA05995,481,0,0,1,PC,F420/191,0.889
2023-05-04,2674971,IJ-151,SA05953,376,2,0,1,PC,F424/40,2.177
2023-05-05,2674562,IJ-151,SA05954,527,0,0,1,PC,F424/40,0.604
2023-05-05,2675029,IJ-151,SA05952,306,8,0,1,PC,F424/40 ,0.784
2023-05-05,2675029,IJ-151,SA05952,361,0,0,1,PC,F424/40 ,0.784
2023-05-07,2675029,IJ-151,SA05952,211,20,0,1,PC,F424/40 ,0.784
2023-05-07,2675029,IJ-151,SA05952,31,0,0,1,PC,F424/40 ,0.784
2023-05-07,2675029,IJ-151,SA05952,7,0,0,1,PC,F424/40 ,0.784
2023-05-08,2675029,IJ-151,SA05952,283,9,0,1,PC,F424/40 ,0.784
2023-05-08,2675029,IJ-151,SA05952,481,8,0,1,PC,F424/40 ,0.784
2023-05-08,2675029,IJ-151,SA05952,448,19,0,1,PC,F424/40 ,0.784
2023-05-09,2675029,IJ-151,SA05952,111,0,0,1,PC,F424/40 ,0.784
2023-05-09,2675186,IJ-151,SA02797,343,1,0,1,PC,F424/40,0.875
2023-05-09,2675186,IJ-151,SA02797,506,8,0,1,PC,F424/40,0.875
2023-05-09,2675186,IJ-151,SA02797,373,0,0,1,PC,F424/40,0.875
2023-05-10,2675186,IJ-151,SA02797,337,3,0,1,PC,F424/40,0.875
2023-05-10,2675186,IJ-151,SA02797,543,0,0,1,PC,F424/40,0.875
2023-05-10,2675186,IJ-151,SA02797,552,0,0,1,PC,F424/40,0.875
2023-05-11,2675186,IJ-151,SA02797,92,0,0,1,PC,F424/40,0.875
2023-05-11,2675441,IJ-151,SA05941,323,9,0,1,PC,F420/191,0.395
2023-05-11,2675441,IJ-151,SA05941,560,0,0,1,PC,F420/191,0.395
2023-05-11,2675441,IJ-151,SA05941,385,3,0,1,PC,F420/191,0.395
2023-05-12,2675441,IJ-151,SA05941,143,0,0,1,PC,F420/191,0.395
2023-05-12,2675553,IJ-151,SA05580,239,8,0,1,PC,F424/40,0.745
2023-05-12,2675553,IJ-151,SA05580,490,0,0,1,PC,F424/40,0.745
2023-05-12,2675553,IJ-151,SA05580,282,7,0,1,PC,F424/40,0.745
2023-05-14,2675553,IJ-151,SA05580,259,0,0,1,PC,F424/40,0.745
2023-05-15,2675553,IJ-151,SA05580,321,0,0,1,PC,F424/40,0.745
2023-05-15,2675553,IJ-151,SA05580,398,0,0,1,PC,F424/40,0.745
2023-05-15,2675553,IJ-151,SA05580,566,0,0,1,PC,F424/40,0.745
2023-05-16,2675553,IJ-151,SA05580,12,0,0,1,PC,F424/40,0.745
2023-05-16,2675553,IJ-151,SA05580,555,0,0,1,PC,F424/40,0.745
2023-05-16,2675703,IJ-151,SA05936,242,0,0,1,PC,F424/40,1.54
2023-05-16,2675703,IJ-151,SA05936,423,8,0,1,PC,F424/40,1.54
2023-05-16,2675819,IJ-151,SA07373,5,0,0,1,PC,F424/40,2.33
2023-05-17,2675819,IJ-151,SA07373,309,12,0,1,PC,F424/40,2.33
2023-05-17,2675819,IJ-151,SA07373,40,0,0,1,PC,F424/40,2.33
2023-05-17,2675819,IJ-151,SA07373,478,14,0,1,PC,F424/40,2.33
2023-05-17,2675878,IJ-151,SA18473,93,0,0,1,PC,F424/40 ,3.108
2023-05-18,2675819,IJ-151,SA07373,296,6,0,1,PC,F424/40,2.33
2023-05-18,2675819,IJ-151,SA07373,436,7,0,1,PC,F424/40,2.33
2023-05-18,2675819,IJ-151,SA07373,266,4,0,1,PC,F424/40,2.33
2023-05-19,2675819,IJ-151,SA07373,329,1,0,1,PC,F424/40,2.33
2023-05-19,2675819,IJ-151,SA07373,491,0,0,1,PC,F424/40,2.33
2023-05-19,2675819,IJ-151,SA07373,526,6,0,1,PC,F424/40,2.33
2023-05-21,2675819,IJ-151,SA07373,300,4,0,1,PC,F424/40,2.33
2023-05-21,2675819,IJ-151,SA07373,22,0,0,1,PC,F424/40,2.33
2023-05-21,2675819,IJ-151,SA07373,11,0,0,1,PC,F424/40,2.33
2023-05-22,2675864,IJ-151,SA05253,330,0,0,1,PC, F420/191,0.805
2023-05-22,2675864,IJ-151,SA05253,528,8,0,1,PC, F420/191,0.805
2023-05-22,2675864,IJ-151,SA05253,474,10,0,1,PC, F420/191,0.805
2023-05-23,2675864,IJ-151,SA05253,209,3,0,1,PC, F420/191,0.805
2023-05-23,2675864,IJ-151,SA05253,512,5,0,1,PC, F420/191,0.805
2023-05-23,2675864,IJ-151,SA05253,558,3,0,1,PC, F420/191,0.805
2023-05-24,2675864,IJ-151,SA05253,460,0,0,1,PC, F420/191,0.805
2023-05-24,2675974,IJ-151,SA02845,307,0,0,1,PC,F420/293,1.54
2023-05-24,2675974,IJ-151,SA02845,402,26,0,1,PC,F420/293,1.54
2023-05-24,2675974,IJ-151,SA02845,70,0,0,1,PC,F420/293,1.54
2023-05-25,2675974,IJ-151,SA02845,246,2,0,1,PC,F420/293,1.54
2023-05-25,2675974,IJ-151,SA02845,521,5,0,1,PC,F420/293,1.54
2023-05-25,2675974,IJ-151,SA02845,538,0,0,1,PC,F420/293,1.54
2023-05-26,2675974,IJ-151,SA02845,241,7,0,1,PC,F420/293,1.54
2023-05-26,2675974,IJ-151,SA02845,489,7,0,1,PC,F420/293,1.54
2023-05-26,2676038,IJ-151,SA07373,218,5,0,1,PC,F424/40,2.33
2023-05-26,2676038,IJ-151,SA07373,152,31,0,1,PC,F424/40,2.33
2023-05-28,2676038,IJ-151,SA07373,29,0,0,1,PC,F424/40,2.33
2023-05-29,2676038,IJ-151,SA07373,35,0,0,1,PC,F424/40,2.33
2023-05-29,2676038,IJ-151,SA07373,474,4,0,1,PC,F424/40,2.33
2023-05-29,2676283,IJ-151,SA04247,844,0,0,1,PC,F403/32,0.975
2023-05-29,2676283,IJ-151,SA04247,350,0,0,1,PC,F403/32,0.975
2023-05-29,2676283,IJ-151,SA04247,489,0,0,1,PC,F403/32,0.975
2023-05-30,2676283,IJ-151,SA04247,293,0,0,1,PC,F403/32,0.975
2023-05-30,2676283,IJ-151,SA04247,560,17,0,1,PC,F403/32,0.975
2023-05-30,2676283,IJ-151,SA04247,507,18,0,1,PC,F403/32,0.975
2023-05-31,2676283,IJ-151,SA04247,385,4,0,1,PC,F403/32,0.975
2023-05-31,2676283,IJ-151,SA04247,553,1,0,1,PC,F403/32,0.975
2023-05-31,2676283,IJ-151,SA04247,561,0,0,1,PC,F403/32,0.975
2023-06-01,2676283,IJ-151,SA04247,349,0,0,1,PC,F403/32,0.975
2023-06-01,2676283,IJ-151,SA04247,541,6,0,1,PC,F403/32,0.975
2023-06-01,2676283,IJ-151,SA04247,557,2,0,1,PC,F403/32,0.975
2023-06-02,2676283,IJ-151,SA04247,87,0,0,1,PC,F403/32,0.975
2023-06-02,2676283,IJ-151,SA04247,581,3,0,1,PC,F403/32,0.975
2023-06-02,2676283,IJ-151,SA04247,576,4,0,1,PC,F403/32,0.975
2023-06-04,2676283,IJ-151,SA04247,284,0,0,1,PC,F403/32,0.975
2023-06-05,2676283,IJ-151,SA04247,334,0,0,1,PC,F403/32,0.975
2023-06-05,2676283,IJ-151,SA04247,575,3,0,1,PC,F403/32,0.975
2023-06-05,2676283,IJ-151,SA04247,508,0,0,1,PC,F403/32,0.975
2023-06-06,2676283,IJ-151,SA04247,309,0,0,1,PC,F403/32,0.975
2023-06-06,2676283,IJ-151,SA04247,533,2,0,1,PC,F403/32,0.975
2023-06-06,2676283,IJ-151,SA04247,586,0,0,1,PC,F403/32,0.975
2023-06-07,2676283,IJ-151,SA04247,330,0,0,1,PC,F403/32,0.975
2023-06-07,2676283,IJ-151,SA04247,544,6,0,1,PC,F403/32,0.975
2023-06-07,2676283,IJ-151,SA04247,580,1,0,1,PC,F403/32,0.975
2023-06-08,2676283,IJ-151,SA04247,9,0,0,1,PC,F403/32,0.975
2023-06-08,2677211,IJ-151,SA02556,18,0,0,1,PC,F403/32,1.32
2023-06-08,2677210,IJ-151,SA05940,408,0,0,1,PC,F403/32,0.838
2023-06-08,2677210,IJ-151,SA05940,542,3,0,1,PC,F403/32,0.838
2023-06-08,2677541,IJ-151,SA02578,268,3,0,1,PC,F420/191,1.585
2023-06-11,2677541,IJ-151,SA02578,283,3,0,1,PC,F420/191,1.585
2023-06-11,2677541,IJ-151,SA02578,35,0,0,1,PC,F420/191,1.585
2023-06-11,2677541,IJ-151,SA02578,46,0,0,1,PC,F420/191,1.585
2023-06-12,2677541,IJ-151,SA02578,249,9,0,1,PC,F420/191,1.585
2023-06-12,2677541,IJ-151,SA02578,536,3,0,1,PC,F420/191,1.585
2023-06-12,2677541,IJ-151,SA02578,544,4,0,1,PC,F420/191,1.585
2023-06-13,2677211,IJ-151,SA02556,261,0,0,1,PC,F403/32,1.32
2023-06-13,2677211,IJ-151,SA02556,72,2,0,1,PC,F403/32,1.32
2023-06-13,2677211,IJ-151,SA02556,361,14,0,1,PC,F403/32,1.32
2023-06-13,2677541,IJ-151,SA02578,28,17,0,1,PC,F420/191,1.585
2023-06-13,2677541,IJ-151,SA02578,30,0,0,1,PC,F420/191,1.585
2023-06-14,2677211,IJ-151,SA02556,297,0,0,1,PC,F403/32,1.32
2023-06-14,2677211,IJ-151,SA02556,526,5,0,1,PC,F403/32,1.32
2023-06-14,2677211,IJ-151,SA02556,492,0,0,1,PC,F403/32,1.32
2023-06-15,2677211,IJ-151,SA02556,313,3,0,1,PC,F403/32,1.32
2023-06-15,2677211,IJ-151,SA02556,556,1,0,1,PC,F403/32,1.32
2023-06-15,2677211,IJ-151,SA02556,523,2,0,1,PC,F403/32,1.32
2023-06-16,2677211,IJ-151,SA02556,113,0,0,1,PC,F403/32,1.32
2023-06-16,2677211,IJ-151,SA02556,571,5,0,1,PC,F403/32,1.32
2023-06-16,2677840,IJ-151,SA02871,310,0,0,1,PC, F403/32,1.813
2023-06-16,2677840,IJ-151,SA02871,326,21,0,1,PC, F403/32,1.813
2023-06-18,2677840,IJ-151,SA02871,17,0,0,1,PC, F403/32,1.813
2023-06-18,2677840,IJ-151,SA02871,31,0,0,1,PC, F403/32,1.813
2023-06-18,2677840,IJ-151,SA02871,19,0,0,1,PC, F403/32,1.813
2023-06-19,2677840,IJ-151,SA02871,5,0,0,1,PC, F403/32,1.813
2023-06-19,2677840,IJ-151,SA02871,494,17,0,1,PC, F403/32,1.813
2023-06-19,2677840,IJ-151,SA02871,95,0,0,1,PC, F403/32,1.813
2023-06-20,2677840,IJ-151,SA02871,280,6,0,1,PC, F403/32,1.813
2023-06-20,2677840,IJ-151,SA02871,446,14,0,1,PC, F403/32,1.813
2023-06-20,2677840,IJ-151,SA02871,288,6,0,1,PC, F403/32,1.813
2023-06-21,2677840,IJ-151,SA02871,195,17,0,1,PC, F403/32,1.813
2023-06-21,2677840,IJ-151,SA02871,363,2,0,1,PC, F403/32,1.813
2023-06-21,2677840,IJ-151,SA02871,539,4,0,1,PC, F403/32,1.813
2023-06-22,2677000,IJ-151,SA05917,-3,3,0,1,PC,F403/32,1.76
2023-06-22,2677000,IJ-151,SA05917,477,4,0,1,PC,F403/32,1.76
2023-06-22,2677000,IJ-151,SA05917,517,10,0,1,PC,F403/32,1.76
2023-06-22,2677840,IJ-151,SA02871,14,0,0,1,PC, F403/32,1.813
2023-06-22,2678004,IJ-151,SA05253,244,0,0,1,PC, F420/191,0.805
