Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2668923,IJ-118,SA05945,310,0,0,1,PC,S315/10,0.46,310,0,0,1,0.46,364
2668886,IJ-118,SA02115,1061,60,0,5,PC,S315/10,5.814,1371,60,0,6,6.274,363
2669052,IJ-118,SA05997,1029,33,0,3,PC,S316/2,1.341,2400,93,0,9,7.615,362
2669052,IJ-118,SA05997,1354,35,0,3,PC,S316/2,1.341,3754,128,0,12,8.956,361
2669052,IJ-118,SA05997,617,24,0,4,PC,S316/2,3.0940000000000003,4371,152,0,16,12.05,360
2668020,IJ-118,SA01917,922,26,0,4,PC,S315/10,8.15,5293,178,0,20,20.200000000000003,356
2669560,IJ-118,SA05061,378,14,0,3,PC,S315/10,3.1500000000000004,5671,192,0,23,23.35,355
2669560,IJ-118,SA05061,308,8,0,1,PC,S315/10,1.05,5979,200,0,24,24.400000000000002,354
2669744,IJ-118,SA05659,980,20,0,3,PC,S315/10,2.43,6959,220,0,27,26.830000000000002,352
2669185,IJ-118,SA05079,228,25,0,3,PC,S315/10,3.14,7187,245,0,30,29.970000000000002,350
2669185,IJ-118,SA05079,1239,24,0,3,PC,S315/10,4.5600000000000005,8426,269,0,33,34.53,349
2669185,IJ-118,SA05079,1408,1,0,3,PC,S315/10,4.5600000000000005,9834,270,0,36,39.09,348
2669185,IJ-118,SA05079,987,5,0,3,PC,S315/10,5.27,10821,275,0,39,44.36,347
2670085,IJ-118,SA65999,1382,17,0,3,PC,S315/10,6.6899999999999995,12203,292,0,42,51.05,346
2670152,IJ-118,SA00803,1377,8,0,6,PC,S315/10,15.21,13580,300,0,48,66.25999999999999,345
2670136,IJ-118,SA05933,275,18,0,1,PC,S315/10,0.56,13855,318,0,49,66.82,343
2670136,IJ-118,SA05933,1463,15,0,3,PC,S315/10,1.6800000000000002,15318,333,0,52,68.5,342
2670127,IJ-118,SA01917,1325,14,0,3,PC,S315/10,7.050000000000001,16643,347,0,55,75.55,341
2670152,IJ-118,SA00803,1181,28,0,6,PC,S315/10,17.48,17824,375,0,61,93.03,340
2671051,IJ-118,SA05035,272,15,0,2,PC,S315/10,5.57,18096,390,0,63,98.6,339
2671051,IJ-118,SA05035,201,16,0,1,PC,S315/10,3.97,18297,406,0,64,102.57,335
2671051,IJ-118,SA05035,1314,71,0,5,PC,S315/10,9.281,19611,477,0,69,111.851,334
2670152,IJ-118,SA00803,1093,20,0,7,PC,S315/10,9.307,20704,497,0,76,121.158,333
2671508,IJ-118,SA05933,1383,19,0,3,PC,S315/10,1.6800000000000002,22087,516,0,79,122.83800000000001,332
2671508,IJ-118,SA05933,628,8,0,2,PC,S315/10,1.12,22715,524,0,81,123.95800000000001,331
2671508,IJ-118,SA05933,293,4,0,2,PC,S315/10,1.12,23008,528,0,83,125.07800000000002,329
