Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2669948,IJ-129,SA02794,2,0,0,1,PC,F403/32,0.51,357
2670132,IJ-129,SA02629,264,16,0,1,PC,F403/32,2.47,357
2669948,IJ-129,SA02794,241,22,0,1,PC,F403/32,0.51,356
2669948,IJ-129,SA02794,514,0,0,1,PC,F403/32,0.51,356
2669948,IJ-129,SA02794,486,22,0,1,PC,F403/32,0.51,356
2669948,IJ-129,SA02794,284,8,0,1,PC,F403/32,0.51,355
2669948,IJ-129,SA02794,489,0,0,1,PC,F403/32,0.51,355
2669948,IJ-129,SA02794,400,19,0,1,PC,F403/32,0.51,355
2669948,IJ-129,SA02794,310,5,0,1,PC,F403/32,0.51,354
2669948,IJ-129,SA02794,437,26,0,1,PC,F403/32,0.51,354
2669948,IJ-129,SA02794,254,24,0,1,PC,F403/32,0.51,354
2669948,IJ-129,SA02794,274,15,0,1,PC,F403/32,0.51,353
2669948,IJ-129,SA02794,388,21,0,1,PC,F403/32,0.51,353
2669948,IJ-129,SA02794,478,14,0,1,PC,F403/32,0.51,353
2669948,IJ-129,SA02794,292,16,0,1,PC,F403/32,0.51,352
2669948,IJ-129,SA02794,487,10,0,1,PC,F403/32,0.51,352
2669948,IJ-129,SA02794,481,19,0,1,PC,F403/32,0.51,352
2669948,IJ-129,SA02794,83,4,0,1,PC,F403/32,0.51,350
2669948,IJ-129,SA02794,5,0,0,1,PC,F403/32,0.51,350
2669948,IJ-129,SA02794,21,0,0,1,PC,F403/32,0.51,350
2669948,IJ-129,SA02794,275,5,0,1,PC,F403/32,0.51,349
2669948,IJ-129,SA02794,415,18,0,1,PC,F403/32,0.51,349
2669948,IJ-129,SA02794,426,20,0,1,PC,F403/32,0.51,349
2669948,IJ-129,SA02794,299,4,0,1,PC,F403/32,0.51,348
2669948,IJ-129,SA02794,476,0,0,1,PC,F403/32,0.51,348
2669948,IJ-129,SA02794,496,0,0,1,PC,F403/32,0.51,348
2669948,IJ-129,SA02794,308,1,0,1,PC,F403/32,0.51,347
2669948,IJ-129,SA02794,477,2,0,1,PC,F403/32,0.51,347
2669948,IJ-129,SA02794,459,7,0,1,PC,F403/32,0.51,347
2669948,IJ-129,SA02794,18,0,0,1,PC,F403/32,0.51,346
2669948,IJ-129,SA02794,480,0,0,1,PC,F403/32,0.51,346
2669948,IJ-129,SA02794,486,5,0,1,PC,F403/32,0.51,346
2671195,IJ-129,SA05537,194,4,0,1,PC,F403/32,0.841,346
2671195,IJ-129,SA05537,367,3,0,1,PC,F403/32,0.841,345
2671589,IJ-129,SA07395,12,0,0,1,PC,N148/18,1.26,345
2671589,IJ-129,SA07395,301,2,0,1,PC,N148/18,1.26,345
2671589,IJ-129,SA07395,271,6,0,1,PC,N148/18,1.26,345
2671604,IJ-129,SA18391,132,0,0,1,PC,N-142/44,0.757,345
2671604,IJ-129,SA18391,81,6,0,1,PC,N-142/44,0.757,345
2671589,IJ-129,SA07395,401,0,0,1,PC,N148/18,1.26,344
2671589,IJ-129,SA07395,401,10,0,1,PC,N148/18,1.26,344
2671589,IJ-129,SA07395,285,0,0,1,PC,N148/18,1.26,343
2671589,IJ-129,SA07395,31,0,0,1,PC,N148/18,1.26,343
2671589,IJ-129,SA07395,337,0,0,1,PC,N148/18,1.26,342
2671589,IJ-129,SA07395,528,0,0,1,PC,N148/18,1.26,342
2671589,IJ-129,SA07395,492,4,0,1,PC,N148/18,1.26,342
2671589,IJ-129,SA07395,342,0,0,1,PC,N148/18,1.26,341
2671589,IJ-129,SA07395,533,0,0,1,PC,N148/18,1.26,341
2671589,IJ-129,SA07395,461,30,0,1,PC,N148/18,1.26,341
2671589,IJ-129,SA07395,319,2,0,1,PC,N148/18,1.26,340
2671589,IJ-129,SA07395,524,0,0,1,PC,N148/18,1.26,340
2671589,IJ-129,SA07395,532,3,0,1,PC,N148/18,1.26,340
2671589,IJ-129,SA07395,317,4,0,1,PC,N148/18,1.26,339
2671589,IJ-129,SA07395,514,6,0,1,PC,N148/18,1.26,339
2671589,IJ-129,SA07395,512,2,0,1,PC,N148/18,1.26,339
2671589,IJ-129,SA07395,78,0,0,1,PC,N148/18,1.26,338
2671190,IJ-129,SA07439,10,0,0,1,PC, F420/191,3.384,338
2671190,IJ-129,SA07439,160,5,0,1,PC, F420/191,3.384,338
2671190,IJ-129,SA07439,215,0,0,1,PC, F420/191,3.384,338
2671190,IJ-129,SA07439,236,0,0,1,PC, F420/191,3.384,338
2671190,IJ-129,SA07439,322,8,0,1,PC, F420/191,3.384,338
2671793,IJ-129,SA07381,259,8,0,1,PC,N148/18,0.555,337
2671190,IJ-129,SA07439,17,0,0,1,PC, F420/191,3.384,337
2671190,IJ-129,SA07439,230,18,0,1,PC, F420/191,3.384,337
2671019,IJ-129,SA07170,242,12,0,1,PC,N148/18,0.41,336
2671019,IJ-129,SA07170,36,0,0,1,PC,N148/18,0.41,336
2671019,IJ-129,SA07170,18,0,0,1,PC,N148/18,0.41,336
2671019,IJ-129,SA07170,514,10,0,1,PC,N148/18,0.41,335
2672053,IJ-129,SA07169,288,4,0,1,PC,P212/1,1.54,335
2672053,IJ-129,SA07169,318,32,0,1,PC,P212/1,1.54,335
2671190,IJ-129,SA07439,354,3,0,1,PC, F420/191,3.384,334
2671190,IJ-129,SA07439,566,2,0,1,PC, F420/191,3.384,334
2671190,IJ-129,SA07439,243,3,0,1,PC, F420/191,3.384,334
2672053,IJ-129,SA07169,170,0,0,1,PC,P212/1,1.54,334
2672056,IJ-129,SA02991,60,3,0,1,PC,P212/1,0.75,334
2671190,IJ-129,SA07439,191,0,0,1,PC, F420/191,3.384,333
2671190,IJ-129,SA07439,542,17,0,1,PC, F420/191,3.384,333
2672060,IJ-129,SA00421,303,6,0,1,PC,N-142/67,0.83,333
2672060,IJ-129,SA00421,147,0,0,1,PC,N-142/67,0.83,333
2672060,IJ-129,SA00421,241,9,0,1,PC,N-142/67,0.83,332
2672060,IJ-129,SA00421,398,1,0,1,PC,N-142/67,0.83,332
2672060,IJ-129,SA00421,462,6,0,1,PC,N-142/67,0.83,332
2672060,IJ-129,SA00421,393,16,0,1,PC,N-142/67,0.83,331
2672235,IJ-129,SA07425,288,11,0,1,PC,N-142/67,0.8,331
2672235,IJ-129,SA07425,464,6,0,1,PC,N-142/67,0.8,331
2672235,IJ-129,SA07425,220,9,0,1,PC,N-142/67,0.8,329
2672235,IJ-129,SA07425,35,0,0,1,PC,N-142/67,0.8,329
2672235,IJ-129,SA07425,46,0,0,1,PC,N-142/67,0.8,329
2672239,IJ-129,SA05029,73,2,0,1,PC,N146/9,0.71,328
2672437,IJ-129,SA05029,347,1,0,1,PC,N146/9,0.71,328
2672437,IJ-129,SA05029,603,0,0,1,PC,N146/9,0.71,328
2672437,IJ-129,SA05029,411,0,0,1,PC,N146/9,0.71,328
2672437,IJ-129,SA05029,455,0,0,1,PC,N146/9,0.71,327
2672496,IJ-129,SA07138,243,8,0,1,PC,P250/14,0.47,327
2672496,IJ-129,SA07138,55,-1,0,1,PC,P250/14,0.47,327
2672496,IJ-129,SA07138,254,13,0,1,PC,P250/14,0.47,327
2672812,IJ-129,18433,323,0,0,1,PC,P250/14,0.275,326
2672812,IJ-129,18433,503,19,0,1,PC,P250/14,0.275,326
2672812,IJ-129,18433,386,34,0,1,PC,P250/14,0.275,326
2672812,IJ-129,18433,249,38,0,1,PC,P250/14,0.275,325
2672812,IJ-129,18433,516,0,0,1,PC,P250/14,0.275,325
2672812,IJ-129,18433,347,35,0,1,PC,P250/14,0.275,325
2672812,IJ-129,18433,247,22,0,1,PC,P250/14,0.275,322
2672812,IJ-129,18433,31,0,0,1,PC,P250/14,0.275,322
2672812,IJ-129,18433,149,17,0,1,PC,P250/14,0.275,321
2672812,IJ-129,18433,493,4,0,1,PC,P250/14,0.275,321
2672812,IJ-129,18433,433,48,0,1,PC,P250/14,0.275,321
2673213,IJ-129,SA02794,44,0,0,1,PC,F403/32,0.51,321
2673213,IJ-129,SA02794,231,0,0,1,PC,F403/32,0.51,320
2673213,IJ-129,SA02794,474,4,0,1,PC,F403/32,0.51,320
2673213,IJ-129,SA02794,22,0,0,1,PC,F403/32,0.51,320
2673213,IJ-129,SA02794,450,23,0,1,PC,F403/32,0.51,320
2673213,IJ-129,SA02794,315,0,0,1,PC,F403/32,0.51,319
2673213,IJ-129,SA02794,510,3,0,1,PC,F403/32,0.51,319
2673213,IJ-129,SA02794,414,33,0,1,PC,F403/32,0.51,319
2672862,IJ-129,SA07476,231,0,0,1,PC,F420/95,0.9,318
2672862,IJ-129,SA07476,267,19,0,1,PC,F420/95,0.9,318
2672862,IJ-129,SA07476,249,62,0,1,PC,F420/95,0.9,318
2673213,IJ-129,SA02794,20,1,0,1,PC,F403/32,0.51,318
2672862,IJ-129,SA07476,181,13,0,1,PC,F420/95,0.9,317
2673648,IJ-129,SA05421,147,15,0,1,PC,F420/95,0.98,317
2673648,IJ-129,SA05421,250,14,0,1,PC,F420/95,0.98,317
2673648,IJ-129,SA05421,62,8,0,1,PC,F420/95,0.98,317
2673652,IJ-129,SA02629,25,0,0,1,PC,F403/32,2.47,317
2673648,IJ-129,SA05421,195,7,0,1,PC,F420/95,0.98,315
2673648,IJ-129,SA05421,33,0,0,1,PC,F420/95,0.98,315
2673648,IJ-129,SA05421,55,0,0,1,PC,F420/95,0.98,315
2672453,IJ-129,SA07425,36,0,0,1,PC,N-142/67,0.8,314
2672453,IJ-129,SA07425,468,4,0,1,PC,N-142/67,0.8,314
2673648,IJ-129,SA05421,402,24,0,1,PC,F420/95,0.98,314
2673850,IJ-129,SA02910,218,0,0,1,PC,N148/18,0.62,314
2673850,IJ-129,SA02910,313,0,0,1,PC,N148/18,0.62,313
2673850,IJ-129,SA02910,529,2,0,1,PC,N148/18,0.62,313
2673850,IJ-129,SA02910,485,7,0,1,PC,N148/18,0.62,313
2672502,IJ-129,SA02973,127,0,0,1,PC,F403/32,2.9,312
2672502,IJ-129,SA02973,98,11,0,1,PC,F403/32,2.9,312
2673596,IJ-129,SA02662,166,6,0,1,PC,N146/9,1.84,312
2673850,IJ-129,SA02910,167,3,0,1,PC,N148/18,0.62,312
2674013,IJ-129,SA02264,173,8,0,1,PC,F420/95,2.97,312
2673596,IJ-129,SA02662,20,0,0,1,PC,N146/9,1.84,311
2673596,IJ-129,SA02662,100,16,0,1,PC,N146/9,1.84,311
2673596,IJ-129,SA02662,2,0,0,1,PC,N146/9,1.84,311
2673942,IJ-129,SA02393,323,13,0,1,PC,N-142/67,0.95,311
2674013,IJ-129,SA02264,314,33,0,1,PC,F420/95,2.97,311
2673596,IJ-129,SA02662,189,22,0,1,PC,N146/9,1.84,308
2673596,IJ-129,SA02662,1,0,0,1,PC,N146/9,1.84,308
2672957,IJ-129,SA07439,56,22,0,1,PC, F420/191,3.384,307
2673596,IJ-129,SA02662,52,7,0,1,PC,N146/9,1.84,307
