Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2668923,IJ-118,SA05945,310,0,0,1,PC,S315/10,0.46,364
2668886,IJ-118,SA02115,1061,60,0,5,PC,S315/10,5.814,363
2669052,IJ-118,SA05997,1029,33,0,3,PC,S316/2,1.341,362
2669052,IJ-118,SA05997,1354,35,0,3,PC,S316/2,1.341,361
2669052,IJ-118,SA05997,617,24,0,4,PC,S316/2,3.0940000000000003,360
2668020,IJ-118,SA01917,922,26,0,4,PC,S315/10,8.15,356
2669560,IJ-118,SA05061,378,14,0,3,PC,S315/10,3.1500000000000004,355
2669560,IJ-118,SA05061,308,8,0,1,PC,S315/10,1.05,354
2669744,IJ-118,SA05659,980,20,0,3,PC,S315/10,2.43,352
2669185,IJ-118,SA05079,228,25,0,3,PC,S315/10,3.14,350
2669185,IJ-118,SA05079,1239,24,0,3,PC,S315/10,4.5600000000000005,349
2669185,IJ-118,SA05079,1408,1,0,3,PC,S315/10,4.5600000000000005,348
2669185,IJ-118,SA05079,987,5,0,3,PC,S315/10,5.27,347
2670085,IJ-118,SA65999,1382,17,0,3,PC,S315/10,6.6899999999999995,346
2670152,IJ-118,SA00803,1377,8,0,6,PC,S315/10,15.21,345
2670136,IJ-118,SA05933,275,18,0,1,PC,S315/10,0.56,343
2670136,IJ-118,SA05933,1463,15,0,3,PC,S315/10,1.6800000000000002,342
2670127,IJ-118,SA01917,1325,14,0,3,PC,S315/10,7.050000000000001,341
2670152,IJ-118,SA00803,1181,28,0,6,PC,S315/10,17.48,340
2671051,IJ-118,SA05035,272,15,0,2,PC,S315/10,5.57,339
2671051,IJ-118,SA05035,201,16,0,1,PC,S315/10,3.97,335
2671051,IJ-118,SA05035,1314,71,0,5,PC,S315/10,9.281,334
2670152,IJ-118,SA00803,1093,20,0,7,PC,S315/10,9.307,333
2671508,IJ-118,SA05933,1383,19,0,3,PC,S315/10,1.6800000000000002,332
2671508,IJ-118,SA05933,628,8,0,2,PC,S315/10,1.12,331
2671508,IJ-118,SA05933,293,4,0,2,PC,S315/10,1.12,329
2671070,IJ-118,SA07284,262,51,0,2,PC,P212/1,1.142,328
2671070,IJ-118,SA07284,625,10,0,3,PC,P212/1,1.911,327
2671750,IJ-118,SA07021,206,23,0,2,PC,P212/1,1.34,326
2671750,IJ-118,SA07021,1,0,0,1,PC,P212/1,0.67,321
2672078,IJ-118,SA02009,854,15,0,3,PC,P212/1,0.795,320
2672078,IJ-118,SA02009,1548,21,0,3,PC,P212/1,0.795,319
2672078,IJ-118,SA02009,1593,0,0,3,PC,P212/1,0.795,318
2672078,IJ-118,SA02009,1300,17,0,3,PC,P212/1,0.795,317
2672078,IJ-118,SA02009,312,14,0,3,PC,P212/1,0.795,315
2672501,IJ-118,SA07320,267,15,0,3,PC,P212/1,5.665000000000001,314
2672501,IJ-118,SA07320,72,0,0,2,PC,P212/1,5.4,313
2673335,IJ-118,SA05881,469,2,0,2,PC,S315/10,3.2,304
2673335,IJ-118,SA05881,347,46,0,3,PC,S315/10,4.800000000000001,303
2673335,IJ-118,SA05881,322,23,0,3,PC,S315/10,4.800000000000001,301
2673335,IJ-118,SA05881,1063,37,0,3,PC,S315/10,4.800000000000001,300
2673849,IJ-118,SA00803,892,17,0,4,PC,S315/10,13.54,299
2673934,IJ-118,SA03041,1299,21,0,4,PC,S315/10,7.2,298
2673986,IJ-118,SA01917,1455,5,0,5,PC,S315/10,9.88,297
2674094,IJ-118,SA62777,846,0,0,5,PC,S315/10,6.098,296
2674094,IJ-118,SA62777,911,6,0,3,PC,S315/10,2.472,295
2674111,IJ-118,SA05025,294,15,0,3,PC,S315/10,4.62,294
2674111,IJ-118,SA05025,1333,12,0,3,PC,S315/10,4.62,293
2674072,IJ-118,SA01969,435,48,0,3,PC,S315/10,2.7600000000000002,292
2674193,IJ-118,SA05933,1393,45,0,3,PC,S315/10,1.6800000000000002,291
2674193,IJ-118,SA05933,612,26,0,3,PC,S315/10,1.6800000000000002,290
2674193,IJ-118,SA05933,965,60,0,5,PC,S315/10,6.82,289
2674380,IJ-118,SA02201,2,0,0,1,PC,P212/1,1.53,286
2674380,IJ-118,SA02201,988,138,0,3,PC,P212/1,3.54,285
2674819,IJ-118,SA05780,1021,92,0,3,PC,P212/1,1.44,284
2674819,IJ-118,SA05780,1138,58,0,3,PC,P212/1,1.44,283
2674819,IJ-118,SA05780,930,34,0,4,PC,P212/1,1.974,282
2675052,IJ-118,SA07199,223,12,0,3,PC,P212/1,1.602,280
2675052,IJ-118,SA07199,703,73,0,4,PC,P212/1,8.634,279
2675138,IJ-118,SA07320,829,39,0,3,PC,P212/1,8.100000000000001,278
2675138,IJ-118,SA07320,852,38,0,5,PC,P212/1,12.330000000000002,277
2675138,IJ-118,SA07320,486,26,0,3,PC,P212/1,8.100000000000001,276
2675138,IJ-118,SA07320,856,81,0,4,PC,P212/1,4.710000000000001,275
2675442,IJ-118,SA07021,234,9,0,2,PC,P212/1,1.34,274
2675442,IJ-118,SA07021,97,27,0,1,PC,P212/1,0.67,273
2675554,IJ-118,SA01917,1283,14,0,4,PC,S315/10,7.720000000000001,272
2675554,IJ-118,SA01917,1341,22,0,4,PC,S315/10,8.41,271
2675824,IJ-118,SA02961,967,64,0,4,PC,P212/1,2.962,270
2675864,IJ-118,SA05253,1298,6,0,4,PC,F420/191,2.9490000000000003,269
2675864,IJ-118,SA05253,1421,6,0,3,PC,F420/191,2.415,268
2676035,IJ-118,SA02930,997,50,0,3,PC,P212/1,1.2000000000000002,265
2676035,IJ-118,SA02930,988,20,0,3,PC,P212/1,1.2000000000000002,264
