Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2667698,IJ-124,SA07557,98,30,0,1,PC,F424/40,3.067,346
2667698,IJ-124,SA07557,45,0,0,1,PC,F424/40,3.067,346
2667698,IJ-124,SA07557,159,7,0,1,PC,F424/40,3.067,345
2669066,IJ-124,SA05590,144,10,0,1,PC,F403/32,2.506,345
2669066,IJ-124,SA05590,8,0,0,1,PC,F403/32,2.506,345
2669066,IJ-124,SA05590,179,12,0,1,PC,F403/32,2.506,345
2669066,IJ-124,SA05590,323,48,0,1,PC,F403/32,2.506,345
2669066,IJ-124,SA05590,6,42,0,1,PC,F403/32,2.506,344
2670670,IJ-124,SA00049,241,7,0,1,PC,N-142/67,0.46,341
2670670,IJ-124,SA00049,114,38,0,1,PC,N-142/67,0.46,339
2669927,IJ-124,SA05776,15,0,0,1,PC, F403/32,2.25,338
2670670,IJ-124,SA00049,257,15,0,1,PC,N-142/67,0.46,338
2670670,IJ-124,SA00049,409,0,0,1,PC,N-142/67,0.46,338
2670670,IJ-124,SA00049,345,32,0,1,PC,N-142/67,0.46,338
2669927,IJ-124,SA05776,154,6,0,1,PC, F403/32,2.25,337
2669927,IJ-124,SA05776,512,9,0,1,PC, F403/32,2.25,337
2669927,IJ-124,SA05776,335,33,0,1,PC, F403/32,2.25,337
2669927,IJ-124,SA05776,145,0,0,1,PC, F403/32,2.25,336
2669927,IJ-124,SA05776,150,0,0,1,PC, F403/32,2.25,336
2669927,IJ-124,SA05776,423,6,0,1,PC, F403/32,2.25,336
2669927,IJ-124,SA05776,513,57,0,1,PC, F403/32,2.25,336
2669927,IJ-124,SA05776,52,0,0,1,PC, F403/32,2.25,335
2671089,IJ-124,SA02020,256,17,0,1,PC,N148/18,2.18,335
2671089,IJ-124,SA02020,368,20,0,1,PC,N148/18,2.18,335
2671089,IJ-124,SA02020,297,14,0,1,PC,N148/18,2.18,335
2671089,IJ-124,SA02020,287,16,0,1,PC,N148/18,2.18,334
2671089,IJ-124,SA02020,402,17,0,1,PC,N148/18,2.18,334
2671089,IJ-124,SA02020,264,14,0,1,PC,N148/18,2.18,334
2671089,IJ-124,SA02020,101,1,0,1,PC,N148/18,2.18,332
2671089,IJ-124,SA02020,1,0,0,1,PC,N148/18,2.18,332
2671089,IJ-124,SA02020,219,5,0,1,PC,N148/18,2.18,331
2671089,IJ-124,SA02020,566,16,0,1,PC,N148/18,2.18,331
2671089,IJ-124,SA02020,596,2,0,1,PC,N148/18,2.18,331
2671089,IJ-124,SA02020,355,4,0,1,PC,N148/18,2.18,330
2671089,IJ-124,SA02020,549,0,0,1,PC,N148/18,2.18,330
2671089,IJ-124,SA02020,598,9,0,1,PC,N148/18,2.18,330
2671089,IJ-124,SA02020,145,0,0,1,PC,N148/18,2.18,329
2671283,IJ-124,SA01805,431,1,0,1,PC,N148/18,1.353,329
2671283,IJ-124,SA01805,437,17,0,1,PC,N148/18,1.353,329
2671537,IJ-124,SA03682,122,2,0,1,PC,N148/18,6.0,328
2671537,IJ-124,SA03682,429,28,0,1,PC,N148/18,6.0,328
2671537,IJ-124,SA03682,361,1,0,1,PC,N148/18,6.0,328
2671526,IJ-124,SA02374,396,0,0,1,PC,N148/18,0.298,327
2671526,IJ-124,SA02374,588,0,0,1,PC,N148/18,0.298,327
2671526,IJ-124,SA02374,48,0,0,1,PC,N148/18,0.298,327
2671526,IJ-124,SA02374,519,0,0,1,PC,N148/18,0.298,326
2671526,IJ-124,SA02374,508,2,0,1,PC,N148/18,0.298,326
2671526,IJ-124,SA02374,257,0,0,1,PC,N148/18,0.298,325
2671526,IJ-124,SA02374,29,0,0,1,PC,N148/18,0.298,325
2671526,IJ-124,SA02374,14,0,0,1,PC,N148/18,0.298,324
2671538,IJ-124,SA01834,572,20,0,1,PC,N148/18,0.6,324
2671538,IJ-124,SA01834,223,3,0,1,PC,N148/18,0.6,324
2671538,IJ-124,SA01834,351,1,0,1,PC,N148/18,0.6,324
2671538,IJ-124,SA01834,360,1,0,1,PC,N148/18,0.6,323
2671538,IJ-124,SA01834,555,2,0,1,PC,N148/18,0.6,323
2671538,IJ-124,SA01834,623,0,0,1,PC,N148/18,0.6,323
2671538,IJ-124,SA01834,341,3,0,1,PC,N148/18,0.6,322
2671538,IJ-124,SA01834,625,2,0,1,PC,N148/18,0.6,322
2671795,IJ-124,SA07007,252,1,0,1,PC,N148/18,2.19,322
2671795,IJ-124,SA07007,87,0,0,1,PC,N148/18,2.19,322
2671795,IJ-124,SA07007,156,12,0,1,PC,N148/18,2.19,322
2671795,IJ-124,SA07007,225,1,0,1,PC,N148/18,2.19,321
2671837,IJ-124,SA00946,302,3,0,1,PC,N148/18,0.975,321
2671837,IJ-124,SA00946,355,6,0,1,PC,N148/18,0.975,321
2671837,IJ-124,SA00946,558,15,0,1,PC,N148/18,0.975,321
2671837,IJ-124,SA00946,546,5,0,1,PC,N148/18,0.975,320
2671838,IJ-124,SA03681,289,6,0,1,PC,N148/18,1.0,320
2671838,IJ-124,SA03681,555,8,0,1,PC,N148/18,1.0,320
2671838,IJ-124,SA03681,68,0,0,1,PC,N148/18,1.0,320
2671838,IJ-124,SA03681,425,0,0,1,PC,N148/18,1.0,319
2671838,IJ-124,SA03681,520,8,0,1,PC,N148/18,1.0,319
2671838,IJ-124,SA03681,238,8,0,1,PC,N148/18,1.0,318
2671838,IJ-124,SA03681,36,0,0,1,PC,N148/18,1.0,318
2671838,IJ-124,SA03681,13,0,0,1,PC,N148/18,1.0,318
2671838,IJ-124,SA03681,207,2,0,1,PC,N148/18,1.0,317
2671838,IJ-124,SA03681,585,1,0,1,PC,N148/18,1.0,317
2672020,IJ-124,SA07312,90,13,0,1,PC,N-142/67,1.645,317
2672021,IJ-124,SA01660,175,0,0,1,PC,N148/18,0.555,317
2672021,IJ-124,SA01660,345,0,0,1,PC,N148/18,0.555,317
2672020,IJ-124,SA07312,18,0,0,1,PC,N-142/67,1.645,316
2672020,IJ-124,SA07312,28,0,0,1,PC,N-142/67,1.645,316
2672105,IJ-124,SA00913,352,2,0,1,PC,N148/18,1.236,316
2672105,IJ-124,SA00913,542,2,0,1,PC,N148/18,1.236,316
2672105,IJ-124,SA00913,181,42,0,1,PC,N148/18,1.236,316
2670616,IJ-124,SA02262,215,8,0,1,PC,N148/18,0.52,315
2670660,IJ-124,SA01366,138,0,0,1,PC,N148/18,0.38,315
2670660,IJ-124,SA01366,96,3,0,1,PC,N148/18,0.38,315
2670660,IJ-124,SA01366,528,18,0,1,PC,N148/18,0.38,315
2672105,IJ-124,SA00913,449,0,0,1,PC,N148/18,1.236,315
2670616,IJ-124,SA02262,384,7,0,1,PC,N148/18,0.52,314
2670616,IJ-124,SA02262,535,14,0,1,PC,N148/18,0.52,314
2670616,IJ-124,SA02262,617,0,0,1,PC,N148/18,0.52,314
2670616,IJ-124,SA02262,149,0,0,1,PC,N148/18,0.52,313
2672110,IJ-124,SA02690,256,0,0,1,PC,N-142/67,2.86,313
2672110,IJ-124,SA02690,531,3,0,1,PC,N-142/67,2.86,313
2672110,IJ-124,SA02690,63,0,0,1,PC,N-142/67,2.86,313
2672110,IJ-124,SA02690,332,6,0,1,PC,N-142/67,2.86,313
2672110,IJ-124,SA02690,202,6,0,1,PC,N-142/67,2.86,304
2672110,IJ-124,SA02690,32,0,0,1,PC,N-142/67,2.86,304
2672110,IJ-124,SA02690,15,0,0,1,PC,N-142/67,2.86,304
2672110,IJ-124,SA02690,202,2,0,1,PC,N-142/67,2.86,303
2672110,IJ-124,SA02690,585,0,0,1,PC,N-142/67,2.86,303
2672110,IJ-124,SA02690,628,0,0,1,PC,N-142/67,2.86,303
2672445,IJ-124,SA08395,42,0,0,1,PC,N-142/67,2.869,303
2672428,IJ-124,SA08399,68,0,0,1,PC,N-142/67,1.81,302
2672445,IJ-124,SA08395,101,5,0,1,PC,N-142/67,2.869,302
2672445,IJ-124,SA08395,373,28,0,1,PC,N-142/67,2.869,302
2672445,IJ-124,SA08395,514,5,0,1,PC,N-142/67,2.869,302
2672428,IJ-124,SA08399,110,5,0,1,PC,N-142/67,1.81,301
2672428,IJ-124,SA08399,477,25,0,1,PC,N-142/67,1.81,301
2673595,IJ-124,SA07686,322,10,0,1,PC,N-142/67,1.42,301
2673595,IJ-124,SA07686,358,2,0,1,PC,N-142/67,1.42,301
2672689,IJ-124,SA13359,186,0,0,1,PC,N146/9,0.59,300
2673592,IJ-124,SA01742,115,6,0,1,PC,N146/9,0.68,300
2673592,IJ-124,SA01742,531,0,0,1,PC,N146/9,0.68,300
2673592,IJ-124,SA01742,428,2,0,1,PC,N146/9,0.68,300
2673595,IJ-124,SA07686,142,0,0,1,PC,N-142/67,1.42,300
2672689,IJ-124,SA13359,388,4,0,1,PC,N146/9,0.59,299
2672689,IJ-124,SA13359,588,5,0,1,PC,N146/9,0.59,299
2672689,IJ-124,SA13359,618,1,0,1,PC,N146/9,0.59,299
2672689,IJ-124,SA13359,336,6,0,1,PC,N146/9,0.59,297
2672689,IJ-124,SA13359,35,0,0,1,PC,N146/9,0.59,297
2672689,IJ-124,SA13359,64,0,0,1,PC,N146/9,0.59,297
2672689,IJ-124,SA13359,55,0,0,1,PC,N146/9,0.59,296
2672689,IJ-124,SA13359,614,0,0,1,PC,N146/9,0.59,296
2672919,IJ-124,SA07321,148,0,0,1,PC,N148/18,1.9,296
2672919,IJ-124,SA07321,475,0,0,1,PC,N148/18,1.9,296
2673926,IJ-124,SA01834,157,5,0,1,PC,N148/18,0.6,296
2673446,IJ-124,SA01366,406,0,0,1,PC,N148/18,0.38,295
2673446,IJ-124,SA01366,14,0,0,1,PC,N148/18,0.38,295
2673926,IJ-124,SA01834,350,0,0,1,PC,N148/18,0.6,295
2673926,IJ-124,SA01834,555,70,0,1,PC,N148/18,0.6,295
2672813,IJ-124,SA00501,91,1,0,1,PC,N148/18,0.926,294
2673446,IJ-124,SA01366,113,0,0,1,PC,N148/18,0.38,294
2673446,IJ-124,SA01366,630,0,0,1,PC,N148/18,0.38,294
2673946,IJ-124,SA00911,227,0,0,1,PC,N148/18,0.9,294
2673946,IJ-124,SA00911,435,12,0,1,PC,N148/18,0.9,294
2672813,IJ-124,SA00501,126,3,0,1,PC,N148/18,0.926,293
2672813,IJ-124,SA00501,577,11,0,1,PC,N148/18,0.926,293
2672813,IJ-124,SA00501,591,3,0,1,PC,N148/18,0.926,293
2674066,IJ-124,SA01550,-4,14,0,1,PC,P248/40,1.32,293
2674066,IJ-124,SA01550,1,0,0,1,PC,P248/40,1.32,290
2674069,IJ-124,SA00181,248,0,0,1,PC,N148/18,1.18,290
2674069,IJ-124,SA00181,358,76,0,1,PC,N148/18,1.18,289
2674211,IJ-124,SA00063,402,1,0,1,PC,N148/18,1.053,289
2674211,IJ-124,SA00063,91,0,0,1,PC,N148/18,1.053,289
2674211,IJ-124,SA00063,82,0,0,1,PC,N148/18,1.053,289
2672919,IJ-124,SA07321,70,0,0,1,PC,N148/18,1.9,288
2674211,IJ-124,SA00063,185,1,0,1,PC,N148/18,1.053,288
2674211,IJ-124,SA00063,603,9,0,1,PC,N148/18,1.053,288
2674211,IJ-124,SA00063,622,1,0,1,PC,N148/18,1.053,288
2674222,IJ-124,SA07065,8,0,0,1,PC,N148/18,1.09,288
2672919,IJ-124,SA07321,280,3,0,1,PC,N148/18,1.9,287
2674271,IJ-124,SA01829,365,1,0,1,PC,N146/9,1.47,287
2674271,IJ-124,SA01829,595,0,0,1,PC,N146/9,1.47,287
