Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2669495,IJ-131,SA01422,437,6,0,4,PC,N148/18,2.604,364
2669422,IJ-131,SA01684,771,26,0,4,PC,N148/18,4.0649999999999995,363
2667993,IJ-131,SA08400,1352,9,0,5,PC,N148/18,4.05,362
2667993,IJ-131,SA08400,1407,18,0,3,PC,N148/18,1.6500000000000001,361
2667993,IJ-131,SA08400,1623,5,0,4,PC,N148/18,4.519,360
2670408,IJ-131,SA08395,1504,22,0,5,PC,N-142/67,12.014000000000001,359
2670659,IJ-131,SA02376,462,0,0,2,PC,N148/18,0.918,357
2670660,IJ-131,SA01366,1530,16,0,5,PC,N148/18,3.6399999999999997,356
2670844,IJ-131,SA00272,1607,4,0,4,PC,N148/18,2.8549999999999995,355
2670898,IJ-131,SA01535,1114,11,0,3,PC,N148/18,1.23,354
2670898,IJ-131,SA01535,1200,19,0,4,PC,N148/18,5.84,353
2670670,IJ-131,SA00049,1467,9,0,7,PC,N-142/67,6.49,352
2670657,IJ-131,SA07686,1,0,0,1,PC,N-142/67,1.42,351
2670657,IJ-131,SA07686,337,4,0,2,PC,N-142/67,2.84,350
2670245,IJ-131,SA08400,1386,29,0,4,PC,N148/18,3.0700000000000003,349
2670939,IJ-131,SA08469,1201,109,0,4,PC,N-142/67,8.209,348
2670242,IJ-131,SA07321,1545,16,0,5,PC,N148/18,7.202999999999999,347
2670946,IJ-131,SA07091,1160,22,0,6,PC,N148/18,5.867999999999999,346
2670838,IJ-131,SA07322,1378,23,0,6,PC,N144/83,11.084,345
2670838,IJ-131,SA07322,737,41,0,2,PC,N144/83,4.7,344
2670838,IJ-131,SA07322,262,6,0,2,PC,N144/83,4.7,343
2670770,IJ-131,SA07336,838,8,0,3,PC,N-142/67,8.35,342
2670770,IJ-131,SA07336,1247,32,0,3,PC,N-142/67,9.0,341
2670770,IJ-131,SA07336,1430,24,0,3,PC,N-142/67,9.0,340
2670770,IJ-131,SA07336,32,1,0,1,PC,N-142/67,3.0,339
2670659,IJ-131,SA02376,656,18,0,3,PC,N148/18,1.606,338
2669987,IJ-131,SA02484,920,0,0,3,PC,N-142/67,3.2700000000000005,337
2669987,IJ-131,SA02484,401,10,0,3,PC,N-142/67,3.2700000000000005,336
2670242,IJ-131,SA07321,1264,46,0,4,PC,N148/18,6.79,335
2670242,IJ-131,SA07321,1108,16,0,5,PC,N148/18,9.129999999999999,334
2672111,IJ-131,SA02371,1538,3,0,5,PC,N148/18,3.32,333
2672111,IJ-131,SA02371,1673,15,0,4,PC,N148/18,0.74,332
2672111,IJ-131,SA02371,917,15,0,5,PC,N148/18,2.1399999999999997,331
2669206,IJ-131,SA13359,354,13,0,4,PC,N146/9,3.415,329
2672445,IJ-131,SA08395,1099,20,0,4,PC,N-142/67,10.302000000000001,328
2672441,IJ-131,SA00946,1471,26,0,4,PC,N148/18,5.34,327
2672441,IJ-131,SA00946,1525,23,0,6,PC,N148/18,3.8449999999999998,326
2669206,IJ-131,SA13359,1386,1,0,6,PC,N146/9,14.15,325
2672709,IJ-131,SA02262,465,2,0,4,PC,N148/18,2.08,322
2672709,IJ-131,SA02262,1710,0,0,3,PC,N148/18,1.56,321
2672709,IJ-131,SA02262,1666,2,0,3,PC,N148/18,1.56,320
2672477,IJ-131,SA07073,1324,23,0,5,PC,N148/18,5.91,319
2673531,IJ-131,SA18474,1190,33,0,6,PC,N146/9,15.75,318
2673650,IJ-131,SA01974,1113,38,0,4,PC,N148/18,8.767999999999999,317
2673646,IJ-131,SA05439,345,11,0,3,PC,F403/32,0.9239999999999999,315
2673173,IJ-131,SA02845,1165,51,0,4,PC,F420/293,3.696,314
2673845,IJ-131,SA05875,1187,20,0,4,PC,F420/95,1.68,313
2673845,IJ-131,SA05875,902,51,0,5,PC,F420/95,3.911,312
2674010,IJ-131,SA05939,333,6,0,1,PC,F403/32,1.895,311
2674010,IJ-131,SA05939,283,6,0,4,PC,F403/32,7.58,308
2674010,IJ-131,SA05939,1247,13,0,3,PC,F403/32,6.395,307
2674157,IJ-131,SA05776,1338,34,0,3,PC,F403/32,6.75,306
2673847,IJ-131,SA05253,1357,47,0,4,PC,F420/191,6.11,305
2673847,IJ-131,SA05253,1053,26,0,4,PC,F420/191,5.112,304
