Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2667698,IJ-124,SA07557,143,30,0,2,PC,F424/40,6.134,143,30,0,2,6.134,346
2667698,IJ-124,SA07557,813,77,0,5,PC,F424/40,13.091,956,107,0,7,19.225,345
2669066,IJ-124,SA05590,6,42,0,1,PC,F403/32,2.506,962,149,0,8,21.731,344
2670670,IJ-124,SA00049,241,7,0,1,PC,N-142/67,0.46,1203,156,0,9,22.191000000000003,341
2670670,IJ-124,SA00049,114,38,0,1,PC,N-142/67,0.46,1317,194,0,10,22.651000000000003,339
2669927,IJ-124,SA05776,1026,47,0,4,PC, F403/32,3.63,2343,241,0,14,26.281000000000002,338
2669927,IJ-124,SA05776,1001,48,0,3,PC, F403/32,6.75,3344,289,0,17,33.031000000000006,337
2669927,IJ-124,SA05776,1231,63,0,4,PC, F403/32,9.0,4575,352,0,21,42.031000000000006,336
2669927,IJ-124,SA05776,973,51,0,4,PC, F403/32,8.790000000000001,5548,403,0,25,50.821000000000005,335
2671089,IJ-124,SA02020,953,47,0,3,PC,N148/18,6.540000000000001,6501,450,0,28,57.361000000000004,334
2671089,IJ-124,SA02020,102,1,0,2,PC,N148/18,4.36,6603,451,0,30,61.721000000000004,332
2671089,IJ-124,SA02020,1381,23,0,3,PC,N148/18,6.540000000000001,7984,474,0,33,68.26100000000001,331
2671089,IJ-124,SA02020,1502,13,0,3,PC,N148/18,6.540000000000001,9486,487,0,36,74.80100000000002,330
2671089,IJ-124,SA02020,1013,18,0,3,PC,N148/18,4.886,10499,505,0,39,79.68700000000001,329
2671537,IJ-124,SA03682,912,31,0,3,PC,N148/18,18.0,11411,536,0,42,97.68700000000001,328
2671526,IJ-124,SA02374,1032,0,0,3,PC,N148/18,0.8939999999999999,12443,536,0,45,98.58100000000002,327
