Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2669495,IJ-131,SA01422,437,6,0,4,PC,N148/18,2.604,437,6,0,4,2.604,364
2669422,IJ-131,SA01684,771,26,0,4,PC,N148/18,4.0649999999999995,1208,32,0,8,6.669,363
2667993,IJ-131,SA08400,1352,9,0,5,PC,N148/18,4.05,2560,41,0,13,10.719,362
2667993,IJ-131,SA08400,1407,18,0,3,PC,N148/18,1.6500000000000001,3967,59,0,16,12.369,361
2667993,IJ-131,SA08400,1623,5,0,4,PC,N148/18,4.519,5590,64,0,20,16.887999999999998,360
2670408,IJ-131,SA08395,1504,22,0,5,PC,N-142/67,12.014000000000001,7094,86,0,25,28.902,359
2670659,IJ-131,SA02376,462,0,0,2,PC,N148/18,0.918,7556,86,0,27,29.82,357
2670660,IJ-131,SA01366,1530,16,0,5,PC,N148/18,3.6399999999999997,9086,102,0,32,33.46,356
2670844,IJ-131,SA00272,1607,4,0,4,PC,N148/18,2.8549999999999995,10693,106,0,36,36.315,355
2670898,IJ-131,SA01535,1114,11,0,3,PC,N148/18,1.23,11807,117,0,39,37.544999999999995,354
2670898,IJ-131,SA01535,1200,19,0,4,PC,N148/18,5.84,13007,136,0,43,43.38499999999999,353
2670670,IJ-131,SA00049,1467,9,0,7,PC,N-142/67,6.49,14474,145,0,50,49.87499999999999,352
2670657,IJ-131,SA07686,1,0,0,1,PC,N-142/67,1.42,14475,145,0,51,51.294999999999995,351
2670657,IJ-131,SA07686,337,4,0,2,PC,N-142/67,2.84,14812,149,0,53,54.13499999999999,350
2670245,IJ-131,SA08400,1386,29,0,4,PC,N148/18,3.0700000000000003,16198,178,0,57,57.20499999999999,349
2670939,IJ-131,SA08469,1201,109,0,4,PC,N-142/67,8.209,17399,287,0,61,65.41399999999999,348
2670242,IJ-131,SA07321,1545,16,0,5,PC,N148/18,7.202999999999999,18944,303,0,66,72.61699999999999,347
2670946,IJ-131,SA07091,1160,22,0,6,PC,N148/18,5.867999999999999,20104,325,0,72,78.48499999999999,346
2670838,IJ-131,SA07322,1378,23,0,6,PC,N144/83,11.084,21482,348,0,78,89.56899999999999,345
2670838,IJ-131,SA07322,737,41,0,2,PC,N144/83,4.7,22219,389,0,80,94.26899999999999,344
2670838,IJ-131,SA07322,262,6,0,2,PC,N144/83,4.7,22481,395,0,82,98.969,343
2670770,IJ-131,SA07336,838,8,0,3,PC,N-142/67,8.35,23319,403,0,85,107.31899999999999,342
2670770,IJ-131,SA07336,1247,32,0,3,PC,N-142/67,9.0,24566,435,0,88,116.31899999999999,341
2670770,IJ-131,SA07336,1430,24,0,3,PC,N-142/67,9.0,25996,459,0,91,125.31899999999999,340
2670770,IJ-131,SA07336,32,1,0,1,PC,N-142/67,3.0,26028,460,0,92,128.319,339
2670659,IJ-131,SA02376,656,18,0,3,PC,N148/18,1.606,26684,478,0,95,129.92499999999998,338
2669987,IJ-131,SA02484,920,0,0,3,PC,N-142/67,3.2700000000000005,27604,478,0,98,133.195,337
2669987,IJ-131,SA02484,401,10,0,3,PC,N-142/67,3.2700000000000005,28005,488,0,101,136.465,336
2670242,IJ-131,SA07321,1264,46,0,4,PC,N148/18,6.79,29269,534,0,105,143.255,335
2670242,IJ-131,SA07321,1108,16,0,5,PC,N148/18,9.129999999999999,30377,550,0,110,152.385,334
2672111,IJ-131,SA02371,1538,3,0,5,PC,N148/18,3.32,31915,553,0,115,155.70499999999998,333
2672111,IJ-131,SA02371,1673,15,0,4,PC,N148/18,0.74,33588,568,0,119,156.445,332
2672111,IJ-131,SA02371,917,15,0,5,PC,N148/18,2.1399999999999997,34505,583,0,124,158.58499999999998,331
2669206,IJ-131,SA13359,354,13,0,4,PC,N146/9,3.415,34859,596,0,128,161.99999999999997,329
2672445,IJ-131,SA08395,1099,20,0,4,PC,N-142/67,10.302000000000001,35958,616,0,132,172.30199999999996,328
2672441,IJ-131,SA00946,1471,26,0,4,PC,N148/18,5.34,37429,642,0,136,177.64199999999997,327
2672441,IJ-131,SA00946,1525,23,0,6,PC,N148/18,3.8449999999999998,38954,665,0,142,181.48699999999997,326
2669206,IJ-131,SA13359,1386,1,0,6,PC,N146/9,14.15,40340,666,0,148,195.63699999999997,325
2672709,IJ-131,SA02262,465,2,0,4,PC,N148/18,2.08,40805,668,0,152,197.71699999999998,322
2672709,IJ-131,SA02262,1710,0,0,3,PC,N148/18,1.56,42515,668,0,155,199.277,321
2672709,IJ-131,SA02262,1666,2,0,3,PC,N148/18,1.56,44181,670,0,158,200.837,320
2672477,IJ-131,SA07073,1324,23,0,5,PC,N148/18,5.91,45505,693,0,163,206.74699999999999,319
2673531,IJ-131,SA18474,1190,33,0,6,PC,N146/9,15.75,46695,726,0,169,222.49699999999999,318
2673650,IJ-131,SA01974,1113,38,0,4,PC,N148/18,8.767999999999999,47808,764,0,173,231.265,317
2673646,IJ-131,SA05439,345,11,0,3,PC,F403/32,0.9239999999999999,48153,775,0,176,232.189,315
2673173,IJ-131,SA02845,1165,51,0,4,PC,F420/293,3.696,49318,826,0,180,235.885,314
2673845,IJ-131,SA05875,1187,20,0,4,PC,F420/95,1.68,50505,846,0,184,237.565,313
2673845,IJ-131,SA05875,902,51,0,5,PC,F420/95,3.911,51407,897,0,189,241.476,312
2674010,IJ-131,SA05939,333,6,0,1,PC,F403/32,1.895,51740,903,0,190,243.371,311
2674010,IJ-131,SA05939,283,6,0,4,PC,F403/32,7.58,52023,909,0,194,250.95100000000002,308
2674010,IJ-131,SA05939,1247,13,0,3,PC,F403/32,6.395,53270,922,0,197,257.346,307
2674157,IJ-131,SA05776,1338,34,0,3,PC,F403/32,6.75,54608,956,0,200,264.096,306
2673847,IJ-131,SA05253,1357,47,0,4,PC,F420/191,6.11,55965,1003,0,204,270.206,305
2673847,IJ-131,SA05253,1053,26,0,4,PC,F420/191,5.112,57018,1029,0,208,275.31800000000004,304
2674298,IJ-131,SA05968,1190,59,0,4,PC,F424/40,5.304,58208,1088,0,212,280.622,303
2674397,IJ-131,SA05907,1014,27,0,4,PC,F424/40,2.1029999999999998,59222,1115,0,216,282.725,299
2674580,IJ-131,SA02836,1171,17,0,3,PC,F420/191,1.809,60393,1132,0,219,284.53400000000005,298
2674580,IJ-131,SA02836,1371,41,0,4,PC,F420/191,3.7830000000000004,61764,1173,0,223,288.31700000000006,297
2675032,IJ-131,SA07010,1516,38,0,5,PC,N146/9,4.318,63280,1211,0,228,292.63500000000005,296
2674803,IJ-131,SA00834,358,6,0,3,PC,N146/9,3.066,63638,1217,0,231,295.701,294
2674803,IJ-131,SA00834,1562,16,0,3,PC,N146/9,3.066,65200,1233,0,234,298.767,293
2674803,IJ-131,SA00834,1635,2,0,3,PC,N146/9,3.066,66835,1235,0,237,301.83299999999997,292
2674803,IJ-131,SA00834,1678,13,0,3,PC,N146/9,3.066,68513,1248,0,240,304.89899999999994,291
2674803,IJ-131,SA00834,1545,37,0,3,PC,N146/9,3.066,70058,1285,0,243,307.9649999999999,290
2675055,IJ-131,SA02374,1420,53,0,4,PC,N148/18,2.64,71478,1338,0,247,310.6049999999999,289
2675055,IJ-131,SA02374,301,6,0,1,PC,N148/18,0.298,71779,1344,0,248,310.9029999999999,287
2675693,IJ-131,SA08399,653,7,0,2,PC,N-142/67,3.62,72432,1351,0,250,314.5229999999999,286
2675686,IJ-131,SA07686,1258,43,0,4,PC,N-142/67,6.07,73690,1394,0,254,320.5929999999999,285
2675688,IJ-131,SA00775,1250,33,0,6,PC,N148/18,7.51,74940,1427,0,260,328.1029999999999,284
2675891,IJ-131,SA08399,1277,22,0,3,PC,N-142/67,5.43,76217,1449,0,263,333.5329999999999,283
2675891,IJ-131,SA08399,1336,8,0,5,PC,N-142/67,3.042,77553,1457,0,268,336.5749999999999,282
