Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2669243,IJ-119,SA05968,119,0,0,2,PC,F424/40,5.394,119,0,0,2,5.394,356
2669243,IJ-119,SA05968,934,32,0,4,PC,F424/40,6.428,1053,32,0,6,11.822,355
2669449,IJ-119,SA05547,625,55,0,3,PC,F403/32,1.5510000000000002,1678,87,0,9,13.373,354
2669449,IJ-119,SA05547,773,66,0,3,PC,F403/32,1.5510000000000002,2451,153,0,12,14.924,353
2669449,IJ-119,SA05547,540,46,0,3,PC,F403/32,1.5510000000000002,2991,199,0,15,16.475,352
2669449,IJ-119,SA05547,1178,35,0,4,PC,F403/32,2.068,4169,234,0,19,18.543000000000003,351
2669449,IJ-119,SA05547,275,9,0,2,PC,F403/32,1.034,4444,243,0,21,19.577,349
2668360,IJ-119,SA05253,1224,17,0,4,PC, F420/191,2.356,5668,260,0,25,21.933,348
2668360,IJ-119,SA05253,1012,53,0,5,PC, F420/191,6.846,6680,313,0,30,28.779,347
2669824,IJ-119,SA02558,890,32,0,4,PC,F420/191,1.424,7570,345,0,34,30.203,346
2669824,IJ-119,SA02558,1106,17,0,6,PC,F420/191,11.547,8676,362,0,40,41.75,345
2670135,IJ-119,SA07373,978,64,0,5,PC,F424/40,11.65,9654,426,0,45,53.4,344
2670135,IJ-119,SA07373,345,18,0,1,PC,F424/40,2.33,9999,444,0,46,55.73,342
2670135,IJ-119,SA07373,1055,50,0,3,PC,F424/40,6.99,11054,494,0,49,62.72,341
2670135,IJ-119,SA07373,561,34,0,3,PC,F424/40,6.99,11615,528,0,52,69.71,340
2670135,IJ-119,SA07373,1057,29,0,4,PC,F424/40,10.098,12672,557,0,56,79.80799999999999,339
2670572,IJ-119,SA02941,1077,26,0,5,PC,N148/18,11.038,13749,583,0,61,90.84599999999999,338
2671196,IJ-119,SA02938,1068,40,0,5,PC,N-142/67,14.41,14817,623,0,66,105.25599999999999,337
2671196,IJ-119,SA02938,311,0,0,2,PC,N-142/67,5.1,15128,623,0,68,110.35599999999998,335
2671196,IJ-119,SA02938,1185,61,0,4,PC,N-142/67,3.8099999999999996,16313,684,0,72,114.16599999999998,334
2671282,IJ-119,SA05875,1270,22,0,3,PC,F420/95,1.26,17583,706,0,75,115.42599999999999,333
2671282,IJ-119,SA05875,1223,21,0,4,PC,F420/95,2.33,18806,727,0,79,117.75599999999999,332
2671281,IJ-119,SA05580,1353,21,0,3,PC,F424/40,2.235,20159,748,0,82,119.99099999999999,331
2671281,IJ-119,SA05580,1537,5,0,4,PC,F424/40,2.98,21696,753,0,86,122.97099999999999,330
2671281,IJ-119,SA05580,364,2,0,2,PC,F424/40,1.49,22060,755,0,88,124.46099999999998,328
2671281,IJ-119,SA05580,1096,27,0,4,PC,F424/40,3.757,23156,782,0,92,128.218,327
2671664,IJ-119,SA18475,1136,84,0,3,PC,F424/40,3.012,24292,866,0,95,131.23,326
2671664,IJ-119,SA18475,1001,102,0,3,PC,F424/40,3.012,25293,968,0,98,134.242,325
2671664,IJ-119,SA18475,1319,12,0,3,PC,F424/40,3.012,26612,980,0,101,137.254,324
2671664,IJ-119,SA18475,1285,37,0,3,PC,F424/40,3.012,27897,1017,0,104,140.266,323
2671664,IJ-119,SA18475,163,18,0,1,PC,F424/40,1.004,28060,1035,0,105,141.26999999999998,321
2670559,IJ-119,SA12797,1318,11,0,4,PC,F424/40,3.629,29378,1046,0,109,144.89899999999997,320
2670559,IJ-119,SA12797,1401,13,0,3,PC,F424/40,2.6189999999999998,30779,1059,0,112,147.51799999999997,319
2670024,IJ-119,SA05953,1247,15,0,4,PC,F424/40,6.0920000000000005,32026,1074,0,116,153.60999999999999,318
2670135,IJ-119,SA07373,1220,20,0,4,PC,F424/40,9.014,33246,1094,0,120,162.624,317
2670135,IJ-119,SA07373,1147,44,0,4,PC,F424/40,9.32,34393,1138,0,124,171.944,316
2670135,IJ-119,SA07373,276,2,0,3,PC,F424/40,6.99,34669,1140,0,127,178.934,314
2670135,IJ-119,SA07373,1252,31,0,5,PC,F424/40,11.65,35921,1171,0,132,190.584,313
2672434,IJ-119,SA07373,1400,2,0,3,PC,F424/40,6.99,37321,1173,0,135,197.574,312
2672434,IJ-119,SA07373,1306,29,0,3,PC,F424/40,6.99,38627,1202,0,138,204.56400000000002,311
2672434,IJ-119,SA07373,1259,21,0,3,PC,F424/40,6.99,39886,1223,0,141,211.55400000000003,310
2672434,IJ-119,SA07373,4,0,0,1,PC,F424/40,2.33,39890,1223,0,142,213.88400000000004,309
2672434,IJ-119,SA07373,266,5,0,2,PC,F424/40,4.66,40156,1228,0,144,218.54400000000004,307
2672434,IJ-119,SA07373,1069,44,0,5,PC,F424/40,6.207000000000001,41225,1272,0,149,224.75100000000003,306
2672704,IJ-119,SA05032,1274,68,0,4,PC,N148/18,3.168,42499,1340,0,153,227.91900000000004,305
2672704,IJ-119,SA05032,1336,6,0,6,PC,N148/18,7.884,43835,1346,0,159,235.80300000000005,304
2673316,IJ-119,SA02938,1112,15,0,4,PC,N-142/67,10.2,44947,1361,0,163,246.00300000000004,303
2673316,IJ-119,SA02938,1020,43,0,5,PC,N-142/67,12.475,45967,1404,0,168,258.47800000000007,302
