Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2671761,IJ-151,SA00436,253,6,0,3,PC,N-142/67,3.018,342
2671761,IJ-151,SA00436,1260,0,0,5,PC,N-142/67,5.214,341
2672497,IJ-151,SA05954,1372,0,0,4,PC,F424/40,2.776,340
2672698,IJ-151,SA05952,1439,2,0,3,PC,F424/40 ,2.3520000000000003,339
2673168,IJ-151,SA05883,1320,8,0,4,PC,F424/40 ,3.304,338
2673168,IJ-151,SA05883,343,9,0,2,PC,F424/40 ,1.68,337
2673168,IJ-151,SA05883,645,3,0,2,PC,F424/40 ,1.68,336
2673168,IJ-151,SA05883,347,9,0,3,PC,F424/40 ,2.52,335
2673168,IJ-151,SA05883,1098,13,0,3,PC,F424/40 ,2.036,334
2673177,IJ-151,SA02558,1312,5,0,7,PC,F420/191,2.976,333
2673168,IJ-151,SA05883,1216,19,0,3,PC,F424/40 ,2.52,332
2673168,IJ-151,SA05883,1032,27,0,3,PC,F424/40 ,2.52,331
2673537,IJ-151,SA05955,698,0,0,5,PC,F424/40,7.67,330
2673659,IJ-151,SA12797,8,0,0,1,PC,F424/40 ,0.875,328
2673659,IJ-151,SA12797,1407,10,0,3,PC,F424/40 ,2.625,327
2673659,IJ-151,SA12797,1421,3,0,3,PC,F424/40 ,2.625,326
2673659,IJ-151,SA12797,1412,0,0,3,PC,F424/40 ,2.625,325
2673659,IJ-151,SA12797,1226,5,0,4,PC,F424/40 ,2.996,324
2674011,IJ-151,SA05970,1392,27,0,4,PC,F424/40,2.828,323
2674011,IJ-151,SA05970,657,11,0,3,PC,F424/40,2.197,322
2674064,IJ-151,SA05580,127,12,0,3,PC,F424/40,2.235,321
2672529,IJ-151,SA05953,1156,19,0,4,PC,F424/40,7.276,320
2674023,IJ-151,SA13819,1136,3,0,5,PC,F424/40 ,15.76,319
2674023,IJ-151,SA13819,1297,4,0,4,PC,F424/40 ,7.7620000000000005,318
2674269,IJ-151,SA02556,1546,4,0,3,PC,F403/32,3.96,317
2674269,IJ-151,SA02556,1390,0,0,3,PC,F403/32,3.96,316
2674269,IJ-151,SA02556,144,0,0,2,PC,F403/32,2.64,315
2674269,IJ-151,SA02556,1373,6,0,3,PC,F403/32,3.96,312
2674269,IJ-151,SA02556,1162,0,0,4,PC,F403/32,4.418,311
2674562,IJ-151,SA05954,1223,15,0,4,PC,F424/40,4.274,310
2674562,IJ-151,SA05954,1194,8,0,3,PC,F424/40,2.172,309
2675029,IJ-151,SA05952,249,20,0,3,PC,F424/40 ,2.3520000000000003,307
2675029,IJ-151,SA05952,1212,36,0,3,PC,F424/40 ,2.3520000000000003,306
2675029,IJ-151,SA05952,1333,9,0,4,PC,F424/40 ,3.409,305
2675186,IJ-151,SA02797,1432,3,0,3,PC,F424/40,2.625,304
2675441,IJ-151,SA05941,1360,12,0,4,PC,F420/191,2.06,303
2675553,IJ-151,SA05580,1154,15,0,4,PC,F424/40,2.63,302
2675553,IJ-151,SA05580,259,0,0,1,PC,F424/40,0.745,300
2675553,IJ-151,SA05580,1285,0,0,3,PC,F424/40,2.235,299
2675703,IJ-151,SA05936,1237,8,0,5,PC,F424/40,6.9,298
2675819,IJ-151,SA07373,920,26,0,4,PC,F424/40,10.098,297
2675819,IJ-151,SA07373,998,17,0,3,PC,F424/40,6.99,296
2675819,IJ-151,SA07373,1346,7,0,3,PC,F424/40,6.99,295
2675819,IJ-151,SA07373,333,4,0,3,PC,F424/40,6.99,293
2675864,IJ-151,SA05253,1332,18,0,3,PC, F420/191,2.415,292
2675864,IJ-151,SA05253,1279,11,0,3,PC, F420/191,2.415,291
2675864,IJ-151,SA05253,1239,26,0,4,PC, F420/191,5.425,290
2675974,IJ-151,SA02845,1305,7,0,3,PC,F420/293,4.62,289
