Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2671237,IJ-138,SA25695,134,25,0,3,PC,P250/14,8.571000000000002,363
2670348,IJ-138,SA25673,652,90,0,4,PC,P250/14,16.057000000000002,362
2671344,IJ-138,SA15239,152,21,0,3,PC,P250/14,5.372,361
2671344,IJ-138,SA15239,38,18,0,1,PC,P250/14,0.486,360
2671344,IJ-138,SA15239,639,24,0,3,PC,P250/14,1.458,359
2671864,IJ-138,SA05740,829,21,0,5,PC,AC- 70810,8.286,358
2671864,IJ-138,SA05740,570,20,0,4,PC,AC- 70810,6.849,357
2671865,IJ-138,SA05741,197,11,0,2,PC,AC- 70810,3.266,356
2671865,IJ-138,SA05741,814,24,0,3,PC,AC- 70810,4.766,355
2671878,IJ-138,SA05739,872,54,0,3,PC,AC- 70810,5.35,354
2670880,IJ-138,SA25231,891,58,0,4,PC,P250/14,5.561,353
2670880,IJ-138,SA25231,935,26,0,4,PC,P250/14,14.112,352
2666953,IJ-138,SA25229,489,13,0,3,PC,P250/14,5.854,351
2666953,IJ-138,SA25229,125,15,0,1,PC,P250/14,0.777,349
2666953,IJ-138,SA25229,729,93,0,3,PC,P250/14,2.331,348
2666953,IJ-138,SA25229,616,78,0,3,PC,P250/14,2.331,347
2666953,IJ-138,SA25229,643,42,0,4,PC,P250/14,5.49,346
2673137,IJ-138,SA25674,442,33,0,4,PC,P250/14,20.238,345
2672866,IJ-138,SA05213,334,66,0,3,PC,P250/14,7.324,344
2672866,IJ-138,SA05213,589,9,0,2,PC,P250/14,1.234,343
2672866,IJ-138,SA05213,192,6,0,1,PC,P250/14,0.617,342
2672866,IJ-138,SA05213,1067,23,0,3,PC,P250/14,1.851,341
2672866,IJ-138,SA05213,992,33,0,4,PC,P250/14,4.470000000000001,340
2673570,IJ-138,SA05214,891,37,0,3,PC,P250/14,4.854,339
2673570,IJ-138,SA05214,955,14,0,3,PC,P250/14,4.854,338
2673381,IJ-138,SA25695,1116,22,0,5,PC,P250/14,13.046000000000001,337
2673381,IJ-138,SA25695,475,20,0,2,PC,P250/14,5.714,336
2673381,IJ-138,SA25695,260,0,0,3,PC,P250/14,8.571000000000002,335
2673380,IJ-138,SA25694,693,6,0,3,PC,P250/14,8.295,334
2672753,IJ-138,SA05155,863,59,0,4,PC,P250/14,5.836,333
2673981,IJ-138,SA01095,1133,1,0,3,PC,N148/18,2.8499999999999996,332
2673981,IJ-138,SA01095,1049,1,0,3,PC,N148/18,2.8499999999999996,331
2673981,IJ-138,SA01095,630,24,0,2,PC,N148/18,1.9,330
2673981,IJ-138,SA01095,494,35,0,2,PC,N148/18,1.9,329
2673981,IJ-138,SA01095,443,0,0,3,PC,N148/18,2.8499999999999996,328
2672753,IJ-138,SA05155,914,65,0,4,PC,P250/14,5.836,327
2672753,IJ-138,SA05155,954,35,0,3,PC,P250/14,5.904,326
2672753,IJ-138,SA05155,952,53,0,3,PC,P250/14,5.904,325
2672753,IJ-138,SA05155,827,31,0,3,PC,P250/14,5.904,324
2672753,IJ-138,SA05155,461,70,0,3,PC,P250/14,3.56,323
2673498,IJ-138,13661,148,18,0,1,PC,N-142/44,0.38,322
2673498,IJ-138,13661,27,0,0,1,PC,N-142/44,0.38,321
2673498,IJ-138,13661,383,0,0,2,PC,N-142/44,0.76,320
2673498,IJ-138,13661,767,17,0,4,PC,N-142/44,1.52,319
2674629,IJ-138,SA25694,832,7,0,4,PC,P250/14,7.7,318
2674629,IJ-138,SA25694,587,30,0,3,PC,P250/14,8.370000000000001,317
2674636,IJ-138,SA25367,800,50,0,4,PC,P250/14,9.8,316
2674636,IJ-138,SA25367,423,41,0,2,PC,P250/14,4.9,315
2674636,IJ-138,SA25367,133,0,0,2,PC,P250/14,4.9,314
2675124,IJ-138,SA25674,416,23,0,3,PC,P250/14,14.629999999999999,313
2675124,IJ-138,SA25674,478,22,0,3,PC,P250/14,18.27,312
2675124,IJ-138,SA25674,769,43,0,4,PC,P250/14,8.355,311
2675474,IJ-138,SA08042,1002,41,0,3,PC,P250/14,2.265,310
2675474,IJ-138,SA08042,943,20,0,4,PC,P250/14,5.36,309
2675639,IJ-138,SA05739,523,23,0,2,PC,AC- 70810,3.85,308
2675639,IJ-138,SA05739,237,27,0,3,PC,AC- 70810,5.775,306
2675639,IJ-138,SA05739,843,35,0,6,PC,AC- 70810,11.151,305
2675800,IJ-138,SA05726,1112,13,0,4,PC,P250/14,6.1,304
2675825,IJ-138,SA07050,1231,3,0,3,PC,N148/18,2.8499999999999996,303
2675825,IJ-138,SA07050,1040,34,0,4,PC,N148/18,3.8,302
2675825,IJ-138,SA07050,714,17,0,2,PC,N148/18,1.9,301
2675825,IJ-138,SA07050,300,4,0,3,PC,N148/18,2.8499999999999996,300
2675825,IJ-138,SA07050,1166,9,0,3,PC,N148/18,2.8499999999999996,299
2675825,IJ-138,SA07050,1017,14,0,3,PC,N148/18,2.8499999999999996,298
2675825,IJ-138,SA07050,889,5,0,2,PC,N148/18,1.9,297
2674650,IJ-138,SA05184,954,25,0,5,PC,P250/14,8.056000000000001,296
2674963,IJ-138,SA05741,721,32,0,5,PC,AC- 70810,8.100999999999999,295
2674963,IJ-138,SA05741,467,15,0,2,PC,AC- 70810,3.266,294
2674963,IJ-138,SA05741,16,10,0,2,PC,AC- 70810,2.583,293
2675825,IJ-138,SA07050,1307,18,0,3,PC,N148/18,2.8499999999999996,292
2675447,IJ-138,SA25673,520,51,0,2,PC,P250/14,5.3500000000000005,291
2674634,IJ-138,SA25368,433,45,0,3,PC,P250/14,12.899999999999999,290
2676921,IJ-138,SA07050,817,36,0,3,PC,N148/18,6.199999999999999,289
2676921,IJ-138,SA07050,1225,4,0,4,PC,N148/18,3.8,288
2676921,IJ-138,SA07050,410,0,0,3,PC,N148/18,2.8499999999999996,287
2676921,IJ-138,SA07050,256,8,0,3,PC,N148/18,2.8499999999999996,286
2676921,IJ-138,SA07050,1187,1,0,3,PC,N148/18,2.8499999999999996,285
2677231,IJ-138,SA25236,632,93,0,3,PC,P250/14,1.916,284
2677231,IJ-138,SA25236,753,40,0,2,PC,P250/14,0.966,283
2677231,IJ-138,SA25236,544,13,0,3,PC,P250/14,1.452,282
2677248,IJ-138,13661,397,51,0,4,PC,N-142/44,1.626,281
2677248,IJ-138,13661,543,115,0,2,PC,N-142/44,0.76,280
2677248,IJ-138,13661,3,0,0,1,PC,N-142/44,0.38,279
2677248,IJ-138,13661,779,60,0,2,PC,N-142/44,0.76,278
2677248,IJ-138,13661,651,85,0,3,PC,N-142/44,4.23,277
2677313,IJ-138,SA25694,423,24,0,2,PC,P250/14,6.94,276
2676841,IJ-138,SA25368,476,44,0,6,PC,P250/14,22.29,275
2676841,IJ-138,SA25368,384,58,0,3,PC,P250/14,12.899999999999999,274
2677315,IJ-138,SA25695,378,41,0,2,PC,P250/14,5.714,273
2677315,IJ-138,SA25695,10,0,0,1,PC,P250/14,2.857,272
2677315,IJ-138,SA25695,617,42,0,2,PC,P250/14,5.714,271
2677315,IJ-138,SA25695,540,48,0,3,PC,P250/14,8.571000000000002,270
2677251,IJ-138,SA05679,123,135,0,3,PC,AC- 70810,4.662,269
2677218,IJ-138,SA25367,620,40,0,4,PC,P250/14,9.8,268
2677277,IJ-138,SA01095,500,36,0,4,PC,N148/18,5.3,267
2677277,IJ-138,SA01095,729,7,0,2,PC,N148/18,1.9,266
2677277,IJ-138,SA01095,11,0,0,1,PC,N148/18,0.95,265
2677248,IJ-138,13661,942,36,0,4,PC,N-142/44,2.435,264
2677802,IJ-138,SA08041,860,29,0,3,PC,AC- 70810,2.055,263
2677802,IJ-138,SA08041,617,32,0,2,PC,AC- 70810,2.185,262
2678312,IJ-138,SA05740,768,32,0,7,PC,AC- 70810,11.825,261
2678312,IJ-138,SA05740,670,44,0,3,PC,AC- 70810,5.85,260
2677251,IJ-138,SA05679,201,28,0,3,PC,AC- 70810,24.439999999999998,259
2677251,IJ-138,SA05679,366,16,0,2,PC,AC- 70810,2.239,257
2678795,IJ-138,SA08041,929,27,0,2,PC,AC- 70810,1.37,256
2678803,IJ-138,SA05214,575,41,0,4,PC,P250/14,9.154,255
2678640,IJ-138,SA25368,300,36,0,2,PC,P250/14,8.6,254
2678638,IJ-138,SA25367,831,42,0,4,PC,P250/14,9.8,253
2678638,IJ-138,SA25367,572,50,0,2,PC,P250/14,4.9,252
2678638,IJ-138,SA25367,23,0,0,2,PC,P250/14,4.9,251
2679192,IJ-138,SA15536,515,45,0,4,PC,P250/14,4.003,250
2679211,IJ-138,SA05741,736,33,0,4,PC,AC- 70810,8.98,249
2679363,IJ-138,SA25695,589,77,0,2,PC,P250/14,5.714,248
2678802,IJ-138,SA07050,442,57,0,4,PC,N148/18,7.614000000000001,247
2678802,IJ-138,SA07050,851,29,0,2,PC,N148/18,1.9,246
2678802,IJ-138,SA07050,1172,5,0,4,PC,N148/18,3.8,244
2678802,IJ-138,SA07050,843,3,0,3,PC,N148/18,2.8499999999999996,243
2678802,IJ-138,SA07050,370,87,0,4,PC,N148/18,9.521,242
2679363,IJ-138,SA25695,817,62,0,5,PC,P250/14,9.543000000000001,241
2679354,IJ-138,SA15239,611,67,0,5,PC,P250/14,2.968,240
2679756,IJ-138,SA08042,1084,44,0,4,PC,P250/14,3.02,239
2679756,IJ-138,SA08042,713,6,0,2,PC,P250/14,1.51,238
2679756,IJ-138,SA08042,302,46,0,3,PC,P250/14,3.064,237
2678615,IJ-138,SA05679,835,71,0,3,PC,AC- 70810,4.662,236
2678615,IJ-138,SA05679,794,35,0,4,PC,AC- 70810,8.904,235
2678638,IJ-138,SA25367,913,35,0,4,PC,P250/14,8.102,234
2680008,IJ-138,SA25673,815,83,0,4,PC,P250/14,14.801000000000002,233
2678613,IJ-138,SA05155,1061,27,0,4,PC,P250/14,7.872,232
2678613,IJ-138,SA05155,566,22,0,2,PC,P250/14,3.936,231
2678613,IJ-138,SA05155,234,0,0,2,PC,P250/14,3.936,230
2678613,IJ-138,SA05155,824,21,0,3,PC,P250/14,5.904,229
2680549,IJ-138,SA05155,844,50,0,4,PC,P250/14,7.872,228
2680549,IJ-138,SA05155,930,16,0,4,PC,P250/14,7.202,227
2680652,IJ-138,SA05741,904,29,0,4,PC,AC- 70810,7.116,226
2680894,IJ-138,SA07050,760,39,0,5,PC,N148/18,7.061,225
2680894,IJ-138,SA07050,295,6,0,1,PC,N148/18,0.95,224
2680894,IJ-138,SA07050,179,0,0,2,PC,N148/18,1.9,223
2680894,IJ-138,SA07050,1207,0,0,3,PC,N148/18,2.8499999999999996,222
2680894,IJ-138,SA07050,951,17,0,3,PC,N148/18,2.8499999999999996,221
2680894,IJ-138,SA07050,1259,2,0,3,PC,N148/18,2.8499999999999996,220
2680894,IJ-138,SA07050,1211,0,0,3,PC,N148/18,2.8499999999999996,219
2680680,IJ-138,SA25368,1017,17,0,4,PC,P250/14,10.5,218
2680680,IJ-138,SA25368,393,75,0,2,PC,P250/14,8.6,217
2680680,IJ-138,SA25368,150,0,0,2,PC,P250/14,8.6,216
2680680,IJ-138,SA25368,497,64,0,4,PC,P250/14,7.55,215
2681586,IJ-138,SA25236,775,14,0,5,PC,P250/14,4.7250000000000005,214
2680682,IJ-138,SA25367,359,51,0,7,PC,P250/14,17.108,213
2681625,IJ-138,SA25673,309,53,0,4,PC,P250/14,9.772,212
2681659,IJ-138,SA15239,343,15,0,3,PC,P250/14,3.422,211
2680682,IJ-138,SA25367,705,25,0,3,PC,P250/14,7.3500000000000005,208
2680682,IJ-138,SA25367,1058,39,0,3,PC,P250/14,7.3500000000000005,207
2680682,IJ-138,SA25367,839,24,0,3,PC,P250/14,11.25,206
2681625,IJ-138,SA25673,738,52,0,3,PC,P250/14,13.200000000000001,205
2681625,IJ-138,SA25673,723,39,0,4,PC,P250/14,17.6,204
2681625,IJ-138,SA25673,306,3,0,1,PC,P250/14,4.4,203
2680682,IJ-138,SA25367,252,0,0,3,PC,P250/14,11.25,202
2680682,IJ-138,SA25367,921,33,0,3,PC,P250/14,7.3500000000000005,201
2680682,IJ-138,SA25367,428,120,0,4,PC,P250/14,3.899,200
2681129,IJ-138,SA05679,703,61,0,4,PC,AC- 70810,4.074,199
2681218,IJ-138,13661,771,40,0,4,PC,N-142/44,2.694,198
2681218,IJ-138,13661,1086,53,0,4,PC,N-142/44,1.52,197
2681218,IJ-138,13661,717,42,0,2,PC,N-142/44,0.76,196
2681218,IJ-138,13661,240,2,0,2,PC,N-142/44,0.76,195
2681218,IJ-138,13661,925,42,0,3,PC,N-142/44,1.1400000000000001,194
2682522,IJ-138,SA05214,802,80,0,4,PC,P250/14,3.9960000000000004,193
2682522,IJ-138,SA05214,760,34,0,2,PC,P250/14,3.236,192
2682522,IJ-138,SA05214,582,9,0,2,PC,P250/14,3.236,191
2682522,IJ-138,SA05214,797,9,0,3,PC,P250/14,4.854,190
2681288,IJ-138,SA08041,514,60,0,3,PC,AC- 70810,2.9880000000000004,189
2681288,IJ-138,SA08041,11,0,0,1,PC,AC- 70810,0.685,188
2681288,IJ-138,SA08041,777,32,0,3,PC,AC- 70810,2.055,187
2681288,IJ-138,SA08041,736,29,0,2,PC,AC- 70810,1.4620000000000002,186
2683273,IJ-138,SA25229,593,64,0,4,PC,P250/14,6.631,185
2683431,IJ-138,SA25368,288,50,0,2,PC,P250/14,8.6,184
2683430,IJ-138,SA25367,117,61,0,3,PC,P250/14,7.3500000000000005,183
2683563,IJ-138,SA05741,439,48,0,3,PC,AC- 70810,5.716,182
2683563,IJ-138,SA05741,197,0,0,2,PC,AC- 70810,3.266,181
2683563,IJ-138,SA05741,729,26,0,2,PC,AC- 70810,3.266,180
