Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2667923,IJ-139,SA05266,398,10,0,4,PC,F424/50,0.342,357
2667923,IJ-139,SA05266,32,0,0,4,PC,F424/50,0.342,357
2667923,IJ-139,SA05266,560,0,0,4,PC,F424/50,0.342,356
2667923,IJ-139,SA05266,548,0,0,4,PC,F424/50,0.342,356
2667923,IJ-139,SA05266,136,0,0,4,PC,F424/50,0.342,356
2667923,IJ-139,SA05266,728,35,0,4,PC,F424/50,0.342,356
2671232,IJ-139,12689,31,0,0,1,PC,N144/83,0.071,356
2667923,IJ-139,SA05266,580,0,0,4,PC,F424/50,0.342,355
2667923,IJ-139,SA05266,973,35,0,4,PC,F424/50,0.342,355
2667923,IJ-139,SA05266,826,47,0,4,PC,F424/50,0.342,355
2667923,IJ-139,SA05266,744,0,0,4,PC,F424/50,0.342,354
2667923,IJ-139,SA05266,875,14,0,4,PC,F424/50,0.342,354
2671536,IJ-139,SA02058,558,0,0,4,PC,F420/191,0.65,354
2671536,IJ-139,SA02058,4,0,0,4,PC,F420/191,0.65,354
2671536,IJ-139,SA02058,244,0,0,4,PC,F420/191,0.65,353
2671536,IJ-139,SA02058,811,5,0,4,PC,F420/191,0.65,353
2671577,IJ-139,12522,548,0,0,4,PC,N-142/44,0.075,353
2671577,IJ-139,12522,600,0,0,4,PC,N-142/44,0.075,353
2671577,IJ-139,12522,8,0,0,4,PC,N-142/44,0.075,352
2671577,IJ-139,12522,558,10,0,4,PC,N-142/44,0.075,352
2671577,IJ-139,12522,760,16,0,4,PC,N-142/44,0.075,352
2671577,IJ-139,12522,1024,16,0,4,PC,N-142/44,0.075,352
2671577,IJ-139,12522,8,0,0,4,PC,N-142/44,0.075,351
2671577,IJ-139,12522,356,0,0,4,PC,N-142/44,0.075,351
2671577,IJ-139,12522,468,12,0,4,PC,N-142/44,0.075,351
2671577,IJ-139,12522,312,0,0,4,PC,N-142/44,0.075,350
2671577,IJ-139,12522,44,0,0,4,PC,N-142/44,0.075,350
2671577,IJ-139,12522,52,0,0,4,PC,N-142/44,0.075,350
2671577,IJ-139,12522,183,0,0,3,PC,N-142/44,0.075,349
2671577,IJ-139,12522,304,0,0,4,PC,N-142/44,0.075,349
2671577,IJ-139,12522,88,0,0,4,PC,N-142/44,0.075,349
2671577,IJ-139,12522,422,22,0,4,PC,N-142/44,0.075,349
2671577,IJ-139,12522,635,5,0,4,PC,N-142/44,0.075,348
2671577,IJ-139,12522,189,0,0,3,PC,N-142/44,0.075,348
2671577,IJ-139,12522,650,16,0,3,PC,N-142/44,0.075,348
2670032,IJ-139,SA05266,1103,9,0,4,PC,F424/50,0.342,347
2670032,IJ-139,SA05266,554,0,0,4,PC,F424/50,0.342,347
2670032,IJ-139,SA05266,1040,0,0,4,PC,F424/50,0.342,347
2670032,IJ-139,SA05266,636,0,0,4,PC,F424/50,0.342,346
2670032,IJ-139,SA05266,1051,5,0,4,PC,F424/50,0.342,346
2670032,IJ-139,SA05266,1233,7,0,4,PC,F424/50,0.342,346
2669713,IJ-139,SA05880,36,0,0,4,PC,F420/95,0.52,345
2669713,IJ-139,SA05880,556,0,0,4,PC,F420/95,0.52,345
2669713,IJ-139,SA05880,416,0,0,4,PC,F420/95,0.52,345
2670032,IJ-139,SA05266,1251,1,0,4,PC,F424/50,0.342,345
2670032,IJ-139,SA05266,416,0,0,4,PC,F424/50,0.342,345
2669713,IJ-139,SA05880,274,46,0,4,PC,F420/95,0.52,344
2669713,IJ-139,SA05880,44,0,0,4,PC,F420/95,0.52,344
2669713,IJ-139,SA05880,795,28,0,4,PC,F420/95,0.52,344
2669713,IJ-139,SA05880,524,0,0,4,PC,F420/95,0.52,343
2669713,IJ-139,SA05880,12,0,0,4,PC,F420/95,0.52,343
2669713,IJ-139,SA05880,532,0,0,4,PC,F420/95,0.52,342
2669713,IJ-139,SA05880,990,6,0,4,PC,F420/95,0.52,342
2669713,IJ-139,SA05880,326,38,0,4,PC,F420/95,0.52,342
2669713,IJ-139,SA05880,524,16,0,4,PC,F420/95,0.52,341
2670032,IJ-139,SA05266,456,0,0,4,PC,F424/50,0.342,341
2672049,IJ-139,SA05880,468,0,0,4,PC,F420/95,0.52,341
2672049,IJ-139,SA05880,523,1,0,4,PC,F420/95,0.52,340
2672049,IJ-139,SA05880,924,20,0,4,PC,F420/95,0.52,340
2672049,IJ-139,SA05880,520,8,0,4,PC,F420/95,0.52,340
2667923,IJ-139,SA05266,562,0,0,4,PC,F424/50,0.342,339
2667923,IJ-139,SA05266,496,4,0,4,PC,F424/50,0.342,339
2672049,IJ-139,SA05880,1274,10,0,4,PC,F420/95,0.52,339
2672049,IJ-139,SA05880,283,5,0,4,PC,F420/95,0.52,339
2667923,IJ-139,SA05266,16,0,0,4,PC,F424/50,0.342,338
2667923,IJ-139,SA05266,1028,0,0,4,PC,F424/50,0.342,338
2667923,IJ-139,SA05266,1093,3,0,4,PC,F424/50,0.342,338
2667923,IJ-139,SA05266,910,2,0,4,PC,F424/50,0.342,337
2667923,IJ-139,SA05266,52,0,0,4,PC,F424/50,0.342,336
2667923,IJ-139,SA05266,128,0,0,4,PC,F424/50,0.342,336
2667923,IJ-139,SA05266,232,0,0,4,PC,F424/50,0.342,335
2672545,IJ-139,SA05266,640,0,0,4,PC,F424/50,0.342,335
2672545,IJ-139,SA05266,1232,0,0,4,PC,F424/50,0.342,335
2672545,IJ-139,SA05266,869,11,0,4,PC,F424/50,0.342,335
2672545,IJ-139,SA05266,943,1,0,4,PC,F424/50,0.342,334
2672545,IJ-139,SA05266,1042,6,0,4,PC,F424/50,0.342,334
2672545,IJ-139,SA05266,674,0,0,4,PC,F424/50,0.342,333
2672545,IJ-139,SA05266,1008,0,0,4,PC,F424/50,0.342,333
2672545,IJ-139,SA05266,1020,4,0,4,PC,F424/50,0.342,333
2672545,IJ-139,SA05266,1184,0,0,4,PC,F424/50,0.342,332
2672545,IJ-139,SA05266,400,0,0,4,PC,F424/50,0.342,332
2672545,IJ-139,SA05266,688,0,0,4,PC,F424/50,0.342,331
2672545,IJ-139,SA05266,932,4,0,4,PC,F424/50,0.342,331
2672545,IJ-139,SA05266,320,0,0,4,PC,F424/50,0.342,330
