Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2667923,IJ-139,SA05266,430,10,0,8,PC,F424/50,0.684,430,10,0,8,0.684,357
2667923,IJ-139,SA05266,2003,35,0,17,PC,F424/50,1.439,2433,45,0,25,2.123,356
2667923,IJ-139,SA05266,2379,82,0,12,PC,F424/50,1.026,4812,127,0,37,3.149,355
2667923,IJ-139,SA05266,2181,14,0,16,PC,F424/50,1.9840000000000002,6993,141,0,53,5.133,354
2671536,IJ-139,SA02058,2203,5,0,16,PC,F420/191,1.4500000000000002,9196,146,0,69,6.583,353
2671577,IJ-139,12522,2350,42,0,16,PC,N-142/44,0.3,11546,188,0,85,6.883,352
2671577,IJ-139,12522,832,12,0,12,PC,N-142/44,0.22499999999999998,12378,200,0,97,7.108,351
2671577,IJ-139,12522,408,0,0,12,PC,N-142/44,0.22499999999999998,12786,200,0,109,7.332999999999999,350
2671577,IJ-139,12522,997,22,0,15,PC,N-142/44,0.3,13783,222,0,124,7.632999999999999,349
2671577,IJ-139,12522,1474,21,0,10,PC,N-142/44,0.22499999999999998,15257,243,0,134,7.857999999999999,348
2670032,IJ-139,SA05266,2697,9,0,12,PC,F424/50,1.026,17954,252,0,146,8.883999999999999,347
2670032,IJ-139,SA05266,2920,12,0,12,PC,F424/50,1.026,20874,264,0,158,9.909999999999998,346
2669713,IJ-139,SA05880,2675,1,0,20,PC,F420/95,2.244,23549,265,0,178,12.153999999999998,345
2669713,IJ-139,SA05880,1113,74,0,12,PC,F420/95,1.56,24662,339,0,190,13.713999999999999,344
2669713,IJ-139,SA05880,536,0,0,8,PC,F420/95,1.04,25198,339,0,198,14.753999999999998,343
2669713,IJ-139,SA05880,1848,44,0,12,PC,F420/95,1.56,27046,383,0,210,16.313999999999997,342
2670032,IJ-139,SA05266,1448,16,0,12,PC,F424/50,1.3820000000000001,28494,399,0,222,17.695999999999998,341
2672049,IJ-139,SA05880,1967,29,0,12,PC,F420/95,1.56,30461,428,0,234,19.255999999999997,340
2667923,IJ-139,SA05266,2615,19,0,16,PC,F424/50,1.7240000000000002,33076,447,0,250,20.979999999999997,339
2667923,IJ-139,SA05266,2137,3,0,12,PC,F424/50,1.026,35213,450,0,262,22.005999999999997,338
2667923,IJ-139,SA05266,910,2,0,4,PC,F424/50,0.342,36123,452,0,266,22.347999999999995,337
2667923,IJ-139,SA05266,180,0,0,8,PC,F424/50,0.684,36303,452,0,274,23.031999999999996,336
2667923,IJ-139,SA05266,2973,11,0,16,PC,F424/50,1.368,39276,463,0,290,24.399999999999995,335
2672545,IJ-139,SA05266,1985,7,0,8,PC,F424/50,0.684,41261,470,0,298,25.083999999999996,334
2672545,IJ-139,SA05266,2702,4,0,12,PC,F424/50,1.026,43963,474,0,310,26.109999999999996,333
2672545,IJ-139,SA05266,1584,0,0,8,PC,F424/50,0.684,45547,474,0,318,26.793999999999997,332
2672545,IJ-139,SA05266,1620,4,0,8,PC,F424/50,0.684,47167,478,0,326,27.477999999999998,331
2672545,IJ-139,SA05266,320,0,0,4,PC,F424/50,0.342,47487,478,0,330,27.819999999999997,330
2672545,IJ-139,SA05266,1664,8,0,8,PC,F424/50,0.684,49151,486,0,338,28.503999999999998,328
2672545,IJ-139,SA05266,695,3,0,6,PC,F424/50,1.586,49846,489,0,344,30.089999999999996,327
2673560,IJ-139,SA12058,855,22,0,5,PC,F420/191,1.244,50701,511,0,349,31.333999999999996,326
2673560,IJ-139,SA12058,812,0,0,4,PC,F420/191,0.622,51513,511,0,353,31.955999999999996,325
2673560,IJ-139,SA12058,1077,7,0,12,PC,F420/191,1.866,52590,518,0,365,33.821999999999996,324
2673560,IJ-139,SA12058,1318,14,0,8,PC,F420/191,1.244,53908,532,0,373,35.065999999999995,323
2673560,IJ-139,SA12058,128,0,0,8,PC,F420/191,1.244,54036,532,0,381,36.309999999999995,322
2673560,IJ-139,SA12058,172,0,0,8,PC,F420/191,1.244,54208,532,0,389,37.553999999999995,321
2673560,IJ-139,SA12058,1900,12,0,8,PC,F420/191,1.244,56108,544,0,397,38.797999999999995,320
2673560,IJ-139,SA12058,1475,21,0,8,PC,F420/191,1.244,57583,565,0,405,40.041999999999994,319
2673560,IJ-139,SA12058,1276,4,0,8,PC,F420/191,1.244,58859,569,0,413,41.285999999999994,318
2673560,IJ-139,SA12058,716,0,0,4,PC,F420/191,0.622,59575,569,0,417,41.907999999999994,317
2673560,IJ-139,SA12058,12,0,0,4,PC,F420/191,0.622,59587,569,0,421,42.529999999999994,316
