Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2667042,IJ-046,SA05780,89,0,0,2,PC,P212/1,0.96,89,0,0,2,0.96,350
2667042,IJ-046,SA05780,1274,36,0,5,PC,P212/1,2.82,1363,36,0,7,3.78,349
2669041,IJ-046,SA02004,1230,49,0,3,PC,P248/40,1.8599999999999999,2593,85,0,10,5.64,348
2668951,IJ-046,SA02961,944,55,0,3,PC,P212/1,3.3400000000000003,3537,140,0,13,8.98,347
2668951,IJ-046,SA02961,1079,46,0,3,PC,P212/1,4.08,4616,186,0,16,13.06,346
2668951,IJ-046,SA02961,1053,35,0,3,PC,P212/1,4.08,5669,221,0,19,17.14,345
2668951,IJ-046,SA02961,154,11,0,2,PC,P212/1,2.72,5823,232,0,21,19.86,343
2668951,IJ-046,SA02961,927,60,0,3,PC,P212/1,4.08,6750,292,0,24,23.939999999999998,342
2668951,IJ-046,SA02961,821,71,0,4,PC,P212/1,3.115,7571,363,0,28,27.055,341
2669546,IJ-046,SA07452,1243,47,0,4,PC,P212/1,2.745,8814,410,0,32,29.8,340
2669546,IJ-046,SA07452,1235,30,0,3,PC,P212/1,2.16,10049,440,0,35,31.96,339
2669546,IJ-046,SA07452,943,44,0,4,PC,P212/1,6.84,10992,484,0,39,38.8,338
2669683,IJ-046,SA07320,225,12,0,2,PC,P212/1,5.4,11217,496,0,41,44.199999999999996,336
2669683,IJ-046,SA07320,1056,51,0,3,PC,P212/1,8.100000000000001,12273,547,0,44,52.3,335
2669855,IJ-046,SA05996,442,58,0,4,PC,F420/95,8.322000000000001,12715,605,0,48,60.622,334
2669855,IJ-046,SA05996,1170,25,0,3,PC,F420/95,3.66,13885,630,0,51,64.282,333
