Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2670796,IJ-156,15909,123,0,0,1,PC,FP75614/49,0.55,427
2670124,IJ-156,15910,628,5,0,4,PC,FP75614/49,1.99,426
2670124,IJ-156,15910,983,14,0,3,PC,FP75614/49,1.44,425
2670124,IJ-156,15910,865,14,0,3,PC,FP75614/49,1.44,424
2670124,IJ-156,15910,789,5,0,3,PC,FP75614/49,1.44,423
2670124,IJ-156,15910,910,4,0,5,PC,FP75614/49,2.6100000000000003,422
2670796,IJ-156,15909,266,24,0,1,PC,FP75614/49,0.55,421
2670796,IJ-156,15909,167,0,0,1,PC,FP75614/49,0.55,420
2670796,IJ-156,15909,796,0,0,3,PC,FP75614/49,1.6500000000000001,419
2670796,IJ-156,15909,951,9,0,3,PC,FP75614/49,1.6500000000000001,418
2670796,IJ-156,15909,990,4,0,3,PC,FP75614/49,1.6500000000000001,417
2670796,IJ-156,15909,623,7,0,3,PC,FP75614/49,1.6500000000000001,416
2670796,IJ-156,15909,973,0,0,3,PC,FP75614/49,1.6500000000000001,415
2670796,IJ-156,15909,183,0,0,1,PC,FP75614/49,0.55,413
2672507,IJ-156,15909,961,24,0,3,PC,FP75614/49,1.6500000000000001,412
2672507,IJ-156,15909,981,3,0,3,PC,FP75614/49,1.6500000000000001,411
2670124,IJ-156,15910,829,7,0,4,PC,FP75614/49,2.06,410
2670124,IJ-156,15910,856,31,0,3,PC,FP75614/49,1.44,409
2670124,IJ-156,15910,200,6,0,1,PC,FP75614/49,0.48,408
2672506,IJ-156,15910,400,12,0,2,PC,FP75614/49,1.03,405
2672506,IJ-156,15910,207,10,0,3,PC,FP75614/49,1.44,404
2672506,IJ-156,15910,692,92,0,3,PC,FP75614/49,1.44,403
2672504,IJ-156,15911,552,4,0,3,PC,FP75614/56,4.27,402
2672504,IJ-156,15911,664,0,0,4,PC,FP75614/56,4.890000000000001,401
2672507,IJ-156,15909,318,0,0,1,PC,FP75614/49,0.55,400
2672507,IJ-156,15909,150,0,0,1,PC,FP75614/49,0.55,399
2672507,IJ-156,15909,850,2,0,3,PC,FP75614/49,1.6500000000000001,398
2672507,IJ-156,15909,889,26,0,3,PC,FP75614/49,1.6500000000000001,397
2672507,IJ-156,15909,764,5,0,3,PC,FP75614/49,1.6500000000000001,396
2672507,IJ-156,15909,648,92,0,4,PC,FP75614/49,2.06,395
2672506,IJ-156,15910,452,0,0,3,PC,FP75614/49,1.44,394
2672506,IJ-156,15910,242,20,0,1,PC,FP75614/49,0.48,393
2672506,IJ-156,15910,104,0,0,1,PC,FP75614/49,0.48,392
2672506,IJ-156,15910,830,15,0,3,PC,FP75614/49,1.44,391
2672506,IJ-156,15910,783,24,0,3,PC,FP75614/49,1.44,390
2672507,IJ-156,15909,768,6,0,3,PC,FP75614/49,1.58,389
2672507,IJ-156,15909,773,30,0,3,PC,FP75614/49,1.6500000000000001,388
2672507,IJ-156,15909,656,11,0,3,PC,FP75614/49,1.6500000000000001,387
2672507,IJ-156,15909,282,9,0,1,PC,FP75614/49,0.55,386
2672507,IJ-156,15909,513,11,0,3,PC,FP75614/49,1.6500000000000001,384
2672507,IJ-156,15909,672,9,0,5,PC,FP75614/49,2.68,383
2674527,IJ-156,15909,647,19,0,3,PC,FP75614/49,1.6500000000000001,382
2674526,IJ-156,15911,387,10,0,3,PC,FP75614/56,4.34,381
2674527,IJ-156,15909,228,44,0,4,PC,FP75614/49,4.890000000000001,380
2674527,IJ-156,15909,180,15,0,1,PC,FP75614/49,0.55,379
2674527,IJ-156,15909,154,0,0,1,PC,FP75614/49,0.55,378
2674527,IJ-156,15909,809,27,0,3,PC,FP75614/49,1.6500000000000001,377
2674527,IJ-156,15909,882,31,0,3,PC,FP75614/49,1.6500000000000001,376
2674527,IJ-156,15909,896,10,0,3,PC,FP75614/49,1.6500000000000001,375
2674527,IJ-156,15909,561,30,0,3,PC,FP75614/49,1.6500000000000001,374
2674527,IJ-156,15909,564,5,0,5,PC,FP75614/49,2.54,373
2674934,IJ-156,15910,214,3,0,2,PC,FP75614/49,0.96,372
2674934,IJ-156,15910,354,20,0,3,PC,FP75614/49,1.44,370
2674934,IJ-156,15910,401,10,0,3,PC,FP75614/49,1.44,369
2674934,IJ-156,15910,317,1,0,2,PC,FP75614/49,0.96,368
2674934,IJ-156,15910,856,5,0,3,PC,FP75614/49,1.44,367
2674934,IJ-156,15910,919,16,0,3,PC,FP75614/49,1.44,366
2674934,IJ-156,15910,258,3,0,3,PC,FP75614/49,1.58,365
2674527,IJ-156,15909,162,0,0,1,PC,FP75614/49,0.55,364
2674527,IJ-156,15909,707,8,0,4,PC,FP75614/49,2.06,363
2674934,IJ-156,15910,257,28,0,2,PC,FP75614/49,0.96,362
2674934,IJ-156,15910,750,15,0,5,PC,FP75614/49,2.6100000000000003,361
2674527,IJ-156,15909,722,34,0,3,PC,FP75614/49,1.6500000000000001,360
2674527,IJ-156,15909,905,5,0,3,PC,FP75614/49,1.6500000000000001,359
2674527,IJ-156,15909,261,3,0,1,PC,FP75614/49,0.55,358
2674527,IJ-156,15909,695,8,0,2,PC,FP75614/49,1.1,356
2674527,IJ-156,15909,641,2,0,3,PC,FP75614/49,1.6500000000000001,355
2674527,IJ-156,15909,759,1,0,3,PC,FP75614/49,1.6500000000000001,354
2674527,IJ-156,15909,82,8,0,2,PC,FP75614/49,1.1,353
2674527,IJ-156,15909,32,68,0,3,PC,FP75614/49,1.6500000000000001,352
2674527,IJ-156,15909,4,0,0,1,PC,FP75614/49,0.55,351
2674934,IJ-156,15910,224,0,0,2,PC,FP75614/49,0.96,349
2674934,IJ-156,15910,594,11,0,3,PC,FP75614/49,1.44,348
2677271,IJ-156,15910,564,44,0,3,PC,FP75614/49,1.44,347
2676773,IJ-156,15909,570,10,0,4,PC,FP75614/49,2.13,346
2676773,IJ-156,15909,445,15,0,2,PC,FP75614/49,1.1,345
2676773,IJ-156,15909,271,10,0,1,PC,FP75614/49,0.55,344
2676773,IJ-156,15909,790,39,0,3,PC,FP75614/49,1.6500000000000001,342
2676773,IJ-156,15909,647,4,0,2,PC,FP75614/49,1.1,341
2676773,IJ-156,15909,520,19,0,3,PC,FP75614/49,1.6500000000000001,340
2677271,IJ-156,15910,629,27,0,4,PC,FP75614/49,1.92,339
2676773,IJ-156,15909,538,2,0,2,PC,FP75614/49,1.1,338
2676773,IJ-156,15909,550,0,0,2,PC,FP75614/49,1.1,335
2676773,IJ-156,15909,642,8,0,2,PC,FP75614/49,1.1,334
2676773,IJ-156,15909,436,3,0,3,PC,FP75614/49,1.6500000000000001,333
2676773,IJ-156,15909,474,9,0,2,PC,FP75614/49,1.1,332
2676773,IJ-156,15909,741,7,0,3,PC,FP75614/49,1.6500000000000001,331
2676773,IJ-156,15909,92,0,0,1,PC,FP75614/49,0.55,330
2676773,IJ-156,15909,437,14,0,3,PC,FP75614/49,1.51,328
2677271,IJ-156,15910,766,10,0,3,PC,FP75614/49,1.44,327
2677271,IJ-156,15910,778,5,0,3,PC,FP75614/49,1.44,326
2677271,IJ-156,15910,612,24,0,2,PC,FP75614/49,0.96,325
2676773,IJ-156,15909,221,0,0,2,PC,FP75614/49,1.1,321
2676773,IJ-156,15909,713,23,0,3,PC,FP75614/49,1.6500000000000001,320
2678562,IJ-156,15909,724,16,0,4,PC,FP75614/49,2.2,319
2678562,IJ-156,15909,651,2,0,3,PC,FP75614/49,1.6500000000000001,318
2678562,IJ-156,15909,911,6,0,3,PC,FP75614/49,1.6500000000000001,317
2678562,IJ-156,15909,186,0,0,1,PC,FP75614/49,0.55,315
2678562,IJ-156,15909,787,7,0,3,PC,FP75614/49,1.6500000000000001,314
2678562,IJ-156,15909,669,17,0,4,PC,FP75614/49,1.99,313
2678564,IJ-156,15910,430,12,0,2,PC,FP75614/49,0.96,312
2678564,IJ-156,15910,230,4,0,1,PC,FP75614/49,0.48,311
2678564,IJ-156,15910,194,2,0,2,PC,FP75614/49,0.96,307
2678564,IJ-156,15910,559,0,0,2,PC,FP75614/49,0.96,306
2678564,IJ-156,15910,862,7,0,3,PC,FP75614/49,1.44,305
