Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2668613,IJ-120,SA07023,618,1,0,4,PC,N148/18,1.96,376
2669068,IJ-120,SA07380,1493,60,0,4,PC,N148/18,1.2349999999999999,375
2669206,IJ-120,SA13359,1142,6,0,3,PC,N146/9,1.415,374
2667834,IJ-120,SA08385,708,19,0,6,PC,N-142/67,18.46,372
2667834,IJ-120,SA08385,985,18,0,2,PC,N-142/67,9.86,371
2667834,IJ-120,SA08385,258,48,0,3,PC,N-142/67,14.79,370
2667834,IJ-120,SA08385,450,33,0,2,PC,N-142/67,9.86,369
2669424,IJ-120,SA07312,277,0,0,3,PC,N-142/67,8.219999999999999,368
2654934,IJ-120,SA08385,1365,11,0,3,PC,N-142/67,14.79,367
2654934,IJ-120,SA08385,747,7,0,5,PC,N-142/67,13.508,366
2669684,IJ-120,SA07321,1180,32,0,5,PC,N148/18,8.54,365
2669684,IJ-120,SA07321,278,9,0,2,PC,N148/18,3.8,363
2669684,IJ-120,SA07321,1169,20,0,3,PC,N148/18,5.699999999999999,362
2667995,IJ-120,SA08399,579,62,0,5,PC,N-142/67,10.532,361
2667995,IJ-120,SA08399,1409,40,0,3,PC,N-142/67,5.43,360
2670173,IJ-120,SA05058,1371,54,0,4,PC,N148/18,1.36,359
2670173,IJ-120,SA05058,1060,46,0,5,PC,N148/18,3.84,358
2670657,IJ-120,SA07686,261,14,0,2,PC,N-142/67,2.295,356
2670616,IJ-120,SA02262,1125,52,0,4,PC,N148/18,2.98,355
2670616,IJ-120,SA02262,742,52,0,2,PC,N148/18,1.04,354
2670616,IJ-120,SA02262,900,44,0,5,PC,N148/18,2.6,353
2670616,IJ-120,SA02262,1354,56,0,3,PC,N148/18,1.56,352
2670616,IJ-120,SA02262,1368,13,0,5,PC,N148/18,6.667999999999999,351
2671127,IJ-120,SA10498,255,5,0,2,PC,N148/18,3.074,349
2671127,IJ-120,SA10498,1547,16,0,6,PC,N148/18,7.5009999999999994,348
2671220,IJ-120,SA01923,696,13,0,3,PC,N148/18,4.62,347
2671220,IJ-120,SA01923,1476,2,0,3,PC,N148/18,4.62,346
2670660,IJ-120,SA01366,1375,22,0,5,PC,N148/18,3.2800000000000002,345
2670660,IJ-120,SA01366,1373,28,0,4,PC,N148/18,1.274,344
2671526,IJ-120,SA02374,1044,0,0,2,PC,N148/18,0.596,343
2671526,IJ-120,SA02374,259,2,0,2,PC,N148/18,0.596,342
2671538,IJ-120,SA01834,1101,41,0,4,PC,N148/18,3.15,341
2671762,IJ-120,SA07126,1288,59,0,5,PC,N148/18,2.77,340
2671763,IJ-120,SA00049,1287,90,0,4,PC,N-142/67,1.84,339
2671762,IJ-120,SA07126,1345,63,0,4,PC,N148/18,2.125,338
2671762,IJ-120,SA07126,1360,35,0,3,PC,N148/18,1.665,337
2670827,IJ-120,SA07372,698,12,0,3,PC,N-142/67,6.947000000000001,336
2670827,IJ-120,SA07372,226,6,0,3,PC,N-142/67,9.588000000000001,335
2672022,IJ-120,SA01535,1441,32,0,5,PC,N148/18,6.7860000000000005,334
2672022,IJ-120,SA01535,1373,40,0,4,PC,N148/18,1.64,333
2672022,IJ-120,SA01535,1112,39,0,3,PC,N148/18,1.23,332
2670245,IJ-120,SA08400,1344,12,0,3,PC,N148/18,1.37,331
2670245,IJ-120,SA08400,1294,33,0,3,PC,N148/18,1.6500000000000001,330
2670245,IJ-120,SA08400,251,8,0,3,PC,N148/18,1.6500000000000001,328
2672477,IJ-120,SA07073,1283,40,0,5,PC,N148/18,4.61,327
2672520,IJ-120,SA01923,1153,86,0,3,PC,N148/18,4.62,326
2672520,IJ-120,SA01923,1258,8,0,3,PC,N148/18,4.62,325
2672520,IJ-120,SA01923,1209,4,0,2,PC,N148/18,3.08,324
2673193,IJ-120,SA00272,225,14,0,3,PC,N148/18,2.445,321
2673193,IJ-120,SA00272,1656,8,0,4,PC,N148/18,2.84,320
2673314,IJ-120,SA02103,1321,29,0,5,PC,N148/18,2.535,319
2672427,IJ-120,SA08400,1440,19,0,4,PC,N148/18,1.105,318
2672919,IJ-120,SA07321,1332,7,0,4,PC,N148/18,3.435,317
2672919,IJ-120,SA07321,1416,26,0,5,PC,N148/18,3.74,316
2673664,IJ-120,SA00049,431,2,0,3,PC,N-142/67,1.3800000000000001,314
2673663,IJ-120,SA01963,1586,23,0,5,PC,N148/18,1.8599999999999999,313
2673663,IJ-120,SA01963,1538,14,0,4,PC,N148/18,3.509,312
2673844,IJ-120,SA01918,1539,2,0,4,PC,N148/18,5.396,311
2673844,IJ-120,SA01918,1257,24,0,4,PC,N148/18,4.1899999999999995,310
2674091,IJ-120,SA07023,354,14,0,3,PC,N148/18,1.35,307
2674153,IJ-120,SA01695,825,6,0,4,PC,N148/18,2.407,306
2674211,IJ-120,SA00063,1389,10,0,4,PC,N148/18,3.9779999999999998,305
2674214,IJ-120,SA00946,1566,33,0,3,PC,N148/18,2.925,304
2674214,IJ-120,SA00946,1577,6,0,3,PC,N148/18,2.925,303
2674214,IJ-120,SA00946,1572,21,0,3,PC,N148/18,2.925,302
2674214,IJ-120,SA00946,1556,20,0,3,PC,N148/18,2.925,298
2674214,IJ-120,SA00946,1547,4,0,5,PC,N148/18,3.36,297
2674593,IJ-120,SA02262,1626,23,0,3,PC,N148/18,1.56,296
2674593,IJ-120,SA02262,1628,21,0,3,PC,N148/18,1.56,295
2674593,IJ-120,SA02262,208,27,0,3,PC,N148/18,1.56,293
2674593,IJ-120,SA02262,988,41,0,3,PC,N148/18,1.56,292
2675340,IJ-120,SA02008,1403,10,0,5,PC,N148/18,3.0100000000000002,291
2675340,IJ-120,SA02008,1649,17,0,3,PC,N148/18,1.08,290
2675517,IJ-120,SA10498,1440,12,0,5,PC,N148/18,4.411,289
2672022,IJ-120,SA01535,1514,1,0,4,PC,N148/18,2.261,288
2672022,IJ-120,SA01535,327,0,0,1,PC,N148/18,0.41,286
2672022,IJ-120,SA01535,1552,8,0,3,PC,N148/18,1.23,285
2672022,IJ-120,SA01535,1619,1,0,3,PC,N148/18,1.23,284
2672022,IJ-120,SA01535,1575,3,0,3,PC,N148/18,1.23,283
2675687,IJ-120,SA02376,1524,4,0,5,PC,N148/18,2.434,282
2675443,IJ-120,SA07010,1461,10,0,7,PC,N146/9,4.666,281
2675993,IJ-120,SA01742,372,8,0,3,PC,N146/9,2.04,279
2675993,IJ-120,SA01742,1538,10,0,5,PC,N146/9,4.28,278
2676040,IJ-120,SA01861,1404,5,0,3,PC,N148/18,4.0649999999999995,277
2676083,IJ-120,13444,1595,17,0,3,PC,N148/18,1.678,276
2676083,IJ-120,13444,1264,131,0,5,PC,N148/18,5.436,275
2676082,IJ-120,SA00995,1513,17,0,5,PC,N148/18,2.14,274
2675706,IJ-120,SA01764,871,13,0,2,PC,N148/18,1.06,273
2675706,IJ-120,SA01764,46,0,0,1,PC,N148/18,0.53,272
2675706,IJ-120,SA01764,2317,29,0,3,PC,N148/18,1.59,271
2675706,IJ-120,SA01764,1316,25,0,3,PC,N148/18,1.59,270
2676472,IJ-120,SA01923,1514,10,0,3,PC,N148/18,4.62,269
2676472,IJ-120,SA01923,1101,52,0,3,PC,N148/18,4.62,268
2676930,IJ-120,SA02008,813,29,0,3,PC,N148/18,2.26,267
2676930,IJ-120,SA02008,247,2,0,1,PC,N148/18,0.36,265
2676930,IJ-120,SA02008,3,0,0,1,PC,N148/18,0.36,264
2677525,IJ-120,SA00911,459,9,0,2,PC,N148/18,1.8,261
2677525,IJ-120,SA00911,2,0,0,1,PC,N148/18,0.9,260
2677525,IJ-120,SA00911,397,8,0,3,PC,N148/18,2.7,258
2677525,IJ-120,SA00911,1646,7,0,6,PC,N148/18,3.16,257
2677575,IJ-120,SA01422,1478,3,0,4,PC,N148/18,2.963,256
2677575,IJ-120,SA01422,338,4,0,2,PC,N148/18,1.674,255
2677230,IJ-120,SA03682,1520,11,0,5,PC,N148/18,8.687999999999999,254
2677479,IJ-120,SA01918,1356,16,0,6,PC,N148/18,13.1,253
2677818,IJ-120,SA05339,174,8,0,3,PC,N148/18,1.56,251
2677873,IJ-120,SA01980,1320,28,0,6,PC,N148/18,6.0,250
2677907,IJ-120,SA07686,1030,25,0,3,PC,N-142/67,4.26,249
2677907,IJ-120,SA07686,1446,3,0,3,PC,N-142/67,4.65,248
