Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2670506,IJ-122,SA07319,721,75,0,3,PC,F424/40,14.76,721,75,0,3,14.76,355
2670506,IJ-122,SA07319,894,24,0,3,PC,F424/40,18.060000000000002,1615,99,0,6,32.82,354
2670896,IJ-122,SA07028,1137,34,0,3,PC,P212/1,3.31,2752,133,0,9,36.13,353
2670892,IJ-122,SA07476,958,72,0,5,PC,F420/95,5.295,3710,205,0,14,41.425000000000004,352
2671019,IJ-122,SA07170,1093,66,26,4,PC,N148/18,2.62,4803,271,26,18,44.045,351
2671019,IJ-122,SA07170,175,0,0,3,PC,N148/18,1.23,4978,271,26,21,45.275,349
2670916,IJ-122,SA02910,1370,18,0,4,PC,N148/18,2.27,6348,289,26,25,47.545,348
2670916,IJ-122,SA02910,1295,3,0,4,PC,N148/18,12.83,7643,292,26,29,60.375,347
2671284,IJ-122,SA07281,1248,13,0,3,PC,N148/18,12.21,8891,305,26,32,72.58500000000001,346
2670132,IJ-122,SA02629,995,104,0,5,PC,F403/32,12.110000000000001,9886,409,26,37,84.69500000000001,345
2670132,IJ-122,SA02629,1099,84,0,4,PC,F403/32,9.88,10985,493,26,41,94.575,344
2670132,IJ-122,SA02629,548,8,0,3,PC,F403/32,3.1500000000000004,11533,501,26,44,97.72500000000001,343
2671553,IJ-122,SA07564,69,32,0,2,PC,N148/18,0.68,11602,533,26,46,98.40500000000002,342
2671553,IJ-122,SA07564,972,69,0,3,PC,N148/18,1.02,12574,602,26,49,99.42500000000001,341
2671760,IJ-122,SA02393,737,25,0,7,PC,N-142/67,15.124,13311,627,26,56,114.549,340
2671550,IJ-122,SA07281,1081,5,0,4,PC,N148/18,13.617,14392,632,26,60,128.166,339
2671550,IJ-122,SA07281,1103,43,0,3,PC,N148/18,12.21,15495,675,26,63,140.376,338
2671793,IJ-122,SA07381,1319,26,0,5,PC,N148/18,6.29,16814,701,26,68,146.666,337
2671793,IJ-122,SA07381,781,12,0,3,PC,N148/18,4.494,17595,713,26,71,151.16,336
2671190,IJ-122,SA07439,236,10,0,2,PC, F420/191,6.768,17831,723,26,73,157.928,335
2671190,IJ-122,SA07439,1030,5,0,3,PC, F420/191,10.152,18861,728,26,76,168.07999999999998,334
2672057,IJ-122,SA02326,805,36,0,4,PC,P212/1,6.244,19666,764,26,80,174.32399999999998,333
2672187,IJ-122,SA02417,1160,19,0,5,PC,N148/18,5.529999999999999,20826,783,26,85,179.85399999999998,332
2672054,IJ-122,SA05055,1152,75,0,4,PC,F403/32,4.711,21978,858,26,89,184.565,331
2671737,IJ-122,SA02629,907,51,0,4,PC,F403/32,8.617,22885,909,26,93,193.182,330
2671737,IJ-122,SA02629,257,15,0,3,PC,F403/32,7.41,23142,924,26,96,200.59199999999998,328
2671737,IJ-122,SA02629,806,71,0,3,PC,F403/32,7.41,23948,995,26,99,208.00199999999998,327
2671737,IJ-122,SA02629,668,64,0,3,PC,F403/32,5.534000000000001,24616,1059,26,102,213.53599999999997,326
2672453,IJ-122,SA07425,1214,32,0,4,PC,N-142/67,3.282,25830,1091,26,106,216.81799999999998,325
2672453,IJ-122,SA07425,879,77,0,4,PC,N-142/67,2.2800000000000002,26709,1168,26,110,219.09799999999998,324
2672861,IJ-122,SA07564,162,12,0,2,PC,N148/18,0.68,26871,1180,26,112,219.778,321
2672438,IJ-122,SA02629,684,79,0,5,PC,F403/32,8.09,27555,1259,26,117,227.868,320
2672438,IJ-122,SA02629,755,54,0,3,PC,F403/32,7.41,28310,1313,26,120,235.278,319
2672862,IJ-122,SA07476,572,78,0,5,PC,F420/95,6.715999999999999,28882,1391,26,125,241.994,318
2673594,IJ-122,SA02026,1146,6,0,4,PC,N148/18,8.26,30028,1397,26,129,250.254,317
