Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2670320,IJ-125,15911,79,0,0,3,PC,FP75614/56,5.6850000000000005,79,0,0,3,5.6850000000000005,612
2670320,IJ-125,15911,832,26,0,3,PC,FP75614/56,5.6850000000000005,911,26,0,6,11.370000000000001,611
2670320,IJ-125,15911,719,53,0,3,PC,FP75614/56,5.6850000000000005,1630,79,0,9,17.055,610
2670320,IJ-125,15911,584,19,0,3,PC,FP75614/56,5.6850000000000005,2214,98,0,12,22.740000000000002,609
2670320,IJ-125,15911,470,4,0,3,PC,FP75614/56,5.6850000000000005,2684,102,0,15,28.425000000000004,608
2670320,IJ-125,15911,252,39,0,3,PC,FP75614/56,5.6850000000000005,2936,141,0,18,34.11000000000001,607
2670320,IJ-125,15911,409,24,0,2,PC,FP75614/56,3.79,3345,165,0,20,37.900000000000006,606
2670320,IJ-125,15911,191,0,0,1,PC,FP75614/56,1.895,3536,165,0,21,39.79500000000001,605
2670124,IJ-125,15910,267,24,0,4,PC,FP75614/49,6.165,3803,189,0,25,45.96000000000001,604
2670320,IJ-125,15911,812,38,0,3,PC,FP75614/56,5.6850000000000005,4615,227,0,28,51.64500000000001,603
2670320,IJ-125,15911,333,41,0,2,PC,FP75614/56,3.79,4948,268,0,30,55.43500000000001,602
2670320,IJ-125,15911,137,15,0,2,PC,FP75614/56,3.79,5085,283,0,32,59.22500000000001,601
2670320,IJ-125,15911,47,0,0,2,PC,FP75614/56,3.79,5132,283,0,34,63.01500000000001,600
2670320,IJ-125,15911,0,52,0,1,PC,FP75614/56,1.895,5132,335,0,35,64.91000000000001,597
2672504,IJ-125,15911,30,0,0,1,PC,FP75614/56,1.895,5162,335,0,36,66.805,596
2672504,IJ-125,15911,4,0,0,1,PC,FP75614/56,1.895,5166,335,0,37,68.7,595
2672504,IJ-125,15911,685,14,0,3,PC,FP75614/56,5.6850000000000005,5851,349,0,40,74.385,594
2672504,IJ-125,15911,238,0,0,2,PC,FP75614/56,3.79,6089,349,0,42,78.17500000000001,593
2672504,IJ-125,15911,318,0,0,1,PC,FP75614/56,1.895,6407,349,0,43,80.07000000000001,592
