Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2671195,IJ-134,SA05537,75,14,0,1,PC,F403/32,0.841,356
2671195,IJ-134,SA05537,1296,15,0,3,PC,F403/32,2.5229999999999997,355
2671195,IJ-134,SA05537,161,1,0,1,PC,F403/32,0.841,354
2671195,IJ-134,SA05537,351,14,0,4,PC,F403/32,4.441,351
2671590,IJ-134,SA02693,909,12,0,2,PC,N148/18,2.4,350
2671590,IJ-134,SA02693,173,17,0,1,PC,N148/18,1.2,349
2671590,IJ-134,SA02693,1405,17,0,3,PC,N148/18,3.5999999999999996,348
2671590,IJ-134,SA02693,1305,48,0,3,PC,N148/18,3.5999999999999996,347
2670928,IJ-134,SA05414,956,32,0,3,PC,F424/40,10.620000000000001,346
2670928,IJ-134,SA05414,860,30,0,3,PC,F424/40,16.87,345
2671126,IJ-134,SA02084,1082,21,0,4,PC,P250/14,5.83,344
2671764,IJ-134,SA02853,196,22,0,2,PC,F420/191,3.6,342
2671764,IJ-134,SA02853,1164,18,0,3,PC,F420/191,5.4,341
2671764,IJ-134,SA02853,777,40,0,5,PC,F420/191,10.982,340
2671190,IJ-134,SA07439,763,97,0,4,PC,F420/191,9.328,339
2672131,IJ-134,SA01945,1282,16,0,4,PC,S315/10,7.16,338
2671306,IJ-134,SA01981,1098,16,0,5,PC,S315/10,13.969999999999999,337
2671554,IJ-134,SA01910,124,75,0,3,PC,S315/10,16.65,335
2671554,IJ-134,SA01910,486,51,0,3,PC,S315/10,16.65,334
2671554,IJ-134,SA01910,75,3,0,1,PC,S315/10,5.55,333
2672991,IJ-134,SA07395,873,77,0,4,PC,N148/18,5.04,332
2672991,IJ-134,SA07395,1236,19,0,3,PC,N148/18,3.7800000000000002,331
2672991,IJ-134,SA07395,832,22,0,2,PC,N148/18,2.52,330
2672991,IJ-134,SA07395,278,9,0,3,PC,N148/18,3.7800000000000002,328
2672861,IJ-134,SA07564,1131,23,0,4,PC,N148/18,3.2,327
2673500,IJ-134,SA02483,909,56,0,4,PC,N148/18,3.4720000000000004,326
2673500,IJ-134,SA02483,771,31,0,3,PC,N148/18,3.132,325
2673231,IJ-134,SA02697,816,72,0,5,PC,F424/40,20.524,324
2673231,IJ-134,SA02697,858,41,0,3,PC,F424/40,5.55,323
2673656,IJ-134,SA07451,301,5,0,4,PC,P212/1,1.36,321
2673851,IJ-134,SA05062,956,45,0,4,PC,F420/191,3.91,320
2673652,IJ-134,SA02629,385,168,0,5,PC, F403/32,8.221,319
2673732,IJ-134,SA02529,695,30,0,4,PC,F424/40,5.628,318
2673953,IJ-134,12813,1427,0,0,5,PC,N-142/44,2.25,317
2672542,IJ-134,sa13017,1051,18,0,5,PC, F420/134,5.49,316
2672542,IJ-134,sa13017,931,0,0,2,PC, F420/134,2.52,315
2672542,IJ-134,sa13017,136,25,0,3,PC, F420/134,3.7800000000000002,314
2672542,IJ-134,sa13017,1159,11,0,3,PC, F420/134,3.7800000000000002,313
2672542,IJ-134,sa13017,780,12,0,3,PC, F420/134,2.6799999999999997,312
2674215,IJ-134,SA05029,1037,71,0,5,PC,N146/9,3.026,311
2672603,IJ-134,17395,953,88,0,4,PC,N144/83,3.0869999999999997,310
2672991,IJ-134,SA07395,723,85,0,4,PC,N148/18,5.13,309
2672665,IJ-134,SA01945,252,8,0,1,PC,S315/10,2.3,308
2672665,IJ-134,SA01945,1401,16,0,3,PC,S315/10,6.8999999999999995,305
2672665,IJ-134,SA01945,1186,29,0,4,PC,S315/10,8.03,304
2674733,IJ-134,SA01810,1062,35,0,6,PC,S315/10,16.3,303
2674734,IJ-134,SA02069,650,63,0,4,PC,S315/10,20.98,302
2675142,IJ-134,SA01910,48,0,0,3,PC,S315/10,16.65,300
2675404,IJ-134,SA01981,960,31,0,5,PC,S315/10,11.93,299
2674733,IJ-134,SA01810,1123,46,0,5,PC,S315/10,8.02,298
2675314,IJ-134,SA05029,1248,41,0,4,PC,N146/9,4.62,297
2675548,IJ-134,SA07033,1531,21,0,4,PC,N146/9,2.84,296
2675511,IJ-134,SA02494,481,39,0,5,PC,F420/95,7.96,295
2674487,IJ-134,11974,773,22,0,2,PC,N-158/3,6.308,294
2674605,IJ-134,SA07439,95,6,0,1,PC,F420/191,3.384,293
2674605,IJ-134,SA07439,1264,24,0,3,PC,F420/191,10.152,292
2674605,IJ-134,SA07439,1405,22,0,3,PC,F420/191,10.152,291
2674605,IJ-134,SA07439,1366,26,0,4,PC,F420/191,13.306,290
2674605,IJ-134,SA07439,1079,61,0,7,PC,F420/191,10.504,289
2674800,IJ-134,SA07395,1391,36,0,4,PC,N148/18,5.04,288
2674800,IJ-134,SA07395,839,17,0,2,PC,N148/18,2.52,287
2674800,IJ-134,SA07395,242,14,0,3,PC,N148/18,3.7800000000000002,286
2674800,IJ-134,SA07395,1266,61,0,3,PC,N148/18,3.7800000000000002,285
2674800,IJ-134,SA07395,1507,18,0,3,PC,N148/18,3.7800000000000002,284
2674800,IJ-134,SA07395,1318,9,0,3,PC,N148/18,3.099,283
