Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2670506,IJ-122,SA07319,173,39,0,1,PC,F424/40,4.92,355
2670506,IJ-122,SA07319,437,16,0,1,PC,F424/40,4.92,355
2670506,IJ-122,SA07319,111,20,0,1,PC,F424/40,4.92,355
2670506,IJ-122,SA07319,403,3,0,1,PC,F424/40,4.92,354
2670506,IJ-122,SA07319,430,5,0,1,PC,F424/40,4.92,354
2670928,IJ-122,SA05414,61,16,0,1,PC,F424/40,8.22,354
2670896,IJ-122,SA07028,383,4,0,1,PC,P212/1,0.885,353
2670896,IJ-122,SA07028,525,5,0,1,PC,P212/1,0.885,353
2671018,IJ-122,SA07169,229,25,0,1,PC,P212/1,1.54,353
2670892,IJ-122,SA07476,121,35,0,1,PC,F420/95,0.9,352
2671018,IJ-122,SA07169,76,0,0,1,PC,P212/1,1.54,352
2671018,IJ-122,SA07169,495,29,0,1,PC,P212/1,1.54,352
2671126,IJ-122,SA02084,7,0,0,1,PC,P250/14,0.43,352
2671170,IJ-122,SA07028,259,8,0,1,PC,P212/1,0.885,352
2670892,IJ-122,SA07476,359,15,0,1,PC,F420/95,0.9,351
2670892,IJ-122,SA07476,316,49,26,1,PC,F420/95,0.9,351
2671019,IJ-122,SA07170,362,2,0,1,PC,N148/18,0.41,351
2671019,IJ-122,SA07170,56,0,0,1,PC,N148/18,0.41,351
2671019,IJ-122,SA07170,147,0,0,1,PC,N148/18,0.41,349
2671019,IJ-122,SA07170,5,0,0,1,PC,N148/18,0.41,349
2671019,IJ-122,SA07170,23,0,0,1,PC,N148/18,0.41,349
2670916,IJ-122,SA02910,233,3,0,1,PC,N148/18,0.62,348
2670916,IJ-122,SA02910,608,8,0,1,PC,N148/18,0.62,348
2670916,IJ-122,SA02910,262,7,0,1,PC,N148/18,0.62,348
2671019,IJ-122,SA07170,267,0,0,1,PC,N148/18,0.41,348
2670916,IJ-122,SA02910,37,0,0,1,PC,N148/18,0.62,347
2671284,IJ-122,SA07281,308,2,0,1,PC,N148/18,4.07,347
2671284,IJ-122,SA07281,488,0,0,1,PC,N148/18,4.07,347
2671284,IJ-122,SA07281,462,1,0,1,PC,N148/18,4.07,347
2671284,IJ-122,SA07281,283,8,0,1,PC,N148/18,4.07,346
2671284,IJ-122,SA07281,475,3,0,1,PC,N148/18,4.07,346
2671284,IJ-122,SA07281,490,2,0,1,PC,N148/18,4.07,346
2670132,IJ-122,SA02629,249,14,0,1,PC,F403/32,2.47,345
2670132,IJ-122,SA02629,145,19,0,1,PC,F403/32,2.47,345
2671046,IJ-122,SA02594,264,2,0,1,PC,F420/95,1.55,345
2671046,IJ-122,SA02594,218,67,0,1,PC,F420/95,1.55,345
2671284,IJ-122,SA07281,119,2,0,1,PC,N148/18,4.07,345
2670132,IJ-122,SA02629,12,0,0,1,PC,F403/32,2.47,344
2670132,IJ-122,SA02629,303,2,0,1,PC,F403/32,2.47,344
2670132,IJ-122,SA02629,444,11,0,1,PC,F403/32,2.47,344
2670132,IJ-122,SA02629,340,71,0,1,PC,F403/32,2.47,344
2670132,IJ-122,SA02629,180,6,0,1,PC,F403/32,2.47,343
2671553,IJ-122,SA07564,246,2,0,1,PC,N148/18,0.34,343
2671553,IJ-122,SA07564,122,0,0,1,PC,N148/18,0.34,343
2671553,IJ-122,SA07564,37,32,0,1,PC,N148/18,0.34,342
2671553,IJ-122,SA07564,32,0,0,1,PC,N148/18,0.34,342
2671553,IJ-122,SA07564,325,0,0,1,PC,N148/18,0.34,341
2671553,IJ-122,SA07564,390,25,0,1,PC,N148/18,0.34,341
2671553,IJ-122,SA07564,257,44,0,1,PC,N148/18,0.34,341
2670928,IJ-122,SA05414,3,7,0,1,PC,F424/40,8.22,340
2671553,IJ-122,SA07564,25,0,0,1,PC,N148/18,0.34,340
2671611,IJ-122,SA08091,64,2,0,1,PC,N148/18,1.85,340
2671717,IJ-122,SA02529,220,3,0,1,PC,F424/40,1.407,340
2671717,IJ-122,SA02529,224,13,0,1,PC,F424/40,1.407,340
2671760,IJ-122,SA02393,75,0,0,1,PC,N-142/67,0.95,340
2671760,IJ-122,SA02393,126,0,0,1,PC,N-142/67,0.95,340
2671550,IJ-122,SA07281,246,0,0,1,PC,N148/18,4.07,339
2671550,IJ-122,SA07281,265,1,0,1,PC,N148/18,4.07,339
2671550,IJ-122,SA07281,447,1,0,1,PC,N148/18,4.07,339
2671717,IJ-122,SA02529,123,3,0,1,PC,F424/40,1.407,339
2671550,IJ-122,SA07281,294,2,0,1,PC,N148/18,4.07,338
2671550,IJ-122,SA07281,434,11,0,1,PC,N148/18,4.07,338
2671550,IJ-122,SA07281,375,30,0,1,PC,N148/18,4.07,338
2671550,IJ-122,SA07281,220,7,0,1,PC,N148/18,4.07,337
2671793,IJ-122,SA07381,14,0,0,1,PC,N148/18,0.555,337
2671793,IJ-122,SA07381,322,3,0,1,PC,N148/18,0.555,337
2671793,IJ-122,SA07381,545,12,0,1,PC,N148/18,0.555,337
2671793,IJ-122,SA07381,218,4,0,1,PC,N148/18,0.555,337
2671793,IJ-122,SA07381,79,0,0,1,PC,N148/18,0.555,336
2671793,IJ-122,SA07381,502,12,0,1,PC,N148/18,0.555,336
2671190,IJ-122,SA07439,200,0,0,1,PC, F420/191,3.384,336
2671190,IJ-122,SA07439,212,10,0,1,PC, F420/191,3.384,335
2671190,IJ-122,SA07439,24,0,0,1,PC, F420/191,3.384,335
2671190,IJ-122,SA07439,273,0,0,1,PC, F420/191,3.384,334
2671190,IJ-122,SA07439,431,0,0,1,PC, F420/191,3.384,334
2671190,IJ-122,SA07439,326,5,0,1,PC, F420/191,3.384,334
2671190,IJ-122,SA07439,214,7,0,1,PC, F420/191,3.384,333
2672057,IJ-122,SA02326,106,0,0,1,PC,P212/1,1.02,333
2672057,IJ-122,SA02326,404,21,0,1,PC,P212/1,1.02,333
2672058,IJ-122,SA02672,81,8,0,1,PC,N148/18,0.82,333
2672055,IJ-122,SA02292,197,2,0,1,PC,F420/95,1.09,332
2672058,IJ-122,SA02672,402,2,0,1,PC,N148/18,0.82,332
2672058,IJ-122,SA02672,53,0,0,1,PC,N148/18,0.82,332
2672187,IJ-122,SA02417,55,1,0,1,PC,N148/18,1.4,332
2672187,IJ-122,SA02417,453,14,0,1,PC,N148/18,1.4,332
2672054,IJ-122,SA05055,305,2,0,1,PC,F403/32,1.207,331
2672054,IJ-122,SA05055,486,6,0,1,PC,F403/32,1.207,331
2672054,IJ-122,SA05055,65,8,0,1,PC,F403/32,1.207,331
2672055,IJ-122,SA02292,296,59,0,1,PC,F420/95,1.09,331
