Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2671195,IJ-134,SA05537,75,14,0,1,PC,F403/32,0.841,75,14,0,1,0.841,356
2671195,IJ-134,SA05537,1296,15,0,3,PC,F403/32,2.5229999999999997,1371,29,0,4,3.364,355
2671195,IJ-134,SA05537,161,1,0,1,PC,F403/32,0.841,1532,30,0,5,4.205,354
2671195,IJ-134,SA05537,351,14,0,4,PC,F403/32,4.441,1883,44,0,9,8.646,351
2671590,IJ-134,SA02693,909,12,0,2,PC,N148/18,2.4,2792,56,0,11,11.046000000000001,350
2671590,IJ-134,SA02693,173,17,0,1,PC,N148/18,1.2,2965,73,0,12,12.246,349
2671590,IJ-134,SA02693,1405,17,0,3,PC,N148/18,3.5999999999999996,4370,90,0,15,15.846,348
2671590,IJ-134,SA02693,1305,48,0,3,PC,N148/18,3.5999999999999996,5675,138,0,18,19.445999999999998,347
2670928,IJ-134,SA05414,956,32,0,3,PC,F424/40,10.620000000000001,6631,170,0,21,30.066,346
2670928,IJ-134,SA05414,860,30,0,3,PC,F424/40,16.87,7491,200,0,24,46.936,345
2671126,IJ-134,SA02084,1082,21,0,4,PC,P250/14,5.83,8573,221,0,28,52.766,344
2671764,IJ-134,SA02853,196,22,0,2,PC,F420/191,3.6,8769,243,0,30,56.366,342
2671764,IJ-134,SA02853,1164,18,0,3,PC,F420/191,5.4,9933,261,0,33,61.766,341
2671764,IJ-134,SA02853,777,40,0,5,PC,F420/191,10.982,10710,301,0,38,72.74799999999999,340
2671190,IJ-134,SA07439,763,97,0,4,PC,F420/191,9.328,11473,398,0,42,82.076,339
2672131,IJ-134,SA01945,1282,16,0,4,PC,S315/10,7.16,12755,414,0,46,89.23599999999999,338
2671306,IJ-134,SA01981,1098,16,0,5,PC,S315/10,13.969999999999999,13853,430,0,51,103.20599999999999,337
2671554,IJ-134,SA01910,124,75,0,3,PC,S315/10,16.65,13977,505,0,54,119.856,335
2671554,IJ-134,SA01910,486,51,0,3,PC,S315/10,16.65,14463,556,0,57,136.506,334
2671554,IJ-134,SA01910,75,3,0,1,PC,S315/10,5.55,14538,559,0,58,142.056,333
2672991,IJ-134,SA07395,873,77,0,4,PC,N148/18,5.04,15411,636,0,62,147.096,332
2672991,IJ-134,SA07395,1236,19,0,3,PC,N148/18,3.7800000000000002,16647,655,0,65,150.876,331
2672991,IJ-134,SA07395,832,22,0,2,PC,N148/18,2.52,17479,677,0,67,153.39600000000002,330
2672991,IJ-134,SA07395,278,9,0,3,PC,N148/18,3.7800000000000002,17757,686,0,70,157.17600000000002,328
2672861,IJ-134,SA07564,1131,23,0,4,PC,N148/18,3.2,18888,709,0,74,160.376,327
2673500,IJ-134,SA02483,909,56,0,4,PC,N148/18,3.4720000000000004,19797,765,0,78,163.848,326
2673500,IJ-134,SA02483,771,31,0,3,PC,N148/18,3.132,20568,796,0,81,166.98000000000002,325
2673231,IJ-134,SA02697,816,72,0,5,PC,F424/40,20.524,21384,868,0,86,187.50400000000002,324
2673231,IJ-134,SA02697,858,41,0,3,PC,F424/40,5.55,22242,909,0,89,193.05400000000003,323
2673656,IJ-134,SA07451,301,5,0,4,PC,P212/1,1.36,22543,914,0,93,194.41400000000004,321
2673851,IJ-134,SA05062,956,45,0,4,PC,F420/191,3.91,23499,959,0,97,198.32400000000004,320
2673652,IJ-134,SA02629,385,168,0,5,PC, F403/32,8.221,23884,1127,0,102,206.54500000000004,319
2673732,IJ-134,SA02529,695,30,0,4,PC,F424/40,5.628,24579,1157,0,106,212.17300000000006,318
2673953,IJ-134,12813,1427,0,0,5,PC,N-142/44,2.25,26006,1157,0,111,214.42300000000006,317
2672542,IJ-134,sa13017,1051,18,0,5,PC, F420/134,5.49,27057,1175,0,116,219.91300000000007,316
2672542,IJ-134,sa13017,931,0,0,2,PC, F420/134,2.52,27988,1175,0,118,222.43300000000008,315
2672542,IJ-134,sa13017,136,25,0,3,PC, F420/134,3.7800000000000002,28124,1200,0,121,226.21300000000008,314
2672542,IJ-134,sa13017,1159,11,0,3,PC, F420/134,3.7800000000000002,29283,1211,0,124,229.99300000000008,313
2672542,IJ-134,sa13017,780,12,0,3,PC, F420/134,2.6799999999999997,30063,1223,0,127,232.6730000000001,312
2674215,IJ-134,SA05029,1037,71,0,5,PC,N146/9,3.026,31100,1294,0,132,235.6990000000001,311
2672603,IJ-134,17395,953,88,0,4,PC,N144/83,3.0869999999999997,32053,1382,0,136,238.7860000000001,310
2672991,IJ-134,SA07395,723,85,0,4,PC,N148/18,5.13,32776,1467,0,140,243.91600000000008,309
2672665,IJ-134,SA01945,252,8,0,1,PC,S315/10,2.3,33028,1475,0,141,246.2160000000001,308
2672665,IJ-134,SA01945,1401,16,0,3,PC,S315/10,6.8999999999999995,34429,1491,0,144,253.1160000000001,305
2672665,IJ-134,SA01945,1186,29,0,4,PC,S315/10,8.03,35615,1520,0,148,261.1460000000001,304
2674733,IJ-134,SA01810,1062,35,0,6,PC,S315/10,16.3,36677,1555,0,154,277.4460000000001,303
2674734,IJ-134,SA02069,650,63,0,4,PC,S315/10,20.98,37327,1618,0,158,298.4260000000001,302
2675142,IJ-134,SA01910,48,0,0,3,PC,S315/10,16.65,37375,1618,0,161,315.0760000000001,300
2675404,IJ-134,SA01981,960,31,0,5,PC,S315/10,11.93,38335,1649,0,166,327.0060000000001,299
2674733,IJ-134,SA01810,1123,46,0,5,PC,S315/10,8.02,39458,1695,0,171,335.02600000000007,298
2675314,IJ-134,SA05029,1248,41,0,4,PC,N146/9,4.62,40706,1736,0,175,339.6460000000001,297
2675548,IJ-134,SA07033,1531,21,0,4,PC,N146/9,2.84,42237,1757,0,179,342.48600000000005,296
2675511,IJ-134,SA02494,481,39,0,5,PC,F420/95,7.96,42718,1796,0,184,350.446,295
