Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2670333,IJ-137,SA05003,24.0,0.0,0,8,PC,S315/1,0.678,24.0,0.0,0,8,0.678,364
2670333,IJ-137,SA05003,1476.0,0.0,0,8,PC,S315/1,0.678,1500.0,0.0,0,16,1.356,363
2670333,IJ-137,SA05003,3211.0,61.0,0,12,PC,S315/1,1.0170000000000001,4711.0,61.0,0,28,2.373,362
2670333,IJ-137,SA05003,5156.0,268.0,0,16,PC,S315/1,1.356,9867.0,329.0,0,44,3.729,361
2670333,IJ-137,SA05003,4739.0,165.0,0,12,PC,S315/1,1.0170000000000001,14606.0,494.0,0,56,4.746,360
2670333,IJ-137,SA05003,2590.0,222.0,0,16,PC,S315/1,1.356,17196.0,716.0,0,72,6.102,359
2670333,IJ-137,SA05003,1700.0,104.0,0,8,PC,S315/1,0.678,18896.0,820.0,0,80,6.78,358
2670333,IJ-137,SA05003,68.0,0.0,0,8,PC,S315/1,0.678,18964.0,820.0,0,88,7.458,356
2670333,IJ-137,SA05003,752.0,0.0,0,8,PC,S315/1,0.678,19716.0,820.0,0,96,8.136000000000001,355
2670333,IJ-137,SA05003,2793.0,219.0,0,8,PC,S315/1,0.678,22509.0,1039.0,0,104,8.814000000000002,354
2670333,IJ-137,SA05003,1829.0,139.0,0,4,PC,S315/1,0.339,24338.0,1178.0,0,108,9.153000000000002,353
2670333,IJ-137,SA05003,1573.0,7.0,0,12,PC,S315/1,1.0170000000000001,25911.0,1185.0,0,120,10.170000000000002,352
2670333,IJ-137,SA05003,324.0,0.0,0,8,PC,S315/1,0.678,26235.0,1185.0,0,128,10.848000000000003,351
2670333,IJ-137,SA05003,844.0,0.0,0,12,PC,S315/1,1.0170000000000001,27079.0,1185.0,0,140,11.865000000000002,350
2670333,IJ-137,SA05003,3038.0,226.0,0,8,PC,S315/1,0.678,30117.0,1411.0,0,148,12.543000000000003,349
2670333,IJ-137,SA05003,4020.0,356.0,0,12,PC,S315/1,1.0170000000000001,34137.0,1767.0,0,160,13.560000000000002,348
2670333,IJ-137,SA05003,1056.0,0.0,0,8,PC,S315/1,0.678,35193.0,1767.0,0,168,14.238000000000003,347
2672510,IJ-137,SA05003,2692.0,132.0,0,8,PC,S315/1,0.678,37885.0,1899.0,0,176,14.916000000000004,346
2672510,IJ-137,SA05003,228.0,0.0,0,4,PC,S315/1,0.339,38113.0,1899.0,0,180,15.255000000000004,345
2672510,IJ-137,SA05003,2634.0,210.0,0,8,PC,S315/1,0.678,40747.0,2109.0,0,188,15.933000000000005,342
2672510,IJ-137,SA05003,3420.0,208.0,0,12,PC,S315/1,1.0170000000000001,44167.0,2317.0,0,200,16.950000000000006,341
2672510,IJ-137,SA05003,3902.0,150.0,0,12,PC,S315/1,1.0170000000000001,48069.0,2467.0,0,212,17.967000000000006,340
2672510,IJ-137,SA05003,3987.0,185.0,0,8,PC,S315/1,0.678,52056.0,2652.0,0,220,18.645000000000007,339
2672510,IJ-137,SA05003,4273.0,207.0,0,8,PC,S315/1,0.678,56329.0,2859.0,0,228,19.323000000000008,338
2672510,IJ-137,SA05003,132.0,0.0,0,4,PC,S315/1,0.339,56461.0,2859.0,0,232,19.662000000000006,337
2672510,IJ-137,SA05003,36.0,0.0,0,8,PC,S315/1,0.678,56497.0,2859.0,0,240,20.340000000000007,336
2672510,IJ-137,SA05003,4082.0,458.0,0,8,PC,S315/1,0.678,60579.0,3317.0,0,248,21.018000000000008,335
2672510,IJ-137,SA05003,3911.0,157.0,0,12,PC,S315/1,1.0170000000000001,64490.0,3474.0,0,260,22.035000000000007,334
2672510,IJ-137,SA05003,4240.0,372.0,0,8,PC,S315/1,0.678,68730.0,3846.0,0,268,22.713000000000008,333
2672510,IJ-137,SA05003,3857.0,163.0,0,12,PC,S315/1,1.0170000000000001,72587.0,4009.0,0,280,23.730000000000008,332
2672510,IJ-137,SA05003,2738.0,82.0,0,8,PC,S315/1,0.678,75325.0,4091.0,0,288,24.40800000000001,331
2672510,IJ-137,SA05003,2280.0,68.0,0,8,PC,S315/1,0.678,77605.0,4159.0,0,296,25.08600000000001,330
2672510,IJ-137,SA05003,4.0,16.0,0,4,PC,S315/1,0.339,77609.0,4175.0,0,300,25.425000000000008,329
2672510,IJ-137,SA05003,2357.0,43.0,0,8,PC,S315/1,0.678,79966.0,4218.0,0,308,26.10300000000001,328
2674217,IJ-137,SA05658,1752.0,108.0,0,8,PC,S315/1,0.75,81718.0,4326.0,0,316,26.85300000000001,327
2674217,IJ-137,SA05658,1731.0,81.0,0,8,PC,S315/1,0.822,83449.0,4407.0,0,324,27.675000000000008,326
2674217,IJ-137,SA05658,1095.0,41.0,0,8,PC,S315/1,0.822,84544.0,4448.0,0,332,28.497000000000007,325
2674217,IJ-137,SA05658,156.0,0.0,0,4,PC,S315/1,0.411,84700.0,4448.0,0,336,28.90800000000001,324
2674217,IJ-137,SA05658,3936.0,172.0,0,8,PC,S315/1,0.822,88636.0,4620.0,0,344,29.730000000000008,320
2674710,IJ-137,SA05003,2510.0,58.0,0,8,PC,S315/1,0.678,91146.0,4678.0,0,352,30.40800000000001,319
2674710,IJ-137,SA05003,2197.0,31.0,0,8,PC,S315/1,0.678,93343.0,4709.0,0,360,31.08600000000001,318
2674710,IJ-137,SA05003,4606.0,154.0,0,12,PC,S315/1,1.0170000000000001,97949.0,4863.0,0,372,32.10300000000001,317
2674710,IJ-137,SA05003,3207.0,241.0,0,8,PC,S315/1,0.678,101156.0,5104.0,0,380,32.781000000000006,316
2674710,IJ-137,SA05003,326.0,0.0,0,8,PC,S315/1,0.678,101482.0,5104.0,0,388,33.459,315
2674710,IJ-137,SA05003,3777.0,183.0,0,8,PC,S315/1,0.678,105259.0,5287.0,0,396,34.137,314
2674710,IJ-137,SA05003,4356.0,144.0,0,8,PC,S315/1,0.678,109615.0,5431.0,0,404,34.815,313
2674710,IJ-137,SA05003,4358.0,90.0,0,12,PC,S315/1,1.089,113973.0,5521.0,0,416,35.903999999999996,312
2675468,IJ-137,SA05658,4272.0,100.0,0,12,PC,S315/1,1.2329999999999999,118245.0,5621.0,0,428,37.13699999999999,311
2675468,IJ-137,SA05658,4445.0,231.0,0,8,PC,S315/1,0.822,122690.0,5852.0,0,436,37.958999999999996,310
2675468,IJ-137,SA05658,1362.0,18.0,0,8,PC,S315/1,0.822,124052.0,5870.0,0,444,38.781,307
2675468,IJ-137,SA05658,2240.0,0.0,0,8,PC,S315/1,0.822,126292.0,5870.0,0,452,39.603,306
2675468,IJ-137,SA05658,2143.0,45.0,0,8,PC,S315/1,0.822,128435.0,5915.0,0,460,40.425000000000004,305
2675468,IJ-137,SA05658,4278.0,298.0,0,12,PC,S315/1,1.2329999999999999,132713.0,6213.0,0,472,41.658,304
2675468,IJ-137,SA05658,3597.0,199.0,0,12,PC,S315/1,1.2329999999999999,136310.0,6412.0,0,484,42.891,303
2675468,IJ-137,SA05658,2710.0,274.0,0,8,PC,S315/1,0.822,139020.0,6686.0,0,492,43.713,302
2675468,IJ-137,SA05658,140.0,0.0,0,8,PC,S315/1,0.822,139160.0,6686.0,0,500,44.535000000000004,301
2675468,IJ-137,SA05658,3512.0,44.0,0,12,PC,S315/1,1.2329999999999999,142672.0,6730.0,0,512,45.768,300
2675468,IJ-137,SA05658,4382.0,16.0,0,12,PC,S315/1,1.2329999999999999,147054.0,6746.0,0,524,47.001,299
2672510,IJ-137,SA05003,5277.0,135.0,0,13,PC,S315/1,1.572,152331.0,6881.0,0,537,48.573,298
2672510,IJ-137,SA05003,1666.0,129.0,0,3,PC,S315/1,1.0170000000000001,153997.0,7010.0,0,540,49.59,297
2672510,IJ-137,SA05003,4789.0,154.0,0,17,PC,S315/1,1.695,158786.0,7164.0,0,557,51.285000000000004,296
2672510,IJ-137,SA05003,724.0,56.0,0,8,PC,S315/1,0.678,159510.0,7220.0,0,565,51.963,295
2672510,IJ-137,SA05003,96.0,0.0,0,4,PC,S315/1,0.339,159606.0,7220.0,0,569,52.302,294
2672510,IJ-137,SA05003,6459.0,145.0,0,12,PC,S315/1,1.0170000000000001,166065.0,7365.0,0,581,53.319,293
2672510,IJ-137,SA05003,5526.0,62.0,0,12,PC,S315/1,1.0170000000000001,171591.0,7427.0,0,593,54.336000000000006,292
2672510,IJ-137,SA05003,5424.0,112.0,0,12,PC,S315/1,1.0170000000000001,177015.0,7539.0,0,605,55.35300000000001,291
2672510,IJ-137,SA05003,4181.0,47.0,0,12,PC,S315/1,1.0170000000000001,181196.0,7586.0,0,617,56.37000000000001,290
2676817,IJ-137,SA15930,4953.0,243.0,0,20,PC,S315/10,1.695,186149.0,7829.0,0,637,58.06500000000001,289
2676817,IJ-137,SA15930,3785.0,67.0,0,8,PC,S315/10,0.678,189934.0,7896.0,0,645,58.74300000000001,288
2676817,IJ-137,SA15930,1313.0,67.0,0,12,PC,S315/10,1.0170000000000001,191247.0,7963.0,0,657,59.76000000000001,287
