Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2670256,IJ-164,sa13017,66,30,0,1,PC,F420/134,1.26,371
2670248,IJ-164,15838,885,52,0,3,PC, F420/134,6.069999999999999,370
2670248,IJ-164,15838,795,7,0,4,PC, F420/134,6.185,369
2670256,IJ-164,sa13017,1063,6,0,3,PC,F420/134,3.7800000000000002,368
2670256,IJ-164,sa13017,1015,7,0,3,PC,F420/134,3.7800000000000002,367
2670256,IJ-164,sa13017,931,14,0,3,PC,F420/134,3.7800000000000002,366
2670256,IJ-164,sa13017,638,1,0,2,PC,F420/134,2.52,365
2670256,IJ-164,sa13017,248,3,0,1,PC,F420/134,1.26,364
2670836,IJ-164,SA13760,615,32,0,5,PC,F424/64,24.88,363
2670992,IJ-164,15840,507,53,0,6,PC,F420/191,37.86,362
2670294,IJ-164,SA17337,667,80,0,5,PC,F420/134,34.025,361
2670294,IJ-164,SA17337,274,7,0,1,PC,F420/134,7.135,360
2670294,IJ-164,SA17337,-8,8,0,1,PC,F420/134,7.135,359
2670294,IJ-164,SA17337,-4,4,0,1,PC,F420/134,7.135,358
2670294,IJ-164,SA17337,-6,6,0,1,PC,F420/134,7.135,356
2662583,IJ-164,12872,32,0,0,2,PC,F420/134,12.12,317
2662583,IJ-164,12872,6,0,0,1,PC,F420/134,6.06,316
2662583,IJ-164,12872,21,0,0,1,PC,F420/134,6.06,315
2662583,IJ-164,12872,594,0,0,3,PC,F420/134,18.18,314
2662583,IJ-164,12872,388,0,0,3,PC,F420/134,18.18,313
2662583,IJ-164,12872,641,0,0,3,PC,F420/134,19.255,312
2674512,IJ-164,SA17337,637,17,0,3,PC,F420/134,21.405,311
2674512,IJ-164,SA17337,766,4,0,3,PC,F420/134,21.405,310
2674512,IJ-164,SA17337,637,0,0,2,PC,F420/134,14.27,309
2674512,IJ-164,SA17337,676,28,0,3,PC,F420/134,21.405,307
2674517,IJ-164,17395,759,12,0,4,PC,N144/83,5.4,306
2674517,IJ-164,17395,449,65,0,4,PC,N144/83,8.0,305
2675907,IJ-164,SA18390,549,18,0,4,PC, F420/134,10.11,304
2674507,IJ-164,15838,473,127,0,4,PC, F420/134,9.62,303
2674507,IJ-164,15838,312,23,0,2,PC, F420/134,4.81,302
2674507,IJ-164,15838,98,21,0,1,PC, F420/134,2.405,301
2674507,IJ-164,15838,695,17,0,6,PC, F420/134,16.677,300
2674507,IJ-164,15838,565,52,0,4,PC, F420/134,8.237,299
2674496,IJ-164,SA13760,525,34,0,3,PC,F424/64,12.943999999999999,298
2674496,IJ-164,SA13760,562,65,0,3,PC,F424/64,16.5,297
2674496,IJ-164,SA13760,344,29,0,4,PC,F424/64,17.759999999999998,296
2674992,IJ-164,sa13017,442,13,0,2,PC,F420/134,2.52,295
2674992,IJ-164,sa13017,-6,6,0,1,PC,F420/134,1.26,294
2674992,IJ-164,sa13017,1155,11,0,3,PC,F420/134,3.7800000000000002,293
2674522,IJ-164,SA17439,406,0,0,2,PC,F420/201,3.51,292
2674522,IJ-164,SA17439,1130,8,0,3,PC,F420/201,6.75,291
2674487,IJ-164,11974,1022,5,0,4,PC,N-158/3,10.808,290
2676981,IJ-164,17395,528,60,0,4,PC,N144/83,7.204000000000001,289
2676981,IJ-164,17395,40,0,0,1,PC,N144/83,1.35,287
2676981,IJ-164,17395,892,11,0,2,PC,N144/83,2.7,286
2676981,IJ-164,17395,156,4,0,1,PC,N144/83,1.35,285
2677116,IJ-164,SA07337,1447,4,0,3,PC,F420/306,26.199,284
2677116,IJ-164,SA07337,383,12,0,5,PC,F420/306,37.337,283
2677116,IJ-164,SA07337,520,0,0,2,PC,F420/306,17.466,282
2677116,IJ-164,SA07337,534,10,0,2,PC,F420/306,17.466,281
2677116,IJ-164,SA07337,104,10,0,1,PC,F420/306,8.733,280
2677116,IJ-164,SA07337,815,24,0,3,PC,F420/306,26.199,279
2677116,IJ-164,SA07337,314,25,0,2,PC,F420/306,17.466,278
2677562,IJ-164,SA17375,805,12,0,4,PC,N144/83,7.776,271
2676976,IJ-164,15838,738,42,0,4,PC, F420/134,9.158999999999999,270
2676716,IJ-164,15840,851,27,0,4,PC,F420/191,13.524999999999999,269
2676716,IJ-164,15840,683,12,0,3,PC,F420/191,18.93,268
2676716,IJ-164,15840,513,16,0,2,PC,F420/191,12.62,267
2676716,IJ-164,15840,-6,6,0,1,PC,F420/191,6.31,266
2676716,IJ-164,15840,512,68,0,4,PC,F420/191,22.81,265
2676973,IJ-164,SA13760,566,42,0,4,PC,F424/64,26.905,264
2677194,IJ-164,SA17337,767,28,0,3,PC,F420/134,21.405,263
2677194,IJ-164,SA17337,636,44,0,3,PC,F420/134,21.405,262
2677194,IJ-164,SA17337,1056,13,0,3,PC,F420/134,21.405,261
2677194,IJ-164,SA17337,705,0,0,2,PC,F420/134,14.27,260
2677194,IJ-164,SA17337,90,0,0,1,PC,F420/134,7.135,259
2677194,IJ-164,SA17337,464,199,0,4,PC,F420/134,25.27,258
2678804,IJ-164,SA13760,437,20,0,3,PC,F424/64,12.943999999999999,257
2678772,IJ-164,SA17440,1112,7,0,5,PC,N144/83,9.036,256
2678750,IJ-164,sa13017,703,10,0,2,PC,F420/134,2.52,255
2678761,IJ-164,15958,596,15,7,3,PC,F420/134,13.379999999999999,254
2678761,IJ-164,15958,616,17,0,3,PC,F420/134,18.18,251
2678761,IJ-164,15958,1030,24,0,3,PC,F420/134,18.18,250
2678655,IJ-164,15840,571,15,0,6,PC,F420/191,33.41,249
2678655,IJ-164,15840,638,14,0,4,PC,F420/191,21.18,248
2679488,IJ-164,SA17439,611,3,0,2,PC,F420/201,4.5,247
2678714,IJ-164,SA07322,46,14,0,1,PC,N144/83,2.35,245
2678714,IJ-164,SA07322,671,38,4,4,PC,N144/83,6.979,244
2678763,IJ-164,15984,860,46,0,3,PC,F420/134,4.629,243
2678699,IJ-164,SA02872,601,39,0,4,PC,F420/134,9.95,242
2678699,IJ-164,SA02872,768,11,0,3,PC,F420/134,17.97,241
2678662,IJ-164,15838,511,13,0,3,PC, F420/134,10.8,240
2678662,IJ-164,15838,54,16,0,1,PC, F420/134,2.405,239
2678662,IJ-164,15838,46,5,0,1,PC, F420/134,2.405,238
2678662,IJ-164,15838,734,21,0,4,PC, F420/134,9.62,237
2678662,IJ-164,15838,14,0,0,1,PC, F420/134,2.405,236
2678662,IJ-164,15838,27,15,0,1,PC, F420/134,2.405,235
2679983,IJ-164,18339,627,103,0,4,PC,N-142/44,8.596,234
2679983,IJ-164,18339,700,62,0,3,PC,N-142/44,4.143,233
2679983,IJ-164,18339,51,0,0,1,PC,N-142/44,1.381,231
2679983,IJ-164,18339,772,55,0,3,PC,N-142/44,4.143,230
2679983,IJ-164,18339,669,76,0,4,PC,N-142/44,5.002000000000001,229
2680362,IJ-164,sa13017,741,62,0,5,PC,F420/134,6.16,228
2680362,IJ-164,sa13017,902,11,0,3,PC,F420/134,3.7800000000000002,227
2680362,IJ-164,sa13017,562,31,0,4,PC,F420/134,7.092,226
2680803,IJ-164,SA17375,13,6,0,1,PC,N144/83,1.944,224
2680803,IJ-164,SA17375,473,16,0,2,PC,N144/83,3.888,223
2680803,IJ-164,SA17375,73,27,0,2,PC,N144/83,8.254,222
2678655,IJ-164,15840,121,21,0,1,PC,F420/191,6.31,221
2678655,IJ-164,15840,598,13,0,3,PC,F420/191,18.93,220
2678655,IJ-164,15840,621,37,0,5,PC,F420/191,19.834999999999997,219
2680576,IJ-164,15838,75,19,0,1,PC, F420/134,2.405,217
2680472,IJ-164,SA13760,462,121,0,5,PC,F424/64,21.31,216
2680472,IJ-164,SA13760,20,28,0,1,PC,F424/64,5.5,215
2680472,IJ-164,SA13760,364,63,0,3,PC,F424/64,18.134999999999998,214
2680841,IJ-164,SA17337,5,4,0,1,PC,F420/134,7.135,213
2680361,IJ-164,10436,53,0,0,2,PC,N-142/44,2.24,209
2680361,IJ-164,10436,710,27,23,4,PC,N-142/44,5.61,208
2680809,IJ-164,SA17439,586,7,0,2,PC,F420/201,4.5,207
2680368,IJ-164,SA07337,688,35,0,4,PC,F420/306,30.137999999999998,206
2680368,IJ-164,SA07337,776,57,0,3,PC,F420/306,26.199,205
2680368,IJ-164,SA07337,582,0,0,2,PC,F420/306,17.466,204
2680368,IJ-164,SA07337,62,8,0,1,PC,F420/306,8.733,203
2680368,IJ-164,SA07337,892,12,0,3,PC,F420/306,26.199,202
2680368,IJ-164,SA07337,223,7,0,2,PC,F420/306,14.233,201
2680470,IJ-164,SA13760,168,0,0,2,PC,F424/64,11.0,200
2680470,IJ-164,SA13760,117,0,0,1,PC,F424/64,5.5,199
2682454,IJ-164,SA17439,256,24,0,3,PC,F420/201,10.0,198
2682454,IJ-164,SA17439,104,0,0,1,PC,F420/201,2.25,196
2682454,IJ-164,SA17439,944,16,0,3,PC,F420/201,6.75,195
2682437,IJ-164,15984,580,4,0,4,PC,F420/134,6.879,194
2682437,IJ-164,15984,570,20,5,2,PC,F420/134,3.086,193
2682412,IJ-164,sa13017,488,21,0,4,PC,F420/134,5.323,191
2682408,IJ-164,12753,110,12,0,3,PC,N-158/3,3.84,189
2682408,IJ-164,12753,1005,28,0,3,PC,N-158/3,3.96,188
2682408,IJ-164,12753,31,17,0,2,PC,N-158/3,7.63,187
2682433,IJ-164,15840,16,0,0,1,PC,F420/191,6.31,186
2682433,IJ-164,15840,382,80,0,3,PC,F420/191,18.93,185
2682433,IJ-164,15840,339,7,10,3,PC,F420/191,19.755,184
2682460,IJ-164,SA17337,543,5,0,2,PC,F420/134,14.27,183
2682460,IJ-164,SA17337,94,6,0,1,PC,F420/134,7.135,182
2682601,IJ-164,SA07337,738,35,0,4,PC,F420/306,33.334,181
2682601,IJ-164,SA07337,213,4,0,2,PC,F420/306,17.466,180
2682601,IJ-164,SA07337,648,80,0,3,PC,F420/306,26.199,179
2682601,IJ-164,SA07337,892,24,0,3,PC,F420/306,26.199,178
2682601,IJ-164,SA07337,878,61,0,3,PC,F420/306,26.199,177
2682601,IJ-164,SA07337,330,0,0,1,PC,F420/306,8.733,176
2682601,IJ-164,SA07337,170,0,0,1,PC,F420/306,8.733,175
2682430,IJ-164,15838,270,43,3,3,PC, F420/134,13.543,174
2682430,IJ-164,15838,503,38,0,3,PC, F420/134,7.215,173
2682430,IJ-164,15838,579,27,0,4,PC, F420/134,6.185,172
2682430,IJ-164,15838,293,87,0,4,PC, F420/134,8.475,171
2682430,IJ-164,15838,160,94,0,2,PC, F420/134,4.81,170
2684300,IJ-164,15838,119,25,0,2,PC, F420/134,4.81,167
2684300,IJ-164,15838,298,35,0,2,PC, F420/134,4.81,166
2684300,IJ-164,15838,447,64,0,4,PC, F420/134,8.565,165
2684470,IJ-164,17395,772,52,0,4,PC,N144/83,5.4,164
2684470,IJ-164,17395,624,55,0,3,PC,N144/83,4.050000000000001,163
2684470,IJ-164,17395,552,29,0,2,PC,N144/83,2.7,162
2684470,IJ-164,17395,124,12,0,2,PC,N144/83,2.7,161
2685093,IJ-164,SA13760,457,101,9,3,PC,F424/64,12.35,160
2685093,IJ-164,SA13760,518,82,0,3,PC,F424/64,16.5,159
2684469,IJ-164,SA17439,665,83,0,3,PC,F420/201,10.0,158
2684469,IJ-164,SA17439,956,18,0,3,PC,F420/201,6.75,157
2685304,IJ-164,sa13017,624,94,0,4,PC,F420/134,6.03,156
2685304,IJ-164,sa13017,238,11,0,1,PC,F420/134,1.26,155
2685304,IJ-164,sa13017,97,12,0,1,PC,F420/134,1.26,154
2685304,IJ-164,sa13017,671,67,0,3,PC,F420/134,3.7800000000000002,153
2685304,IJ-164,sa13017,873,58,0,3,PC,F420/134,3.7800000000000002,152
2684300,IJ-164,15838,646,57,0,4,PC, F420/134,8.475,151
2684300,IJ-164,15838,127,30,0,3,PC, F420/134,16.675,150
2684457,IJ-164,SA17337,262,58,0,4,PC,F420/134,28.54,149
2684457,IJ-164,SA17337,340,15,0,2,PC,F420/134,14.27,148
2684457,IJ-164,SA17337,157,9,0,1,PC,F420/134,7.135,147
2684457,IJ-164,SA17337,640,56,0,3,PC,F420/134,21.405,146
2684457,IJ-164,SA17337,622,30,0,3,PC,F420/134,21.405,145
2684457,IJ-164,SA17337,614,41,0,3,PC,F420/134,21.405,144
2685703,IJ-164,10436,779,24,0,4,PC,N-142/44,16.509999999999998,143
2685703,IJ-164,10436,643,57,0,4,PC,N-142/44,14.86,142
2684481,IJ-164,15840,296,23,0,2,PC,F420/191,12.62,141
2684481,IJ-164,15840,95,5,0,1,PC,F420/191,6.31,140
2684481,IJ-164,15840,610,23,0,4,PC,F420/191,10.36,139
2684470,IJ-164,17395,795,11,0,3,PC,N144/83,4.050000000000001,138
2684470,IJ-164,17395,867,6,0,3,PC,N144/83,4.050000000000001,137
2684470,IJ-164,17395,243,8,0,2,PC,N144/83,2.7,132
2686142,IJ-164,17395,398,67,40,3,PC,N144/83,4.050000000000001,131
2686142,IJ-164,17395,760,18,0,4,PC,N144/83,5.4,130
2686142,IJ-164,17395,873,20,0,4,PC,N144/83,5.4,129
2686142,IJ-164,17395,481,26,0,4,PC,N144/83,7.0489999999999995,128
2686713,IJ-164,SA17375,642,25,0,2,PC,N144/83,3.888,127
2686713,IJ-164,SA17375,3,0,0,1,PC,N144/83,1.944,126
2686813,IJ-164,15838,332,96,0,3,PC, F420/134,7.215,125
2686813,IJ-164,15838,159,59,0,3,PC, F420/134,7.215,124
2686813,IJ-164,15838,48,26,0,1,PC, F420/134,2.405,123
2686571,IJ-164,SA17337,38,28,0,3,PC,F420/134,16.674999999999997,122
2686571,IJ-164,SA17337,165,17,0,4,PC,F420/134,19.08,121
2686813,IJ-164,15838,268,19,0,1,PC, F420/134,2.405,120
2686813,IJ-164,15838,514,52,0,3,PC, F420/134,7.215,118
2686571,IJ-164,SA17337,198,42,0,4,PC,F420/134,23.81,117
2687024,IJ-164,10436,602,56,0,5,PC,N-142/44,11.615,116
2686142,IJ-164,17395,806,33,0,4,PC,N144/83,5.17,115
2686142,IJ-164,17395,831,24,0,3,PC,N144/83,4.050000000000001,114
2687147,IJ-164,SA17439,313,10,0,2,PC,F420/201,3.6,113
2687147,IJ-164,SA17439,43,16,0,1,PC,F420/201,2.25,112
2687147,IJ-164,SA17439,87,5,0,1,PC,F420/201,2.25,111
2687147,IJ-164,SA17439,152,0,0,1,PC,F420/201,2.25,104
2687147,IJ-164,SA17439,600,1,0,2,PC,F420/201,8.559999999999999,103
2688502,IJ-164,15840,49,2,0,2,PC,F420/191,12.62,102
