Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2669984,IJ-155,12484,69,0,0,2,PC,N-142/44,2.7,69,0,0,2,2.7,356
2669984,IJ-155,12484,-1,3,0,2,PC,N-142/44,2.7,68,3,0,4,5.4,355
2669984,IJ-155,12484,357,23,0,2,PC,N-142/44,2.7,425,26,0,6,8.100000000000001,354
2669984,IJ-155,12484,561,49,0,3,PC,N-142/44,4.050000000000001,986,75,0,9,12.150000000000002,353
2670832,IJ-155,SA02872,20,25,0,2,PC,F420/306,7.34,1006,100,0,11,19.490000000000002,352
2670832,IJ-155,SA02872,337,0,0,3,PC,F420/306,17.97,1343,100,0,14,37.46,351
2670832,IJ-155,SA02872,143,0,0,1,PC,F420/306,5.99,1486,100,0,15,43.45,350
2670832,IJ-155,SA02872,169,12,0,3,PC,F420/306,17.97,1655,112,0,18,61.42,349
2672603,IJ-155,17395,767,68,0,5,PC,N144/83,11.39,2422,180,0,23,72.81,348
2667780,IJ-155,15841,135,39,0,3,PC,F420/134,4.436,2557,219,0,26,77.24600000000001,347
2672564,IJ-155,15984,501,23,0,2,PC,F420/134,3.086,3058,242,0,28,80.33200000000001,346
2673213,IJ-155,SA02794,718,41,0,4,PC,F403/32,4.106,3776,283,0,32,84.438,345
2673213,IJ-155,SA02794,39,0,0,1,PC,F403/32,0.51,3815,283,0,33,84.94800000000001,344
2672506,IJ-155,15910,464,0,0,4,PC,FP75614/49,1.95,4279,283,0,37,86.89800000000001,341
2672506,IJ-155,15910,79,0,0,3,PC,FP75614/49,1.44,4358,283,0,40,88.33800000000001,340
2672506,IJ-155,15910,715,38,0,3,PC,FP75614/49,1.44,5073,321,0,43,89.778,339
2672504,IJ-155,15911,470,1,0,4,PC,FP75614/56,4.75,5543,322,0,47,94.528,338
2672504,IJ-155,15911,172,0,0,1,PC,FP75614/56,1.895,5715,322,0,48,96.423,337
2672504,IJ-155,15911,9,0,0,1,PC,FP75614/56,1.895,5724,322,0,49,98.318,335
2672507,IJ-155,15909,673,7,0,4,PC,FP75614/49,4.890000000000001,6397,329,0,53,103.208,334
2672507,IJ-155,15909,474,3,0,3,PC,FP75614/49,1.6500000000000001,6871,332,0,56,104.858,333
2672507,IJ-155,15909,807,3,0,3,PC,FP75614/49,1.6500000000000001,7678,335,0,59,106.50800000000001,332
2672507,IJ-155,15909,574,46,0,4,PC,FP75614/49,2.06,8252,381,0,63,108.56800000000001,331
2672506,IJ-155,15910,346,22,0,2,PC,FP75614/49,0.96,8598,403,0,65,109.528,330
2672506,IJ-155,15910,226,0,0,1,PC,FP75614/49,0.48,8824,403,0,66,110.00800000000001,329
2672506,IJ-155,15910,110,0,0,1,PC,FP75614/49,0.48,8934,403,0,67,110.48800000000001,328
2672506,IJ-155,15910,546,55,0,3,PC,FP75614/49,1.44,9480,458,0,70,111.92800000000001,327
2672506,IJ-155,15910,619,33,0,3,PC,FP75614/49,1.44,10099,491,0,73,113.36800000000001,326
2672507,IJ-155,15909,605,5,0,3,PC,FP75614/49,1.58,10704,496,0,76,114.94800000000001,325
2672507,IJ-155,15909,730,16,0,3,PC,FP75614/49,1.6500000000000001,11434,512,0,79,116.59800000000001,324
2672507,IJ-155,15909,781,11,0,3,PC,FP75614/49,1.6500000000000001,12215,523,0,82,118.24800000000002,323
2672507,IJ-155,15909,4,0,0,1,PC,FP75614/49,0.55,12219,523,0,83,118.79800000000002,319
2674527,IJ-155,15909,647,3,0,5,PC,FP75614/49,2.6100000000000003,12866,526,0,88,121.40800000000002,318
2674527,IJ-155,15909,425,37,0,4,PC,FP75614/49,4.890000000000001,13291,563,0,92,126.29800000000002,317
2674527,IJ-155,15909,639,9,0,5,PC,FP75614/49,5.44,13930,572,0,97,131.73800000000003,316
2674527,IJ-155,15909,232,11,0,1,PC,FP75614/49,0.55,14162,583,0,98,132.28800000000004,315
2674527,IJ-155,15909,140,0,0,1,PC,FP75614/49,0.55,14302,583,0,99,132.83800000000005,314
2674527,IJ-155,15909,672,32,0,3,PC,FP75614/49,1.6500000000000001,14974,615,0,102,134.48800000000006,313
2674527,IJ-155,15909,525,34,0,3,PC,FP75614/49,1.6500000000000001,15499,649,0,105,136.13800000000006,312
2674527,IJ-155,15909,141,7,0,2,PC,FP75614/49,1.1,15640,656,0,107,137.23800000000006,311
2674527,IJ-155,15909,473,13,0,3,PC,FP75614/49,1.6500000000000001,16113,669,0,110,138.88800000000006,310
2674934,IJ-155,15910,622,43,0,5,PC,FP75614/49,2.54,16735,712,0,115,141.42800000000005,309
2674934,IJ-155,15910,198,48,0,1,PC,FP75614/49,0.48,16933,760,0,116,141.90800000000004,308
2674934,IJ-155,15910,730,50,0,3,PC,FP75614/49,1.44,17663,810,0,119,143.34800000000004,306
2674934,IJ-155,15910,470,37,0,2,PC,FP75614/49,0.96,18133,847,0,121,144.30800000000005,305
2674934,IJ-155,15910,62,0,0,2,PC,FP75614/49,0.96,18195,847,0,123,145.26800000000006,304
2674934,IJ-155,15910,201,10,0,2,PC,FP75614/49,0.96,18396,857,0,125,146.22800000000007,303
2674934,IJ-155,15910,251,0,0,2,PC,FP75614/49,0.96,18647,857,0,127,147.18800000000007,302
2674527,IJ-155,15909,257,3,0,2,PC,FP75614/49,1.03,18904,860,0,129,148.21800000000007,301
2674527,IJ-155,15909,162,0,0,1,PC,FP75614/49,0.55,19066,860,0,130,148.7680000000001,300
2674527,IJ-155,15909,660,17,0,4,PC,FP75614/49,2.06,19726,877,0,134,150.8280000000001,299
2674934,IJ-155,15910,297,33,0,2,PC,FP75614/49,0.96,20023,910,0,136,151.7880000000001,298
2674934,IJ-155,15910,256,19,0,4,PC,FP75614/49,2.06,20279,929,0,140,153.8480000000001,297
2674527,IJ-155,15909,336,27,0,3,PC,FP75614/49,1.6500000000000001,20615,956,0,143,155.4980000000001,296
2674527,IJ-155,15909,595,4,0,3,PC,FP75614/49,1.6500000000000001,21210,960,0,146,157.1480000000001,295
2674527,IJ-155,15909,54,0,0,1,PC,FP75614/49,0.55,21264,960,0,147,157.69800000000012,294
2674527,IJ-155,15909,700,4,0,3,PC,FP75614/49,1.6500000000000001,21964,964,0,150,159.34800000000013,292
2674527,IJ-155,15909,523,4,0,3,PC,FP75614/49,1.6500000000000001,22487,968,0,153,160.99800000000013,291
2674527,IJ-155,15909,1048,14,0,3,PC,FP75614/49,1.6500000000000001,23535,982,0,156,162.64800000000014,290
2674527,IJ-155,15909,868,17,0,3,PC,FP75614/49,1.6500000000000001,24403,999,0,159,164.29800000000014,289
2674527,IJ-155,15909,931,9,0,3,PC,FP75614/49,1.6500000000000001,25334,1008,0,162,165.94800000000015,288
2674527,IJ-155,15909,195,27,0,1,PC,FP75614/49,0.55,25529,1035,0,163,166.49800000000016,287
2674527,IJ-155,15909,89,0,0,1,PC,FP75614/49,0.55,25618,1035,0,164,167.04800000000017,286
2674527,IJ-155,15909,540,16,0,4,PC,FP75614/49,2.06,26158,1051,0,168,169.10800000000017,285
2677271,IJ-155,15910,503,12,0,3,PC,FP75614/49,1.44,26661,1063,0,171,170.54800000000017,284
2677271,IJ-155,15910,546,16,0,4,PC,FP75614/49,1.92,27207,1079,0,175,172.46800000000016,283
2676773,IJ-155,15909,531,22,0,3,PC,FP75614/49,1.58,27738,1101,0,178,174.04800000000017,282
2676773,IJ-155,15909,460,11,0,2,PC,FP75614/49,1.1,28198,1112,0,180,175.14800000000017,281
2676773,IJ-155,15909,541,0,0,2,PC,FP75614/49,1.1,28739,1112,0,182,176.24800000000016,277
2676773,IJ-155,15909,114,0,0,1,PC,FP75614/49,0.55,28853,1112,0,183,176.79800000000017,276
