Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2672778,IJ-135,SA25368,262,8,0,3,PC,P250/14,12.899999999999999,20002,504,0,87,214.12399999999994,314
2672778,IJ-135,SA25368,553,52,0,4,PC,P250/14,18.99,20555,556,0,91,233.11399999999995,313
2673137,IJ-135,SA25674,468,78,0,3,PC,P250/14,18.27,21023,634,0,94,251.38399999999996,312
2673137,IJ-135,SA25674,270,63,0,3,PC,P250/14,18.27,21293,697,0,97,269.65399999999994,311
2674198,IJ-135,SA05184,547,24,0,2,PC,P250/14,3.202,21840,721,0,99,272.85599999999994,310
2672778,IJ-135,SA25368,310,18,0,3,PC,P250/14,12.899999999999999,22150,739,0,102,285.7559999999999,309
2672778,IJ-135,SA25368,342,65,0,2,PC,P250/14,8.6,22492,804,0,104,294.35599999999994,308
2672778,IJ-135,SA25368,538,44,0,3,PC,P250/14,12.899999999999999,23030,848,0,107,307.2559999999999,306
2672778,IJ-135,SA25368,74,8,0,1,PC,P250/14,4.3,23104,856,0,108,311.5559999999999,305
2674961,IJ-135,SA05740,485,37,0,3,PC,AC- 70810,5.85,23589,893,0,111,317.40599999999995,304
2675135,IJ-135,SA15239,634,31,0,3,PC,P250/14,2.9219999999999997,24223,924,0,114,320.328,303
2675124,IJ-135,SA25674,628,41,0,4,PC,P250/14,7.548,24851,965,0,118,327.876,302
2674631,IJ-135,SA25695,396,17,0,3,PC,P250/14,6.093,25247,982,0,121,333.969,299
2675123,IJ-135,SA05214,750,67,0,3,PC,P250/14,4.854,25997,1049,0,124,338.823,298
2674634,IJ-135,SA25368,624,67,0,4,PC,P250/14,14.518,26621,1116,0,128,353.341,297
2674634,IJ-135,SA25368,715,37,0,4,PC,P250/14,9.36,27336,1153,0,132,362.701,296
2674637,IJ-135,13661,1151,41,0,3,PC,N-142/44,1.1400000000000001,28487,1194,0,135,363.841,295
2674637,IJ-135,13661,214,41,0,2,PC,N-142/44,0.863,28701,1235,0,137,364.704,294
2675640,IJ-135,SA05738,893,16,0,5,PC,AC- 70810,6.9079999999999995,29594,1251,0,142,371.612,292
2675640,IJ-135,SA05738,560,37,0,4,PC,AC- 70810,3.351,30154,1288,0,146,374.963,291
2675801,IJ-135,SA05213,1071,9,0,3,PC,P250/14,1.851,31225,1297,0,149,376.814,290
2675641,IJ-135,SA25236,807,66,0,4,PC,P250/14,2.066,32032,1363,0,153,378.88,289
2675914,IJ-135,SA05679,280,65,0,3,PC,AC- 70810,3.591,32312,1428,0,156,382.471,288
2674643,IJ-135,SA05155,122,1,0,2,PC,P250/14,3.5220000000000002,32434,1429,0,158,385.993,285
2674643,IJ-135,SA05155,661,55,0,3,PC,P250/14,5.904,33095,1484,0,161,391.897,284
2674634,IJ-135,SA25368,599,47,0,3,PC,P250/14,10.568,33694,1531,0,164,402.465,283
2674634,IJ-135,SA25368,630,20,0,3,PC,P250/14,12.899999999999999,34324,1551,0,167,415.36499999999995,282
2674961,IJ-135,SA05740,659,30,0,5,PC,AC- 70810,16.8,34983,1581,0,172,432.16499999999996,281
2674961,IJ-135,SA05740,534,48,0,2,PC,AC- 70810,3.9,35517,1629,0,174,436.06499999999994,280
2674961,IJ-135,SA05740,10,0,0,1,PC,AC- 70810,1.95,35527,1629,0,175,438.01499999999993,279
2674650,IJ-135,SA05184,331,0,0,4,PC,P250/14,6.753,35858,1629,0,179,444.7679999999999,278
2674636,IJ-135,SA25367,378,7,0,2,PC,P250/14,4.051,36236,1636,0,181,448.8189999999999,277
2674636,IJ-135,SA25367,1034,9,0,4,PC,P250/14,9.8,37270,1645,0,185,458.6189999999999,276
2674636,IJ-135,SA25367,984,14,0,4,PC,P250/14,8.836,38254,1659,0,189,467.4549999999999,275
2676844,IJ-135,SA05155,727,7,0,4,PC,P250/14,7.872,38981,1666,0,193,475.32699999999994,274
2676844,IJ-135,SA05155,590,15,0,3,PC,P250/14,3.202,39571,1681,0,196,478.52899999999994,273
2677003,IJ-135,SA05213,286,4,0,3,PC,P250/14,1.851,39857,1685,0,199,480.37999999999994,272
2677003,IJ-135,SA05213,856,51,0,4,PC,P250/14,2.7880000000000003,40713,1736,0,203,483.16799999999995,271
2677127,IJ-135,SA25229,709,48,0,2,PC,P250/14,1.554,41422,1784,0,205,484.7219999999999,270
2677309,IJ-135,SA08042,444,13,0,4,PC,P250/14,3.819,41866,1797,0,209,488.54099999999994,269
2677309,IJ-135,SA08042,793,17,0,3,PC,P250/14,2.265,42659,1814,0,212,490.8059999999999,268
2677309,IJ-135,SA08042,745,23,0,3,PC,P250/14,2.265,43404,1837,0,215,493.0709999999999,267
2677143,IJ-135,SA05214,282,8,0,4,PC,P250/14,3.883,43686,1845,0,219,496.9539999999999,266
2677143,IJ-135,SA05214,30,0,0,3,PC,P250/14,4.854,43716,1845,0,222,501.8079999999999,265
2677143,IJ-135,SA05214,792,17,0,2,PC,P250/14,3.236,44508,1862,0,224,505.04399999999987,264
2677143,IJ-135,SA05214,832,13,0,2,PC,P250/14,3.236,45340,1875,0,226,508.27999999999986,263
2677143,IJ-135,SA05214,685,14,0,4,PC,P250/14,10.189,46025,1889,0,230,518.4689999999998,262
2677315,IJ-135,SA25695,580,34,0,2,PC,P250/14,5.714,46605,1923,0,232,524.1829999999999,261
2677218,IJ-135,SA25367,359,29,0,5,PC,P250/14,15.31,46964,1952,0,237,539.4929999999998,260
2677313,IJ-135,SA25694,358,40,0,2,PC,P250/14,6.94,47322,1992,0,239,546.4329999999999,259
2677313,IJ-135,SA25694,22,0,0,2,PC,P250/14,6.94,47344,1992,0,241,553.3729999999999,258
2677313,IJ-135,SA25694,442,35,0,2,PC,P250/14,6.94,47786,2027,0,243,560.313,257
2677313,IJ-135,SA25694,477,33,0,3,PC,P250/14,10.41,48263,2060,0,246,570.723,256
2677313,IJ-135,SA25694,431,53,0,3,PC,P250/14,10.41,48694,2113,0,249,581.1329999999999,255
2676841,IJ-135,SA25368,534,27,0,4,PC,P250/14,16.37,49228,2140,0,253,597.5029999999999,254
2676841,IJ-135,SA25368,608,49,0,3,PC,P250/14,12.899999999999999,49836,2189,0,256,610.4029999999999,253
2676841,IJ-135,SA25368,124,12,0,1,PC,P250/14,4.3,49960,2201,0,257,614.7029999999999,252
2676841,IJ-135,SA25368,5,0,0,1,PC,P250/14,4.3,49965,2201,0,258,619.0029999999998,251
2676841,IJ-135,SA25368,611,26,0,3,PC,P250/14,12.899999999999999,50576,2227,0,261,631.9029999999998,250
2676841,IJ-135,SA25368,543,31,0,4,PC,P250/14,11.65,51119,2258,0,265,643.5529999999998,249
2677218,IJ-135,SA25367,469,64,0,2,PC,P250/14,4.9,51588,2322,0,267,648.4529999999997,248
2678265,IJ-135,SA05739,247,51,0,4,PC,AC- 70810,7.393000000000001,51835,2373,0,271,655.8459999999998,247
2678265,IJ-135,SA05739,408,15,0,4,PC,AC- 70810,7.116,52243,2388,0,275,662.9619999999998,246
2676844,IJ-135,SA05155,633,14,0,3,PC,P250/14,5.234,52876,2402,0,278,668.1959999999998,245
2676844,IJ-135,SA05155,221,4,0,2,PC,P250/14,3.936,53097,2406,0,280,672.1319999999998,244
2678802,IJ-135,SA07050,883,15,0,4,PC,N148/18,5.836,53980,2421,0,284,677.9679999999998,243
2678802,IJ-135,SA07050,1054,16,0,3,PC,N148/18,2.8499999999999996,55034,2437,0,287,680.8179999999999,242
2678802,IJ-135,SA07050,1107,5,0,3,PC,N148/18,2.8499999999999996,56141,2442,0,290,683.6679999999999,241
2678802,IJ-135,SA07050,963,10,0,3,PC,N148/18,2.8499999999999996,57104,2452,0,293,686.5179999999999,240
2678640,IJ-135,SA25368,555,50,0,4,PC,P250/14,13.85,57659,2502,0,297,700.3679999999999,239
2678640,IJ-135,SA25368,294,21,0,2,PC,P250/14,4.917,57953,2523,0,299,705.285,238
2679150,IJ-135,SA05213,227,4,0,3,PC,P250/14,1.851,58180,2527,0,302,707.136,237
2679150,IJ-135,SA05213,949,15,0,3,PC,P250/14,1.851,59129,2542,0,305,708.987,236
2679150,IJ-135,SA05213,586,26,0,2,PC,P250/14,4.087,59715,2568,0,307,713.074,235
2679362,IJ-135,SA25694,596,27,0,2,PC,P250/14,6.94,60311,2595,0,309,720.014,234
2679349,IJ-135,13661,916,42,0,4,PC,N-142/44,4.61,61227,2637,0,313,724.624,233
2679349,IJ-135,13661,931,1,0,2,PC,N-142/44,0.76,62158,2638,0,315,725.384,232
2679349,IJ-135,13661,830,0,0,3,PC,N-142/44,1.1400000000000001,62988,2638,0,318,726.524,230
2678802,IJ-135,SA07050,215,8,0,2,PC,N148/18,1.9,63203,2646,0,320,728.424,229
2679362,IJ-135,SA25694,595,20,0,4,PC,P250/14,11.360000000000001,63798,2666,0,324,739.784,228
2679362,IJ-135,SA25694,690,10,0,3,PC,P250/14,10.41,64488,2676,0,327,750.194,227
2678615,IJ-135,SA05679,628,23,0,4,PC,AC- 70810,10.048,65116,2699,0,331,760.242,226
2678803,IJ-135,SA05214,860,14,0,5,PC,P250/14,8.026,65976,2713,0,336,768.2679999999999,225
2678803,IJ-135,SA05214,585,6,0,2,PC,P250/14,3.236,66561,2719,0,338,771.5039999999999,224
2678803,IJ-135,SA05214,244,5,0,2,PC,P250/14,3.236,66805,2724,0,340,774.7399999999999,223
2678640,IJ-135,SA25368,455,60,0,4,PC,P250/14,14.518,67260,2784,0,344,789.2579999999999,222
2678640,IJ-135,SA25368,347,72,0,3,PC,P250/14,12.899999999999999,67607,2856,0,347,802.1579999999999,221
2678640,IJ-135,SA25368,559,114,0,3,PC,P250/14,12.899999999999999,68166,2970,0,350,815.0579999999999,220
2678640,IJ-135,SA25368,573,62,0,4,PC,P250/14,17.2,68739,3032,0,354,832.2579999999999,219
2678640,IJ-135,SA25368,519,40,0,4,PC,P250/14,22.57,69258,3072,0,358,854.828,218
2679192,IJ-135,SA15536,494,15,0,3,PC,P250/14,7.67,69752,3087,0,361,862.4979999999999,217
2679192,IJ-135,SA15536,259,4,0,2,PC,P250/14,1.58,70011,3091,0,363,864.078,216
2680174,IJ-135,SA05726,730,41,0,3,PC,P250/14,4.99,70741,3132,0,366,869.068,215
2680651,IJ-135,SA05740,694,62,0,5,PC,AC- 70810,10.2,71435,3194,0,371,879.268,214
2680651,IJ-135,SA05740,929,47,0,4,PC,AC- 70810,7.35,72364,3241,0,375,886.618,213
2680812,IJ-135,SA05738,1029,21,0,3,PC,AC- 70810,4.5,73393,3262,0,378,891.118,212
2680893,IJ-135,SA05213,1046,44,0,5,PC,P250/14,3.968,74439,3306,0,383,895.086,211
2680893,IJ-135,SA05213,702,16,0,2,PC,P250/14,1.234,75141,3322,0,385,896.32,210
2680893,IJ-135,SA05213,246,10,0,2,PC,P250/14,1.234,75387,3332,0,387,897.5540000000001,209
2681217,IJ-135,SA05184,814,34,0,5,PC,P250/14,6.974,76201,3366,0,392,904.5280000000001,208
2681273,IJ-135,SA08042,850,23,0,4,PC,P250/14,4.618,77051,3389,0,396,909.1460000000002,207
2681273,IJ-135,SA08042,1130,36,0,3,PC,P250/14,2.265,78181,3425,0,399,911.4110000000002,206
2680549,IJ-135,SA05155,914,12,0,4,PC,P250/14,6.659,79095,3437,0,403,918.0700000000002,205
2680549,IJ-135,SA05155,1050,5,0,4,PC,P250/14,8.354,80145,3442,0,407,926.4240000000002,204
2680682,IJ-135,SA25367,673,23,0,2,PC,P250/14,4.9,80818,3465,0,409,931.3240000000002,203
2680682,IJ-135,SA25367,87,7,0,2,PC,P250/14,4.9,80905,3472,0,411,936.2240000000002,202
2680680,IJ-135,SA25368,538,56,0,3,PC,P250/14,11.05,81443,3528,0,414,947.2740000000001,201
2680680,IJ-135,SA25368,330,96,0,3,PC,P250/14,12.899999999999999,81773,3624,0,417,960.1740000000001,200
2681588,IJ-135,SA25674,419,61,0,4,PC,P250/14,22.57,82192,3685,0,421,982.7440000000001,199
2681588,IJ-135,SA25674,435,45,0,3,PC,P250/14,18.27,82627,3730,0,424,1001.0140000000001,198
2680549,IJ-135,SA05155,727,8,0,4,PC,P250/14,11.994,83354,3738,0,428,1013.0080000000002,194
2680680,IJ-135,SA25368,406,49,0,4,PC,P250/14,14.867999999999999,83760,3787,0,432,1027.8760000000002,193
2680680,IJ-135,SA25368,840,19,0,4,PC,P250/14,12.536,84600,3806,0,436,1040.4120000000003,192
2680680,IJ-135,SA25368,605,21,0,3,PC,P250/14,12.899999999999999,85205,3827,0,439,1053.3120000000004,191
2680680,IJ-135,SA25368,708,20,0,4,PC,P250/14,17.2,85913,3847,0,443,1070.5120000000004,190
2680680,IJ-135,SA25368,402,11,0,2,PC,P250/14,8.6,86315,3858,0,445,1079.1120000000003,189
2680680,IJ-135,SA25368,140,1,0,2,PC,P250/14,8.6,86455,3859,0,447,1087.7120000000002,188
2680900,IJ-135,SA05214,758,10,0,4,PC,P250/14,9.154,87213,3869,0,451,1096.8660000000002,187
2681987,IJ-135,SA25674,522,68,0,4,PC,P250/14,19.887999999999998,87735,3937,0,455,1116.7540000000001,186
2680549,IJ-135,SA05155,660,21,0,4,PC,P250/14,14.326,88395,3958,0,459,1131.0800000000002,185
2680549,IJ-135,SA05155,679,47,0,4,PC,P250/14,12.536,89074,4005,0,463,1143.6160000000002,184
2680549,IJ-135,SA05155,905,21,0,4,PC,P250/14,7.872,89979,4026,0,467,1151.4880000000003,183
2680549,IJ-135,SA05155,205,15,0,2,PC,P250/14,3.936,90184,4041,0,469,1155.4240000000002,182
2680549,IJ-135,SA05155,217,0,0,2,PC,P250/14,3.936,90401,4041,0,471,1159.3600000000001,181
2680549,IJ-135,SA05155,792,41,0,4,PC,P250/14,7.505,91193,4082,0,475,1166.8650000000002,180
2682585,IJ-135,SA07050,857,60,0,3,PC,N148/18,4.152,92050,4142,0,478,1171.0170000000003,179
2682585,IJ-135,SA07050,898,7,0,2,PC,N148/18,1.9,92948,4149,0,480,1172.9170000000004,178
2682585,IJ-135,SA07050,709,11,0,2,PC,N148/18,1.9,93657,4160,0,482,1174.8170000000005,177
2682585,IJ-135,SA07050,903,7,0,3,PC,N148/18,2.8499999999999996,94560,4167,0,485,1177.6670000000004,176
2682585,IJ-135,SA07050,674,5,0,2,PC,N148/18,1.9,95234,4172,0,487,1179.5670000000005,175
2682585,IJ-135,SA07050,11,0,0,1,PC,N148/18,0.95,95245,4172,0,488,1180.5170000000005,174
2682585,IJ-135,SA07050,908,16,0,2,PC,N148/18,1.9,96153,4188,0,490,1182.4170000000006,173
2682585,IJ-135,SA07050,907,11,0,2,PC,N148/18,1.9,97060,4199,0,492,1184.3170000000007,172
2682585,IJ-135,SA07050,900,11,0,2,PC,N148/18,1.9,97960,4210,0,494,1186.2170000000008,171
2683428,IJ-135,SA25674,220,52,0,3,PC,P250/14,14.629999999999999,98180,4262,0,497,1200.847000000001,170
2683430,IJ-135,SA25367,702,36,0,5,PC,P250/14,10.75,98882,4298,0,502,1211.597000000001,169
2683561,IJ-135,SA05740,665,9,0,2,PC,AC- 70810,3.9,99547,4307,0,504,1215.497000000001,168
2683561,IJ-135,SA05740,183,3,0,2,PC,AC- 70810,3.9,99730,4310,0,506,1219.397000000001,167
2683636,IJ-135,SA15239,300,18,0,2,PC,P250/14,2.436,100030,4328,0,508,1221.833000000001,166
2683636,IJ-135,SA15239,610,72,0,4,PC,P250/14,6.632,100640,4400,0,512,1228.465000000001,165
2676782,IJ-135,SA25655,749,91,0,3,PC,P250/14,8.49,101389,4491,0,515,1236.955000000001,164
2676782,IJ-135,SA25655,622,52,0,2,PC,P250/14,5.66,102011,4543,0,517,1242.6150000000011,163
2676782,IJ-135,SA25655,725,41,0,4,PC,P250/14,11.32,102736,4584,0,521,1253.935000000001,162
2676782,IJ-135,SA25655,194,19,0,1,PC,P250/14,2.83,102930,4603,0,522,1256.765000000001,161
2676782,IJ-135,SA25655,115,7,0,2,PC,P250/14,5.66,103045,4610,0,524,1262.425000000001,160
2682524,IJ-135,SA25236,727,29,0,6,PC,P250/14,5.789000000000001,103772,4639,0,530,1268.214000000001,159
2682520,IJ-135,SA05155,790,30,0,4,PC,P250/14,5.446,104562,4669,0,534,1273.660000000001,158
2682520,IJ-135,SA05155,473,92,0,2,PC,P250/14,3.936,105035,4761,0,536,1277.596000000001,157
2684077,IJ-135,SA15536,382,69,0,4,PC,P250/14,4.338,105417,4830,0,540,1281.9340000000009,156
2684077,IJ-135,SA15536,264,10,0,3,PC,P250/14,2.37,105681,4840,0,543,1284.3040000000008,155
2682585,IJ-135,SA07050,573,3,0,3,PC,N148/18,2.69,106254,4843,0,546,1286.9940000000008,154
2682585,IJ-135,SA07050,12,0,0,1,PC,N148/18,0.95,106266,4843,0,547,1287.9440000000009,153
2682585,IJ-135,SA07050,781,4,0,2,PC,N148/18,1.9,107047,4847,0,549,1289.844000000001,152
2682585,IJ-135,SA07050,872,10,0,3,PC,N148/18,2.8499999999999996,107919,4857,0,552,1292.6940000000009,151
2682585,IJ-135,SA07050,766,15,0,2,PC,N148/18,1.9,108685,4872,0,554,1294.594000000001,150
2682585,IJ-135,SA07050,431,10,0,2,PC,N148/18,4.42,109116,4882,0,556,1299.014000000001,149
2684846,IJ-135,SA25694,566,7,0,3,PC,P250/14,10.41,109682,4889,0,559,1309.4240000000011,148
2684846,IJ-135,SA25694,427,3,0,3,PC,P250/14,7.557,110109,4892,0,562,1316.9810000000011,147
2684807,IJ-135,SA05213,89,0,0,1,PC,P250/14,0.617,110198,4892,0,563,1317.598000000001,146
2684807,IJ-135,SA05213,877,35,0,2,PC,P250/14,1.234,111075,4927,0,565,1318.832000000001,145
2684807,IJ-135,SA05213,977,10,0,3,PC,P250/14,1.851,112052,4937,0,568,1320.6830000000011,144
2684537,IJ-135,SA05155,727,21,0,4,PC,P250/14,5.17,112779,4958,0,572,1325.8530000000012,143
2684537,IJ-135,SA05155,288,0,0,1,PC,P250/14,1.968,113067,4958,0,573,1327.8210000000013,142
2684537,IJ-135,SA05155,233,0,0,3,PC,P250/14,2.7279999999999998,113300,4958,0,576,1330.5490000000013,141
2684815,IJ-135,13661,598,17,0,2,PC,N-142/44,0.76,113898,4975,0,578,1331.3090000000013,140
2684537,IJ-135,SA05155,31,0,0,1,PC,P250/14,1.968,113929,4975,0,579,1333.2770000000014,139
2684537,IJ-135,SA05155,333,33,0,2,PC,P250/14,3.936,114262,5008,0,581,1337.2130000000013,138
2684537,IJ-135,SA05155,268,39,0,3,PC,P250/14,4.621,114530,5047,0,584,1341.8340000000014,137
2684844,IJ-135,SA08041,127,2,0,1,PC,AC- 70810,0.685,114657,5049,0,585,1342.5190000000014,136
2684844,IJ-135,SA08041,295,0,0,2,PC,AC- 70810,1.37,114952,5049,0,587,1343.8890000000013,135
2684844,IJ-135,SA08041,642,10,0,4,PC,AC- 70810,8.120000000000001,115594,5059,0,591,1352.0090000000012,134
2684844,IJ-135,SA08041,431,11,0,3,PC,AC- 70810,2.055,116025,5070,0,594,1354.0640000000012,133
2684844,IJ-135,SA08041,25,0,0,1,PC,AC- 70810,0.685,116050,5070,0,595,1354.7490000000012,132
2684823,IJ-135,SA05726,306,68,0,4,PC,P250/14,6.985,116356,5138,0,599,1361.734000000001,131
2684815,IJ-135,13661,344,17,0,2,PC,N-142/44,2.48,116700,5155,0,601,1364.214000000001,130
2684815,IJ-135,13661,888,3,0,2,PC,N-142/44,0.76,117588,5158,0,603,1364.974000000001,129
2684815,IJ-135,13661,903,6,0,2,PC,N-142/44,0.76,118491,5164,0,605,1365.734000000001,128
2684815,IJ-135,13661,464,3,0,2,PC,N-142/44,0.76,118955,5167,0,607,1366.494000000001,127
2684815,IJ-135,13661,15,0,0,1,PC,N-142/44,0.38,118970,5167,0,608,1366.8740000000012,126
2684815,IJ-135,13661,12,0,0,1,PC,N-142/44,0.38,118982,5167,0,609,1367.2540000000013,125
2684902,IJ-135,SA25674,285,12,0,2,PC,P250/14,12.18,119267,5179,0,611,1379.4340000000013,123
2684902,IJ-135,SA25674,196,29,0,2,PC,P250/14,12.18,119463,5208,0,613,1391.6140000000014,122
2684902,IJ-135,SA25674,49,1,0,1,PC,P250/14,6.09,119512,5209,0,614,1397.7040000000013,117
2684902,IJ-135,SA25674,179,84,0,3,PC,P250/14,13.392,119691,5293,0,617,1411.0960000000014,116
2686554,IJ-135,SA65231,514,77,0,3,PC,AC- 70810,2.864,120205,5370,0,620,1413.9600000000014,115
2686555,IJ-135,SA25535,572,0,0,3,PC,P250/14,4.762,120777,5370,0,623,1418.7220000000013,114
2686563,IJ-135,SA05155,608,14,0,3,PC,P250/14,5.904,121385,5384,0,626,1424.6260000000013,113
2686563,IJ-135,SA05155,251,19,0,1,PC,P250/14,1.968,121636,5403,0,627,1426.5940000000014,112
2686563,IJ-135,SA05155,12,0,0,1,PC,P250/14,1.968,121648,5403,0,628,1428.5620000000015,111
2686563,IJ-135,SA05155,590,23,0,2,PC,P250/14,3.936,122238,5426,0,630,1432.4980000000014,110
2686156,IJ-135,SA05214,548,32,0,3,PC,P250/14,5.554,122786,5458,0,633,1438.0520000000015,109
2686156,IJ-135,SA05214,299,4,0,2,PC,P250/14,3.236,123085,5462,0,635,1441.2880000000016,108
2686156,IJ-135,SA05214,920,36,0,6,PC,P250/14,8.372,124005,5498,0,641,1449.6600000000017,107
2686156,IJ-135,SA05214,73,2,0,1,PC,P250/14,1.618,124078,5500,0,642,1451.2780000000016,106
2686159,IJ-135,SA07050,779,16,0,2,PC,N148/18,1.9,124857,5516,0,644,1453.1780000000017,103
2686159,IJ-135,SA07050,815,2,0,2,PC,N148/18,1.9,125672,5518,0,646,1455.0780000000018,102
2686159,IJ-135,SA07050,373,0,0,1,PC,N148/18,0.95,126045,5518,0,647,1456.0280000000018,101
2686159,IJ-135,SA07050,793,4,0,3,PC,N148/18,2.8499999999999996,126838,5522,0,650,1458.8780000000017,100
2686159,IJ-135,SA07050,795,5,0,2,PC,N148/18,1.9,127633,5527,0,652,1460.7780000000018,99
2686159,IJ-135,SA07050,598,21,0,3,PC,N148/18,2.46,128231,5548,0,655,1463.2380000000019,98
2686626,IJ-135,SA08042,33,0,0,2,PC,P250/14,1.51,128264,5548,0,657,1464.7480000000019,97
2686637,IJ-135,SA05740,557,41,0,2,PC,AC- 70810,3.9,128821,5589,0,659,1468.648000000002,96
2686637,IJ-135,SA05740,532,35,0,2,PC,AC- 70810,3.9,129353,5624,0,661,1472.548000000002,95
2686637,IJ-135,SA05740,589,37,0,4,PC,AC- 70810,7.01,129942,5661,0,665,1479.558000000002,94
2687352,IJ-135,SA25368,419,52,0,2,PC,P250/14,8.6,130361,5713,0,667,1488.158000000002,93
2687352,IJ-135,SA25368,71,19,0,2,PC,P250/14,8.6,130432,5732,0,669,1496.7580000000019,92
2687352,IJ-135,SA25368,11,0,0,1,PC,P250/14,4.3,130443,5732,0,670,1501.0580000000018,90
2688193,IJ-135,13661,851,6,0,4,PC,N-142/44,2.09,131294,5738,0,674,1503.1480000000017,88
2688455,IJ-135,SA07050,842,0,0,2,PC,N148/18,1.9,132136,5738,0,676,1505.0480000000018,87
2688455,IJ-135,SA07050,487,0,0,2,PC,N148/18,1.9,132623,5738,0,678,1506.948000000002,86
2688455,IJ-135,SA07050,822,9,0,4,PC,N148/18,2.801,133445,5747,0,682,1509.7490000000018,85
2687942,IJ-135,SA05213,474,3,0,2,PC,P250/14,1.234,133919,5750,0,684,1510.9830000000018,84
2687942,IJ-135,SA05213,59,0,0,2,PC,P250/14,1.234,133978,5750,0,686,1512.2170000000017,83
2687942,IJ-135,SA05213,1029,6,0,3,PC,P250/14,1.851,135007,5756,0,689,1514.0680000000018,82
2687942,IJ-135,SA05213,1014,16,0,3,PC,P250/14,1.851,136021,5772,0,692,1515.919000000002,81
2687942,IJ-135,SA05213,864,27,0,3,PC,P250/14,1.851,136885,5799,0,695,1517.770000000002,80
2687942,IJ-135,SA05213,862,64,0,3,PC,P250/14,1.851,137747,5863,0,698,1519.6210000000021,79
