Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2697357,IJ-139,SA65880,347,0,0,7,PC,MASSA F420/95,1.04,347,0,0,7,1.04,-85
2697357,IJ-139,SA65880,546,0,0,10,PC,MASSA F420/95,1.56,893,0,0,17,2.6,-87
2697357,IJ-139,SA65880,1150,0,0,10,PC,MASSA F420/95,1.56,2043,0,0,27,4.16,-88
2697378,IJ-139,SA02312,585,8,0,17,PC,N190/30,2.596,2628,8,0,44,6.756,-89
2697378,IJ-139,SA02312,664,0,0,4,PC,N190/30,0.518,3292,8,0,48,7.274,-90
2697378,IJ-139,SA02312,368,0,0,8,PC,N190/30,1.036,3660,8,0,56,8.31,-91
2699044,IJ-139,SA02312,1548,0,0,16,PC,N190/30,2.072,5208,8,0,72,10.382000000000001,-92
2699411,IJ-139,12522,1520,0,0,16,PC,N-142/44,0.743,6728,8,0,88,11.125000000000002,-93
2699411,IJ-139,12522,909,0,0,12,PC,N-142/44,0.22499999999999998,7637,8,0,100,11.350000000000001,-94
2699411,IJ-139,12522,1325,0,0,10,PC,N-142/44,0.22499999999999998,8962,8,0,110,11.575000000000001,-95
2697336,IJ-139,SA02058,1627,24,0,17,PC,MASSA F420/191,1.525,10589,32,0,127,13.100000000000001,-96
2697336,IJ-139,SA02058,1156,0,0,8,PC,MASSA F420/191,1.3,11745,32,0,135,14.400000000000002,-97
2697336,IJ-139,SA02058,724,0,0,12,PC,MASSA F420/191,1.9500000000000002,12469,32,0,147,16.35,-98
2697336,IJ-139,SA02058,2412,0,0,12,PC,MASSA F420/191,1.9500000000000002,14881,32,0,159,18.3,-99
2697336,IJ-139,SA02058,2200,16,0,12,PC,MASSA F420/191,1.9500000000000002,17081,48,0,171,20.25,-100
2699446,IJ-139,SA65880,2652,28,0,16,PC,MASSA F420/95,2.34,19733,76,0,187,22.59,-101
2699446,IJ-139,SA65880,2601,15,0,12,PC,MASSA F420/95,1.56,22334,91,0,199,24.15,-102
2699446,IJ-139,SA65880,2526,22,0,16,PC,MASSA F420/95,2.08,24860,113,0,215,26.229999999999997,-103
2699446,IJ-139,SA65880,1684,0,0,8,PC,MASSA F420/95,1.04,26544,113,0,223,27.269999999999996,-104
2699446,IJ-139,SA65880,888,0,0,12,PC,MASSA F420/95,1.56,27432,113,0,235,28.829999999999995,-105
2699446,IJ-139,SA65880,3185,23,0,12,PC,MASSA F420/95,1.56,30617,136,0,247,30.389999999999993,-106
2699446,IJ-139,SA65880,2427,9,0,12,PC,MASSA F420/95,1.56,33044,145,0,259,31.949999999999992,-107
2699446,IJ-139,SA65880,2602,6,0,12,PC,MASSA F420/95,1.56,35646,151,0,271,33.50999999999999,-108
2699446,IJ-139,SA65880,2281,11,0,12,PC,MASSA F420/95,1.56,37927,162,0,283,35.06999999999999,-109
2699446,IJ-139,SA65880,2895,1,0,16,PC,MASSA F420/95,2.08,40822,163,0,299,37.14999999999999,-110
2699446,IJ-139,SA65880,1820,0,0,8,PC,MASSA F420/95,1.04,42642,163,0,307,38.18999999999999,-111
2699446,IJ-139,SA65880,696,0,0,12,PC,MASSA F420/95,1.56,43338,163,0,319,39.74999999999999,-112
2699446,IJ-139,SA65880,960,0,0,12,PC,MASSA F420/95,1.56,44298,163,0,331,41.309999999999995,-113
2699446,IJ-139,SA65880,276,0,0,4,PC,MASSA F420/95,0.52,44574,163,0,335,41.83,-114
2699417,IJ-139,SA05266,1115,13,0,12,PC,F424/50,1.2040000000000002,45689,176,0,347,43.034,-117
2699417,IJ-139,SA05266,200,0,0,8,PC,F424/50,0.684,45889,176,0,355,43.717999999999996,-119
2699417,IJ-139,SA05266,1574,12,0,12,PC,F424/50,1.026,47463,188,0,367,44.744,-120
2699417,IJ-139,SA05266,750,0,0,16,PC,F424/50,1.7240000000000002,48213,188,0,383,46.468,-121
2699446,IJ-139,SA65880,1694,2,0,12,PC,MASSA F420/95,1.56,49907,190,0,395,48.028000000000006,-122
2701604,IJ-139,SA12058,1765,0,0,17,PC,MASSA F420/191,3.008,51672,190,0,412,51.03600000000001,-123
2701604,IJ-139,SA12058,1100,0,0,8,PC,MASSA F420/191,1.244,52772,190,0,420,52.28000000000001,-124
2701604,IJ-139,SA12058,1896,0,0,8,PC,MASSA F420/191,1.244,54668,190,0,428,53.52400000000001,-125
2701604,IJ-139,SA12058,1344,0,0,16,PC,MASSA F420/191,2.488,56012,190,0,444,56.01200000000001,-126
2701604,IJ-139,SA12058,2602,2,0,12,PC,MASSA F420/191,1.866,58614,192,0,456,57.87800000000001,-127
2701164,IJ-139,12522,688,0,0,16,PC,N-142/44,1.394,59302,192,0,472,59.272000000000006,-128
2701164,IJ-139,12522,2144,0,0,12,PC,N-142/44,0.22499999999999998,61446,192,0,484,59.49700000000001,-129
2701164,IJ-139,12522,2869,3,0,12,PC,N-142/44,0.22499999999999998,64315,195,0,496,59.72200000000001,-130
2701164,IJ-139,12522,1785,11,0,12,PC,N-142/44,0.22499999999999998,66100,206,0,508,59.94700000000001,-131
2701164,IJ-139,12522,784,0,0,8,PC,N-142/44,0.15,66884,206,0,516,60.09700000000001,-132
2701164,IJ-139,12522,348,4,0,8,PC,N-142/44,0.15,67232,210,0,524,60.24700000000001,-133
2701164,IJ-139,12522,2460,16,0,12,PC,N-142/44,0.22499999999999998,69692,226,0,536,60.47200000000001,-134
2701164,IJ-139,12522,2517,19,0,12,PC,N-142/44,0.22499999999999998,72209,245,0,548,60.69700000000001,-135
2701164,IJ-139,12522,2192,16,0,12,PC,N-142/44,0.772,74401,261,0,560,61.46900000000001,-136
2701604,IJ-139,SA12058,2110,30,0,12,PC,MASSA F420/191,1.866,76511,291,0,572,63.33500000000001,-137
2701604,IJ-139,SA12058,798,18,0,12,PC,MASSA F420/191,1.866,77309,309,0,584,65.20100000000001,-138
2701604,IJ-139,SA12058,144,0,0,4,PC,MASSA F420/191,0.622,77453,309,0,588,65.82300000000001,-139
2701604,IJ-139,SA12058,112,0,0,12,PC,MASSA F420/191,1.866,77565,309,0,600,67.68900000000001,-140
2699446,IJ-139,SA65880,2507,25,0,16,PC,MASSA F420/95,2.284,80072,334,0,616,69.97300000000001,-141
2699446,IJ-139,SA65880,1882,26,0,12,PC,MASSA F420/95,1.56,81954,360,0,628,71.53300000000002,-142
2699446,IJ-139,SA65880,2008,0,0,12,PC,MASSA F420/95,1.56,83962,360,0,640,73.09300000000002,-143
2699446,IJ-139,SA65880,2176,0,0,12,PC,MASSA F420/95,1.56,86138,360,0,652,74.65300000000002,-144
2699446,IJ-139,SA65880,2588,8,0,16,PC,MASSA F420/95,2.08,88726,368,0,668,76.73300000000002,-145
2699446,IJ-139,SA65880,967,25,0,8,PC,MASSA F420/95,1.04,89693,393,0,676,77.77300000000002,-146
2699446,IJ-139,SA65880,512,0,0,12,PC,MASSA F420/95,1.56,90205,393,0,688,79.33300000000003,-147
2699446,IJ-139,SA65880,1044,0,0,12,PC,MASSA F420/95,1.56,91249,393,0,700,80.89300000000003,-148
2699446,IJ-139,SA65880,1242,6,0,12,PC,MASSA F420/95,1.56,92491,399,0,712,82.45300000000003,-149
2699446,IJ-139,SA65880,1632,0,0,12,PC,MASSA F420/95,1.56,94123,399,0,724,84.01300000000003,-150
2702976,IJ-139,SA65880,880,0,0,12,PC,MASSA F420/95,1.56,95003,399,0,736,85.57300000000004,-151
2702976,IJ-139,SA65880,2608,0,0,16,PC,MASSA F420/95,2.08,97611,399,0,752,87.65300000000003,-152
2702976,IJ-139,SA65880,1662,54,0,8,PC,MASSA F420/95,1.04,99273,453,0,760,88.69300000000004,-153
2702976,IJ-139,SA65880,594,6,0,12,PC,MASSA F420/95,1.56,99867,459,0,772,90.25300000000004,-154
2703258,IJ-139,SA12058,2520,12,0,16,PC,MASSA F420/191,2.386,102387,471,0,788,92.63900000000004,-155
2703258,IJ-139,SA12058,2672,12,0,12,PC,MASSA F420/191,1.866,105059,483,0,800,94.50500000000004,-156
2703421,IJ-139,12522,908,12,0,9,PC,N-142/44,0.772,105967,495,0,809,95.27700000000004,-157
2703421,IJ-139,12522,1713,35,0,12,PC,N-142/44,0.22499999999999998,107680,530,0,821,95.50200000000004,-158
2703421,IJ-139,12522,2506,10,0,16,PC,N-142/44,0.3,110186,540,0,837,95.80200000000004,-159
2703421,IJ-139,12522,991,37,0,8,PC,N-142/44,0.15,111177,577,0,845,95.95200000000004,-160
2703421,IJ-139,12522,680,0,0,12,PC,N-142/44,0.22499999999999998,111857,577,0,857,96.17700000000004,-161
2703421,IJ-139,12522,2163,29,0,12,PC,N-142/44,0.22499999999999998,114020,606,0,869,96.40200000000003,-162
2703421,IJ-139,12522,2049,15,0,12,PC,N-142/44,0.22499999999999998,116069,621,0,881,96.62700000000002,-163
2703421,IJ-139,12522,1874,18,0,12,PC,N-142/44,0.22499999999999998,117943,639,0,893,96.85200000000002,-164
2703421,IJ-139,12522,2536,20,0,12,PC,N-142/44,0.22499999999999998,120479,659,0,905,97.07700000000001,-165
2703421,IJ-139,12522,2284,0,0,12,PC,N-142/44,0.22499999999999998,122763,659,0,917,97.302,-166
2703421,IJ-139,12522,734,2,0,4,PC,N-142/44,0.075,123497,661,0,921,97.37700000000001,-167
2703421,IJ-139,12522,124,0,0,4,PC,N-142/44,0.075,123621,661,0,925,97.45200000000001,-168
2703421,IJ-139,12522,1864,0,0,12,PC,N-142/44,0.22499999999999998,125485,661,0,937,97.677,-169
2703421,IJ-139,12522,796,24,0,8,PC,N-142/44,0.15,126281,685,0,945,97.82700000000001,-170
2703423,IJ-139,SA02312,732,0,0,16,PC,N190/30,1.629,127013,685,0,961,99.45600000000002,-171
2703423,IJ-139,SA02312,1472,0,0,16,PC,N190/30,2.2800000000000002,128485,685,0,977,101.73600000000002,-172
2703258,IJ-139,SA12058,1780,0,0,16,PC,MASSA F420/191,2.488,130265,685,0,993,104.22400000000002,-173
2703258,IJ-139,SA12058,808,0,0,8,PC,MASSA F420/191,1.244,131073,685,0,1001,105.46800000000002,-174
2703258,IJ-139,SA12058,344,0,0,4,PC,MASSA F420/191,0.622,131417,685,0,1005,106.09000000000002,-175
2703258,IJ-139,SA12058,1548,0,0,8,PC,MASSA F420/191,1.244,132965,685,0,1013,107.33400000000002,-176
2702976,IJ-139,SA65880,872,0,0,12,PC,MASSA F420/95,1.56,133837,685,0,1025,108.89400000000002,-177
2702976,IJ-139,SA65880,1984,0,0,12,PC,MASSA F420/95,1.56,135821,685,0,1037,110.45400000000002,-178
2702976,IJ-139,SA65880,2052,0,0,12,PC,MASSA F420/95,1.56,137873,685,0,1049,112.01400000000002,-179
2702976,IJ-139,SA65880,2298,10,0,12,PC,MASSA F420/95,1.56,140171,695,0,1061,113.57400000000003,-180
2702976,IJ-139,SA65880,1744,0,0,8,PC,MASSA F420/95,1.04,141915,695,0,1069,114.61400000000003,-181
2702976,IJ-139,SA65880,692,0,0,12,PC,MASSA F420/95,1.662,142607,695,0,1081,116.27600000000004,-182
2703258,IJ-139,SA12058,2404,0,0,12,PC,MASSA F420/191,1.866,145011,695,0,1093,118.14200000000004,-183
2703258,IJ-139,SA12058,1761,23,0,12,PC,MASSA F420/191,1.866,146772,718,0,1105,120.00800000000004,-184
2703258,IJ-139,SA12058,2468,0,0,12,PC,MASSA F420/191,1.866,149240,718,0,1117,121.87400000000004,-185
2703258,IJ-139,SA12058,2472,28,0,16,PC,MASSA F420/191,1.394,151712,746,0,1133,123.26800000000004,-186
2704952,IJ-139,12522,1840,40,0,16,PC,N-142/44,0.3,153552,786,0,1149,123.56800000000004,-187
2704952,IJ-139,12522,1196,0,0,8,PC,N-142/44,0.15,154748,786,0,1157,123.71800000000005,-188
2704952,IJ-139,12522,392,0,0,8,PC,N-142/44,0.15,155140,786,0,1165,123.86800000000005,-189
2704952,IJ-139,12522,1616,0,0,8,PC,N-142/44,0.15,156756,786,0,1173,124.01800000000006,-190
2704952,IJ-139,12522,1516,0,0,8,PC,N-142/44,0.15,158272,786,0,1181,124.16800000000006,-191
2704952,IJ-139,12522,1576,0,0,12,PC,N-142/44,0.22499999999999998,159848,786,0,1193,124.39300000000006,-192
2705257,IJ-139,SA02058,1363,17,0,12,PC,MASSA F420/191,0.8,161211,803,0,1205,125.19300000000005,-193
2705257,IJ-139,SA02058,1916,4,0,12,PC,MASSA F420/191,1.9500000000000002,163127,807,0,1217,127.14300000000006,-194
2705257,IJ-139,SA02058,679,5,0,12,PC,MASSA F420/191,1.9500000000000002,163806,812,0,1229,129.09300000000005,-196
2705257,IJ-139,SA02058,1944,4,0,12,PC,MASSA F420/191,1.9500000000000002,165750,816,0,1241,131.04300000000003,-197
2705257,IJ-139,SA02058,1944,0,0,12,PC,MASSA F420/191,1.9500000000000002,167694,816,0,1253,132.99300000000002,-198
2705257,IJ-139,SA02058,2095,1,0,12,PC,MASSA F420/191,1.9500000000000002,169789,817,0,1265,134.943,-199
2705257,IJ-139,SA02058,2548,56,0,12,PC,MASSA F420/191,1.9500000000000002,172337,873,0,1277,136.893,-200
