Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2697825,IJ-152,SA05795,3229,27,0,12,PC,P250/14,1.44,-79
2697825,IJ-152,SA05795,3091,25,0,12,PC,P250/14,1.44,-80
2697825,IJ-152,SA05795,3077,19,0,12,PC,P250/14,1.44,-81
2697825,IJ-152,SA05795,3767,21,0,12,PC,P250/14,1.44,-82
2697825,IJ-152,SA05795,3158,22,0,12,PC,P250/14,1.44,-83
2697825,IJ-152,SA05795,908,0,0,8,PC,P250/14,0.96,-84
2697825,IJ-152,SA05795,551,5,0,12,PC,P250/14,1.44,-85
2697825,IJ-152,SA05795,2856,44,0,12,PC,P250/14,1.44,-86
2697825,IJ-152,SA05795,2769,35,0,12,PC,P250/14,1.44,-87
2697825,IJ-152,SA05795,2877,127,0,16,PC,P250/14,1.7149999999999999,-88
2699213,IJ-152,SA02005,3133,83,0,12,PC,P250/14,0.8250000000000001,-89
2699213,IJ-152,SA02005,2759,117,0,12,PC,P250/14,1.27,-90
2699835,IJ-152,SA07452,2220,8,0,8,PC,P250/14,1.44,-91
2699220,IJ-152,SA02068,662,23,0,9,PC,P250/14,2.01,-92
2699220,IJ-152,SA02068,2960,80,0,12,PC,P250/14,1.935,-93
2699220,IJ-152,SA02068,3291,17,0,12,PC,P250/14,1.935,-94
2699836,IJ-152,SA07453,1994,142,0,12,PC,P250/14,2.355,-95
2699836,IJ-152,SA07453,2583,125,0,16,PC,P250/14,3.14,-96
2699836,IJ-152,SA07453,3285,131,0,20,PC,P250/14,1.8450000000000002,-97
2700191,IJ-152,SA02009,2192,12,0,8,PC,P250/14,0.53,-98
2700191,IJ-152,SA02009,676,0,0,8,PC,P250/14,0.53,-99
2699733,IJ-152,SA05664,2359,77,0,12,PC,P250/14,1.6350000000000002,-100
2699733,IJ-152,SA05664,2866,78,0,12,PC,P250/14,1.6350000000000002,-101
2699733,IJ-152,SA05664,2888,48,0,12,PC,P250/14,1.6350000000000002,-102
2699733,IJ-152,SA05664,2775,29,0,12,PC,P250/14,1.6350000000000002,-103
2699733,IJ-152,SA05664,2661,23,0,12,PC,P250/14,1.6350000000000002,-104
2699015,IJ-152,SA05253,148,0,0,9,PC,MASSA F420/191,1.895,-106
2699015,IJ-152,SA05253,1267,10,0,3,PC,MASSA F420/191,2.415,-107
2700685,IJ-152,SA05590,1182,21,0,4,PC,MASSA F420/191,4.920999999999999,-108
2700685,IJ-152,SA05590,1127,29,0,3,PC,MASSA F420/191,7.517999999999999,-109
2700685,IJ-152,SA05590,1115,75,0,3,PC,MASSA F420/191,7.517999999999999,-110
2700685,IJ-152,SA05590,1234,22,0,4,PC,MASSA F420/191,10.024,-111
2700685,IJ-152,SA05590,462,7,0,2,PC,MASSA F420/191,5.012,-112
2700685,IJ-152,SA05590,259,8,0,2,PC,MASSA F420/191,5.012,-113
2700685,IJ-152,SA05590,907,104,0,3,PC,MASSA F420/191,7.517999999999999,-114
2700685,IJ-152,SA05590,1193,23,0,3,PC,MASSA F420/191,7.517999999999999,-115
2700685,IJ-152,SA05590,1150,16,0,4,PC,MASSA F420/191,5.185,-116
2701453,IJ-152,SA05775,1191,2,0,3,PC,MASSA F420/191,2.6790000000000003,-117
2701453,IJ-152,SA05775,1014,39,0,5,PC,MASSA F420/191,3.6390000000000002,-118
2701486,IJ-152,SA05780,193,0,0,1,PC,P250/14,0.48,-119
2701486,IJ-152,SA05780,102,0,0,2,PC,P250/14,0.96,-120
2701486,IJ-152,SA05780,432,14,0,3,PC,P250/14,1.44,-121
2701486,IJ-152,SA05780,1127,42,0,3,PC,P250/14,1.44,-122
2701486,IJ-152,SA05780,926,44,0,3,PC,P250/14,1.44,-123
2701486,IJ-152,SA05780,828,100,0,4,PC,P250/14,2.615,-124
2701909,IJ-152,SA07453,1240,25,0,3,PC,P250/14,2.355,-125
2701745,IJ-152,SA02004,740,46,0,3,PC,P248/40,2.19,-126
2701745,IJ-152,SA02004,210,9,0,2,PC,P248/40,1.24,-127
2702036,IJ-152,SA07452,1027,147,0,5,PC,P250/14,3.5,-128
2702036,IJ-152,SA07452,1248,21,0,3,PC,P250/14,2.16,-129
2702036,IJ-152,SA07452,1236,13,0,3,PC,P250/14,2.16,-130
2702161,IJ-152,SA02269,1117,50,0,5,PC,P250/14,3.67,-131
2701746,IJ-152,SA07539,1027,23,0,3,PC,P248/40,1.6949999999999998,-132
2701746,IJ-152,SA07539,465,3,0,1,PC,P248/40,0.565,-133
2701746,IJ-152,SA07539,299,5,0,2,PC,P248/40,1.13,-134
2701746,IJ-152,SA07539,1151,20,0,3,PC,P248/40,1.7209999999999999,-135
