Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2697737,IJ-120,SA07312,1473,13,0,4,PC,N-142/67,2.5389999999999997,1473,13,0,4,2.5389999999999997,-93
2698590,IJ-120,SA02374,1609,14,0,3,PC,N148/18,0.8939999999999999,3082,27,0,7,3.433,-94
2698590,IJ-120,SA02374,1467,34,0,3,PC,N148/18,0.8939999999999999,4549,61,0,10,4.327,-95
2698590,IJ-120,SA02374,21,0,0,2,PC,N148/18,0.596,4570,61,0,12,4.923,-96
2698590,IJ-120,SA02374,1492,22,0,4,PC,N148/18,2.794,6062,83,0,16,7.7170000000000005,-97
2698791,IJ-120,SA07321,205,2,0,2,PC,N148/18,3.8,6267,85,0,18,11.517,-99
2698791,IJ-120,SA07321,1313,5,0,3,PC,N148/18,9.8,7580,90,0,21,21.317,-100
2698853,IJ-120,SA03682,1258,60,0,4,PC,N148/18,14.94,8838,150,0,25,36.257,-101
2699529,IJ-120,SA01829,1472,37,0,3,PC,N146/9,4.41,10310,187,0,28,40.667,-102
2699529,IJ-120,SA01829,1596,16,0,4,PC,N146/9,4.324,11906,203,0,32,44.991,-103
2699812,IJ-120,SA00834,1215,21,0,4,PC,N146/9,3.758,13121,224,0,36,48.749,-104
2699812,IJ-120,SA00834,357,1,0,1,PC,N146/9,1.022,13478,225,0,37,49.771,-106
2699891,IJ-120,SA01801,1313,16,0,3,PC,N146/9,4.202,14791,241,0,40,53.973,-107
2700103,IJ-120,SA13359,1378,27,0,5,PC,N146/9,4.220000000000001,16169,268,0,45,58.193,-108
2700103,IJ-120,SA13359,1629,21,0,3,PC,N146/9,1.77,17798,289,0,48,59.963,-109
2700103,IJ-120,SA13359,1521,27,0,4,PC,N146/9,2.235,19319,316,0,52,62.198,-110
2699954,IJ-120,SA01829,1448,75,0,4,PC,N146/9,4.875,20767,391,0,56,67.07300000000001,-111
2699954,IJ-120,SA01829,362,1,0,2,PC,N146/9,2.94,21129,392,0,58,70.013,-113
2699954,IJ-120,SA01829,1592,19,0,4,PC,N146/9,4.875,22721,411,0,62,74.888,-114
2700104,IJ-120,SA00484,992,29,0,4,PC,N146/9,3.15,23713,440,0,66,78.03800000000001,-115
2700508,IJ-120,SA01695,112,5,0,3,PC,N148/18,3.277,23825,445,0,69,81.31500000000001,-116
2700503,IJ-120,SA08399,825,41,0,4,PC,N-142/67,5.98,24650,486,0,73,87.29500000000002,-117
2700503,IJ-120,SA08399,1429,17,0,4,PC,N-142/67,7.24,26079,503,0,77,94.53500000000001,-118
2700517,IJ-120,SA01422,350,9,0,2,PC,N148/18,1.674,26429,512,0,79,96.20900000000002,-120
2700517,IJ-120,SA01422,1534,29,0,3,PC,N148/18,2.511,27963,541,0,82,98.72000000000001,-121
2700517,IJ-120,SA01422,1247,16,0,4,PC,N148/18,3.9879999999999995,29210,557,0,86,102.70800000000001,-122
2700684,IJ-120,SA08321,1433,12,0,3,PC,N148/18,2.67,30643,569,0,89,105.37800000000001,-123
2700731,IJ-120,SA02020,943,30,0,4,PC,N148/18,7.430000000000001,31586,599,0,93,112.80800000000002,-124
2700731,IJ-120,SA02020,1281,20,0,5,PC,N148/18,10.91,32867,619,0,98,123.71800000000002,-125
2700731,IJ-120,SA02020,335,1,0,2,PC,N148/18,4.36,33202,620,0,100,128.07800000000003,-127
2700731,IJ-120,SA02020,1366,29,0,5,PC,N148/18,6.745000000000001,34568,649,0,105,134.82300000000004,-128
2701153,IJ-120,SA00880,1485,35,0,3,PC,N148/18,2.3850000000000002,36053,684,0,108,137.20800000000003,-129
2701380,IJ-120,SA02008,50605,47,0,102,PC,N148/18,1.875,86658,731,0,210,139.08300000000003,-130
2701380,IJ-120,SA02008,1562,16,0,4,PC,N148/18,1.44,88220,747,0,214,140.52300000000002,-131
2701631,IJ-120,SA02374,1390,32,0,6,PC,N148/18,2.096,89610,779,0,220,142.61900000000003,-132
2701631,IJ-120,SA02374,983,27,0,3,PC,N148/18,0.8939999999999999,90593,806,0,223,143.51300000000003,-133
2701631,IJ-120,SA02374,420,8,0,2,PC,N148/18,0.596,91013,814,0,225,144.10900000000004,-134
2701631,IJ-120,SA02374,1587,26,0,4,PC,N148/18,1.6560000000000001,92600,840,0,229,145.76500000000004,-135
2701817,IJ-120,SA01764,1077,12,0,3,PC,N148/18,1.59,93677,852,0,232,147.35500000000005,-136
2701906,IJ-120,SA08400,1551,4,0,4,PC,N148/18,2.16,95228,856,0,236,149.51500000000004,-137
2701906,IJ-120,SA08400,1618,30,0,3,PC,N148/18,2.484,96846,886,0,239,151.99900000000005,-138
2701737,IJ-120,SA00228,1389,45,0,4,PC,N148/18,4.948,98235,931,0,243,156.94700000000006,-139
2701987,IJ-120,SA07065,412,2,0,2,PC,N148/18,2.18,98647,933,0,245,159.12700000000007,-141
2701987,IJ-120,SA07065,1015,46,0,5,PC,N148/18,14.658,99662,979,0,250,173.78500000000005,-142
2702046,IJ-120,SA03682,448,3,0,2,PC,N148/18,12.0,100110,982,0,252,185.78500000000005,-143
2702046,IJ-120,SA03682,762,89,0,4,PC,N148/18,7.5600000000000005,100872,1071,0,256,193.34500000000006,-144
2702100,IJ-120,SA02262,1526,11,0,3,PC,N148/18,1.56,102398,1082,0,259,194.90500000000006,-145
2702100,IJ-120,SA02262,1585,9,0,4,PC,N148/18,2.3970000000000002,103983,1091,0,263,197.30200000000005,-146
2702068,IJ-120,SA01422,1,0,0,1,PC,N148/18,0.837,103984,1091,0,264,198.13900000000004,-147
2702068,IJ-120,SA01422,427,3,0,2,PC,N148/18,1.674,104411,1094,0,266,199.81300000000005,-148
2702068,IJ-120,SA01422,1620,8,0,4,PC,N148/18,3.024,106031,1102,0,270,202.83700000000005,-149
2702347,IJ-120,SA02103,1803,39,0,3,PC,N148/18,2.0250000000000004,107834,1141,0,273,204.86200000000005,-150
2702347,IJ-120,SA02103,1565,31,0,4,PC,N148/18,3.925,109399,1172,0,277,208.78700000000006,-151
2702458,IJ-120,SA07321,1019,32,0,3,PC,N148/18,5.699999999999999,110418,1204,0,280,214.48700000000005,-152
2702541,IJ-120,SA03391,1440,33,0,4,PC,N148/18,4.029999999999999,111858,1237,0,284,218.51700000000005,-153
2702541,IJ-120,SA03391,359,7,0,4,PC,N148/18,2.5949999999999998,112217,1244,0,288,221.11200000000005,-155
2702580,IJ-120,SA00484,1619,25,0,4,PC,N146/9,1.985,113836,1269,0,292,223.09700000000007,-156
2702579,IJ-120,SA13359,1672,35,0,3,PC,N146/9,1.77,115508,1304,0,295,224.86700000000008,-157
2702579,IJ-120,SA13359,1558,36,0,5,PC,N146/9,4.802,117066,1340,0,300,229.66900000000007,-158
2702772,IJ-120,SA00181,1682,5,0,4,PC,N148/18,3.56,118748,1345,0,304,233.22900000000007,-159
2703153,IJ-120,SA00911,1417,26,0,6,PC,N148/18,5.859999999999999,120165,1371,0,310,239.08900000000006,-160
2702776,IJ-120,SA01535,382,14,0,2,PC,N148/18,0.82,120547,1385,0,312,239.90900000000005,-162
2702776,IJ-120,SA01535,1443,80,0,3,PC,N148/18,1.23,121990,1465,0,315,241.13900000000004,-163
2703465,IJ-120,SA00228,1399,50,0,4,PC,N148/18,4.561999999999999,123389,1515,0,319,245.70100000000005,-164
2703153,IJ-120,SA00911,1589,17,0,4,PC,N148/18,4.568,124978,1532,0,323,250.26900000000006,-165
2703153,IJ-120,SA00911,1503,69,0,4,PC,N148/18,2.5650000000000004,126481,1601,0,327,252.83400000000006,-166
2703780,IJ-120,SA02374,1564,22,0,5,PC,N148/18,2.931,128045,1623,0,332,255.76500000000007,-167
2703780,IJ-120,SA02374,1049,20,0,2,PC,N148/18,0.596,129094,1643,0,334,256.36100000000005,-168
2703780,IJ-120,SA02374,370,19,0,2,PC,N148/18,0.596,129464,1662,0,336,256.95700000000005,-169
2703696,IJ-120,SA08321,1456,19,0,4,PC,N148/18,2.968,130920,1681,0,340,259.92500000000007,-170
2703883,IJ-120,SA07010,1446,19,0,5,PC,N146/9,6.352,132366,1700,0,345,266.27700000000004,-171
2703135,IJ-120,SA01829,1328,37,0,4,PC,N146/9,4.324,133694,1737,0,349,270.60100000000006,-172
2703135,IJ-120,SA01829,1127,1,0,4,PC,N146/9,6.9,134821,1738,0,353,277.50100000000003,-173
2704088,IJ-120,SA01366,1500,31,0,4,PC,N148/18,4.38,136321,1769,0,357,281.88100000000003,-174
2704088,IJ-120,SA01366,79,0,0,1,PC,N148/18,0.38,136400,1769,0,358,282.261,-175
2704088,IJ-120,SA01366,393,5,0,2,PC,N148/18,0.76,136793,1774,0,360,283.021,-176
2704206,IJ-120,SA00734,1399,43,0,5,PC,N148/18,4.445,138192,1817,0,365,287.466,-177
2704286,IJ-120,SA02690,1279,34,0,5,PC,N-142/67,12.013,139471,1851,0,370,299.479,-178
2702908,IJ-120,SA08395,1358,62,0,4,PC,N-142/67,11.449,140829,1913,0,374,310.928,-179
2704286,IJ-120,SA02690,1602,34,0,3,PC,N-142/67,8.58,142431,1947,0,377,319.508,-180
2702963,IJ-120,SA08399,1428,7,0,5,PC,N-142/67,13.49,143859,1954,0,382,332.998,-181
2704392,IJ-120,SA08469,374,1,0,3,PC,N-142/67,12.450000000000001,144233,1955,0,385,345.448,-183
2704392,IJ-120,SA08469,1654,7,0,3,PC,N-142/67,12.450000000000001,145887,1962,0,388,357.89799999999997,-184
2704567,IJ-120,SA00013,900,30,0,4,PC,N-142/67,11.200000000000001,146787,1992,0,392,369.09799999999996,-185
2704567,IJ-120,SA00013,1306,70,0,4,PC,N-142/67,2.83,148093,2062,0,396,371.92799999999994,-186
2704585,IJ-120,SA00049,1552,56,0,3,PC,N-142/67,1.3800000000000001,149645,2118,0,399,373.30799999999994,-187
2704392,IJ-120,SA08469,1398,21,0,5,PC,N-142/67,15.22,151043,2139,0,404,388.52799999999996,-188
2704760,IJ-120,SA03682,300,1,0,2,PC,N148/18,12.0,151343,2140,0,406,400.52799999999996,-190
2705130,IJ-120,SA02104,1434,42,0,4,PC,N-142/67,12.706,152777,2182,0,410,413.234,-191
2705114,IJ-120,SA00498,1352,77,0,5,PC,N148/18,5.223,154129,2259,0,415,418.457,-192
2705116,IJ-120,SA00272,1607,3,0,3,PC,N148/18,2.445,155736,2262,0,418,420.902,-193
2705115,IJ-120,SA00181,1541,19,0,4,PC,N148/18,3.525,157277,2281,0,422,424.42699999999996,-194
2705419,IJ-120,SA01963,1633,20,0,3,PC,N148/18,1.0499999999999998,158910,2301,0,425,425.477,-195
2705419,IJ-120,SA01963,325,9,0,2,PC,N148/18,0.7,159235,2310,0,427,426.17699999999996,-197
2705424,IJ-120,SA00358,1592,6,0,4,PC,N148/18,2.24,160827,2316,0,431,428.417,-198
2705424,IJ-120,SA00358,1339,8,0,4,PC,N148/18,9.35,162166,2324,0,435,437.767,-199
