Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2698614,IJ-131,SA01366,1497,17,0,4,PC,N148/18,6.920000000000001,-92
2698668,IJ-131,SA02020,1609,6,0,3,PC,N148/18,6.540000000000001,-93
2698668,IJ-131,SA02020,1394,5,0,4,PC,N148/18,7.800000000000001,-94
2698792,IJ-131,SA07395,1303,43,0,6,PC,N148/18,8.48,-95
2698792,IJ-131,SA07395,1383,15,0,3,PC,N148/18,3.7800000000000002,-96
2698792,IJ-131,SA07395,106,22,0,2,PC,N148/18,2.52,-98
2698792,IJ-131,SA07395,1579,7,0,7,PC,N148/18,7.71,-99
2699533,IJ-131,SA00995,1580,15,0,4,PC,N148/18,3.4,-100
2699278,IJ-131,SA08321,1496,14,0,11,PC,N148/18,10.519,-101
2699620,IJ-131,SA01366,1559,42,0,3,PC,N148/18,1.29,-102
2699620,IJ-131,SA01366,1479,23,0,6,PC,N148/18,6.429,-103
2699831,IJ-131,SA05916,305,14,0,1,PC,MASSA F403/32,2.219,-104
2699831,IJ-131,SA05916,198,13,0,2,PC,MASSA F403/32,5.088,-105
2699851,IJ-131,SA08395,1259,0,0,3,PC,N-142/67,8.607000000000001,-106
2700117,IJ-131,SA06013,1235,18,0,4,PC,MASSA F420/191,7.8500000000000005,-107
2700119,IJ-131,SA05250,1242,42,0,4,PC,MASSA F420/191,6.24,-108
2700225,IJ-131,SA00049,1183,33,0,6,PC,N-142/67,4.3,-109
2700225,IJ-131,SA00049,1539,24,0,3,PC,N-142/67,1.3800000000000001,-110
2700262,IJ-131,SA05963,382,7,0,2,PC,MASSA F420/191,2.052,-111
2700262,IJ-131,SA05963,338,21,0,2,PC,MASSA F420/191,2.052,-112
2700262,IJ-131,SA05963,1578,70,0,3,PC,MASSA F420/191,3.0780000000000003,-113
2700262,IJ-131,SA05963,1653,32,0,3,PC,MASSA F420/191,3.0780000000000003,-114
2698853,IJ-131,SA03682,1493,32,0,4,PC,N148/18,19.026,-115
2700504,IJ-131,SA08400,1495,12,0,4,PC,N148/18,13.1,-116
2700610,IJ-131,SA02371,1207,0,0,6,PC,N148/18,3.6830000000000003,-117
2700411,IJ-131,SA02234,390,7,0,2,PC,N148/18,1.136,-119
2698791,IJ-131,SA07321,1544,7,0,5,PC,N148/18,6.172,-120
2700648,IJ-131,SA00913,1569,0,0,4,PC,N148/18,4.522,-121
2699708,IJ-131,SA07395,991,52,0,3,PC,N148/18,3.545,-122
2699017,IJ-131,SA02871,908,32,0,3,PC,MASSA F420/95,4.886,-123
2699017,IJ-131,SA02871,1165,22,0,4,PC,MASSA F420/95,7.3740000000000006,-124
2700809,IJ-131,SA05996,438,0,0,3,PC,MASSA F420/95,4.143000000000001,-125
2700832,IJ-131,SA05941,138,0,0,4,PC,MASSA F403/32,1.6300000000000001,-126
2699030,IJ-131,SA01556,1651,82,0,3,PC,N148/18,1.335,-127
2701155,IJ-131,SA02415,1638,20,0,4,PC,N148/18,2.2960000000000003,-128
2701386,IJ-131,SA00618,1277,8,0,3,PC,N148/18,3.2039999999999997,-129
2701631,IJ-131,SA02374,1475,19,0,5,PC,N148/18,8.306,-130
2701484,IJ-131,SA05032,1515,10,0,5,PC,N148/18,2.478,-131
2701484,IJ-131,SA05032,840,32,0,3,PC,N148/18,2.3760000000000003,-132
2701484,IJ-131,SA05032,207,16,0,3,PC,N148/18,2.0490000000000004,-133
2701485,IJ-131,SA01495,1332,23,0,5,PC,N148/18,2.27,-134
2701744,IJ-131,SA01765,868,13,0,3,PC,N148/18,1.615,-135
2701905,IJ-131,SA08399,1465,19,0,4,PC,N-142/67,5.21,-136
2701760,IJ-131,SA07088,1334,5,0,5,PC,N-142/67,5.01,-137
2701963,IJ-131,SA02845,1106,38,0,6,PC,MASSA F420/95,6.379,-138
2701965,IJ-131,SA02844,871,9,0,2,PC,MASSA F420/95,1.656,-139
2701965,IJ-131,SA02844,6,0,0,2,PC,MASSA F420/95,1.656,-140
2701965,IJ-131,SA02844,802,0,0,3,PC,MASSA F420/95,2.484,-141
2702104,IJ-131,SA02693,1346,13,0,4,PC,N148/18,4.056,-142
2702104,IJ-131,SA02693,1546,1,0,3,PC,N148/18,3.5999999999999996,-143
2702104,IJ-131,SA02693,1417,22,0,3,PC,N148/18,3.753,-144
2702066,IJ-131,SA00880,1093,3,0,5,PC,N148/18,5.836,-145
2702066,IJ-131,SA00880,12,0,0,1,PC,N148/18,0.795,-146
2702066,IJ-131,SA00880,386,6,0,2,PC,N148/18,1.59,-147
2700940,IJ-131,SA00946,1432,12,0,4,PC,N148/18,3.7199999999999998,-148
2700940,IJ-131,SA00946,1399,22,0,4,PC,N148/18,2.753,-149
2700933,IJ-131,SA08395,1179,61,0,3,PC,N-142/67,6.306000000000001,-150
2702478,IJ-131,SA08320,1402,14,0,4,PC,N148/18,7.954000000000001,-151
2702478,IJ-131,SA08320,926,17,0,5,PC,N148/18,4.295,-152
2702528,IJ-131,SA05073,860,30,0,3,PC,MASSA F420/191,1.9500000000000002,-153
2702528,IJ-131,SA05073,188,2,0,1,PC,MASSA F420/191,0.65,-154
2702528,IJ-131,SA05073,1232,29,0,3,PC,MASSA F420/191,1.9500000000000002,-155
2702643,IJ-131,SA00498,1346,23,0,6,PC,N148/18,9.51,-156
2700831,IJ-131,SA07686,1423,10,0,4,PC,N-142/67,6.07,-157
2703135,IJ-131,SA01829,1252,24,0,4,PC,N146/9,5.83,-158
2703135,IJ-131,SA01829,829,33,0,4,PC,N146/9,5.88,-159
2703414,IJ-131,SA00834,804,5,0,3,PC,N146/9,3.5140000000000002,-160
2703414,IJ-131,SA00834,358,4,0,2,PC,N146/9,2.044,-161
2703414,IJ-131,SA00834,1675,4,0,3,PC,N146/9,3.066,-162
2703414,IJ-131,SA00834,1626,3,0,3,PC,N146/9,3.066,-163
2703414,IJ-131,SA00834,1566,1,0,4,PC,N146/9,3.302,-164
2703695,IJ-131,SA08320,1613,2,0,4,PC,N148/18,5.845000000000001,-165
2703695,IJ-131,SA08320,1150,6,0,3,PC,N148/18,5.085,-166
2703695,IJ-131,SA08320,334,0,0,2,PC,N148/18,3.39,-168
2703695,IJ-131,SA08320,1031,16,0,6,PC,N148/18,15.245,-169
2703891,IJ-131,SA07073,1540,25,0,4,PC,N148/18,3.1,-170
2702965,IJ-131,SA08400,1463,23,0,4,PC,N148/18,2.71,-171
2702965,IJ-131,SA08400,1512,15,0,3,PC,N148/18,1.6500000000000001,-172
2704104,IJ-131,SA07023,1500,0,0,4,PC,N148/18,1.9000000000000001,-173
2704104,IJ-131,SA07023,310,0,0,3,PC,N148/18,1.42,-175
2704144,IJ-131,SA02262,1622,4,0,4,PC,N148/18,2.6500000000000004,-176
2704145,IJ-131,SA07065,1512,7,0,4,PC,N148/18,4.652,-177
2704359,IJ-131,SA00497,1399,15,0,5,PC,N148/18,6.491,-178
2704359,IJ-131,SA00497,1515,10,0,5,PC,N148/18,8.182,-179
2704402,IJ-131,SA01422,1534,0,0,5,PC,N148/18,4.213,-180
2704238,IJ-131,SA00913,255,0,0,2,PC,N148/18,2.472,-182
2702965,IJ-131,SA08400,1287,2,0,5,PC,N148/18,4.0920000000000005,-183
2704521,IJ-131,SA05339,1099,22,0,4,PC,N148/18,3.746,-184
2704580,IJ-131,SA01805,1313,34,0,4,PC,N148/18,3.94,-185
2704569,IJ-131,SA02415,1379,38,0,4,PC,N148/18,5.034,-186
2704684,IJ-131,SA07321,1351,17,0,3,PC,N148/18,5.699999999999999,-187
2704684,IJ-131,SA07321,225,0,0,3,PC,N148/18,5.699999999999999,-189
2705003,IJ-131,SA00912,1134,33,0,5,PC,N148/18,5.334999999999999,-190
2704769,IJ-131,SA00995,1582,9,0,3,PC,N148/18,1.08,-191
2704769,IJ-131,SA00995,1518,27,0,4,PC,N148/18,1.7,-192
