Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2698183,IJ-046,SA02142,1245,20,0,4,PC,MASSA F403/32,4.71,1245,20,0,4,4.71,-120
2698581,IJ-046,SA05027,1314,11,0,3,PC,N146/9,4.5,2559,31,0,7,9.21,-121
2698581,IJ-046,SA05027,1320,5,0,3,PC,N146/9,4.5,3879,36,0,10,13.71,-122
2698617,IJ-046,SA02938,1164,2,0,4,PC,N-142/67,7.05,5043,38,0,14,20.76,-123
2698617,IJ-046,SA02938,1050,2,0,3,PC,N-142/67,7.6499999999999995,6093,40,0,17,28.41,-124
2698617,IJ-046,SA02938,48,0,0,1,PC,N-142/67,2.55,6141,40,0,18,30.96,-125
2698617,IJ-046,SA02938,254,1,0,2,PC,N-142/67,5.1,6395,41,0,20,36.06,-126
2698617,IJ-046,SA02938,1113,10,0,3,PC,N-142/67,7.6499999999999995,7508,51,0,23,43.71,-127
2698617,IJ-046,SA02938,1265,7,0,4,PC,N-142/67,10.739999999999998,8773,58,0,27,54.45,-128
2699022,IJ-046,SA01974,1388,3,0,3,PC,N148/18,8.459999999999999,10161,61,0,30,62.910000000000004,-129
2699022,IJ-046,SA01974,1372,5,0,5,PC,N148/18,10.049999999999999,11533,66,0,35,72.96000000000001,-130
2699022,IJ-046,SA01974,1335,9,0,5,PC,N148/18,10.41,12868,75,0,40,83.37,-131
2699376,IJ-046,SA02530,853,3,0,3,PC,N148/18,3.1740000000000004,13721,78,0,43,86.54400000000001,-132
2699843,IJ-046,SA05032,326,7,0,1,PC,N148/18,0.792,14047,85,0,44,87.33600000000001,-133
2699961,IJ-046,SA01495,1341,31,0,4,PC,N148/18,2.841,15388,116,0,48,90.177,-134
2699961,IJ-046,SA01495,1423,23,0,3,PC,N148/18,1.395,16811,139,0,51,91.572,-135
2699616,IJ-046,SA02104,1274,19,0,7,PC,N-142/67,4.931,18085,158,0,58,96.503,-136
2700196,IJ-046,SA02456,1242,32,0,6,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,7.824999999999999,19327,190,0,64,104.328,-137
2700227,IJ-046,SA00803,1429,18,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,15.92,20756,208,0,68,120.248,-138
2700227,IJ-046,SA00803,823,32,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,9.01,21579,240,0,71,129.258,-139
2700267,IJ-046,SA05061,189,7,0,2,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.1,21768,247,0,73,131.358,-140
2700267,IJ-046,SA05061,1445,14,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,3.1500000000000004,23213,261,0,76,134.508,-141
2700267,IJ-046,SA05061,1451,8,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,3.1500000000000004,24664,269,0,79,137.65800000000002,-142
2700267,IJ-046,SA05061,1271,19,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,5.8500000000000005,25935,288,0,83,143.508,-143
2700377,IJ-046,SA05881,964,51,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.800000000000001,26899,339,0,86,148.30800000000002,-144
2700377,IJ-046,SA05881,1129,30,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,6.4,28028,369,0,90,154.70800000000003,-145
2700619,IJ-046,SA02142,405,38,0,4,PC,MASSA F403/32,4.85,28433,407,0,94,159.55800000000002,-146
2700619,IJ-046,SA02142,316,6,0,2,PC,MASSA F403/32,1.71,28749,413,0,96,161.26800000000003,-147
2700646,IJ-046,SA02578,1094,54,0,6,PC,MASSA F420/191,7.756,29843,467,0,102,169.02400000000003,-148
2700673,IJ-046,SA08427,923,59,0,4,PC,MASSA F420/191,6.997999999999999,30766,526,0,106,176.02200000000002,-149
2700673,IJ-046,SA08427,827,27,0,3,PC,MASSA F420/191,5.742,31593,553,0,109,181.764,-150
2700673,IJ-046,SA08427,280,31,0,3,PC,MASSA F420/191,5.742,31873,584,0,112,187.506,-151
2700829,IJ-046,SA05943,1156,35,0,5,PC,MASSA F420/95,6.696,33029,619,0,117,194.202,-152
2700805,IJ-046,SA05776,698,18,0,3,PC,MASSA F403/32,4.977,33727,637,0,120,199.179,-153
2700805,IJ-046,SA05776,263,2,0,2,PC,MASSA F403/32,4.5,33990,639,0,122,203.679,-154
2700805,IJ-046,SA05776,1343,13,0,4,PC,MASSA F403/32,9.0,35333,652,0,126,212.679,-155
2700805,IJ-046,SA05776,1234,11,0,3,PC,MASSA F403/32,6.75,36567,663,0,129,219.429,-156
2701490,IJ-046,SA05955,1122,19,0,4,PC,MASSA F420/191,9.58,37689,682,0,133,229.00900000000001,-157
2701474,IJ-046,SA05953,918,11,0,6,PC,F424/40 MARROM,13.944,38607,693,0,139,242.953,-158
2701630,IJ-046,SA05876,1076,91,0,4,PC,F424/40 MARROM,3.88,39683,784,0,143,246.833,-159
2701630,IJ-046,SA05876,735,22,0,3,PC,F424/40 MARROM,1.51,40418,806,0,146,248.343,-160
2701750,IJ-046,SA05907,303,9,0,2,PC,F424/40 MARROM,1.0,40721,815,0,148,249.343,-161
2701750,IJ-046,SA05907,1317,11,0,3,PC,F424/40 MARROM,1.5,42038,826,0,151,250.843,-162
2701750,IJ-046,SA05907,1367,5,0,3,PC,F424/40 MARROM,1.5,43405,831,0,154,252.343,-163
2701872,IJ-046,SA02961,1077,28,0,4,PC,P250/14,4.58,44482,859,0,158,256.923,-164
2701872,IJ-046,SA02961,1057,47,0,3,PC,P250/14,4.08,45539,906,0,161,261.003,-165
2701872,IJ-046,SA02961,1172,42,0,4,PC,P250/14,5.44,46711,948,0,165,266.443,-166
2701872,IJ-046,SA02961,189,5,0,2,PC,P250/14,2.72,46900,953,0,167,269.163,-168
2702038,IJ-046,SA07021,1095,50,0,4,PC,P250/14,4.0600000000000005,47995,1003,0,171,273.223,-169
2701990,IJ-046,SA02990,1029,71,0,5,PC,P250/14,2.97,49024,1074,0,176,276.19300000000004,-170
2701990,IJ-046,SA02990,1325,11,0,3,PC,P250/14,1.44,50349,1085,0,179,277.63300000000004,-171
2702214,IJ-046,SA05918,1346,1,0,4,PC,P250/14,1.8579999999999999,51695,1086,0,183,279.49100000000004,-172
2702214,IJ-046,SA05918,1409,20,0,5,PC,P250/14,2.09,53104,1106,0,188,281.581,-173
2702214,IJ-046,SA05918,809,18,0,2,PC,P250/14,0.836,53913,1124,0,190,282.41700000000003,-174
2702214,IJ-046,SA05918,215,10,0,3,PC,P250/14,1.236,54128,1134,0,193,283.653,-175
2702299,IJ-046,SA02930,1015,63,0,4,PC,P250/14,1.6,55143,1197,0,197,285.25300000000004,-176
2702299,IJ-046,SA02930,981,39,0,3,PC,P250/14,1.2000000000000002,56124,1236,0,200,286.45300000000003,-177
2702401,IJ-046,SA07320,1036,8,0,4,PC,P250/14,6.2,57160,1244,0,204,292.653,-178
2702401,IJ-046,SA07320,730,60,0,3,PC,P250/14,8.100000000000001,57890,1304,0,207,300.75300000000004,-179
2702401,IJ-046,SA07320,956,29,0,3,PC,P250/14,8.100000000000001,58846,1333,0,210,308.85300000000007,-180
2702401,IJ-046,SA07320,214,14,0,2,PC,P250/14,5.4,59060,1347,0,212,314.25300000000004,-182
2702401,IJ-046,SA07320,965,33,0,3,PC,P250/14,8.100000000000001,60025,1380,0,215,322.35300000000007,-183
2702581,IJ-046,SA01550,1007,42,0,3,PC,P248/40,3.96,61032,1422,0,218,326.31300000000005,-184
