Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2698676,IJ-121,SA00497,1398,51,0,5,PC,N148/18,11.17,-92
2698668,IJ-121,SA02020,1626,1,0,3,PC,N148/18,6.540000000000001,-93
2698764,IJ-121,SA01556,1559,4,0,4,PC,N148/18,5.25,-94
2698764,IJ-121,SA01556,1590,26,0,3,PC,N148/18,1.335,-96
2698764,IJ-121,SA01556,156,8,0,2,PC,N148/18,0.89,-98
2699277,IJ-121,SA08320,1169,14,0,4,PC,N148/18,5.53,-99
2699277,IJ-121,SA08320,1511,3,0,4,PC,N148/18,4.59,-100
2699532,IJ-121,SA00793,1532,2,0,4,PC,N148/18,3.3,-101
2699617,IJ-121,SA05339,1577,9,0,4,PC,N148/18,2.46,-102
2699730,IJ-121,SA02415,1558,17,0,4,PC,N148/18,2.693,-103
2699850,IJ-121,SA07091,393,4,0,1,PC,N148/18,0.842,-105
2699850,IJ-121,SA07091,1609,0,0,4,PC,N148/18,3.224,-106
2699964,IJ-121,SA01980,1613,1,0,4,PC,N148/18,2.76,-107
2699964,IJ-121,SA01980,645,4,0,3,PC,N148/18,1.6600000000000001,-108
2699965,IJ-121,SA00775,907,8,0,5,PC,N148/18,4.423,-109
2700228,IJ-121,SA03392,1357,6,0,4,PC,N148/18,1.68,-110
2700362,IJ-121,SA02420,336,13,0,2,PC,N148/18,0.47,-112
2700362,IJ-121,SA02420,1494,32,0,4,PC,N148/18,1.605,-113
2700327,IJ-121,SA01834,1496,26,0,4,PC,N148/18,2.7,-114
2700327,IJ-121,SA01834,1428,10,0,5,PC,N148/18,3.864,-115
2700512,IJ-121,13444,1431,41,0,4,PC,N144/85,1.037,-116
2700512,IJ-121,13444,1568,20,0,5,PC,N144/85,2.084,-117
2700610,IJ-121,SA02371,395,24,0,2,PC,N148/18,0.37,-119
2700610,IJ-121,SA02371,1709,11,0,3,PC,N148/18,0.5549999999999999,-120
2700372,IJ-121,SA07312,1329,4,0,6,PC,N-142/67,7.79,-121
2700372,IJ-121,SA07312,1099,40,0,3,PC,N-142/67,4.9350000000000005,-122
2700372,IJ-121,SA07312,1217,51,0,4,PC,N-142/67,7.804,-123
2699851,IJ-121,SA08395,1229,35,0,3,PC,N-142/67,8.607000000000001,-124
2699851,IJ-121,SA08395,172,0,0,2,PC,N-142/67,5.738,-126
2700831,IJ-121,SA07686,1231,26,0,5,PC,N-142/67,9.998000000000001,-127
2700831,IJ-121,SA07686,1432,13,0,3,PC,N-142/67,4.26,-128
2701494,IJ-121,SA01801,1333,29,0,3,PC,N146/9,7.31,-129
2701494,IJ-121,SA01801,1474,6,0,4,PC,N146/9,4.564,-130
2701496,IJ-121,SA01742,1490,5,0,4,PC,N146/9,2.732,-131
2701496,IJ-121,SA01742,206,4,0,1,PC,N146/9,0.68,-132
2701815,IJ-121,SA00834,346,1,0,3,PC,N146/9,2.382,-133
2701757,IJ-121,SA01829,1459,14,0,4,PC,N146/9,4.984,-134
2701876,IJ-121,SA18474,29,0,0,1,PC,N146/9,2.55,-135
2701819,IJ-121,SA08469,1262,0,0,4,PC,N-142/67,13.4,-136
2701760,IJ-121,SA07088,1518,15,0,3,PC,N-142/67,5.74,-137
2701963,IJ-121,SA02845,822,42,0,5,PC,MASSA F420/95,5.531000000000001,-138
2701965,IJ-121,SA02844,814,12,0,2,PC,MASSA F420/95,1.656,-139
2701965,IJ-121,SA02844,66,0,0,2,PC,MASSA F420/95,1.656,-140
2701965,IJ-121,SA02844,1271,0,0,3,PC,MASSA F420/95,2.484,-141
2702103,IJ-121,SA07091,1468,11,0,4,PC,N148/18,3.354,-142
2702069,IJ-121,SA00504,1508,8,0,4,PC,N148/18,4.022,-143
2702069,IJ-121,SA00504,1588,31,0,4,PC,N148/18,2.5300000000000002,-144
2702261,IJ-121,SA01923,1601,2,0,4,PC,N148/18,5.11,-145
2702261,IJ-121,SA01923,431,0,0,2,PC,N148/18,3.08,-147
2702261,IJ-121,SA01923,1497,8,0,3,PC,N148/18,4.62,-148
2702261,IJ-121,SA01923,1290,19,0,3,PC,N148/18,4.62,-149
2702261,IJ-121,SA01923,1266,56,0,4,PC,N148/18,3.55,-150
2702478,IJ-121,SA08320,1379,46,0,4,PC,N148/18,5.32,-151
