Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2696939,IJ-156,15909,589,0,0,3,PC,FP75614/49,1.6500000000000001,589,0,0,3,1.6500000000000001,-8
2696939,IJ-156,15909,748,5,0,3,PC,FP75614/49,1.6500000000000001,1337,5,0,6,3.3000000000000003,-9
2697459,IJ-156,15910,725,10,0,3,PC,FP75614/49,1.44,2062,15,0,9,4.74,-10
2697459,IJ-156,15910,261,2,0,2,PC,FP75614/49,1.03,2323,17,0,11,5.7700000000000005,-11
2696939,IJ-156,15909,768,10,0,3,PC,FP75614/49,1.6500000000000001,3091,27,0,14,7.420000000000001,-12
2696939,IJ-156,15909,182,5,0,1,PC,FP75614/49,0.55,3273,32,0,15,7.970000000000001,-13
2696939,IJ-156,15909,120,0,0,1,PC,FP75614/49,0.55,3393,32,0,16,8.520000000000001,-14
2699231,IJ-156,15909,761,0,0,5,PC,FP75614/49,2.75,4154,32,0,21,11.270000000000001,-15
2699231,IJ-156,15909,720,1,0,3,PC,FP75614/49,1.6500000000000001,4874,33,0,24,12.920000000000002,-16
2699231,IJ-156,15909,640,2,0,3,PC,FP75614/49,1.6500000000000001,5514,35,0,27,14.570000000000002,-17
2699231,IJ-156,15909,408,1,0,2,PC,FP75614/49,1.1,5922,36,0,29,15.670000000000002,-18
2699231,IJ-156,15909,264,0,0,3,PC,FP75614/49,1.51,6186,36,0,32,17.180000000000003,-19
2699779,IJ-156,15910,486,4,0,2,PC,FP75614/49,0.96,6672,40,0,34,18.140000000000004,-20
2699779,IJ-156,15910,286,0,0,1,PC,FP75614/49,0.48,6958,40,0,35,18.620000000000005,-22
2699779,IJ-156,15910,288,6,0,1,PC,FP75614/49,0.48,7246,46,0,36,19.100000000000005,-26
2699779,IJ-156,15910,131,1,0,2,PC,FP75614/49,0.96,7377,47,0,38,20.060000000000006,-29
2699779,IJ-156,15910,561,13,0,2,PC,FP75614/49,0.96,7938,60,0,40,21.020000000000007,-30
2699779,IJ-156,15910,273,27,0,1,PC,FP75614/49,0.48,8211,87,0,41,21.500000000000007,-31
2699779,IJ-156,15910,157,0,0,2,PC,FP75614/49,2.375,8368,87,0,43,23.875000000000007,-38
2699233,IJ-156,15911,116,0,0,1,PC,FP75614/49,1.895,8484,87,0,44,25.770000000000007,-39
2699233,IJ-156,15911,195,0,0,2,PC,FP75614/49,3.79,8679,87,0,46,29.560000000000006,-43
2699233,IJ-156,15911,99,0,0,1,PC,FP75614/49,1.895,8778,87,0,47,31.455000000000005,-44
2699233,IJ-156,15911,87,0,0,1,PC,FP75614/49,1.895,8865,87,0,48,33.35000000000001,-45
2699779,IJ-156,15910,836,0,0,3,PC,FP75614/49,1.44,9701,87,0,51,34.790000000000006,-47
2699779,IJ-156,15910,188,10,0,1,PC,FP75614/49,0.48,9889,97,0,52,35.27,-48
2701099,IJ-156,15909,636,2,0,3,PC,FP75614/49,1.6500000000000001,10525,99,0,55,36.92,-50
2701099,IJ-156,15909,506,4,0,2,PC,FP75614/49,1.1,11031,103,0,57,38.02,-51
2701099,IJ-156,15909,579,0,0,2,PC,FP75614/49,1.1,11610,103,0,59,39.120000000000005,-52
2701099,IJ-156,15909,633,6,0,2,PC,FP75614/49,1.1,12243,109,0,61,40.220000000000006,-53
2701099,IJ-156,15909,653,0,0,2,PC,FP75614/49,1.1,12896,109,0,63,41.32000000000001,-54
2701099,IJ-156,15909,270,5,0,1,PC,FP75614/49,0.55,13166,114,0,64,41.870000000000005,-55
2701099,IJ-156,15909,358,0,0,2,PC,FP75614/49,1.1,13524,114,0,66,42.970000000000006,-57
2701099,IJ-156,15909,344,11,0,2,PC,FP75614/49,1.1,13868,125,0,68,44.07000000000001,-58
2701099,IJ-156,15909,589,8,0,2,PC,FP75614/49,1.1,14457,133,0,70,45.17000000000001,-59
2701099,IJ-156,15909,582,16,0,2,PC,FP75614/49,1.1,15039,149,0,72,46.27000000000001,-60
2701099,IJ-156,15909,551,3,0,2,PC,FP75614/49,1.1,15590,152,0,74,47.37000000000001,-61
2701099,IJ-156,15909,531,15,0,2,PC,FP75614/49,1.1,16121,167,0,76,48.47000000000001,-64
2701099,IJ-156,15909,701,8,0,2,PC,FP75614/49,1.1,16822,175,0,78,49.570000000000014,-65
2701099,IJ-156,15909,654,3,0,2,PC,FP75614/49,1.1,17476,178,0,80,50.670000000000016,-66
2701808,IJ-156,15910,596,12,0,2,PC,FP75614/49,0.96,18072,190,0,82,51.63000000000002,-67
2701808,IJ-156,15910,593,12,0,2,PC,FP75614/49,0.96,18665,202,0,84,52.59000000000002,-68
2701099,IJ-156,15909,228,7,0,2,PC,FP75614/49,1.1,18893,209,0,86,53.69000000000002,-69
2701099,IJ-156,15909,396,20,0,2,PC,FP75614/49,1.1,19289,229,0,88,54.79000000000002,-71
2701100,IJ-156,15911,537,9,0,2,PC,FP75614/49,3.79,19826,238,0,90,58.58000000000002,-72
2701100,IJ-156,15911,692,3,0,3,PC,FP75614/49,5.6850000000000005,20518,241,0,93,64.26500000000001,-73
2701100,IJ-156,15911,624,11,0,3,PC,FP75614/49,2.995,21142,252,0,96,67.26000000000002,-74
2703033,IJ-156,15909,305,0,0,1,PC,FP75614/49,0.55,21447,252,0,97,67.81000000000002,-75
2703033,IJ-156,15909,304,0,0,1,PC,FP75614/49,0.55,21751,252,0,98,68.36000000000001,-78
2703033,IJ-156,15909,258,0,0,1,PC,FP75614/49,0.55,22009,252,0,99,68.91000000000001,-79
2703033,IJ-156,15909,213,0,0,1,PC,FP75614/49,0.55,22222,252,0,100,69.46000000000001,-80
2703033,IJ-156,15909,615,7,0,2,PC,FP75614/49,1.1,22837,259,0,102,70.56,-81
2703820,IJ-156,15910,185,0,0,2,PC,FP75614/49,1.03,23022,259,0,104,71.59,-82
2703820,IJ-156,15910,577,23,0,3,PC,FP75614/49,1.44,23599,282,0,107,73.03,-85
2703820,IJ-156,15910,609,10,0,2,PC,FP75614/49,0.96,24208,292,0,109,73.99,-86
2703820,IJ-156,15910,278,0,0,2,PC,FP75614/49,1.03,24486,292,0,111,75.02,-87
2703033,IJ-156,15909,552,6,0,3,PC,FP75614/49,1.6500000000000001,25038,298,0,114,76.67,-88
2703033,IJ-156,15909,499,23,0,3,PC,FP75614/49,1.6500000000000001,25537,321,0,117,78.32000000000001,-89
2703033,IJ-156,15909,310,3,0,2,PC,FP75614/49,1.1,25847,324,0,119,79.42,-90
2703033,IJ-156,15909,160,0,0,1,PC,FP75614/49,0.55,26007,324,0,120,79.97,-91
2703033,IJ-156,15909,862,15,0,3,PC,FP75614/49,1.6500000000000001,26869,339,0,123,81.62,-92
2703033,IJ-156,15909,645,4,0,2,PC,FP75614/49,1.1,27514,343,0,125,82.72,-93
2703820,IJ-156,15910,274,0,0,3,PC,FP75614/49,1.58,27788,343,0,128,84.3,-94
2703820,IJ-156,15910,404,6,0,3,PC,FP75614/49,1.44,28192,349,0,131,85.74,-95
2703033,IJ-156,15909,898,0,0,4,PC,FP75614/49,2.13,29090,349,0,135,87.86999999999999,-96
2703033,IJ-156,15909,353,0,0,2,PC,FP75614/49,1.1,29443,349,0,137,88.96999999999998,-97
2703033,IJ-156,15909,145,0,0,1,PC,FP75614/49,0.55,29588,349,0,138,89.51999999999998,-98
2703033,IJ-156,15909,709,22,0,2,PC,FP75614/49,1.1,30297,371,0,140,90.61999999999998,-99
2703033,IJ-156,15909,582,23,0,2,PC,FP75614/49,1.1,30879,394,0,142,91.71999999999997,-100
2703033,IJ-156,15909,843,6,0,3,PC,FP75614/49,1.6500000000000001,31722,400,0,145,93.36999999999998,-101
2703033,IJ-156,15909,699,0,0,3,PC,FP75614/49,1.51,32421,400,0,148,94.87999999999998,-102
2703032,IJ-156,15911,475,0,0,4,PC,FP75614/49,6.165,32896,400,0,152,101.04499999999999,-103
2703032,IJ-156,15911,218,0,0,1,PC,FP75614/49,1.895,33114,400,0,153,102.93999999999998,-104
2703032,IJ-156,15911,529,6,0,3,PC,FP75614/49,2.995,33643,406,0,156,105.93499999999999,-106
2705061,IJ-156,15909,604,2,0,2,PC,FP75614/49,1.1,34247,408,0,158,107.03499999999998,-107
2705061,IJ-156,15909,601,2,0,4,PC,FP75614/49,1.58,34848,410,0,162,108.61499999999998,-108
2705369,IJ-156,15910,702,3,0,5,PC,FP75614/49,1.92,35550,413,0,167,110.53499999999998,-109
2705369,IJ-156,15910,776,21,0,3,PC,FP75614/49,1.44,36326,434,0,170,111.97499999999998,-110
2705369,IJ-156,15910,379,3,0,2,PC,FP75614/49,0.96,36705,437,0,172,112.93499999999997,-111
2705369,IJ-156,15910,176,0,0,1,PC,FP75614/49,0.48,36881,437,0,173,113.41499999999998,-112
2705369,IJ-156,15910,585,5,0,2,PC,FP75614/49,0.96,37466,442,0,175,114.37499999999997,-113
2705369,IJ-156,15910,649,17,0,2,PC,FP75614/49,0.96,38115,459,0,177,115.33499999999997,-114
2705369,IJ-156,15910,683,0,0,4,PC,FP75614/49,1.51,38798,459,0,181,116.84499999999997,-115
2705547,IJ-156,15909,1001,9,0,5,PC,FP75614/49,2.2,39799,468,0,186,119.04499999999997,-116
2705547,IJ-156,15909,525,0,0,2,PC,FP75614/49,1.1,40324,468,0,188,120.14499999999997,-117
2705547,IJ-156,15909,342,16,0,2,PC,FP75614/49,1.1,40666,484,0,190,121.24499999999996,-118
2705547,IJ-156,15909,578,22,0,2,PC,FP75614/49,1.1,41244,506,0,192,122.34499999999996,-120
2705547,IJ-156,15909,610,14,0,2,PC,FP75614/49,1.1,41854,520,0,194,123.44499999999995,-121
2705547,IJ-156,15909,578,0,0,2,PC,FP75614/49,1.1,42432,520,0,196,124.54499999999994,-122
2705547,IJ-156,15909,589,11,0,3,PC,FP75614/49,1.51,43021,531,0,199,126.05499999999995,-123
2705369,IJ-156,15910,608,0,0,2,PC,FP75614/49,0.96,43629,531,0,201,127.01499999999994,-124
2705369,IJ-156,15910,253,0,0,1,PC,FP75614/49,0.48,43882,531,0,202,127.49499999999995,-125
2705547,IJ-156,15909,694,19,0,4,PC,FP75614/49,1.51,44576,550,0,206,129.00499999999994,-127
2705547,IJ-156,15909,568,0,0,4,PC,FP75614/49,1.6500000000000001,45144,550,0,210,130.65499999999994,-128
2705547,IJ-156,15909,546,17,0,2,PC,FP75614/49,1.1,45690,567,0,212,131.75499999999994,-129
2705547,IJ-156,15909,569,0,0,2,PC,FP75614/49,1.1,46259,567,0,214,132.85499999999993,-130
2705547,IJ-156,15909,659,10,0,2,PC,FP75614/49,1.1,46918,577,0,216,133.95499999999993,-131
2705547,IJ-156,15909,498,6,0,2,PC,FP75614/49,1.1,47416,583,0,218,135.05499999999992,-132
2705547,IJ-156,15909,285,0,0,1,PC,FP75614/49,0.55,47701,583,0,219,135.60499999999993,-134
2707048,IJ-156,15909,155,5,0,1,PC,FP75614/49,0.55,47856,588,0,220,136.15499999999994,-135
