Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2697098,IJ-138,SA15536,73,4,0,1,PC,P250/14,0.79,-75
2697098,IJ-138,SA15536,116,8,0,1,PC,P250/14,0.79,-76
2697098,IJ-138,SA15536,123,1,0,1,PC,P250/14,0.79,-76
2697312,IJ-138,SA15239,128,34,0,1,PC,P250/14,0.486,-72
2697312,IJ-138,SA15239,5,0,0,1,PC,P250/14,0.486,-74
2697312,IJ-138,SA15239,309,16,0,1,PC,P250/14,0.486,-74
2697312,IJ-138,SA15239,241,0,0,1,PC,P250/14,0.486,-73
2697312,IJ-138,SA15239,237,0,0,1,PC,P250/14,0.486,-73
2697318,IJ-138,SA05213,25,0,0,1,PC,P250/14,0.617,-75
2697318,IJ-138,SA05213,325,8,0,1,PC,P250/14,0.617,-75
2697318,IJ-138,SA05213,347,9,0,1,PC,P250/14,0.617,-74
2697504,IJ-138,SA05155,2,0,0,1,PC,P250/14,1.968,-82
2697504,IJ-138,SA05155,210,0,0,1,PC,P250/14,1.968,-81
2697504,IJ-138,SA05155,358,9,0,1,PC,P250/14,1.968,-81
2697504,IJ-138,SA05155,323,7,0,1,PC,P250/14,1.968,-81
2697504,IJ-138,SA05155,178,5,0,1,PC,P250/14,1.968,-80
2697504,IJ-138,SA05155,370,13,0,1,PC,P250/14,1.968,-80
2697504,IJ-138,SA05155,419,4,0,1,PC,P250/14,1.968,-80
2697504,IJ-138,SA05155,225,15,0,1,PC,P250/14,1.968,-79
2697504,IJ-138,SA05155,56,6,0,1,PC,P250/14,1.968,-79
2697504,IJ-138,SA05155,309,5,0,1,PC,P250/14,1.968,-77
2697504,IJ-138,SA05155,1,0,0,1,PC,P250/14,1.968,-76
2697504,IJ-138,SA05155,128,0,0,1,PC,P250/14,1.968,-76
2697504,IJ-138,SA05155,75,13,0,1,PC,P250/14,1.968,-76
2698620,IJ-138,SA25229,151,0,0,1,PC,P250/14,0.777,-72
2699308,IJ-138,SA05155,173,10,0,1,PC,P250/14,1.968,-82
2699324,IJ-138,SA15239,278,0,0,1,PC,P250/14,0.486,-93
2699324,IJ-138,SA15239,136,6,0,1,PC,P250/14,0.486,-90
2699324,IJ-138,SA15239,127,2,0,1,PC,P250/14,0.486,-92
2699324,IJ-138,SA15239,21,0,0,1,PC,P250/14,0.486,-92
2699324,IJ-138,SA15239,56,0,0,1,PC,P250/14,0.486,-91
2699324,IJ-138,SA15239,1,0,0,1,PC,P250/14,0.486,-90
2699324,IJ-138,SA15239,80,8,0,1,PC,P250/14,0.486,-90
2699558,IJ-138,SA25368,4,0,0,1,PC,P250/14,4.3,-106
2699558,IJ-138,SA25368,22,0,0,1,PC,P250/14,4.3,-106
2699558,IJ-138,SA25368,15,0,0,1,PC,P250/14,4.3,-105
2699558,IJ-138,SA25368,2,0,0,1,PC,P250/14,4.3,-104
2699558,IJ-138,SA25368,163,0,0,1,PC,P250/14,4.3,-104
2699558,IJ-138,SA25368,173,7,0,1,PC,P250/14,4.3,-104
2699558,IJ-138,SA25368,51,10,0,1,PC,P250/14,4.3,-104
2699558,IJ-138,SA25368,133,5,0,1,PC,P250/14,4.3,-103
2699750,IJ-138,13661,359,14,0,1,PC,N-142/44,0.38,-83
2699750,IJ-138,13661,207,0,0,1,PC,N-142/44,0.38,-82
2699750,IJ-138,13661,408,17,0,1,PC,N-142/44,0.38,-82
2699750,IJ-138,13661,73,13,0,1,PC,N-142/44,0.38,-82
2699784,IJ-138,SA25367,141,0,0,1,PC,P250/14,2.45,-102
2699784,IJ-138,SA25367,31,0,0,1,PC,P250/14,2.45,-103
2699784,IJ-138,SA25367,282,3,0,1,PC,P250/14,2.45,-103
2699784,IJ-138,SA25367,215,39,0,1,PC,P250/14,2.45,-103
2699784,IJ-138,SA25367,223,0,0,1,PC,P250/14,2.45,-102
2699784,IJ-138,SA25367,259,0,0,1,PC,P250/14,2.45,-102
2699784,IJ-138,SA25367,123,0,0,1,PC,P250/14,2.45,-101
2699784,IJ-138,SA25367,194,0,0,1,PC,P250/14,2.45,-100
2699784,IJ-138,SA25367,64,0,0,1,PC,P250/14,2.45,-100
2699784,IJ-138,SA25367,13,1,0,1,PC,P250/14,2.45,-88
2699784,IJ-138,SA25367,268,0,0,1,PC,P250/14,2.45,-88
2699784,IJ-138,SA25367,128,0,0,1,PC,P250/14,2.45,-87
2699784,IJ-138,SA25367,341,3,0,1,PC,P250/14,2.45,-87
2699806,IJ-138,SA05214,6,0,0,1,PC,P250/14,1.618,-84
2699806,IJ-138,SA05214,4,0,0,1,PC,P250/14,1.618,-83
2699806,IJ-138,SA05214,171,0,0,1,PC,P250/14,1.618,-83
2699806,IJ-138,SA05214,365,19,0,1,PC,P250/14,1.618,-83
2699807,IJ-138,SA05739,288,0,0,1,PC,P250/14,1.925,-87
2699808,IJ-138,SA25535,204,0,0,1,PC,P250/14,0.826,-97
2699808,IJ-138,SA25535,204,0,0,1,PC,P250/14,0.826,-100
2699808,IJ-138,SA25535,316,7,0,1,PC,P250/14,0.826,-100
2699808,IJ-138,SA25535,130,6,0,1,PC,P250/14,0.826,-99
2699808,IJ-138,SA25535,11,0,0,1,PC,P250/14,0.826,-98
2699808,IJ-138,SA25535,169,6,0,1,PC,P250/14,0.826,-97
2699809,IJ-138,SA05213,110,7,0,1,PC,P250/14,0.617,-94
2699809,IJ-138,SA05213,142,60,0,1,PC,P250/14,0.617,-94
2699809,IJ-138,SA05213,45,0,0,1,PC,P250/14,0.617,-97
2699809,IJ-138,SA05213,251,0,0,1,PC,P250/14,0.617,-96
2699809,IJ-138,SA05213,267,8,0,1,PC,P250/14,0.617,-96
2699809,IJ-138,SA05213,1,0,0,1,PC,P250/14,0.617,-95
2699809,IJ-138,SA05213,231,0,0,1,PC,P250/14,0.617,-85
2699809,IJ-138,SA05213,360,9,0,1,PC,P250/14,0.617,-86
2699809,IJ-138,SA05213,435,8,0,1,PC,P250/14,0.617,-86
2699809,IJ-138,SA05213,22,0,0,1,PC,P250/14,0.617,-85
2699809,IJ-138,SA05213,342,6,0,1,PC,P250/14,0.617,-84
2699809,IJ-138,SA05213,129,15,0,1,PC,P250/14,0.617,-84
2700121,IJ-138,SA08041,95,10,0,1,PC,P250/14,0.685,-89
2700121,IJ-138,SA08041,253,42,0,1,PC,P250/14,0.685,-89
2700123,IJ-138,SA05740,212,4,0,1,PC,P250/14,1.95,-90
2700123,IJ-138,SA05740,192,0,0,1,PC,P250/14,1.95,-89
2700123,IJ-138,SA05740,171,7,0,1,PC,P250/14,1.95,-89
2700123,IJ-138,SA05740,154,0,0,1,PC,P250/14,1.95,-88
2700123,IJ-138,SA05740,209,8,0,1,PC,P250/14,1.95,-88
2700123,IJ-138,SA05740,5,0,0,1,PC,P250/14,1.95,-88
2700149,IJ-138,SA05741,19,0,0,1,PC,P250/14,1.633,-96
