Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2701102,IJ-119,SA02871,1091,32,0,3,PC,MASSA F420/95,5.439,38320,551,0,123,220.565,-144
2701102,IJ-119,SA02871,1035,13,0,4,PC,MASSA F420/95,9.137,39355,564,0,127,229.702,-145
2701384,IJ-119,SA08322,1074,24,0,5,PC,MASSA F403/32,14.175999999999998,40429,588,0,132,243.878,-146
2701810,IJ-119,SA05995,730,19,0,3,PC,MASSA F420/191,5.409,41159,607,0,135,249.28699999999998,-147
2701810,IJ-119,SA05995,357,0,0,3,PC,MASSA F420/191,2.667,41516,607,0,138,251.95399999999998,-148
2701810,IJ-119,SA05995,1421,1,0,4,PC,MASSA F420/191,2.975,42937,608,0,142,254.92899999999997,-149
2701821,IJ-119,SA05439,886,22,0,3,PC,MASSA F403/32,0.9239999999999999,43823,630,0,145,255.85299999999998,-150
2701821,IJ-119,SA05439,1075,37,0,3,PC,MASSA F403/32,0.9239999999999999,44898,667,0,148,256.777,-151
2701821,IJ-119,SA05439,852,54,0,3,PC,MASSA F403/32,0.9239999999999999,45750,721,0,151,257.70099999999996,-152
2701821,IJ-119,SA05439,1073,21,0,4,PC,MASSA F403/32,1.232,46823,742,0,155,258.933,-153
2701821,IJ-119,SA05439,454,0,0,1,PC,MASSA F403/32,0.308,47277,742,0,156,259.241,-154
2701821,IJ-119,SA05439,244,0,0,2,PC,MASSA F403/32,0.616,47521,742,0,158,259.85699999999997,-155
2701821,IJ-119,SA05439,991,52,0,3,PC,MASSA F403/32,3.1959999999999997,48512,794,0,161,263.053,-156
2701850,IJ-119,SA05969,798,60,0,5,PC,F424/40 MARROM,16.868000000000002,49310,854,0,166,279.921,-157
2702034,IJ-119,SA14419,879,13,0,4,PC,F424/40 MARROM,10.146,50189,867,0,170,290.067,-158
2627213,IJ-119,SA05075,1403,8,0,4,PC,MASSA F420/95,6.8469999999999995,51592,875,0,174,296.914,-159
2702278,IJ-119,SA02580,1082,14,0,6,PC,N-142/67,8.776,52674,889,0,180,305.69,-160
2702278,IJ-119,SA02580,94,3,0,2,PC,N-142/67,0.8,52768,892,0,182,306.49,-161
2702278,IJ-119,SA02580,121,0,0,2,PC,N-142/67,0.8,52889,892,0,184,307.29,-162
2702300,IJ-119,SA07373,983,41,0,3,PC,F424/40 MARROM,6.99,53872,933,0,187,314.28000000000003,-163
2700938,IJ-119,SA05883,1346,10,0,3,PC,F424/40 MARROM,2.52,55218,943,0,190,316.8,-164
2702453,IJ-119,SA02580,1390,4,0,4,PC,N-142/67,2.92,56608,947,0,194,319.72,-165
2702453,IJ-119,SA02580,1488,17,0,3,PC,N-142/67,1.2000000000000002,58096,964,0,197,320.92,-166
2702515,IJ-119,SA05936,1114,12,0,4,PC,F424/40 MARROM,6.95,59210,976,0,201,327.87,-167
2702300,IJ-119,SA07373,419,7,0,1,PC,F424/40 MARROM,2.33,59629,983,0,202,330.2,-168
2702351,IJ-119,SA01981,305,0,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,8.9,59934,983,0,206,339.09999999999997,-169
2702300,IJ-119,SA07373,982,16,0,3,PC,F424/40 MARROM,6.99,60916,999,0,209,346.09,-170
2702300,IJ-119,SA07373,1327,23,0,3,PC,F424/40 MARROM,6.99,62243,1022,0,212,353.08,-171
2702300,IJ-119,SA07373,1432,4,0,3,PC,F424/40 MARROM,6.99,63675,1026,0,215,360.07,-172
2702300,IJ-119,SA07373,1323,20,0,3,PC,F424/40 MARROM,6.99,64998,1046,0,218,367.06,-173
2702300,IJ-119,SA07373,1286,17,0,4,PC,F424/40 MARROM,10.054,66284,1063,0,222,377.114,-174
2702939,IJ-119,SA05968,740,1,0,2,PC,F424/40 MARROM,5.394,67024,1064,0,224,382.508,-175
2702939,IJ-119,SA05968,148,38,0,3,PC,F424/40 MARROM,8.091000000000001,67172,1102,0,227,390.599,-176
2703450,IJ-119,SA05883,1179,14,0,5,PC,F424/40 MARROM,6.057,68351,1116,0,232,396.656,-177
2703450,IJ-119,SA05883,1403,9,0,3,PC,F424/40 MARROM,2.52,69754,1125,0,235,399.176,-178
2703450,IJ-119,SA05883,1440,3,0,3,PC,F424/40 MARROM,2.52,71194,1128,0,238,401.69599999999997,-179
2703450,IJ-119,SA05883,1336,30,0,4,PC,F424/40 MARROM,3.389,72530,1158,0,242,405.085,-180
2703592,IJ-119,SA05965,1221,21,0,5,PC,F424/40 MARROM,4.345,73751,1179,0,247,409.43,-181
2703701,IJ-119,SA05973,526,3,0,3,PC,F424/40 MARROM,5.223,74277,1182,0,250,414.653,-182
2703699,IJ-119,SA05953,251,13,0,2,PC,F424/40 MARROM,4.354,74528,1195,0,252,419.007,-183
2703699,IJ-119,SA05953,1195,18,0,3,PC,F424/40 MARROM,6.531000000000001,75723,1213,0,255,425.538,-184
2703700,IJ-119,SA05955,596,42,0,4,PC,MASSA F420/191,9.434000000000001,76319,1255,0,259,434.97200000000004,-185
2703700,IJ-119,SA05955,745,46,0,4,PC,MASSA F420/191,8.129999999999999,77064,1301,0,263,443.10200000000003,-186
2704099,IJ-119,SA05936,1145,29,0,3,PC,F424/40 MARROM,2.56,78209,1330,0,266,445.66200000000003,-187
2703701,IJ-119,SA05973,1151,21,0,6,PC,F424/40 MARROM,5.715,79360,1351,0,272,451.377,-188
2703636,IJ-119,SA05952,679,23,0,2,PC,F424/40 MARROM,1.568,80039,1374,0,274,452.945,-189
2703636,IJ-119,SA05952,296,8,0,2,PC,F424/40 MARROM,1.568,80335,1382,0,276,454.513,-190
2703636,IJ-119,SA05952,1086,13,0,4,PC,F424/40 MARROM,2.956,81421,1395,0,280,457.469,-191
2703592,IJ-119,SA05965,1246,33,0,4,PC,F424/40 MARROM,2.9459999999999997,82667,1428,0,284,460.415,-192
2703592,IJ-119,SA05965,1331,37,0,4,PC,F424/40 MARROM,3.6109999999999998,83998,1465,0,288,464.026,-193
2703441,IJ-119,SA18475,865,60,0,3,PC,F424/40 MARROM,3.012,84863,1525,0,291,467.038,-194
2703441,IJ-119,SA18475,1161,54,0,66,PC,F424/40 MARROM,13.051,86024,1579,0,357,480.089,-195
2704396,IJ-119,SA05964,156,0,0,3,PC,F424/40 MARROM,6.941,86180,1579,0,360,487.03,-196
2704399,IJ-119,SA05580,221,24,0,3,PC,F424/40 MARROM,2.235,86401,1603,0,363,489.265,-197
2704399,IJ-119,SA05580,936,57,0,3,PC,F424/40 MARROM,2.235,87337,1660,0,366,491.5,-198
2704572,IJ-119,18454,927,21,0,4,PC,F424/50,3.1100000000000003,88264,1681,0,370,494.61,-199
2704572,IJ-119,18454,64,4,0,3,PC,F424/50,2.43,88328,1685,0,373,497.04,-200
2704572,IJ-119,18454,863,59,0,3,PC,F424/50,2.43,89191,1744,0,376,499.47,-201
2704764,IJ-119,SA05883,673,40,0,6,PC,F424/40 MARROM,9.064,89864,1784,0,382,508.53400000000005,-202
2704764,IJ-119,SA05883,757,42,0,2,PC,F424/40 MARROM,1.68,90621,1826,0,384,510.21400000000006,-203
2704764,IJ-119,SA05883,260,4,0,2,PC,F424/40 MARROM,1.68,90881,1830,0,386,511.89400000000006,-204
2704764,IJ-119,SA05883,1278,35,0,3,PC,F424/40 MARROM,2.52,92159,1865,0,389,514.4140000000001,-205
2704764,IJ-119,SA05883,1306,41,0,3,PC,F424/40 MARROM,2.52,93465,1906,0,392,516.9340000000001,-206
2705504,IJ-119,SA14419,1005,49,0,3,PC,F424/40 MARROM,6.604,94470,1955,0,395,523.5380000000001,-207
2705504,IJ-119,SA14419,478,95,0,2,PC,F424/40 MARROM,5.764,94948,2050,0,397,529.3020000000001,-208
2705504,IJ-119,SA14419,648,26,0,3,PC,F424/40 MARROM,8.646,95596,2076,0,400,537.9480000000001,-209
2705504,IJ-119,SA14419,135,0,0,3,PC,F424/40 MARROM,8.646,95731,2076,0,403,546.594,-211
2705504,IJ-119,SA14419,912,43,0,3,PC,F424/40 MARROM,8.646,96643,2119,0,406,555.24,-212
2705504,IJ-119,SA14419,942,12,0,3,PC,F424/40 MARROM,8.646,97585,2131,0,409,563.886,-213
2705504,IJ-119,SA14419,986,16,0,3,PC,F424/40 MARROM,8.646,98571,2147,0,412,572.5319999999999,-214
2705504,IJ-119,SA14419,582,0,0,3,PC,F424/40 MARROM,8.646,99153,2147,0,415,581.1779999999999,-215
2705129,IJ-119,SA08491,579,154,0,6,PC,F424/51,12.286999999999999,99732,2301,0,421,593.4649999999999,-216
2705933,IJ-119,SA05876,794,24,0,2,PC,F424/40 MARROM,1.02,100526,2325,0,423,594.4849999999999,-217
2705933,IJ-119,SA05876,252,0,0,3,PC,F424/40 MARROM,1.53,100778,2325,0,426,596.0149999999999,-218
2705933,IJ-119,SA05876,1170,53,0,4,PC,F424/40 MARROM,3.117,101948,2378,0,430,599.1319999999998,-219
2705993,IJ-119,SA05970,650,33,0,3,PC,F424/40 MARROM,2.283,102598,2411,0,433,601.4149999999998,-220
2705993,IJ-119,SA05970,1085,35,0,3,PC,F424/40 MARROM,2.121,103683,2446,0,436,603.5359999999998,-221
2705993,IJ-119,SA05970,1084,46,0,4,PC,F424/40 MARROM,4.664,104767,2492,0,440,608.1999999999998,-222
2706131,IJ-119,SA05968,957,12,0,5,PC,F424/40 MARROM,13.023,105724,2504,0,445,621.2229999999998,-223
2706131,IJ-119,SA05968,682,38,0,2,PC,F424/40 MARROM,5.394,106406,2542,0,447,626.6169999999998,-224
2706131,IJ-119,SA05968,159,0,0,4,PC,F424/40 MARROM,9.748000000000001,106565,2542,0,451,636.3649999999999,-225
2706306,IJ-119,SA05775,1157,44,0,4,PC,MASSA F420/191,6.140000000000001,107722,2586,0,455,642.5049999999999,-226
2706306,IJ-119,SA05775,1263,15,0,3,PC,MASSA F420/191,2.6790000000000003,108985,2601,0,458,645.1839999999999,-227
2706486,IJ-119,SA02578,1304,20,0,3,PC,MASSA F420/191,4.755,110289,2621,0,461,649.9389999999999,-228
2706486,IJ-119,SA02578,1113,14,0,4,PC,MASSA F420/191,9.235,111402,2635,0,465,659.1739999999999,-229
2706562,IJ-119,SA02938,1291,8,0,5,PC,N-142/67,12.75,112693,2643,0,470,671.9239999999999,-230
2706562,IJ-119,SA02938,706,3,0,2,PC,N-142/67,5.1,113399,2646,0,472,677.0239999999999,-231
2706562,IJ-119,SA02938,40,19,0,2,PC,N-142/67,5.1,113439,2665,0,474,682.1239999999999,-232
2706674,IJ-119,SA07083,1009,22,0,5,PC,N-142/67,8.949,114448,2687,0,479,691.0729999999999,-233
2706611,IJ-119,SA05995,1259,41,0,3,PC,MASSA F420/191,2.667,115707,2728,0,482,693.7399999999999,-234
2707326,IJ-119,SA07373,768,24,0,5,PC,F424/40 MARROM,8.768,116475,2752,0,487,702.5079999999999,-235
2707326,IJ-119,SA07373,1015,58,0,4,PC,F424/40 MARROM,9.32,117490,2810,0,491,711.828,-236
2707326,IJ-119,SA07373,1031,86,0,4,PC,F424/40 MARROM,9.32,118521,2896,0,495,721.148,-237
2707326,IJ-119,SA07373,599,89,0,2,PC,F424/40 MARROM,4.66,119120,2985,0,497,725.808,-238
2707326,IJ-119,SA07373,288,3,0,2,PC,F424/40 MARROM,4.66,119408,2988,0,499,730.468,-239
2707326,IJ-119,SA07373,1216,23,0,3,PC,F424/40 MARROM,6.99,120624,3011,0,502,737.458,-240
2707326,IJ-119,SA07373,1147,25,0,3,PC,F424/40 MARROM,6.99,121771,3036,0,505,744.448,-241
2707848,IJ-119,SA05954,858,43,0,5,PC,F424/40 MARROM,8.232,122629,3079,0,510,752.68,-242
2707848,IJ-119,SA05954,996,51,0,5,PC,F424/40 MARROM,2.935,123625,3130,0,515,755.6149999999999,-243
2707095,IJ-119,SA05970,1356,0,0,4,PC,F424/40 MARROM,2.828,124981,3130,0,519,758.4429999999999,-244
2708071,IJ-119,SA13819,375,51,0,3,PC,F424/40 MARROM,8.311,125356,3181,0,522,766.7539999999999,-245
2708071,IJ-119,SA13819,296,5,0,3,PC,F424/40 MARROM,11.406,125652,3186,0,525,778.1599999999999,-246
2708126,IJ-119,SA05580,1140,61,0,4,PC,F424/40 MARROM,6.037,126792,3247,0,529,784.1969999999999,-247
2708189,IJ-119,SA08491,793,113,0,4,PC,F424/51,16.66,127585,3360,0,533,800.8569999999999,-248
2708189,IJ-119,SA08491,994,22,0,3,PC,F424/51,15.915,128579,3382,0,536,816.7719999999998,-249
2708189,IJ-119,SA08491,1013,22,0,3,PC,F424/51,15.915,129592,3404,0,539,832.6869999999998,-250
2708417,IJ-119,SA05883,840,11,0,5,PC,F424/40 MARROM,8.665,130432,3415,0,544,841.3519999999997,-251
2708417,IJ-119,SA05883,796,78,0,2,PC,F424/40 MARROM,1.68,131228,3493,0,546,843.0319999999997,-252
2708417,IJ-119,SA05883,319,4,0,2,PC,F424/40 MARROM,1.68,131547,3497,0,548,844.7119999999996,-253
2708417,IJ-119,SA05883,1352,52,0,3,PC,F424/40 MARROM,2.52,132899,3549,0,551,847.2319999999996,-254
2708417,IJ-119,SA05883,1333,12,0,3,PC,F424/40 MARROM,2.52,134232,3561,0,554,849.7519999999996,-255
2708417,IJ-119,SA05883,1163,43,0,3,PC,F424/40 MARROM,2.52,135395,3604,0,557,852.2719999999996,-256
2708417,IJ-119,SA05883,1198,6,0,3,PC,F424/40 MARROM,2.52,136593,3610,0,560,854.7919999999996,-257
2708417,IJ-119,SA05883,1299,17,0,4,PC,F424/40 MARROM,3.36,137892,3627,0,564,858.1519999999996,-258
2708417,IJ-119,SA05883,938,8,0,2,PC,F424/40 MARROM,1.68,138830,3635,0,566,859.8319999999995,-259
2708417,IJ-119,SA05883,296,1,0,2,PC,F424/40 MARROM,1.68,139126,3636,0,568,861.5119999999995,-260
2708417,IJ-119,SA05883,1190,45,0,3,PC,F424/40 MARROM,5.482,140316,3681,0,571,866.9939999999995,-261
2708071,IJ-119,SA13819,1043,28,0,6,PC,F424/40 MARROM,18.98,141359,3709,0,577,885.9739999999995,-262
2709032,IJ-119,SA18473,976,50,0,3,PC,F424/40 MARROM,9.324,142335,3759,0,580,895.2979999999994,-263
2708977,IJ-119,SA05936,876,34,0,4,PC,F424/40 MARROM,8.36,143211,3793,0,584,903.6579999999994,-264
2708977,IJ-119,SA05936,1056,6,0,5,PC,F424/40 MARROM,10.86,144267,3799,0,589,914.5179999999995,-265
2709096,IJ-119,SA07373,819,9,0,2,PC,F424/40 MARROM,4.66,145086,3808,0,591,919.1779999999994,-266
2709096,IJ-119,SA07373,164,4,0,3,PC,F424/40 MARROM,6.99,145250,3812,0,594,926.1679999999994,-267
2709096,IJ-119,SA07373,1244,11,0,3,PC,F424/40 MARROM,6.99,146494,3823,0,597,933.1579999999994,-268
2709696,IJ-119,SA05876,1293,26,0,4,PC,F424/40 MARROM,3.8600000000000003,147787,3849,0,601,937.0179999999995,-269
2709859,IJ-119,SA05953,1150,30,0,3,PC,F424/40 MARROM,6.531000000000001,148937,3879,0,604,943.5489999999994,-270
2709908,IJ-119,SA18477,1172,47,0,4,PC,F424/40 MARROM,3.122,150109,3926,0,608,946.6709999999994,-271
2709908,IJ-119,SA18477,1279,48,0,4,PC,F424/40 MARROM,1.26,151388,3974,0,612,947.9309999999994,-272
2709908,IJ-119,SA18477,774,0,0,3,PC,F424/40 MARROM,1.337,152162,3974,0,615,949.2679999999993,-273
2710251,IJ-119,SA05970,293,0,0,2,PC,F424/40 MARROM,1.414,152455,3974,0,617,950.6819999999993,-274
2710251,IJ-119,SA05970,1325,12,0,3,PC,F424/40 MARROM,2.121,153780,3986,0,620,952.8029999999993,-275
2710250,IJ-119,SA13819,1091,51,0,6,PC,F424/40 MARROM,16.784,154871,4037,0,626,969.5869999999993,-276
2710387,IJ-119,SA05965,1263,25,1,3,PC,F424/40 MARROM,2.607,156134,4062,1,629,972.1939999999993,-277
2710387,IJ-119,SA05965,1067,36,0,3,PC,F424/40 MARROM,2.607,157201,4098,1,632,974.8009999999992,-278
2710501,IJ-119,SA05883,1119,47,0,3,PC,F424/40 MARROM,2.578,158320,4145,1,635,977.3789999999992,-279
2710501,IJ-119,SA05883,273,10,0,1,PC,F424/40 MARROM,0.84,158593,4155,1,636,978.2189999999993,-281
2710501,IJ-119,SA05883,1103,39,0,4,PC,F424/40 MARROM,5.34,159696,4194,1,640,983.5589999999993,-282
2710671,IJ-119,SA05547,922,2,0,5,PC,MASSA F403/32,4.888,160618,4196,1,645,988.4469999999993,-283
2710671,IJ-119,SA05547,1061,8,0,3,PC,MASSA F403/32,1.5510000000000002,161679,4204,1,648,989.9979999999994,-284
2710837,IJ-119,SA05353,1121,25,0,4,PC,MASSA F420/191,4.192,162800,4229,1,652,994.1899999999994,-285
2711026,IJ-119,SA07320,1254,11,0,5,PC,P250/14,10.55,164054,4240,1,657,1004.7399999999993,-286
2711026,IJ-119,SA07320,772,16,0,3,PC,P250/14,5.800000000000001,164826,4256,1,660,1010.5399999999993,-287
2711027,IJ-119,SA02930,319,0,0,2,PC,P250/14,0.8,165145,4256,1,662,1011.3399999999992,-288
2711027,IJ-119,SA02930,1302,43,0,3,PC,P250/14,1.2000000000000002,166447,4299,1,665,1012.5399999999993,-289
2711027,IJ-119,SA02930,1238,42,0,3,PC,P250/14,1.2000000000000002,167685,4341,1,668,1013.7399999999993,-290
2711027,IJ-119,SA02930,1150,52,0,3,PC,P250/14,1.2000000000000002,168835,4393,1,671,1014.9399999999994,-291
2711027,IJ-119,SA02930,1164,25,0,4,PC,P250/14,1.9,169999,4418,1,675,1016.8399999999993,-292
2711319,IJ-119,SA08457,1268,42,0,4,PC,P250/14,2.8,171267,4460,1,679,1019.6399999999993,-293
2711319,IJ-119,SA08457,618,27,0,2,PC,P250/14,1.4,171885,4487,1,681,1021.0399999999993,-294
2711319,IJ-119,SA08457,299,3,0,1,PC,P250/14,0.7,172184,4490,1,682,1021.7399999999993,-295
2711319,IJ-119,SA08457,1061,28,0,3,PC,P250/14,2.0999999999999996,173245,4518,1,685,1023.8399999999993,-296
2711581,IJ-119,SA05918,903,17,0,5,PC,P250/14,3.136,174148,4535,1,690,1026.9759999999994,-297
2711581,IJ-119,SA05918,785,18,0,5,PC,P250/14,4.497,174933,4553,1,695,1031.4729999999995,-298
2712337,IJ-119,SA02961,1104,36,0,4,PC,P250/14,5.173,176037,4589,1,699,1036.6459999999995,-299
2712430,IJ-119,SA07139,1053,73,0,4,PC,P250/14,4.550000000000001,177090,4662,1,703,1041.1959999999995,-300
2712430,IJ-119,SA07139,171,21,0,2,PC,P250/14,1.2650000000000001,177261,4683,1,705,1042.4609999999996,-301
2712461,IJ-119,SA05202,954,72,0,4,PC,P250/14,1.98,178215,4755,1,709,1044.4409999999996,-303
2712430,IJ-119,SA07139,891,73,0,4,PC,P250/14,1.73,179106,4828,1,713,1046.1709999999996,-304
2712722,IJ-119,SA14419,811,28,0,4,PC,F424/40 MARROM,6.704000000000001,179917,4856,1,717,1052.8749999999995,-305
2712586,IJ-119,SA13819,982,20,0,4,PC,F424/40 MARROM,13.594000000000001,180899,4876,1,721,1066.4689999999996,-306
2712595,IJ-119,SA18473,1089,21,0,4,PC,F424/40 MARROM,10.876000000000001,181988,4897,1,725,1077.3449999999996,-307
2712855,IJ-119,SA07373,303,2,0,1,PC,F424/40 MARROM,2.33,182291,4899,1,726,1079.6749999999995,-309
2712855,IJ-119,SA07373,1294,24,0,3,PC,F424/40 MARROM,6.99,183585,4923,1,729,1086.6649999999995,-310
2712855,IJ-119,SA07373,1315,16,0,3,PC,F424/40 MARROM,6.99,184900,4939,1,732,1093.6549999999995,-311
2712855,IJ-119,SA07373,1205,22,0,3,PC,F424/40 MARROM,6.99,186105,4961,1,735,1100.6449999999995,-312
2712855,IJ-119,SA07373,1143,22,0,4,PC,F424/40 MARROM,3.83,187248,4983,1,739,1104.4749999999995,-313
2713145,IJ-119,SA05907,1208,4,0,4,PC,F424/40 MARROM,2.0,188456,4987,1,743,1106.4749999999995,-314
2713145,IJ-119,SA05907,388,2,0,1,PC,F424/40 MARROM,0.5,188844,4989,1,744,1106.9749999999995,-315
2713145,IJ-119,SA05907,1298,0,0,3,PC,F424/40 MARROM,1.5,190142,4989,1,747,1108.4749999999995,-320
2713145,IJ-119,SA05907,1242,19,0,5,PC,F424/40 MARROM,6.58,191384,5008,1,752,1115.0549999999994,-321
2713284,IJ-119,SA05955,333,8,0,1,PC,MASSA F420/191,2.54,191717,5016,1,753,1117.5949999999993,-322
2713284,IJ-119,SA05955,29,0,0,1,PC,MASSA F420/191,2.54,191746,5016,1,754,1120.1349999999993,-326
2713284,IJ-119,SA05955,1222,4,0,3,PC,MASSA F420/191,7.62,192968,5020,1,757,1127.7549999999992,-327
2713872,IJ-119,SA07320,644,22,0,5,PC,P250/14,13.34,193612,5042,1,762,1141.0949999999991,-328
2713872,IJ-119,SA07320,686,12,0,2,PC,P250/14,5.4,194298,5054,1,764,1146.4949999999992,-329
2713872,IJ-119,SA07320,231,13,0,2,PC,P250/14,5.4,194529,5067,1,766,1151.8949999999993,-330
2713872,IJ-119,SA07320,1102,6,0,3,PC,P250/14,8.100000000000001,195631,5073,1,769,1159.9949999999992,-331
2713872,IJ-119,SA07320,1065,14,0,3,PC,P250/14,8.100000000000001,196696,5087,1,772,1168.0949999999991,-332
2713872,IJ-119,SA07320,1139,35,0,3,PC,P250/14,8.100000000000001,197835,5122,1,775,1176.194999999999,-333
2713872,IJ-119,SA07320,1037,43,0,4,PC,P250/14,8.5,198872,5165,1,779,1184.694999999999,-334
2713463,IJ-119,SA02930,1207,82,0,5,PC,P250/14,2.0,200079,5247,1,784,1186.694999999999,-335
2713463,IJ-119,SA02930,875,5,0,2,PC,P250/14,0.8,200954,5252,1,786,1187.494999999999,-336
2713463,IJ-119,SA02930,1166,22,0,3,PC,P250/14,1.2000000000000002,202120,5274,1,789,1188.694999999999,-339
2713463,IJ-119,SA02930,933,11,0,4,PC,P250/14,3.52,203053,5285,1,793,1192.214999999999,-340
2714637,IJ-119,SA05780,1167,70,0,4,PC,P250/14,3.68,204220,5355,1,797,1195.894999999999,-341
2714782,IJ-119,SA02961,1062,27,0,4,PC,P250/14,5.44,205282,5382,1,801,1201.3349999999991,-342
2714782,IJ-119,SA02961,1012,15,0,5,PC,P250/14,5.04,206294,5397,1,806,1206.374999999999,-343
2714892,IJ-119,SA02990,423,23,0,5,PC,P250/14,4.16,206717,5420,1,811,1210.5349999999992,-344
2714892,IJ-119,SA02990,1279,40,0,5,PC,P250/14,2.62,207996,5460,1,816,1213.154999999999,-345
