Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2698185,IJ-124,SA02690,528,3,0,1,PC,N-142/67,2.86,-110
2698185,IJ-124,SA02690,602,10,0,1,PC,N-142/67,2.86,-110
2698677,IJ-124,SA07686,345,0,0,1,PC,N-142/67,1.42,-110
2698677,IJ-124,SA07686,378,0,0,1,PC,N-142/67,1.42,-111
2698677,IJ-124,SA07686,519,27,0,1,PC,N-142/67,1.42,-111
2698677,IJ-124,SA07686,611,5,0,1,PC,N-142/67,1.42,-111
2698677,IJ-124,SA07686,227,17,0,1,PC,N-142/67,1.42,-112
2698720,IJ-124,SA00734,168,0,0,1,PC,N148/18,0.805,-117
2698720,IJ-124,SA00734,589,0,0,1,PC,N148/18,0.805,-117
2698720,IJ-124,SA00734,315,6,0,1,PC,N148/18,0.805,-116
2698720,IJ-124,SA00734,2,0,0,1,PC,N148/18,0.805,-116
2698720,IJ-124,SA00734,417,3,0,1,PC,N148/18,0.805,-114
2698720,IJ-124,SA00734,608,5,0,1,PC,N148/18,0.805,-114
2698720,IJ-124,SA00734,576,12,0,1,PC,N148/18,0.805,-114
2698720,IJ-124,SA00734,1,0,0,1,PC,N148/18,0.805,-113
2698720,IJ-124,SA00734,19,0,0,1,PC,N148/18,0.805,-113
2698720,IJ-124,SA00734,397,6,0,1,PC,N148/18,0.805,-112
2698720,IJ-124,SA00734,524,5,0,1,PC,N148/18,0.805,-112
2698720,IJ-124,SA00734,279,0,0,1,PC,N148/18,0.805,-112
2698791,IJ-124,SA07321,296,5,0,1,PC,N148/18,1.9,-125
2698791,IJ-124,SA07321,494,32,0,1,PC,N148/18,1.9,-125
2698791,IJ-124,SA07321,558,16,0,1,PC,N148/18,1.9,-125
2698791,IJ-124,SA07321,124,0,0,1,PC,N148/18,1.9,-124
2699192,IJ-124,SA01963,144,0,0,1,PC,N148/18,0.35,-120
2699192,IJ-124,SA01963,102,0,0,1,PC,N148/18,0.35,-120
2699192,IJ-124,SA01963,521,0,0,1,PC,N148/18,0.35,-120
2699192,IJ-124,SA01963,631,2,0,1,PC,N148/18,0.35,-120
2699192,IJ-124,SA01963,417,0,0,1,PC,N148/18,0.35,-119
2699192,IJ-124,SA01963,535,2,0,1,PC,N148/18,0.35,-119
2699192,IJ-124,SA01963,639,0,0,1,PC,N148/18,0.35,-119
2699192,IJ-124,SA01963,397,3,0,1,PC,N148/18,0.35,-118
2699192,IJ-124,SA01963,491,11,0,1,PC,N148/18,0.35,-118
2699192,IJ-124,SA01963,624,0,0,1,PC,N148/18,0.35,-118
2699192,IJ-124,SA01963,392,3,0,1,PC,N148/18,0.35,-117
2699192,IJ-124,SA01963,154,0,0,1,PC,N148/18,0.35,-117
2699614,IJ-124,SA00504,247,2,0,1,PC,N148/18,1.06,-121
2699614,IJ-124,SA00504,633,0,0,1,PC,N148/18,1.06,-121
2699614,IJ-124,SA00504,143,4,0,1,PC,N148/18,1.06,-120
2699830,IJ-124,SA00063,238,3,0,1,PC,N148/18,1.053,-124
2699830,IJ-124,SA00063,504,4,0,1,PC,N148/18,1.053,-124
2699830,IJ-124,SA00063,401,3,0,1,PC,N148/18,1.053,-123
2699830,IJ-124,SA00063,626,0,0,1,PC,N148/18,1.053,-124
2699830,IJ-124,SA00063,413,0,0,1,PC,N148/18,1.053,-121
2699830,IJ-124,SA00063,281,5,0,1,PC,N148/18,1.053,-121
2699956,IJ-124,SA00272,31,0,0,1,PC,N148/18,0.815,-127
2699956,IJ-124,SA00272,616,6,0,1,PC,N148/18,0.815,-127
2699956,IJ-124,SA00272,397,3,0,1,PC,N148/18,0.815,-126
