Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2697140,IJ-132,12989,6243,69,0,72,PC,N144/85,0.585,-99
2697140,IJ-132,12989,5280,0,0,48,PC,N144/85,0.39,-100
2697140,IJ-132,12989,11795,133,0,72,PC,N144/85,0.585,-101
2697140,IJ-132,12989,6936,0,0,72,PC,N144/85,0.585,-102
2697140,IJ-132,12989,7372,140,0,72,PC,N144/85,0.585,-103
2697140,IJ-132,12989,8350,26,0,72,PC,N144/85,0.585,-106
2699184,IJ-132,12989,14773,107,0,96,PC,N144/85,0.78,-107
2699184,IJ-132,12989,14908,116,0,72,PC,N144/85,0.585,-108
2699184,IJ-132,12989,12335,193,0,72,PC,N144/85,0.585,-109
2699184,IJ-132,12989,13742,274,0,72,PC,N144/85,0.585,-110
2699184,IJ-132,12989,576,0,0,24,PC,N144/85,0.195,-112
2699184,IJ-132,12989,3649,47,0,72,PC,N144/85,0.585,-113
2699184,IJ-132,12989,14495,97,0,72,PC,N144/85,0.585,-114
2699184,IJ-132,12989,15031,89,0,72,PC,N144/85,0.585,-115
2699184,IJ-132,12989,13664,160,0,72,PC,N144/85,0.585,-116
2699184,IJ-132,12989,15428,260,0,96,PC,N144/85,0.78,-117
2699184,IJ-132,12989,7894,386,0,48,PC,N144/85,0.39,-118
2699184,IJ-132,12989,2160,0,0,24,PC,N144/85,0.195,-119
2699184,IJ-132,12989,8505,207,0,72,PC,N144/85,0.585,-120
2699184,IJ-132,12989,7454,130,0,48,PC,N144/85,0.39,-121
2699184,IJ-132,12989,7254,18,0,72,PC,N144/85,0.585,-123
2699184,IJ-132,12989,15161,223,0,72,PC,N144/85,0.585,-124
2699184,IJ-132,12989,2520,24,0,24,PC,N144/85,0.195,-126
2699184,IJ-132,12989,12952,128,0,72,PC,N144/85,0.585,-127
2699184,IJ-132,12989,14858,286,0,72,PC,N144/85,0.585,-128
2699184,IJ-132,12989,15794,257,0,72,PC,N144/85,0.585,-129
2699184,IJ-132,12989,15099,165,0,72,PC,N144/85,0.585,-130
2699184,IJ-132,12989,1597,3,0,24,PC,N144/85,0.195,-131
2699184,IJ-132,12989,8019,69,0,48,PC,N144/85,0.39,-136
2699184,IJ-132,12989,10706,46,0,96,PC,N144/85,0.78,-137
2701158,IJ-132,12989,13278,66,0,72,PC,N144/85,0.585,-138
2701158,IJ-132,12989,6350,58,0,48,PC,N144/85,0.39,-139
2701158,IJ-132,12989,2112,0,0,24,PC,N144/85,0.195,-140
2701158,IJ-132,12989,8142,162,0,48,PC,N144/85,0.39,-141
2701158,IJ-132,12989,72,0,0,24,PC,N144/85,0.195,-142
2701158,IJ-132,12989,11187,93,0,72,PC,N144/85,0.585,-143
2701158,IJ-132,12989,14361,63,0,72,PC,N144/85,0.585,-144
2701158,IJ-132,12989,14183,121,0,72,PC,N144/85,0.585,-145
2701158,IJ-132,12989,7553,79,0,48,PC,N144/85,0.39,-146
2701158,IJ-132,12989,2232,0,0,24,PC,N144/85,0.195,-147
2701158,IJ-132,12989,10194,198,0,72,PC,N144/85,0.585,-148
2701158,IJ-132,12989,12472,368,0,72,PC,N144/85,0.585,-149
2701158,IJ-132,12989,14344,368,0,72,PC,N144/85,0.585,-150
2701158,IJ-132,12989,9030,498,0,72,PC,N144/85,0.585,-151
2701158,IJ-132,12989,1680,0,0,48,PC,N144/85,0.39,-152
2701158,IJ-132,12989,3831,0,0,72,PC,N144/85,0.585,-153
2701158,IJ-132,12989,2016,0,0,24,PC,N144/85,0.195,-154
2701158,IJ-132,12989,7632,0,0,48,PC,N144/85,0.39,-155
2701158,IJ-132,12989,18864,0,0,72,PC,N144/85,0.585,-156
2701158,IJ-132,12989,15665,127,0,72,PC,N144/85,0.585,-157
2701158,IJ-132,12989,14359,281,0,72,PC,N144/85,0.585,-158
2701158,IJ-132,12989,11995,293,0,96,PC,N144/85,0.78,-159
2701158,IJ-132,12989,5825,103,0,48,PC,N144/85,0.39,-160
2701158,IJ-132,12989,336,0,0,24,PC,N144/85,0.195,-161
2701158,IJ-132,12989,10088,352,0,72,PC,N144/85,0.585,-162
2701158,IJ-132,12989,5055,9,0,72,PC,N144/85,0.585,-163
2701158,IJ-132,12989,9529,71,0,72,PC,N144/85,0.585,-164
2702956,IJ-132,12989,11701,35,0,96,PC,N144/85,0.78,-165
2702956,IJ-132,12989,7713,63,0,96,PC,N144/85,0.78,-166
