Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2698067,IJ-122,SA07170,497,0,0,1,PC,N148/18,0.41,-97
2698067,IJ-122,SA07170,311,7,0,1,PC,N148/18,0.41,-97
2698588,IJ-122,SA02696,62,2,0,1,PC,MASSA F420/95,4.339,-93
2698588,IJ-122,SA02696,391,17,0,1,PC,MASSA F420/95,4.339,-93
2698588,IJ-122,SA02696,138,21,0,1,PC,MASSA F420/95,4.339,-93
2698588,IJ-122,SA02696,7,0,0,1,PC,MASSA F420/95,4.339,-93
2698693,IJ-122,12558,82,0,0,1,PC,MASSA F420/134,0.356,-94
2698693,IJ-122,12558,465,10,0,1,PC,MASSA F420/134,0.356,-94
2698693,IJ-122,12558,374,17,0,1,PC,MASSA F420/134,0.356,-94
2698693,IJ-122,12558,149,3,0,1,PC,MASSA F420/134,0.356,-93
2698694,IJ-122,SA02558,132,0,0,1,PC,MASSA F420/95,0.356,-97
2698694,IJ-122,SA02558,2,0,0,1,PC,MASSA F420/95,0.356,-96
2698694,IJ-122,SA02558,299,14,0,1,PC,MASSA F420/95,0.356,-95
2698694,IJ-122,SA02558,365,2,0,1,PC,MASSA F420/95,0.356,-95
2698694,IJ-122,SA02558,9,0,0,1,PC,MASSA F420/95,0.356,-95
2698694,IJ-122,SA02558,423,9,0,1,PC,MASSA F420/95,0.356,-95
2698694,IJ-122,SA02558,246,2,0,1,PC,MASSA F420/95,0.356,-94
2698797,IJ-122,SA05269,190,2,0,1,PC,MASSA F403/32,0.368,-102
2698797,IJ-122,SA05269,338,6,0,1,PC,MASSA F403/32,0.368,-101
2698797,IJ-122,SA05269,536,0,0,1,PC,MASSA F403/32,0.368,-101
2698797,IJ-122,SA05269,557,0,0,1,PC,MASSA F403/32,0.368,-101
2698797,IJ-122,SA05269,1,0,0,1,PC,MASSA F403/32,0.368,-100
2698797,IJ-122,SA05269,374,4,0,1,PC,MASSA F403/32,0.368,-100
2698797,IJ-122,SA05269,477,6,0,1,PC,MASSA F403/32,0.368,-100
2698797,IJ-122,SA05269,321,10,0,1,PC,MASSA F403/32,0.368,-99
2698797,IJ-122,SA05269,19,0,0,1,PC,MASSA F403/32,0.368,-99
2698797,IJ-122,SA05269,266,13,0,1,PC,MASSA F403/32,0.368,-97
2699605,IJ-122,SA05167,266,0,0,1,PC,MASSA F403/32,0.531,-102
2699605,IJ-122,SA05167,285,6,0,1,PC,MASSA F403/32,0.531,-102
2699649,IJ-122,SA02961,215,0,0,1,PC,P250/14,1.36,-116
2699711,IJ-122,SA02697,188,0,0,1,PC,F424/40 MARROM,4.87,-103
2699711,IJ-122,SA02697,290,13,0,1,PC,F424/40 MARROM,4.87,-103
2699711,IJ-122,SA02697,202,19,0,1,PC,F424/40 MARROM,4.87,-102
2699711,IJ-122,SA02697,16,0,0,1,PC,F424/40 MARROM,4.87,-102
2699711,IJ-122,SA02697,84,0,0,1,PC,F424/40 MARROM,4.87,-102
2699728,IJ-122,SA05126,54,3,0,1,PC,MASSA F420/191,1.66,-106
2699728,IJ-122,SA05126,244,5,0,1,PC,MASSA F420/191,1.66,-104
2699728,IJ-122,SA05126,283,32,0,1,PC,MASSA F420/191,1.66,-104
2699728,IJ-122,SA05126,7,0,0,1,PC,MASSA F420/191,1.66,-104
2699729,IJ-122,SA05304,391,0,0,1,PC,F424/40 MARROM,2.659,-104
2699729,IJ-122,SA05304,228,4,0,1,PC,F424/40 MARROM,2.659,-103
2699729,IJ-122,SA05304,50,0,0,1,PC,F424/40 MARROM,2.659,-103
2699846,IJ-122,SA05029,266,0,0,1,PC,N146/9,0.71,-107
2699846,IJ-122,SA05029,541,13,0,1,PC,N146/9,0.71,-107
2699846,IJ-122,SA05029,257,0,0,1,PC,N146/9,0.71,-106
2699846,IJ-122,SA05029,1,0,0,1,PC,N146/9,0.71,-106
2699847,IJ-122,SA07033,39,0,0,1,PC,N146/9,0.71,-108
2699847,IJ-122,SA07033,530,14,0,1,PC,N146/9,0.71,-108
2699847,IJ-122,SA07033,325,12,0,1,PC,N146/9,0.71,-107
2699847,IJ-122,SA07033,142,8,0,1,PC,N146/9,0.71,-107
2699962,IJ-122,SA02794,169,3,0,1,PC,MASSA F403/32,0.51,-114
2699962,IJ-122,SA02794,332,5,0,1,PC,MASSA F403/32,0.51,-113
2699962,IJ-122,SA02794,8,0,0,1,PC,MASSA F403/32,0.51,-113
2699962,IJ-122,SA02794,337,3,0,1,PC,MASSA F403/32,0.51,-111
2699962,IJ-122,SA02794,432,13,0,1,PC,MASSA F403/32,0.51,-111
2699962,IJ-122,SA02794,514,3,0,1,PC,MASSA F403/32,0.51,-111
