Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2698183,IJ-046,SA02142,1245,20,0,4,PC,MASSA F403/32,4.71,-120
2698581,IJ-046,SA05027,1314,11,0,3,PC,N146/9,4.5,-121
2698581,IJ-046,SA05027,1320,5,0,3,PC,N146/9,4.5,-122
2698617,IJ-046,SA02938,1164,2,0,4,PC,N-142/67,7.05,-123
2698617,IJ-046,SA02938,1050,2,0,3,PC,N-142/67,7.6499999999999995,-124
2698617,IJ-046,SA02938,48,0,0,1,PC,N-142/67,2.55,-125
2698617,IJ-046,SA02938,254,1,0,2,PC,N-142/67,5.1,-126
2698617,IJ-046,SA02938,1113,10,0,3,PC,N-142/67,7.6499999999999995,-127
2698617,IJ-046,SA02938,1265,7,0,4,PC,N-142/67,10.739999999999998,-128
2699022,IJ-046,SA01974,1388,3,0,3,PC,N148/18,8.459999999999999,-129
2699022,IJ-046,SA01974,1372,5,0,5,PC,N148/18,10.049999999999999,-130
2699022,IJ-046,SA01974,1335,9,0,5,PC,N148/18,10.41,-131
2699376,IJ-046,SA02530,853,3,0,3,PC,N148/18,3.1740000000000004,-132
2699843,IJ-046,SA05032,326,7,0,1,PC,N148/18,0.792,-133
2699961,IJ-046,SA01495,1341,31,0,4,PC,N148/18,2.841,-134
2699961,IJ-046,SA01495,1423,23,0,3,PC,N148/18,1.395,-135
2699616,IJ-046,SA02104,1274,19,0,7,PC,N-142/67,4.931,-136
2700196,IJ-046,SA02456,1242,32,0,6,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,7.824999999999999,-137
2700227,IJ-046,SA00803,1429,18,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,15.92,-138
2700227,IJ-046,SA00803,823,32,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,9.01,-139
2700267,IJ-046,SA05061,189,7,0,2,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.1,-140
2700267,IJ-046,SA05061,1445,14,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,3.1500000000000004,-141
2700267,IJ-046,SA05061,1451,8,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,3.1500000000000004,-142
2700267,IJ-046,SA05061,1271,19,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,5.8500000000000005,-143
2700377,IJ-046,SA05881,964,51,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.800000000000001,-144
2700377,IJ-046,SA05881,1129,30,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,6.4,-145
2700619,IJ-046,SA02142,405,38,0,4,PC,MASSA F403/32,4.85,-146
2700619,IJ-046,SA02142,316,6,0,2,PC,MASSA F403/32,1.71,-147
2700646,IJ-046,SA02578,1094,54,0,6,PC,MASSA F420/191,7.756,-148
2700673,IJ-046,SA08427,923,59,0,4,PC,MASSA F420/191,6.997999999999999,-149
2700673,IJ-046,SA08427,827,27,0,3,PC,MASSA F420/191,5.742,-150
2700673,IJ-046,SA08427,280,31,0,3,PC,MASSA F420/191,5.742,-151
2700829,IJ-046,SA05943,1156,35,0,5,PC,MASSA F420/95,6.696,-152
2700805,IJ-046,SA05776,698,18,0,3,PC,MASSA F403/32,4.977,-153
2700805,IJ-046,SA05776,263,2,0,2,PC,MASSA F403/32,4.5,-154
2700805,IJ-046,SA05776,1343,13,0,4,PC,MASSA F403/32,9.0,-155
2700805,IJ-046,SA05776,1234,11,0,3,PC,MASSA F403/32,6.75,-156
2701490,IJ-046,SA05955,1122,19,0,4,PC,MASSA F420/191,9.58,-157
2701474,IJ-046,SA05953,918,11,0,6,PC,F424/40 MARROM,13.944,-158
2701630,IJ-046,SA05876,1076,91,0,4,PC,F424/40 MARROM,3.88,-159
2701630,IJ-046,SA05876,735,22,0,3,PC,F424/40 MARROM,1.51,-160
2701750,IJ-046,SA05907,303,9,0,2,PC,F424/40 MARROM,1.0,-161
2701750,IJ-046,SA05907,1317,11,0,3,PC,F424/40 MARROM,1.5,-162
2701750,IJ-046,SA05907,1367,5,0,3,PC,F424/40 MARROM,1.5,-163
2701872,IJ-046,SA02961,1077,28,0,4,PC,P250/14,4.58,-164
2701872,IJ-046,SA02961,1057,47,0,3,PC,P250/14,4.08,-165
2701872,IJ-046,SA02961,1172,42,0,4,PC,P250/14,5.44,-166
2701872,IJ-046,SA02961,189,5,0,2,PC,P250/14,2.72,-168
2702038,IJ-046,SA07021,1095,50,0,4,PC,P250/14,4.0600000000000005,-169
2701990,IJ-046,SA02990,1029,71,0,5,PC,P250/14,2.97,-170
2701990,IJ-046,SA02990,1325,11,0,3,PC,P250/14,1.44,-171
2702214,IJ-046,SA05918,1346,1,0,4,PC,P250/14,1.8579999999999999,-172
2702214,IJ-046,SA05918,1409,20,0,5,PC,P250/14,2.09,-173
2702214,IJ-046,SA05918,809,18,0,2,PC,P250/14,0.836,-174
2702214,IJ-046,SA05918,215,10,0,3,PC,P250/14,1.236,-175
2702299,IJ-046,SA02930,1015,63,0,4,PC,P250/14,1.6,-176
2702299,IJ-046,SA02930,981,39,0,3,PC,P250/14,1.2000000000000002,-177
2702401,IJ-046,SA07320,1036,8,0,4,PC,P250/14,6.2,-178
2702401,IJ-046,SA07320,730,60,0,3,PC,P250/14,8.100000000000001,-179
2702401,IJ-046,SA07320,956,29,0,3,PC,P250/14,8.100000000000001,-180
2702401,IJ-046,SA07320,214,14,0,2,PC,P250/14,5.4,-182
2702401,IJ-046,SA07320,965,33,0,3,PC,P250/14,8.100000000000001,-183
2702581,IJ-046,SA01550,1007,42,0,3,PC,P248/40,3.96,-184
2702581,IJ-046,SA01550,558,74,0,3,PC,P248/40,3.96,-185
2702774,IJ-046,SA01974,1097,38,0,4,PC,N148/18,9.78,-186
2702774,IJ-046,SA01974,1319,5,0,4,PC,N148/18,11.28,-187
2702774,IJ-046,SA01974,722,11,0,2,PC,N148/18,5.64,-188
2702774,IJ-046,SA01974,333,1,0,2,PC,N148/18,5.64,-189
2702774,IJ-046,SA01974,1338,17,0,4,PC,N148/18,6.57,-190
2702773,IJ-046,SA01495,1170,23,0,3,PC,N148/18,1.4100000000000001,-191
2703455,IJ-046,SA05780,1188,44,0,3,PC,P250/14,1.44,-192
2703455,IJ-046,SA05780,1239,17,0,4,PC,P250/14,1.835,-193
2703640,IJ-046,SA05202,1085,39,0,5,PC,P250/14,5.835000000000001,-194
2703641,IJ-046,SA02961,744,3,0,2,PC,P250/14,2.72,-195
2703641,IJ-046,SA02961,240,14,0,2,PC,P250/14,2.72,-196
2703641,IJ-046,SA02961,961,49,0,4,PC,P250/14,2.8,-197
2703864,IJ-046,SA02990,1367,7,0,3,PC,P250/14,1.44,-198
2703864,IJ-046,SA02990,1387,7,0,3,PC,P250/14,1.44,-199
2703971,IJ-046,SA05918,1226,22,0,4,PC,P250/14,1.734,-200
2704102,IJ-046,SA08457,1045,57,0,5,PC,P250/14,3.218,-201
2704102,IJ-046,SA08457,704,38,0,2,PC,P250/14,1.4,-202
2704102,IJ-046,SA08457,173,15,0,2,PC,P250/14,1.4,-203
2704102,IJ-046,SA08457,137,25,0,1,PC,P250/14,0.7,-204
2704102,IJ-046,SA08457,725,36,0,3,PC,P250/14,2.0999999999999996,-205
2704102,IJ-046,SA08457,1282,24,0,3,PC,P250/14,2.0999999999999996,-206
2704102,IJ-046,SA08457,1303,16,0,3,PC,P250/14,2.0999999999999996,-207
2704102,IJ-046,SA08457,1126,31,0,4,PC,P250/14,2.6399999999999997,-208
2704400,IJ-046,SA02004,602,0,0,2,PC,P248/40,1.24,-209
2704400,IJ-046,SA02004,235,3,0,2,PC,P248/40,1.24,-210
2704400,IJ-046,SA02004,1082,20,0,4,PC,P248/40,3.96,-211
2703641,IJ-046,SA02961,947,62,0,3,PC,P250/14,4.08,-212
2703448,IJ-046,SA02930,1000,60,0,4,PC,P250/14,3.5200000000000005,-213
2703448,IJ-046,SA02930,1337,47,0,3,PC,P250/14,1.2000000000000002,-214
2703448,IJ-046,SA02930,1334,12,0,3,PC,P250/14,1.2000000000000002,-215
2703448,IJ-046,SA02930,895,8,0,2,PC,P250/14,0.8,-216
2703448,IJ-046,SA02930,266,14,0,2,PC,P250/14,0.8,-217
2703448,IJ-046,SA02930,890,102,0,4,PC,P250/14,2.173,-218
2704767,IJ-046,SA07538,805,55,0,3,PC,P248/40,1.773,-219
2705305,IJ-046,SA02201,809,69,0,5,PC,P250/14,7.881,-220
2705305,IJ-046,SA02201,986,39,0,4,PC,P250/14,5.26,-221
2705596,IJ-046,SA07021,1220,56,0,3,PC,P250/14,2.0100000000000002,-222
2705596,IJ-046,SA07021,177,5,0,2,PC,P250/14,1.34,-224
2705596,IJ-046,SA07021,938,54,0,4,PC,P250/14,2.3120000000000003,-225
2705595,IJ-046,SA07351,475,40,0,3,PC,P250/14,1.458,-226
2705664,IJ-046,SA02930,1245,28,0,4,PC,P250/14,1.686,-227
2705664,IJ-046,SA02930,1344,8,0,3,PC,P250/14,1.2000000000000002,-228
2705664,IJ-046,SA02930,1127,2,0,5,PC,P250/14,2.9,-229
2705925,IJ-046,SA08457,781,5,0,2,PC,P250/14,1.4,-230
2705925,IJ-046,SA08457,289,4,0,2,PC,P250/14,1.4,-231
2705926,IJ-046,SA07021,1294,29,0,5,PC,P250/14,4.133,-232
2706151,IJ-046,SA13636,1227,21,0,4,PC,P250/14,5.566000000000001,-233
2706171,IJ-046,SA02961,1122,33,0,3,PC,P250/14,4.08,-234
2706171,IJ-046,SA02961,1066,37,0,3,PC,P250/14,4.08,-235
2706171,IJ-046,SA02961,1093,14,0,4,PC,P250/14,5.44,-236
2706171,IJ-046,SA02961,830,8,0,3,PC,P250/14,3.12,-237
2706309,IJ-046,SA02930,144,56,0,2,PC,P250/14,0.8,-238
2706309,IJ-046,SA02930,1102,28,0,3,PC,P250/14,1.2000000000000002,-239
2706309,IJ-046,SA02930,1236,21,0,3,PC,P250/14,1.2000000000000002,-240
2706309,IJ-046,SA02930,1227,18,0,3,PC,P250/14,1.2000000000000002,-241
2706309,IJ-046,SA02930,1255,18,0,3,PC,P250/14,1.2000000000000002,-242
2706309,IJ-046,SA02930,1263,17,0,4,PC,P250/14,1.6,-243
2706309,IJ-046,SA02930,723,35,0,2,PC,P250/14,0.8,-244
2706309,IJ-046,SA02930,255,18,0,2,PC,P250/14,0.8,-245
2706309,IJ-046,SA02930,407,7,0,2,PC,P250/14,0.8,-246
2706309,IJ-046,SA02930,1019,21,0,3,PC,P250/14,1.2000000000000002,-248
2706309,IJ-046,SA02930,1203,48,0,3,PC,P250/14,1.2000000000000002,-249
2706309,IJ-046,SA02930,1070,55,0,4,PC,P250/14,2.0,-250
2707598,IJ-046,SA01943,767,6,0,3,PC,P250/14,4.4399999999999995,-251
2707599,IJ-046,SA01898,162,0,0,2,PC,P250/14,3.84,-252
2707599,IJ-046,SA01898,1105,40,0,3,PC,P250/14,3.16,-253
2707632,IJ-046,SA02004,1133,14,0,4,PC,P248/40,2.06,-254
2707839,IJ-046,SA05780,1340,13,0,3,PC,P250/14,1.44,-255
2707839,IJ-046,SA05780,1356,7,0,3,PC,P250/14,1.44,-256
2707839,IJ-046,SA05780,1307,12,0,4,PC,P250/14,1.92,-257
2707986,IJ-046,SA07351,811,0,0,3,PC,P250/14,1.446,-258
2707986,IJ-046,SA07351,205,11,0,2,PC,P250/14,0.972,-259
2707985,IJ-046,SA07021,1158,26,0,5,PC,P250/14,2.798,-260
2707985,IJ-046,SA07021,1229,22,0,3,PC,P250/14,2.0100000000000002,-261
2707985,IJ-046,SA07021,1103,13,0,3,PC,P250/14,2.0100000000000002,-262
2707985,IJ-046,SA07021,1201,14,0,3,PC,P250/14,1.63,-263
2708325,IJ-046,SA02990,1255,11,0,4,PC,P250/14,1.92,-264
2708491,IJ-046,SA07320,804,2,0,3,PC,P250/14,5.880000000000001,-265
2708492,IJ-046,SA05439,202,10,0,3,PC,MASSA F403/32,5.708,-266
2708492,IJ-046,SA05439,765,32,0,3,PC,MASSA F403/32,0.9239999999999999,-267
2708492,IJ-046,SA05439,1171,29,0,3,PC,MASSA F403/32,0.9239999999999999,-268
2708492,IJ-046,SA05439,1240,24,0,3,PC,MASSA F403/32,0.9239999999999999,-269
2708773,IJ-046,SA13640,607,65,0,4,PC,MASSA F420/191,6.05,-270
2708773,IJ-046,SA13640,880,82,0,4,PC,MASSA F420/191,7.656,-271
2708773,IJ-046,SA13640,690,46,0,2,PC,MASSA F420/191,3.828,-272
2708773,IJ-046,SA13640,242,26,0,2,PC,MASSA F420/191,3.828,-273
2708773,IJ-046,SA13640,1123,41,0,3,PC,MASSA F420/191,5.742,-274
2708773,IJ-046,SA13640,666,80,0,3,PC,MASSA F420/191,5.742,-275
2708773,IJ-046,SA13640,1176,34,0,4,PC,MASSA F420/191,4.628,-276
2708863,IJ-046,SA02930,1298,18,0,3,PC,P250/14,1.2000000000000002,-277
2708863,IJ-046,SA02930,1210,25,0,4,PC,P250/14,1.6,-278
2708863,IJ-046,SA02930,787,14,0,2,PC,P250/14,0.8,-279
2708863,IJ-046,SA02930,284,8,0,2,PC,P250/14,0.8,-280
2708863,IJ-046,SA02930,1089,62,0,3,PC,P250/14,1.2000000000000002,-281
2708654,IJ-046,SA05780,1319,12,0,4,PC,P250/14,1.76,-282
2708654,IJ-046,SA05780,1229,21,0,3,PC,P250/14,1.44,-283
2708654,IJ-046,SA05780,1170,55,0,3,PC,P250/14,1.44,-284
2708654,IJ-046,SA05780,1336,17,0,3,PC,P250/14,1.44,-285
2708654,IJ-046,SA05780,277,11,0,2,PC,P250/14,0.96,-287
2708654,IJ-046,SA05780,975,61,0,3,PC,P250/14,1.3159999999999998,-288
2709994,IJ-046,SA02990,1214,20,0,4,PC,P250/14,1.7959999999999998,-289
2709994,IJ-046,SA02990,1270,17,0,3,PC,P250/14,1.44,-290
2710602,IJ-046,SA05776,648,66,0,4,PC,MASSA F403/32,6.51,-291
2710602,IJ-046,SA05776,784,0,0,2,PC,MASSA F403/32,4.5,-292
2710602,IJ-046,SA05776,266,9,0,1,PC,MASSA F403/32,2.25,-294
2710602,IJ-046,SA05776,1155,14,0,3,PC,MASSA F403/32,6.75,-295
2710602,IJ-046,SA05776,614,47,0,3,PC,MASSA F403/32,6.75,-296
2710506,IJ-046,SA05939,999,0,0,4,PC,MASSA F403/32,8.29,-297
2710506,IJ-046,SA05939,1076,14,0,6,PC,MASSA F403/32,12.591999999999999,-298
2710947,IJ-046,SA05590,1069,31,0,5,PC,MASSA F420/191,10.238,-299
2711076,IJ-046,SA02961,740,0,0,2,PC,P250/14,2.72,-300
2711076,IJ-046,SA02961,84,3,0,2,PC,P250/14,2.72,-301
2711076,IJ-046,SA02961,729,17,0,3,PC,P250/14,4.08,-302
2711033,IJ-046,SA05253,1221,25,0,4,PC,MASSA F420/191,3.7750000000000004,-303
2711033,IJ-046,SA05253,1143,43,0,3,PC,MASSA F420/191,2.415,-304
2711318,IJ-046,SA02794,949,30,0,4,PC,MASSA F403/32,2.63,-305
2711318,IJ-046,SA02794,1203,29,0,4,PC,MASSA F403/32,2.04,-306
2711318,IJ-046,SA02794,763,2,0,2,PC,MASSA F403/32,1.02,-307
2711318,IJ-046,SA02794,302,3,0,1,PC,MASSA F403/32,0.51,-308
2711318,IJ-046,SA02794,1341,14,0,3,PC,MASSA F403/32,1.53,-309
2711318,IJ-046,SA02794,1293,18,0,3,PC,MASSA F403/32,1.53,-310
2711318,IJ-046,SA02794,1357,25,0,3,PC,MASSA F403/32,1.53,-311
2711318,IJ-046,SA02794,1280,41,0,3,PC,MASSA F403/32,1.53,-312
2711318,IJ-046,SA02794,1343,27,0,4,PC,MASSA F403/32,2.04,-313
2711318,IJ-046,SA02794,796,31,0,3,PC,MASSA F403/32,2.605,-314
2712451,IJ-046,SA02578,324,5,0,2,PC,MASSA F420/191,3.17,-315
2712451,IJ-046,SA02578,985,41,0,4,PC,MASSA F420/191,8.241999999999999,-316
2712448,IJ-046,SA05916,957,79,0,4,PC,MASSA F403/32,9.736999999999998,-317
2712452,IJ-046,SA05590,1136,56,0,3,PC,MASSA F420/191,7.517999999999999,-318
2712736,IJ-046,SA05875,1042,53,0,5,PC,MASSA F420/95,4.186,-319
2712650,IJ-046,SA07453,155,57,0,3,PC,P250/14,1.99,-320
2712650,IJ-046,SA07453,89,17,0,1,PC,P250/14,0.785,-322
