Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2698620,IJ-138,SA25229,279,34,0,2,PC,P250/14,1.263,-72
2697312,IJ-138,SA15239,478,0,0,2,PC,P250/14,0.972,-73
2697312,IJ-138,SA15239,661,25,0,3,PC,P250/14,1.589,-74
2697318,IJ-138,SA05213,423,12,0,3,PC,P250/14,2.024,-75
2697504,IJ-138,SA05155,443,22,0,5,PC,P250/14,7.484,-76
2697504,IJ-138,SA05155,309,5,0,1,PC,P250/14,1.968,-77
2697504,IJ-138,SA05155,281,21,0,2,PC,P250/14,3.936,-79
2697504,IJ-138,SA05155,967,22,0,3,PC,P250/14,5.904,-80
2697504,IJ-138,SA05155,891,16,0,3,PC,P250/14,5.904,-81
2699308,IJ-138,SA05155,863,40,0,5,PC,P250/14,5.0760000000000005,-82
2699806,IJ-138,SA05214,899,33,0,4,PC,P250/14,5.234,-83
2699809,IJ-138,SA05213,477,21,0,3,PC,P250/14,2.8520000000000003,-84
2699809,IJ-138,SA05213,253,0,0,2,PC,P250/14,1.234,-85
2699809,IJ-138,SA05213,795,17,0,2,PC,P250/14,1.234,-86
2699784,IJ-138,SA25367,757,3,0,3,PC,P250/14,6.825,-87
2700123,IJ-138,SA05740,649,9,0,5,PC,P250/14,10.75,-88
2700121,IJ-138,SA08041,711,59,0,4,PC,P250/14,5.27,-89
2699324,IJ-138,SA15239,429,18,0,4,PC,P250/14,3.408,-90
2699324,IJ-138,SA15239,56,0,0,1,PC,P250/14,0.486,-91
2699324,IJ-138,SA15239,148,2,0,2,PC,P250/14,0.972,-92
2699324,IJ-138,SA15239,673,19,0,3,PC,P250/14,2.04,-93
2699809,IJ-138,SA05213,424,75,0,3,PC,P250/14,2.011,-94
2699809,IJ-138,SA05213,590,0,0,3,PC,P250/14,3.883,-95
2699809,IJ-138,SA05213,537,8,0,3,PC,P250/14,2.867,-96
2699809,IJ-138,SA05213,418,6,0,3,PC,P250/14,2.269,-97
2699808,IJ-138,SA25535,11,0,0,1,PC,P250/14,0.826,-98
2699808,IJ-138,SA25535,130,6,0,1,PC,P250/14,0.826,-99
2699808,IJ-138,SA25535,778,7,0,4,PC,P250/14,6.5520000000000005,-100
2699784,IJ-138,SA25367,123,0,0,1,PC,P250/14,2.45,-101
2699784,IJ-138,SA25367,623,0,0,3,PC,P250/14,7.3500000000000005,-102
2699784,IJ-138,SA25367,661,47,0,4,PC,P250/14,11.65,-103
2699558,IJ-138,SA25368,389,17,0,4,PC,P250/14,17.2,-104
2699558,IJ-138,SA25368,15,0,0,1,PC,P250/14,4.3,-105
2699558,IJ-138,SA25368,26,0,0,2,PC,P250/14,8.6,-106
2700973,IJ-138,SA05155,869,62,0,3,PC,P250/14,5.904,-107
2700973,IJ-138,SA05155,783,21,0,3,PC,P250/14,5.904,-108
2700974,IJ-138,SA05213,692,2,0,5,PC,P250/14,5.55,-109
2701599,IJ-138,13661,727,6,0,3,PC,N-142/44,1.1400000000000001,-110
2701428,IJ-138,SA25535,937,14,0,5,PC,P250/14,3.238,-111
2701428,IJ-138,SA25535,682,28,0,3,PC,P250/14,2.032,-112
2701599,IJ-138,13661,236,3,0,2,PC,N-142/44,0.76,-113
2701599,IJ-138,13661,748,15,0,2,PC,N-142/44,0.76,-114
2700974,IJ-138,SA05213,427,18,0,3,PC,P250/14,1.851,-115
2700974,IJ-138,SA05213,931,17,0,4,PC,P250/14,2.536,-116
2701678,IJ-138,SA08041,786,8,0,3,PC,P250/14,2.055,-117
2701678,IJ-138,SA08041,854,5,0,4,PC,P250/14,2.74,-118
2701678,IJ-138,SA08041,211,1,0,1,PC,P250/14,0.685,-119
2701669,IJ-138,SA25367,203,0,0,2,PC,P250/14,4.9,-120
2701669,IJ-138,SA25367,560,4,0,3,PC,P250/14,7.3500000000000005,-121
2701669,IJ-138,SA25367,530,9,0,3,PC,P250/14,7.3500000000000005,-122
2701669,IJ-138,SA25367,526,0,0,3,PC,P250/14,7.3500000000000005,-123
2701669,IJ-138,SA25367,600,5,0,3,PC,P250/14,7.3500000000000005,-124
2701669,IJ-138,SA25367,351,5,0,4,PC,P250/14,9.8,-125
2701669,IJ-138,SA25367,277,14,0,1,PC,P250/14,2.45,-126
2701669,IJ-138,SA25367,181,0,0,3,PC,P250/14,5.517,-127
2701456,IJ-138,SA05739,511,6,0,3,PC,P250/14,4.4670000000000005,-128
2701456,IJ-138,SA05739,193,0,0,2,PC,P250/14,3.85,-129
2701456,IJ-138,SA05739,174,0,0,2,PC,P250/14,3.85,-130
2701669,IJ-138,SA25367,674,32,0,4,PC,P250/14,9.275,-131
2701669,IJ-138,SA25367,383,11,0,2,PC,P250/14,4.9,-132
2701669,IJ-138,SA25367,225,0,0,2,PC,P250/14,4.9,-133
2701669,IJ-138,SA25367,182,0,0,2,PC,P250/14,4.9,-134
2701669,IJ-138,SA25367,732,16,0,5,PC,P250/14,12.25,-135
2701669,IJ-138,SA25367,769,6,0,4,PC,P250/14,12.860000000000001,-136
2701429,IJ-138,SA25694,886,13,0,4,PC,P250/14,6.32,-137
2700982,IJ-138,SA07050,840,18,0,3,PC,N148/18,2.8499999999999996,-138
2700982,IJ-138,SA07050,834,28,0,4,PC,N148/18,2.09,-139
2703160,IJ-138,13661,445,14,0,2,PC,N-142/44,0.76,-140
2703160,IJ-138,13661,23,0,0,1,PC,N-142/44,0.38,-141
2703160,IJ-138,13661,514,115,0,2,PC,N-142/44,0.76,-142
2703160,IJ-138,13661,786,55,0,4,PC,N-142/44,8.951,-143
2703173,IJ-138,SA25695,863,48,0,3,PC,P250/14,8.571000000000002,-144
2703173,IJ-138,SA25695,679,67,0,3,PC,P250/14,8.571000000000002,-145
2703173,IJ-138,SA25695,968,32,0,4,PC,P250/14,11.428,-146
2703155,IJ-138,SA05213,509,16,0,3,PC,P250/14,4.091,-147
2703155,IJ-138,SA05213,248,0,0,2,PC,P250/14,1.234,-148
2703155,IJ-138,SA05213,995,36,0,3,PC,P250/14,1.851,-149
2703155,IJ-138,SA05213,929,26,0,3,PC,P250/14,1.851,-150
2703155,IJ-138,SA05213,1019,24,0,3,PC,P250/14,1.851,-151
2703200,IJ-138,SA05740,868,20,0,3,PC,P250/14,3.184,-152
2703160,IJ-138,13661,784,24,0,5,PC,N-142/44,3.4699999999999998,-153
2703160,IJ-138,13661,312,34,0,1,PC,N-142/44,0.38,-154
2703160,IJ-138,13661,270,6,0,2,PC,N-142/44,0.76,-155
2703014,IJ-138,SA07050,869,63,0,4,PC,N148/18,2.66,-156
2703014,IJ-138,SA07050,693,67,0,3,PC,N148/18,2.8499999999999996,-157
2703014,IJ-138,SA07050,935,17,0,3,PC,N148/18,2.8499999999999996,-158
2703014,IJ-138,SA07050,398,8,0,3,PC,N148/18,2.8499999999999996,-159
2703182,IJ-138,SA08042,530,33,0,4,PC,P250/14,3.215,-160
2703182,IJ-138,SA08042,418,11,0,2,PC,P250/14,1.51,-161
2703182,IJ-138,SA08042,25,0,0,1,PC,P250/14,0.755,-162
2703192,IJ-138,SA25367,601,8,0,3,PC,P250/14,5.655,-163
2703192,IJ-138,SA25367,676,17,0,2,PC,P250/14,4.9,-164
2704614,IJ-138,SA65231,660,32,0,4,PC,N148/18,5.5920000000000005,-165
2704614,IJ-138,SA65231,84,51,0,1,PC,N148/18,0.346,-166
2703173,IJ-138,SA25695,59,3,0,2,PC,P250/14,5.714,-167
2703173,IJ-138,SA25695,24,0,0,1,PC,P250/14,2.857,-168
2703173,IJ-138,SA25695,168,0,0,2,PC,P250/14,5.714,-169
2703173,IJ-138,SA25695,536,23,0,3,PC,P250/14,8.571000000000002,-170
2703173,IJ-138,SA25695,607,13,0,3,PC,P250/14,3.617,-171
2705209,IJ-138,SA25367,674,11,0,4,PC,P250/14,5.66,-172
2705209,IJ-138,SA25367,18,0,0,1,PC,P250/14,2.45,-174
2705209,IJ-138,SA25367,167,0,0,2,PC,P250/14,4.9,-176
2705209,IJ-138,SA25367,735,61,0,4,PC,P250/14,8.105,-177
2705236,IJ-138,SA08042,876,96,0,3,PC,P250/14,2.265,-178
2705245,IJ-138,SA05726,620,28,0,5,PC,P250/14,9.855,-179
2705209,IJ-138,SA25367,1005,14,0,3,PC,P250/14,7.3500000000000005,-180
2705209,IJ-138,SA25367,836,25,0,3,PC,P250/14,7.3500000000000005,-181
2705209,IJ-138,SA25367,5,0,0,2,PC,P250/14,4.9,-182
2705209,IJ-138,SA25367,179,4,0,2,PC,P250/14,4.9,-183
