Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2695288,IJ-133,12689,2425,0,0,25,PC,N144/83,0.355,-86
2697152,IJ-133,12689,2370,0,0,12,PC,N144/83,0.142,-87
2697152,IJ-133,12689,618,0,0,6,PC,N144/83,0.071,-88
2697152,IJ-133,12689,2545,0,0,22,PC,N144/83,0.284,-90
2697152,IJ-133,12689,635,0,0,10,PC,N144/83,0.142,-92
2699189,IJ-133,12689,1718,19,0,34,PC,N144/83,0.49699999999999994,-93
2699189,IJ-133,12689,2742,0,0,12,PC,N144/83,0.142,-94
2699189,IJ-133,12689,2180,0,0,18,PC,N144/83,0.21299999999999997,-95
2699189,IJ-133,12689,1998,0,0,18,PC,N144/83,0.21299999999999997,-96
2699189,IJ-133,12689,2802,48,0,24,PC,N144/83,0.284,-97
2699189,IJ-133,12689,384,0,0,6,PC,N144/83,0.071,-98
2699189,IJ-133,12689,834,0,0,18,PC,N144/83,0.21299999999999997,-99
2699189,IJ-133,12689,402,0,0,18,PC,N144/83,0.21299999999999997,-100
2699189,IJ-133,12689,2082,0,0,18,PC,N144/83,0.21299999999999997,-101
2699189,IJ-133,12689,1326,0,0,12,PC,N144/83,0.142,-102
2699189,IJ-133,12689,3120,0,0,18,PC,N144/83,0.21299999999999997,-103
2699189,IJ-133,12689,1116,0,0,24,PC,N144/83,0.284,-104
2699189,IJ-133,12689,488,0,0,18,PC,N144/83,0.21299999999999997,-106
2699189,IJ-133,12689,2298,0,0,18,PC,N144/83,0.21299999999999997,-107
2699189,IJ-133,12689,2862,12,0,18,PC,N144/83,0.21299999999999997,-108
2699189,IJ-133,12689,2166,30,0,18,PC,N144/83,0.21299999999999997,-109
2699189,IJ-133,12689,2532,0,0,18,PC,N144/83,0.21299999999999997,-110
2699189,IJ-133,12689,2092,62,0,24,PC,N144/83,0.284,-111
2699189,IJ-133,12689,1672,110,0,12,PC,N144/83,0.142,-112
