Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2698368,IJ-117,SA04247,1132,8,0,3,PC,MASSA F420/191,2.925,-107
2698368,IJ-117,SA04247,1083,1,0,3,PC,MASSA F420/191,2.925,-108
2698368,IJ-117,SA04247,1284,1,0,3,PC,MASSA F420/191,2.925,-109
2698368,IJ-117,SA04247,1122,5,0,4,PC,MASSA F420/191,3.233,-110
2698784,IJ-117,SA05439,895,110,0,4,PC,MASSA F403/32,1.232,-111
2698851,IJ-117,SA02871,690,39,0,3,PC,MASSA F420/95,2.429,-112
2698851,IJ-117,SA02871,33,33,0,2,PC,MASSA F420/95,3.626,-113
2699274,IJ-117,SA05955,592,67,0,4,PC,MASSA F420/191,9.433,-114
2699274,IJ-117,SA05955,1159,5,0,3,PC,MASSA F420/191,7.62,-115
2699606,IJ-117,SA05580,1134,18,0,4,PC,F424/40 MARROM,4.775,-116
2699606,IJ-117,SA05580,1074,24,0,3,PC,F424/40 MARROM,2.235,-117
2699734,IJ-117,SA05953,998,55,0,5,PC,F424/40 MARROM,9.453,-118
2699734,IJ-117,SA05953,651,36,0,2,PC,F424/40 MARROM,4.354,-119
2699834,IJ-117,SA02990,239,25,0,2,PC,P250/14,0.96,-120
2699834,IJ-117,SA02990,1178,60,0,3,PC,P250/14,1.44,-121
2699834,IJ-117,SA02990,923,44,0,5,PC,P250/14,6.726,-122
2700108,IJ-117,SA07351,439,56,0,3,PC,P250/14,1.458,-123
2700108,IJ-117,SA07351,171,26,0,1,PC,P250/14,0.486,-124
2700110,IJ-117,SA02960,866,53,0,5,PC,P250/14,2.727,-125
2700110,IJ-117,SA02960,713,10,0,2,PC,P250/14,1.17,-126
2700110,IJ-117,SA02960,166,0,0,3,PC,P250/14,1.64,-127
2700113,IJ-117,SA07139,1075,44,0,4,PC,P250/14,1.91,-128
2699647,IJ-117,SA05780,1124,32,0,3,PC,P250/14,1.44,-129
2700459,IJ-117,SA01943,1060,5,0,5,PC,P250/14,3.6399999999999997,-130
2699649,IJ-117,SA02961,875,13,0,3,PC,P250/14,4.08,-131
2699649,IJ-117,SA02961,1125,22,0,4,PC,P250/14,5.44,-132
2699649,IJ-117,SA02961,855,16,0,2,PC,P250/14,2.72,-133
2699649,IJ-117,SA02961,302,9,0,2,PC,P250/14,2.72,-134
2699649,IJ-117,SA02961,1155,27,0,3,PC,P250/14,4.08,-135
2699649,IJ-117,SA02961,1071,34,0,4,PC,P250/14,4.614000000000001,-136
2700645,IJ-117,SA13636,798,91,0,5,PC,P250/14,4.32,-137
2700739,IJ-117,SA02930,772,96,0,6,PC,P250/14,2.55,-138
2700739,IJ-117,SA02930,1236,42,0,4,PC,P250/14,1.6,-139
2700739,IJ-117,SA02930,875,7,0,2,PC,P250/14,0.8,-140
2700739,IJ-117,SA02930,276,4,0,2,PC,P250/14,0.8,-141
2700739,IJ-117,SA02930,478,5,0,3,PC,P250/14,1.2000000000000002,-142
2701162,IJ-117,SA02201,1209,20,0,4,PC,P250/14,3.8600000000000003,-143
2701162,IJ-117,SA02201,1053,48,0,3,PC,P250/14,4.59,-144
2701162,IJ-117,SA02201,582,24,0,6,PC,P250/14,7.08,-145
2701486,IJ-117,SA05780,123,7,0,1,PC,P250/14,0.48,-146
2701486,IJ-117,SA05780,5,0,0,1,PC,P250/14,0.48,-151
2701487,IJ-117,SA07351,595,109,0,6,PC,P250/14,3.807,-152
2701909,IJ-117,SA07453,881,46,0,3,PC,P250/14,2.355,-153
2701989,IJ-117,SA08457,811,34,0,2,PC,P250/14,1.4849999999999999,-154
2701989,IJ-117,SA08457,289,5,0,2,PC,P250/14,1.4,-155
2701989,IJ-117,SA08457,1239,41,0,3,PC,P250/14,2.0999999999999996,-156
2701989,IJ-117,SA08457,1066,84,0,3,PC,P250/14,2.0999999999999996,-157
2701989,IJ-117,SA08457,1266,13,0,3,PC,P250/14,2.0999999999999996,-158
2701989,IJ-117,SA08457,1199,33,0,3,PC,P250/14,2.0999999999999996,-159
2701989,IJ-117,SA08457,1264,14,0,4,PC,P250/14,2.8,-160
2701989,IJ-117,SA08457,377,2,0,1,PC,P250/14,0.7,-161
2701989,IJ-117,SA08457,298,8,0,2,PC,P250/14,1.4,-162
2702277,IJ-117,SA02960,1091,35,0,4,PC,P250/14,2.57,-163
2702398,IJ-117,SA05061,897,9,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.2199999999999998,-164
2702398,IJ-117,SA05061,1208,40,0,3,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,3.1500000000000004,-165
2702398,IJ-117,SA05061,965,55,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,3.5970000000000004,-166
2702308,IJ-117,SA05997,1170,33,0,4,PC,MASSA S316/2,1.788,-167
2702308,IJ-117,SA05997,751,9,0,2,PC,MASSA S316/2,0.894,-168
2702308,IJ-117,SA05997,277,16,0,2,PC,MASSA S316/2,0.894,-169
2702308,IJ-117,SA05997,1028,103,0,3,PC,MASSA S316/2,1.341,-170
2702308,IJ-117,SA05997,1106,43,0,4,PC,MASSA S316/2,2.726,-171
2702222,IJ-117,SA02392,1137,80,0,3,PC,N-142/67,2.748,-172
