Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2697825,IJ-152,SA05795,288,20,0,4,PC,P250/14,0.48,-88
2697825,IJ-152,SA05795,1244,16,0,4,PC,P250/14,0.48,-88
2697825,IJ-152,SA05795,1149,35,0,4,PC,P250/14,0.48,-88
2697825,IJ-152,SA05795,388,24,0,4,PC,P250/14,0.48,-87
2697825,IJ-152,SA05795,1124,8,0,4,PC,P250/14,0.48,-87
2697825,IJ-152,SA05795,1257,3,0,4,PC,P250/14,0.48,-87
2697825,IJ-152,SA05795,734,22,0,4,PC,P250/14,0.48,-86
2697825,IJ-152,SA05795,932,0,0,4,PC,P250/14,0.48,-86
2697825,IJ-152,SA05795,1190,22,0,4,PC,P250/14,0.48,-86
2697825,IJ-152,SA05795,311,5,0,4,PC,P250/14,0.48,-85
2697825,IJ-152,SA05795,168,0,0,4,PC,P250/14,0.48,-85
2697825,IJ-152,SA05795,72,0,0,4,PC,P250/14,0.48,-85
2697825,IJ-152,SA05795,868,0,0,4,PC,P250/14,0.48,-84
2697825,IJ-152,SA05795,40,0,0,4,PC,P250/14,0.48,-84
2697825,IJ-152,SA05795,810,14,0,4,PC,P250/14,0.48,-83
2697825,IJ-152,SA05795,1020,0,0,4,PC,P250/14,0.48,-83
2697825,IJ-152,SA05795,1328,8,0,4,PC,P250/14,0.48,-83
2697825,IJ-152,SA05795,1088,8,0,4,PC,P250/14,0.48,-82
2697825,IJ-152,SA05795,1368,0,0,4,PC,P250/14,0.48,-82
2697825,IJ-152,SA05795,1311,13,0,4,PC,P250/14,0.48,-82
2697825,IJ-152,SA05795,781,15,0,4,PC,P250/14,0.48,-81
2697825,IJ-152,SA05795,1316,0,0,4,PC,P250/14,0.48,-81
2697825,IJ-152,SA05795,980,4,0,4,PC,P250/14,0.48,-81
2697825,IJ-152,SA05795,608,20,0,4,PC,P250/14,0.48,-80
2697825,IJ-152,SA05795,1140,0,0,4,PC,P250/14,0.48,-80
2697825,IJ-152,SA05795,1343,5,0,4,PC,P250/14,0.48,-80
2697825,IJ-152,SA05795,672,8,0,4,PC,P250/14,0.48,-79
2697825,IJ-152,SA05795,1288,0,0,4,PC,P250/14,0.48,-79
2697825,IJ-152,SA05795,1269,19,0,4,PC,P250/14,0.48,-79
2699015,IJ-152,SA05253,235,7,0,1,PC,MASSA F420/191,0.805,-108
2699015,IJ-152,SA05253,440,12,0,1,PC,MASSA F420/191,0.805,-108
2699015,IJ-152,SA05253,499,2,0,1,PC,MASSA F420/191,0.805,-108
2699015,IJ-152,SA05253,329,0,0,1,PC,MASSA F420/191,0.805,-107
2699015,IJ-152,SA05253,442,7,0,1,PC,MASSA F420/191,0.805,-107
2699015,IJ-152,SA05253,496,3,0,1,PC,MASSA F420/191,0.805,-107
2699015,IJ-152,SA05253,112,0,0,1,PC,MASSA F420/191,0.805,-106
2699213,IJ-152,SA02005,905,43,0,4,PC,P250/14,0.275,-90
2699213,IJ-152,SA02005,1172,32,0,4,PC,P250/14,0.275,-90
2699213,IJ-152,SA02005,902,26,0,4,PC,P250/14,0.275,-89
2699213,IJ-152,SA02005,1129,31,0,4,PC,P250/14,0.275,-89
2699213,IJ-152,SA02005,1102,26,0,4,PC,P250/14,0.275,-89
2699213,IJ-152,SA02005,196,56,0,4,PC,P250/14,0.275,-88
2699220,IJ-152,SA02068,732,4,0,4,PC,P250/14,0.645,-94
2699220,IJ-152,SA02068,1228,12,0,4,PC,P250/14,0.645,-94
2699220,IJ-152,SA02068,1331,1,0,4,PC,P250/14,0.645,-94
2699220,IJ-152,SA02068,684,28,0,4,PC,P250/14,0.645,-93
