Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2698614,IJ-131,SA01366,1497,17,0,4,PC,N148/18,6.920000000000001,1497,17,0,4,6.920000000000001,-92
2698668,IJ-131,SA02020,1609,6,0,3,PC,N148/18,6.540000000000001,3106,23,0,7,13.46,-93
2698668,IJ-131,SA02020,1394,5,0,4,PC,N148/18,7.800000000000001,4500,28,0,11,21.26,-94
2698792,IJ-131,SA07395,1303,43,0,6,PC,N148/18,8.48,5803,71,0,17,29.740000000000002,-95
2698792,IJ-131,SA07395,1383,15,0,3,PC,N148/18,3.7800000000000002,7186,86,0,20,33.52,-96
2698792,IJ-131,SA07395,106,22,0,2,PC,N148/18,2.52,7292,108,0,22,36.040000000000006,-98
2698792,IJ-131,SA07395,1579,7,0,7,PC,N148/18,7.71,8871,115,0,29,43.75000000000001,-99
2699533,IJ-131,SA00995,1580,15,0,4,PC,N148/18,3.4,10451,130,0,33,47.150000000000006,-100
2699278,IJ-131,SA08321,1496,14,0,11,PC,N148/18,10.519,11947,144,0,44,57.669000000000004,-101
2699620,IJ-131,SA01366,1559,42,0,3,PC,N148/18,1.29,13506,186,0,47,58.959,-102
2699620,IJ-131,SA01366,1479,23,0,6,PC,N148/18,6.429,14985,209,0,53,65.388,-103
2699831,IJ-131,SA05916,305,14,0,1,PC,MASSA F403/32,2.219,15290,223,0,54,67.607,-104
2699831,IJ-131,SA05916,198,13,0,2,PC,MASSA F403/32,5.088,15488,236,0,56,72.695,-105
2699851,IJ-131,SA08395,1259,0,0,3,PC,N-142/67,8.607000000000001,16747,236,0,59,81.30199999999999,-106
2700117,IJ-131,SA06013,1235,18,0,4,PC,MASSA F420/191,7.8500000000000005,17982,254,0,63,89.15199999999999,-107
2700119,IJ-131,SA05250,1242,42,0,4,PC,MASSA F420/191,6.24,19224,296,0,67,95.39199999999998,-108
2700225,IJ-131,SA00049,1183,33,0,6,PC,N-142/67,4.3,20407,329,0,73,99.69199999999998,-109
2700225,IJ-131,SA00049,1539,24,0,3,PC,N-142/67,1.3800000000000001,21946,353,0,76,101.07199999999997,-110
2700262,IJ-131,SA05963,382,7,0,2,PC,MASSA F420/191,2.052,22328,360,0,78,103.12399999999998,-111
2700262,IJ-131,SA05963,338,21,0,2,PC,MASSA F420/191,2.052,22666,381,0,80,105.17599999999999,-112
2700262,IJ-131,SA05963,1578,70,0,3,PC,MASSA F420/191,3.0780000000000003,24244,451,0,83,108.25399999999999,-113
2700262,IJ-131,SA05963,1653,32,0,3,PC,MASSA F420/191,3.0780000000000003,25897,483,0,86,111.332,-114
2698853,IJ-131,SA03682,1493,32,0,4,PC,N148/18,19.026,27390,515,0,90,130.358,-115
2700504,IJ-131,SA08400,1495,12,0,4,PC,N148/18,13.1,28885,527,0,94,143.458,-116
2700610,IJ-131,SA02371,1207,0,0,6,PC,N148/18,3.6830000000000003,30092,527,0,100,147.141,-117
2700411,IJ-131,SA02234,390,7,0,2,PC,N148/18,1.136,30482,534,0,102,148.277,-119
2698791,IJ-131,SA07321,1544,7,0,5,PC,N148/18,6.172,32026,541,0,107,154.44899999999998,-120
2700648,IJ-131,SA00913,1569,0,0,4,PC,N148/18,4.522,33595,541,0,111,158.97099999999998,-121
2699708,IJ-131,SA07395,991,52,0,3,PC,N148/18,3.545,34586,593,0,114,162.51599999999996,-122
2699017,IJ-131,SA02871,908,32,0,3,PC,MASSA F420/95,4.886,35494,625,0,117,167.40199999999996,-123
