Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Qtd. Produzida Acumulada Total,Qtd. Refugada Acumulada Total,Qtd. Retrabalhada Acumulada Total,Fator Un. Acumulado Total,Consumo de massa no item em (Kg/100pçs) Acumulado Total,Manutencao
2698616,IJ-137,SA05658,5084,156,0,20,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,1.9829999999999999,5084,156,0,20,1.9829999999999999,-71
2697088,IJ-137,SA05003,4456,0,0,24,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.25,9540,156,0,44,4.233,-72
2697088,IJ-137,SA05003,4661,107,0,12,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.0170000000000001,14201,263,0,56,5.25,-73
2697088,IJ-137,SA05003,4,0,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339,14205,263,0,60,5.589,-74
2697088,IJ-137,SA05003,5386,90,0,12,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.0170000000000001,19591,353,0,72,6.606000000000001,-75
2697088,IJ-137,SA05003,2107,29,0,8,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.678,21698,382,0,80,7.284000000000001,-76
2697088,IJ-137,SA05003,1308,0,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339,23006,382,0,84,7.623000000000001,-77
2697088,IJ-137,SA05003,5844,48,0,20,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.695,28850,430,0,104,9.318000000000001,-78
2699182,IJ-137,SA05003,6517,135,0,12,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.0170000000000001,35367,565,0,116,10.335,-79
2699182,IJ-137,SA05003,6733,175,0,12,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.0170000000000001,42100,740,0,128,11.352,-80
2699182,IJ-137,SA05003,6764,148,0,12,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.0170000000000001,48864,888,0,140,12.369,-81
2699500,IJ-137,SA05658,5471,61,0,24,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,2.322,54335,949,0,164,14.690999999999999,-82
2699500,IJ-137,SA05658,1800,0,0,4,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.411,56135,949,0,168,15.101999999999999,-83
2699500,IJ-137,SA05658,1216,0,0,8,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.822,57351,949,0,176,15.923999999999998,-84
2699500,IJ-137,SA05658,5489,199,0,12,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,1.2329999999999999,62840,1148,0,188,17.156999999999996,-85
2699500,IJ-137,SA05658,1605,103,0,8,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.9670000000000001,64445,1251,0,196,18.123999999999995,-86
2699678,IJ-137,SA16026,4204,104,0,24,PC,MASSA F420/191,2.2510000000000003,68649,1355,0,220,20.374999999999996,-88
2699182,IJ-137,SA05003,212,0,0,8,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.678,68861,1355,0,228,21.052999999999997,-89
2699182,IJ-137,SA05003,412,0,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339,69273,1355,0,232,21.391999999999996,-90
2699182,IJ-137,SA05003,912,0,0,12,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.0170000000000001,70185,1355,0,244,22.408999999999995,-91
2699182,IJ-137,SA05003,6468,60,0,12,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.0170000000000001,76653,1415,0,256,23.425999999999995,-92
2699182,IJ-137,SA05003,4546,2,0,12,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.0170000000000001,81199,1417,0,268,24.442999999999994,-93
2699182,IJ-137,SA05003,1956,0,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339,83155,1417,0,272,24.781999999999993,-94
2699678,IJ-137,SA16026,1544,20,0,20,PC,MASSA F420/191,2.563,84699,1437,0,292,27.34499999999999,-95
2699676,IJ-137,SA16021,3478,138,0,20,PC,MASSA F420/191,2.7800000000000002,88177,1575,0,312,30.124999999999993,-96
2699676,IJ-137,SA16021,1352,0,0,8,PC,MASSA F420/191,1.112,89529,1575,0,320,31.236999999999995,-97
2699676,IJ-137,SA16021,984,0,0,12,PC,MASSA F420/191,1.6680000000000001,90513,1575,0,332,32.904999999999994,-98
2699676,IJ-137,SA16021,3685,111,0,12,PC,MASSA F420/191,1.6680000000000001,94198,1686,0,344,34.57299999999999,-99
2699676,IJ-137,SA16021,2240,4,0,12,PC,MASSA F420/191,1.6680000000000001,96438,1690,0,356,36.24099999999999,-100
2700485,IJ-137,SA05003,1828,0,0,8,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.895,98266,1690,0,364,37.135999999999996,-101
2700485,IJ-137,SA05003,953,447,0,4,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339,99219,2137,0,368,37.474999999999994,-102
2701236,IJ-137,SA16021,1388,0,0,16,PC,MASSA F420/191,2.007,100607,2137,0,384,39.48199999999999,-106
2701236,IJ-137,SA16021,2018,26,0,12,PC,MASSA F420/191,1.6680000000000001,102625,2163,0,396,41.14999999999999,-107
2701236,IJ-137,SA16021,1208,0,0,4,PC,MASSA F420/191,0.556,103833,2163,0,400,41.70599999999999,-108
2701236,IJ-137,SA16021,2776,0,0,12,PC,MASSA F420/191,1.6680000000000001,106609,2163,0,412,43.37399999999999,-109
2701236,IJ-137,SA16021,871,69,0,8,PC,MASSA F420/191,1.112,107480,2232,0,420,44.48599999999999,-110
2701236,IJ-137,SA16021,12,0,0,4,PC,MASSA F420/191,0.556,107492,2232,0,424,45.04199999999999,-113
2701236,IJ-137,SA16021,92,0,0,4,PC,MASSA F420/191,0.556,107584,2232,0,428,45.597999999999985,-114
2701236,IJ-137,SA16021,5365,63,0,16,PC,MASSA F420/191,2.026,112949,2295,0,444,47.62399999999998,-116
2701175,IJ-137,SA05003,4193,323,0,20,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.846,117142,2618,0,464,49.469999999999985,-117
2701175,IJ-137,SA05003,1084,176,0,8,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.678,118226,2794,0,472,50.14799999999998,-118
2701175,IJ-137,SA05003,526,4,0,8,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.829,118752,2798,0,480,50.97699999999998,-119
2701175,IJ-137,SA05003,4620,0,0,20,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.148,123372,2798,0,500,53.124999999999986,-120
