Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2698183,IJ-046,SA02142,372,0,0,1,PC,MASSA F403/32,0.855,-120
2698183,IJ-046,SA02142,526,7,0,1,PC,MASSA F403/32,0.855,-120
2698581,IJ-046,SA05027,119,0,0,1,PC,N146/9,1.5,-123
2698581,IJ-046,SA05027,477,2,0,1,PC,N146/9,1.5,-123
2698581,IJ-046,SA05027,488,0,0,1,PC,N146/9,1.5,-123
2698581,IJ-046,SA05027,288,4,0,1,PC,N146/9,1.5,-122
2698581,IJ-046,SA05027,514,0,0,1,PC,N146/9,1.5,-122
2698581,IJ-046,SA05027,518,1,0,1,PC,N146/9,1.5,-122
2698581,IJ-046,SA05027,286,0,0,1,PC,N146/9,1.5,-121
2698581,IJ-046,SA05027,517,1,0,1,PC,N146/9,1.5,-121
2698581,IJ-046,SA05027,511,10,0,1,PC,N146/9,1.5,-121
2698581,IJ-046,SA05027,312,13,0,1,PC,N146/9,1.5,-120
2698581,IJ-046,SA05027,35,0,0,1,PC,N146/9,1.5,-120
2698617,IJ-046,SA02938,74,0,0,1,PC,N-142/67,2.55,-128
2698617,IJ-046,SA02938,506,1,0,1,PC,N-142/67,2.55,-128
2698617,IJ-046,SA02938,310,0,0,1,PC,N-142/67,2.55,-127
2698617,IJ-046,SA02938,322,0,0,1,PC,N-142/67,2.55,-127
2698617,IJ-046,SA02938,481,10,0,1,PC,N-142/67,2.55,-127
2698617,IJ-046,SA02938,243,1,0,1,PC,N-142/67,2.55,-126
2698617,IJ-046,SA02938,11,0,0,1,PC,N-142/67,2.55,-126
2698617,IJ-046,SA02938,48,0,0,1,PC,N-142/67,2.55,-125
2698617,IJ-046,SA02938,29,0,0,1,PC,N-142/67,2.55,-124
2698617,IJ-046,SA02938,500,0,0,1,PC,N-142/67,2.55,-124
2698617,IJ-046,SA02938,521,2,0,1,PC,N-142/67,2.55,-124
2698617,IJ-046,SA02938,80,0,0,1,PC,N-142/67,2.55,-123
2699022,IJ-046,SA01974,147,0,0,1,PC,N148/18,2.82,-131
2699022,IJ-046,SA01974,516,0,0,1,PC,N148/18,2.82,-131
2699022,IJ-046,SA01974,336,0,0,1,PC,N148/18,2.82,-130
