Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2720729,IJ-130,SA07291,42,0,0,1,PC,MASSA F403/32,3.5,-355
2720729,IJ-130,SA07291,11,0,0,1,PC,MASSA F403/32,3.5,-355
2723425,IJ-130,SA05776,13,0,0,1,PC,MASSA F403/32,2.25,-359
2723425,IJ-130,SA05776,51,0,0,1,PC,MASSA F403/32,2.25,-358
2723425,IJ-130,SA05776,286,0,0,1,PC,MASSA F403/32,2.25,-356
2723425,IJ-130,SA05776,311,12,0,1,PC,MASSA F403/32,2.25,-356
2723425,IJ-130,SA05776,372,0,0,1,PC,MASSA F403/32,2.25,-356
2723425,IJ-130,SA05776,251,0,0,1,PC,MASSA F403/32,2.25,-355
2723425,IJ-130,SA05776,282,0,0,1,PC,MASSA F403/32,2.25,-355
2723652,IJ-130,SA01684,121,6,0,1,PC,N148/18,1.2,-359
