Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2697115,IJ-134,11974,427.0,0.0,0,1,PC,N-158/3,3.154,-93
2697115,IJ-134,11974,256.0,1.0,0,1,PC,N-158/3,3.154,-92
2697115,IJ-134,11974,252.0,15.0,0,1,PC,N-158/3,3.154,-90
2697115,IJ-134,11974,398.0,8.0,0,1,PC,N-158/3,3.154,-90
2697115,IJ-134,11974,234.0,0.0,0,1,PC,N-158/3,3.154,-90
2697115,IJ-134,11974,346.0,5.0,0,1,PC,N-158/3,3.154,-89
2697115,IJ-134,11974,479.0,0.0,0,1,PC,N-158/3,3.154,-89
2697115,IJ-134,11974,300.0,0.0,0,1,PC,N-158/3,3.154,-88
2697115,IJ-134,11974,407.0,1.0,0,1,PC,N-158/3,3.154,-88
2697115,IJ-134,11974,471.0,1.0,0,1,PC,N-158/3,3.154,-88
2697115,IJ-134,11974,278.0,5.0,0,1,PC,N-158/3,3.154,-87
2697115,IJ-134,11974,157.0,1.0,0,1,PC,N-158/3,3.154,-87
2697115,IJ-134,11974,52.0,0.0,0,1,PC,N-158/3,3.154,-87
2697115,IJ-134,11974,23.0,0.0,0,1,PC,N-158/3,3.154,-86
2697115,IJ-134,11974,349.0,8.0,0,1,PC,N-158/3,3.154,-86
2698505,IJ-134,SA05029,569.0,7.0,0,1,PC,N146/9,0.71,-86
2698664,IJ-134,SA02483,155.0,4.0,0,1,PC,N148/18,1.044,-114
2698664,IJ-134,SA02483,230.0,0.0,0,1,PC,N148/18,1.044,-96
2698664,IJ-134,SA02483,323.0,2.0,0,1,PC,N148/18,1.044,-95
2698664,IJ-134,SA02483,463.0,6.0,0,1,PC,N148/18,1.044,-95
2698664,IJ-134,SA02483,519.0,0.0,0,1,PC,N148/18,1.044,-95
2698664,IJ-134,SA02483,329.0,2.0,0,1,PC,N148/18,1.044,-94
2698664,IJ-134,SA02483,423.0,8.0,0,1,PC,N148/18,1.044,-94
2698664,IJ-134,SA02483,534.0,0.0,0,1,PC,N148/18,1.044,-94
2698664,IJ-134,SA02483,325.0,6.0,0,1,PC,N148/18,1.044,-93
2698664,IJ-134,SA02483,289.0,11.0,0,1,PC,N148/18,1.044,-93
2699386,IJ-134,SA05889,88.0,0.0,0,1,PC,P250/14,1.789,-109
2699386,IJ-134,SA05889,10.0,0.0,0,1,PC,P250/14,1.789,-109
2699386,IJ-134,SA05889,427.0,0.0,0,1,PC,P250/14,1.789,-109
2699657,IJ-134,SA02753,249.0,6.0,0,1,PC,N148/18,1.71,-96
2699657,IJ-134,SA02753,242.0,0.0,0,1,PC,N148/18,1.71,-96
2699726,IJ-134,SA02531,328.0,0.0,0,1,PC,N148/18,0.025,-96
2699726,IJ-134,SA02531,184.0,9.0,0,1,PC,N148/18,0.025,-96
2699727,IJ-134,SA02675,313.0,2.0,0,1,PC,N148/18,1.08,-99
2699727,IJ-134,SA02675,499.0,0.0,0,1,PC,N148/18,1.08,-97
2699727,IJ-134,SA02675,473.0,0.0,0,1,PC,N148/18,1.08,-97
2699727,IJ-134,SA02675,317.0,0.0,0,1,PC,N148/18,1.08,-97
2699840,IJ-134,SA01899,67.0,0.0,0,1,PC,N148/18,0.97,-101
2699840,IJ-134,SA01899,245.0,22.0,0,1,PC,N148/18,0.97,-100
2699842,IJ-134,SA02910,478.0,0.0,0,1,PC,N148/18,0.62,-100
2699842,IJ-134,SA02910,509.0,0.0,0,1,PC,N148/18,0.62,-100
2699958,IJ-134,SA02026,163.0,0.0,0,1,PC,N148/18,2.28,-101
2699958,IJ-134,SA02026,370.0,5.0,0,1,PC,N148/18,2.28,-101
2699959,IJ-134,SA00421,229.0,0.0,0,1,PC,N-142/67,0.83,-103
2699959,IJ-134,SA00421,27.0,0.0,0,1,PC,N-142/67,0.83,-103
2699959,IJ-134,SA00421,287.0,0.0,0,1,PC,N-142/67,0.83,-102
