Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2697269,IJ-135,SA25695,996,2,0,3,PC,P250/14,8.571000000000002,-86
2697314,IJ-135,SA25674,459,22,0,3,PC,P250/14,15.036999999999999,-87
2697505,IJ-135,SA25368,496,64,0,4,PC,P250/14,20.78,-88
2697726,IJ-135,SA25694,655,20,0,5,PC,P250/14,19.01,-90
2697726,IJ-135,SA25694,110,4,0,1,PC,P250/14,3.47,-91
2697124,IJ-135,SA07050,177,0,0,2,PC,N148/18,1.9,-92
2697726,IJ-135,SA25694,752,8,0,3,PC,P250/14,7.890000000000001,-93
2699327,IJ-135,SA25694,635,12,0,4,PC,P250/14,7.632000000000001,-94
2699584,IJ-135,SA08042,1002,29,0,3,PC,P250/14,2.265,-95
2699352,IJ-135,SA07050,937,30,0,4,PC,N148/18,3.605,-96
2699352,IJ-135,SA07050,1107,26,0,4,PC,N148/18,3.8,-97
2699352,IJ-135,SA07050,375,6,0,1,PC,N148/18,0.95,-98
2699352,IJ-135,SA07050,248,0,0,2,PC,N148/18,1.9,-99
2699352,IJ-135,SA07050,1121,9,0,3,PC,N148/18,2.8499999999999996,-100
2699352,IJ-135,SA07050,446,7,0,2,PC,N148/18,1.9,-101
2699352,IJ-135,SA07050,664,20,0,3,PC,N148/18,13.129999999999999,-102
2699348,IJ-135,SA25674,284,47,0,4,PC,P250/14,20.369999999999997,-103
2700144,IJ-135,SA05726,355,14,0,2,PC,P250/14,4.2,-104
2700144,IJ-135,SA05726,145,0,0,1,PC,P250/14,2.1,-106
2699807,IJ-135,SA05739,708,62,0,5,PC,P250/14,5.165,-107
2699750,IJ-135,13661,1238,1,0,3,PC,N-142/44,1.1400000000000001,-108
2699750,IJ-135,13661,963,19,0,4,PC,N-142/44,2.66,-109
2700093,IJ-135,SA07050,942,6,0,3,PC,N148/18,2.8499999999999996,-110
2700093,IJ-135,SA07050,563,10,0,4,PC,N148/18,3.8,-111
2700093,IJ-135,SA07050,200,14,0,1,PC,N148/18,0.95,-112
2700093,IJ-135,SA07050,122,0,0,1,PC,N148/18,0.95,-113
2700093,IJ-135,SA07050,612,23,0,3,PC,N148/18,2.8499999999999996,-114
2700093,IJ-135,SA07050,779,14,0,5,PC,N148/18,12.95,-115
2699784,IJ-135,SA25367,804,18,0,3,PC,P250/14,7.3500000000000005,-116
2699784,IJ-135,SA25367,479,0,0,3,PC,P250/14,7.3500000000000005,-117
2699784,IJ-135,SA25367,561,41,0,4,PC,P250/14,9.8,-118
2699784,IJ-135,SA25367,17,0,0,1,PC,P250/14,2.45,-119
2699784,IJ-135,SA25367,183,0,0,2,PC,P250/14,4.9,-120
2699784,IJ-135,SA25367,635,6,0,4,PC,P250/14,5.3,-121
2700982,IJ-135,SA07050,947,1,0,3,PC,N148/18,2.8499999999999996,-122
2700982,IJ-135,SA07050,1022,2,0,3,PC,N148/18,2.8499999999999996,-123
2701429,IJ-135,SA25694,817,17,0,4,PC,P250/14,11.360000000000001,-124
2701429,IJ-135,SA25694,562,1,0,3,PC,P250/14,10.41,-125
2701429,IJ-135,SA25694,211,12,0,1,PC,P250/14,3.47,-126
2701429,IJ-135,SA25694,207,0,0,2,PC,P250/14,6.94,-127
2701429,IJ-135,SA25694,970,1,0,3,PC,P250/14,10.41,-128
2701429,IJ-135,SA25694,510,0,0,2,PC,P250/14,6.94,-129
2701671,IJ-135,SA25368,407,2,0,2,PC,P250/14,8.6,-130
2701671,IJ-135,SA25368,607,16,0,3,PC,P250/14,12.899999999999999,-131
2701671,IJ-135,SA25368,455,3,0,4,PC,P250/14,17.2,-132
2701671,IJ-135,SA25368,4,0,0,1,PC,P250/14,4.3,-133
2701671,IJ-135,SA25368,17,0,0,2,PC,P250/14,8.6,-134
2701671,IJ-135,SA25368,411,13,0,3,PC,P250/14,12.899999999999999,-135
2701671,IJ-135,SA25368,394,6,0,2,PC,P250/14,8.6,-136
2701671,IJ-135,SA25368,464,7,0,3,PC,P250/14,12.899999999999999,-137
2701671,IJ-135,SA25368,64,0,0,1,PC,P250/14,4.3,-138
2701671,IJ-135,SA25368,393,7,0,3,PC,P250/14,12.899999999999999,-139
2701671,IJ-135,SA25368,219,0,0,1,PC,P250/14,4.3,-140
2701671,IJ-135,SA25368,188,0,0,2,PC,P250/14,8.6,-141
2701671,IJ-135,SA25368,326,5,0,2,PC,P250/14,8.6,-142
2701671,IJ-135,SA25368,231,10,0,2,PC,P250/14,8.6,-143
2701671,IJ-135,SA25368,520,5,0,2,PC,P250/14,8.6,-144
2701671,IJ-135,SA25368,416,30,0,3,PC,P250/14,12.899999999999999,-145
2701671,IJ-135,SA25368,147,52,0,2,PC,P250/14,8.6,-146
2701671,IJ-135,SA25368,58,0,0,1,PC,P250/14,4.3,-148
2701671,IJ-135,SA25368,380,10,0,3,PC,P250/14,12.899999999999999,-149
2701671,IJ-135,SA25368,530,9,0,3,PC,P250/14,12.899999999999999,-150
2701671,IJ-135,SA25368,341,7,0,2,PC,P250/14,8.6,-151
2703098,IJ-135,SA25368,406,10,0,3,PC,P250/14,12.899999999999999,-152
2703171,IJ-135,SA25694,370,36,0,5,PC,P250/14,16.14,-153
2703171,IJ-135,SA25694,228,8,0,2,PC,P250/14,6.94,-154
2703171,IJ-135,SA25694,525,10,0,2,PC,P250/14,6.94,-156
2703171,IJ-135,SA25694,767,5,0,3,PC,P250/14,10.41,-157
2703171,IJ-135,SA25694,773,8,0,3,PC,P250/14,10.41,-158
2703171,IJ-135,SA25694,801,3,0,3,PC,P250/14,10.41,-159
2703165,IJ-135,SA05155,738,6,0,5,PC,P250/14,12.844000000000001,-160
2703165,IJ-135,SA05155,536,8,0,2,PC,P250/14,3.936,-161
2703165,IJ-135,SA05155,237,1,0,2,PC,P250/14,3.936,-162
2703165,IJ-135,SA05155,1042,6,0,3,PC,P250/14,5.904,-163
2703235,IJ-135,SA05184,901,38,0,4,PC,P250/14,7.138,-164
2703320,IJ-135,SA15536,792,52,0,5,PC,P250/14,5.604,-165
2703232,IJ-135,SA05679,843,29,0,4,PC,P250/14,6.3740000000000006,-166
2703232,IJ-135,SA05679,725,26,0,4,PC,P250/14,5.008,-167
2703184,IJ-135,SA08041,343,1,0,2,PC,P250/14,1.635,-168
2703184,IJ-135,SA08041,231,10,0,2,PC,P250/14,1.37,-169
2703184,IJ-135,SA08041,990,15,0,3,PC,P250/14,2.055,-170
2703184,IJ-135,SA08041,564,23,0,2,PC,P250/14,1.37,-171
2703184,IJ-135,SA08041,978,13,0,4,PC,P250/14,3.673,-172
2703190,IJ-135,SA05214,787,51,0,3,PC,P250/14,4.854,-173
2703190,IJ-135,SA05214,846,30,0,5,PC,P250/14,5.714,-174
2703195,IJ-135,SA25535,421,8,0,2,PC,P250/14,1.652,-175
2703195,IJ-135,SA25535,155,11,0,1,PC,P250/14,0.826,-176
2703206,IJ-135,SA25674,555,46,0,4,PC,P250/14,19.096,-177
2703206,IJ-135,SA25674,391,67,0,3,PC,P250/14,18.27,-178
2703098,IJ-135,SA25368,363,30,0,3,PC,P250/14,14.79,-179
2703098,IJ-135,SA25368,647,14,0,3,PC,P250/14,12.899999999999999,-180
2703098,IJ-135,SA25368,113,0,0,2,PC,P250/14,7.157,-181
2703173,IJ-135,SA25695,24,0,0,1,PC,P250/14,2.857,-182
2703173,IJ-135,SA25695,37,0,0,2,PC,P250/14,5.714,-183
2703173,IJ-135,SA25695,345,10,0,4,PC,P250/14,10.539000000000001,-185
2705218,IJ-135,SA05155,684,3,0,3,PC,P250/14,5.904,-186
2705218,IJ-135,SA05155,685,8,0,3,PC,P250/14,5.904,-187
2705218,IJ-135,SA05155,405,4,0,2,PC,P250/14,3.936,-188
2705218,IJ-135,SA05155,110,0,0,2,PC,P250/14,3.936,-189
2705218,IJ-135,SA05155,22,0,0,1,PC,P250/14,1.968,-190
2705557,IJ-135,SA05679,396,9,0,4,PC,P250/14,7.0440000000000005,-191
2705204,IJ-135,SA05213,460,27,0,3,PC,P250/14,3.725,-192
2705204,IJ-135,SA05213,1071,20,0,3,PC,P250/14,1.851,-193
2705204,IJ-135,SA05213,475,27,0,3,PC,P250/14,1.6139999999999999,-194
2705250,IJ-135,13661,758,73,0,3,PC,N-142/44,1.1400000000000001,-195
2705250,IJ-135,13661,24,0,0,2,PC,N-142/44,0.76,-196
2705250,IJ-135,13661,215,0,0,2,PC,N-142/44,0.76,-197
2705250,IJ-135,13661,1011,4,0,4,PC,N-142/44,5.4399999999999995,-198
2705208,IJ-135,SA25368,674,23,0,3,PC,P250/14,12.899999999999999,-199
2705208,IJ-135,SA25368,640,16,0,3,PC,P250/14,12.899999999999999,-200
2705208,IJ-135,SA25368,639,16,0,3,PC,P250/14,12.899999999999999,-201
2705195,IJ-135,SA25694,374,12,0,2,PC,P250/14,7.77,-202
2705195,IJ-135,SA25694,190,0,0,2,PC,P250/14,6.94,-204
2705195,IJ-135,SA25694,647,10,0,2,PC,P250/14,6.94,-205
2705195,IJ-135,SA25694,505,31,0,3,PC,P250/14,10.41,-206
2705205,IJ-135,SA25674,432,119,0,4,PC,P250/14,19.903,-207
2706288,IJ-135,SA05741,867,2,0,3,PC,P250/14,4.899,-208
2706288,IJ-135,SA05741,673,3,0,4,PC,P250/14,4.026,-209
2705250,IJ-135,13661,59,0,0,1,PC,N-142/44,0.38,-210
2705250,IJ-135,13661,165,0,0,1,PC,N-142/44,0.38,-211
2705250,IJ-135,13661,631,0,0,3,PC,N-142/44,1.1400000000000001,-212
2705250,IJ-135,13661,775,0,0,4,PC,N-142/44,4.61,-213
2707237,IJ-135,SA25694,845,26,0,3,PC,P250/14,10.41,-214
2707237,IJ-135,SA25694,701,2,0,3,PC,P250/14,10.41,-215
2707237,IJ-135,SA25694,780,4,0,4,PC,P250/14,13.88,-216
2707237,IJ-135,SA25694,188,0,0,3,PC,P250/14,10.41,-218
2707237,IJ-135,SA25694,873,25,0,3,PC,P250/14,10.41,-219
2707237,IJ-135,SA25694,377,3,0,2,PC,P250/14,6.94,-220
2707247,IJ-135,SA25229,579,4,0,3,PC,P250/14,7.7170000000000005,-221
2707736,IJ-135,SA25674,280,59,0,4,PC,P250/14,19.047,-222
2707736,IJ-135,SA25674,430,75,0,4,PC,P250/14,24.36,-223
2707736,IJ-135,SA25674,221,10,0,2,PC,P250/14,12.18,-224
2707736,IJ-135,SA25674,145,0,0,3,PC,P250/14,18.27,-225
2707527,IJ-135,SA25368,337,18,0,3,PC,P250/14,10.876,-226
2707527,IJ-135,SA25368,640,47,0,3,PC,P250/14,12.899999999999999,-227
2707225,IJ-135,SA15536,590,6,0,4,PC,P250/14,6.67,-228
2707237,IJ-135,SA25694,455,54,0,3,PC,P250/14,10.41,-229
2707237,IJ-135,SA25694,415,30,0,3,PC,P250/14,10.41,-230
2707237,IJ-135,SA25694,189,1,0,1,PC,P250/14,3.47,-231
2707237,IJ-135,SA25694,197,0,0,2,PC,P250/14,6.94,-232
2707237,IJ-135,SA25694,542,4,0,3,PC,P250/14,10.41,-233
2707237,IJ-135,SA25694,857,93,0,4,PC,P250/14,13.88,-237
2707237,IJ-135,SA25694,276,0,0,1,PC,P250/14,3.47,-238
2707237,IJ-135,SA25694,33,0,0,1,PC,P250/14,3.47,-239
2707237,IJ-135,SA25694,311,13,0,3,PC,P250/14,12.07,-240
2707527,IJ-135,SA25368,573,26,0,3,PC,P250/14,12.899999999999999,-241
2707527,IJ-135,SA25368,344,38,0,3,PC,P250/14,12.899999999999999,-242
2707527,IJ-135,SA25368,277,15,0,2,PC,P250/14,8.6,-243
2709509,IJ-135,SA15239,330,11,0,3,PC,P250/14,1.458,-244
2709509,IJ-135,SA15239,171,0,0,1,PC,P250/14,0.486,-245
2709509,IJ-135,SA15239,22,0,0,1,PC,P250/14,0.486,-246
2709510,IJ-135,SA25694,450,19,0,3,PC,P250/14,7.426,-247
2709256,IJ-135,SA25368,500,62,0,4,PC,P250/14,16.369999999999997,-248
2709256,IJ-135,SA25368,431,46,0,3,PC,P250/14,12.899999999999999,-249
2709256,IJ-135,SA25368,568,53,0,3,PC,P250/14,12.899999999999999,-250
2709510,IJ-135,SA25694,797,9,0,6,PC,P250/14,22.48,-251
2709510,IJ-135,SA25694,251,8,0,1,PC,P250/14,3.47,-252
2709510,IJ-135,SA25694,177,6,0,2,PC,P250/14,6.94,-253
2709510,IJ-135,SA25694,830,24,0,3,PC,P250/14,10.41,-254
2709510,IJ-135,SA25694,664,4,0,2,PC,P250/14,6.94,-255
2709510,IJ-135,SA25694,651,7,0,2,PC,P250/14,6.94,-256
2707737,IJ-135,SA25673,453,4,0,4,PC,P250/14,15.740000000000002,-257
2709510,IJ-135,SA25694,468,5,0,4,PC,P250/14,13.88,-258
2709510,IJ-135,SA25694,30,0,0,1,PC,P250/14,3.47,-260
2709256,IJ-135,SA25368,457,45,0,3,PC,P250/14,12.07,-261
2709256,IJ-135,SA25368,409,37,0,2,PC,P250/14,8.6,-262
2709256,IJ-135,SA25368,178,10,0,1,PC,P250/14,4.3,-263
2709256,IJ-135,SA25368,454,31,0,2,PC,P250/14,8.6,-264
2709256,IJ-135,SA25368,595,32,0,4,PC,P250/14,17.2,-265
2709256,IJ-135,SA25368,245,5,0,2,PC,P250/14,8.6,-266
2709256,IJ-135,SA25368,156,7,0,2,PC,P250/14,8.6,-267
2709256,IJ-135,SA25368,595,17,0,3,PC,P250/14,12.899999999999999,-268
2709256,IJ-135,SA25368,207,6,0,2,PC,P250/14,8.6,-269
2709256,IJ-135,SA25368,479,55,0,3,PC,P250/14,12.899999999999999,-270
2709256,IJ-135,SA25368,555,33,0,3,PC,P250/14,12.899999999999999,-271
2709256,IJ-135,SA25368,366,23,0,2,PC,P250/14,8.6,-272
2709256,IJ-135,SA25368,24,0,0,1,PC,P250/14,4.3,-273
2709256,IJ-135,SA25368,22,0,0,1,PC,P250/14,4.3,-274
